Pos.This.Week|Pos.Last.Week|Peak.Pos.This.Week|Total.Weeks|Title|Artist|Entry.Date|Pos.Entry|Overall.Peak.Pos|Overall.Total.Weeks|Chart.Date,,,,
100|83|61|10|Bass Down Low|DEV featuring THE CATARACS|2011-01-15|99|61|10|20110319,,,,
1|1|1|3|Born This Way|LADY GAGA|2011-02-26|1|1|20|20110312,,,,
2|2|2|27|Fuck You!|CEE LO GREEN|2010-09-11|96|2|48|20110312,,,,
3|3|1|22|Grenade|BRUNO MARS|2010-10-16|81|1|36|20110312,,,,
4|6|2|8|Fuckin' Perfect|P!NK|2011-01-22|57|2|29|20110312,,,,
5|7|5|6|S&M|RIHANNA|2011-02-05|90|1|25|20110312,,,,
6|5|1|19|Firework|KATY PERRY|2010-11-06|57|1|39|20110312,,,,
7|9|4|14|Tonight (I'm Lovin' You)|ENRIQUE IGLESIAS featuring LUDACRIS & DJ FRANK E|2010-12-11|18|4|25|20110312,,,,
8|28|8|2|E.T.|KATY PERRY featuring KANYE WEST|2011-03-05|28|1|29|20110312,,,,
9|NEW|9|1|On The Floor|JENNIFER LOPEZ featuring PITBULL|2011-03-12|9|3|29|20110312,,,,
10|4|4|4|I Need A Doctor|DR. DRE featuring EMINEM & SKYLAR GREY|2011-02-19|5|4|20|20110312,,,,
11|32|11|5|Blow|KE$HA|2011-02-12|96|7|25|20110312,,,,
12|11|1|7|Hold It Against Me|BRITNEY SPEARS|2011-01-29|1|1|17|20110312,,,,
13|26|13|7|Rolling In The Deep|ADELE|2011-01-29|97|1|64|20110312,,,,
14|17|7|22|Hey Baby (Drop It To The Floor)|PITBULL featuring T-PAIN|2010-10-16|51|7|31|20110312,,,,
15|18|15|11|Moment 4 Life|NICKI MINAJ featuring DRAKE|2011-01-01|82|13|23|20110312,,,,
16|16|7|13|Rocketeer|FAR*EAST MOVEMENT featuring RYAN TEDDER|2010-12-18|93|7|20|20110312,,,,
17|15|15|11|More|USHER|2011-01-01|88|15|21|20110312,,,,
18|10|1|20|Black And Yellow|WIZ KHALIFA|2010-10-30|64|1|24|20110312,,,,
19|22|12|14|Coming Home|DIDDY - DIRTY MONEY featuring SKYLAR GREY|2010-12-11|61|11|24|20110312,,,,
20|25|20|16|Down On Me|JEREMIH featuring 50 CENT|2010-11-27|67|4|33|20110312,,,,
21|21|21|18|Jar Of Hearts|CHRISTINA PERRI|2010-11-13|96|17|27|20110312,,,,
22|13|11|7|What The Hell|AVRIL LAVIGNE|2011-01-29|13|11|20|20110312,,,,
23|8|8|6|Never Say Never|JUSTIN BIEBER featuring JADEN SMITH|2011-02-05|85|8|14|20110312,,,,
24|31|11|4|Look At Me Now|CHRIS BROWN featuring LIL WAYNE & BUSTA RHYMES|2011-02-19|11|6|27|20110312,,,,
25|14|1|32|Just The Way You Are|BRUNO MARS|2010-08-07|43|1|48|20110312,,,,
26|12|1|19|What's My Name?|RIHANNA featuring DRAKE|2010-11-06|83|1|22|20110312,,,,
27|19|15|18|Yeah 3X|CHRIS BROWN|2010-11-13|33|15|24|20110312,,,,
28|20|9|11|6 Foot 7 Foot|LIL WAYNE feat CORY GUNZ|2011-01-01|9|9|21|20110312,,,,
29|24|18|16|Back To December|TAYLOR SWIFT|2010-11-27|74|18|18|20110312,,,,
30|23|1|21|Raise Your Glass|P!NK|2010-10-23|51|1|30|20110312,,,,
31|54|31|8|All Of The Lights|KANYE WEST|2011-01-22|88|18|24|20110312,,,,
32|29|13|25|No Hands|WAKA FLOCKA FLAME feauring ROSCOE DASH & WAL|2010-09-25|45|13|32|20110312,,,,
33|34|31|14|Pretty Girl Rock|KERI HILSON|2010-12-11|72|24|22|20110312,,,,
34|30|1|18|We R Who We R|KE$HA|2010-11-13|1|1|20|20110312,,,,
35|38|35|17|Don't You Wanna Stay|JASON ALDEAN with KELLY CLARKSON|2010-11-20|93|31|26|20110312,,,,
36|35|1|25|Only Girl (In The World)|RIHANNA|2010-09-25|75|1|27|20110312,,,,
37|40|2|39|Dynamite|TAIO CRUZ|2010-06-19|26|2|47|20110312,,,,
38|42|16|21|Stereo Love|EDWARD MAYA & VIKA JIGULINA|2010-10-23|93|16|28|20110312,,,,
39|37|37|2|Backseat|NEW BOYZ featuring THE CATARACS & DEV|2011-03-05|37|26|20|20110312,,,,
40|48|40|11|Are You Gonna Kiss Me Or Not|THOMPSON SQUARE|2011-01-01|92|32|20|20110312,,,,
41|44|41|7|The Show Goes On|LUPE FIASCO|2011-01-29|92|9|31|20110312,,,,
42|33|24|11|Higher|TAIO CRUZ featuring TRAVIE McCOY|2011-01-01|80|24|15|20110312,,,,
43|41|4|33|DJ Got Us Fallin' In Love|USHER featuring PITBULL|2010-07-31|19|4|34|20110312,,,,
44|39|1|32|Teenage Dream|KATY PERRY|2010-08-07|20|1|33|20110312,,,,
45|43|34|15|Marry Me|TRAIN|2010-12-04|95|34|20|20110312,,,,
46|52|46|6|Colder Weather|ZAC BROWN BAND|2011-02-05|79|29|20|20110312,,,,
47|50|42|19|Waiting For The End|LINKIN PARK|2010-11-06|100|42|21|20110312,,,,
48|36|4|16|The Time (Dirty Bit)|THE BLACK EYED PEAS|2010-11-27|12|4|20|20110312,,,,
49|NEW|49|1|Don't You Want Me|GLEE CAST|2011-03-12|49|49|1|20110312,,,,
50|46|3|28|Just A Dream|NELLY|2010-09-04|12|3|28|20110312,,,,
51|57|48|14|Let Me Down Easy|BILLY CURRINGTON|2010-12-11|97|46|20|20110312,,,,
52|NEW|52|1|On My Level|WIZ KHALIFA featuring TOO SHORT|2011-03-12|52|52|2|20110312,,,,
53|27|27|4|The Cave|MUMFORD & SONS|2011-02-19|99|27|20|20110312,,,,
54|56|46|17|Who Are You When I'm Not Looking|BLAKE SHELTON|2010-11-20|99|46|20|20110312,,,,
55|NEW|55|1|Blame It (On The Alcohol)|GLEE CAST|2011-03-12|55|55|1|20110312,,,,
56|53|29|13|Who Dat Girl|FLO RIDA featuring AKON|2010-12-18|55|29|15|20110312,,,,
57|60|45|8|For The First Time|THE SCRIPT|2011-01-22|91|23|28|20110312,,,,
58|55|31|17|Somewhere With You|KENNY CHESNEY|2010-11-20|67|31|20|20110312,,,,
59|63|50|12|Fall For Your Type|JAMIE FOXX featuring DRAKE|2010-12-25|95|50|18|20110312,,,,
60|59|53|17|Voices|CHRIS YOUNG|2010-11-20|89|53|20|20110312,,,,
61|NEW|61|1|Tik Tok|GLEE CAST|2011-03-12|61|61|1|20110312,,,,
62|65|62|10|This Is Country Music|BRAD PAISLEY|2011-01-08|65|58|15|20110312,,,,
63|64|61|7|Buzzin'|MANN featuring 50 CENT|2011-01-29|95|61|11|20110312,,,,
64|67|64|9|What Do You Want|JERROD NIEMANN|2011-01-15|94|52|19|20110312,,,,
65|NEW|65|1|Someone Like You|ADELE|2011-03-12|65|65|1|20110312,,,,
66|92|66|2|Just Can't Get Enough|THE BLACK EYED PEAS|2011-03-05|92|3|31|20110312,,,,
67|66|64|8|You Be Killin' Em|FABOLOUS|2011-01-22|86|63|17|20110312,,,,
68|91|68|2|Written In The Stars|TINIE TEMPAH featuring ERIC TURNER|2011-03-05|91|12|20|20110312,,,,
69|72|69|5|Love Faces|TREY SONGZ|2011-02-12|100|63|15|20110312,,,,
70|70|70|8|This|DARIUS RUCKER|2011-01-22|92|51|19|20110312,,,,
71|80|71|4|I Won't Let Go|RASCAL FLATTS|2011-02-19|93|31|19|20110312,,,,
72|73|72|9|A Little Bit Stronger|SARA EVANS|2011-01-15|98|34|21|20110312,,,,
73|69|58|16|Hello World|LADY ANTEBELLUM|2010-11-27|70|58|20|20110312,,,,
74|68|56|18|Someone Else Calling You Baby|LUKE BRYAN|2010-11-13|100|56|20|20110312,,,,
75|58|58|3|Sing|MY CHEMICAL ROMANCE|2011-02-26|92|58|17|20110312,,,,
76|61|61|3|Pray|JUSTIN BIEBER|2011-02-26|91|61|4|20110312,,,,
77|79|77|8|From A Table Away|SUNNY SWEENEY|2011-01-22|96|71|12|20110312,,,,
78|71|26|17|Felt Good On My Lips|TIM McGRAW|2010-11-20|26|26|20|20110312,,,,
79|NEW|79|1|Boyfriend|BIG TIME RUSH|2011-03-12|79|79|2|20110312,,,,
80|85|80|3|Heart Like Mine|MIRANDA LAMBERT|2011-02-26|95|44|20|20110312,,,,
81|76|48|3|Roll Up|WIZ KHALIFA|2011-02-26|48|13|22|20110312,,,,
82|NEW|82|1|Bow Chicka Wow Wow|MIKE POSNER featuring LIL WAYNE|2011-03-12|82|30|16|20110312,,,,
83|77|61|9|Bass Down Low|DEV featuring THE CATARACS|2011-01-15|99|61|10|20110312,,,,
84|81|60|7|Wildflower|THE JANEDEAR GIRLS|2011-01-29|98|60|8|20110312,,,,
85|82|56|14|Maybe|SICK PUPPIES|2010-12-11|100|56|15|20110312,,,,
86|83|62|12|No BS|CHRIS BROWN|2010-12-25|89|62|18|20110312,,,,
87|88|87|6|Little Miss|SUGARLAND|2011-02-05|96|71|13|20110312,,,,
88|NEW|88|1|Set Fire To The Rain|ADELE|2011-03-12|88|88|1|20110312,,,,
89|75|64|19|Lay It Down|LLOYD|2010-11-06|91|64|19|20110312,,,,
90|NEW|90|1|Welcome To My Hood|DJ KHALED featuring RICK ROSS, PLIES, LIL WAYNE & T-PAIN|2011-03-12|90|79|7|20110312,,
91|87|51|8|Who's That Chick?|DAVID GUETTA featuring RIHANNA|2011-01-22|85|51|8|20110312,,,,
92|97|92|3|Bleed Red|RONNIE DUNN|2011-02-26|99|62|18|20110312,,,,
93|99|88|4|Price Tag|JESSIE J featuring B.O.B|2011-02-19|88|23|20|20110312,,,,
94|84|30|10|I Just Had Sex|THE LONELY ISLAND featuring AKON|2011-01-08|30|30|11|20110312,,,,
95|93|23|7|H*A*M|KANYE WEST & JAY-Z|2011-01-29|23|23|7|20110312,,,,
96|89|34|15|Kush|DR. DRE featuring SNOOP DOGG & AKON|2010-12-04|49|34|17|20110312,,,,
97|NEW|97|1|I Smile|KIRK FRANKLIN|2011-03-12|97|97|1|20110312,,,,
98|NEW|98|1|The Shape I'm In|JOE NICHOLS|2011-03-12|98|91|2|20110312,,,,
99|94|94|2|U Smile|JUSTIN BIEBER|2011-03-05|94|94|2|20110312,,,,
100|NEW|100|1|Country Boy|AARON LEWIS featuring GEORGE JONES & CHARLIE DANIELS|2011-03-12|100|87|2|20110312,,,,
1|1|1|2|Born This Way|LADY GAGA|2011-02-26|1|1|20|20110305,,,,
2|7|2|26|Fuck You!|CEE LO GREEN|2010-09-11|96|2|48|20110305,,,,
3|3|1|21|Grenade|BRUNO MARS|2010-10-16|81|1|36|20110305,,,,
4|32|4|3|I Need A Doctor|DR. DRE featuring EMINEM & SKYLAR GREY|2011-02-19|5|4|20|20110305,,,,
5|2|1|18|Firework|KATY PERRY|2010-11-06|57|1|39|20110305,,,,
6|5|2|7|Fuckin' Perfect|P!NK|2011-01-22|57|2|29|20110305,,,,
7|8|7|5|S&M|RIHANNA|2011-02-05|90|1|25|20110305,,,,
8|25|8|5|Never Say Never|JUSTIN BIEBER featuring JADEN SMITH|2011-02-05|85|8|14|20110305,,,,
9|6|4|13|Tonight (I'm Lovin' You)|ENRIQUE IGLESIAS featuring LUDACRIS & DJ FRANK E|2010-12-11|18|4|25|20110305,,,,
10|4|1|19|Black And Yellow|WIZ KHALIFA|2010-10-30|64|1|24|20110305,,,,
11|10|1|6|Hold It Against Me|BRITNEY SPEARS|2011-01-29|1|1|17|20110305,,,,
12|13|1|18|What's My Name?|RIHANNA featuring DRAKE|2010-11-06|83|1|22|20110305,,,,
13|11|11|6|What The Hell|AVRIL LAVIGNE|2011-01-29|13|11|20|20110305,,,,
14|15|1|31|Just The Way You Are|BRUNO MARS|2010-08-07|43|1|48|20110305,,,,
15|21|15|10|More|USHER|2011-01-01|88|15|21|20110305,,,,
16|14|7|12|Rocketeer|FAR*EAST MOVEMENT featuring RYAN TEDDER|2010-12-18|93|7|20|20110305,,,,
17|12|7|21|Hey Baby (Drop It To The Floor)|PITBULL featuring T-PAIN|2010-10-16|51|7|31|20110305,,,,
18|19|18|10|Moment 4 Life|NICKI MINAJ featuring DRAKE|2011-01-01|82|13|23|20110305,,,,
19|22|15|17|Yeah 3X|CHRIS BROWN|2010-11-13|33|15|24|20110305,,,,
20|16|9|10|6 Foot 7 Foot|LIL WAYNE feat CORY GUNZ|2011-01-01|9|9|21|20110305,,,,
21|27|21|17|Jar Of Hearts|CHRISTINA PERRI|2010-11-13|96|17|27|20110305,,,,
22|26|12|13|Coming Home|DIDDY - DIRTY MONEY featuring SKYLAR GREY|2010-12-11|61|11|24|20110305,,,,
23|17|1|20|Raise Your Glass|P!NK|2010-10-23|51|1|30|20110305,,,,
24|24|18|15|Back To December|TAYLOR SWIFT|2010-11-27|74|18|18|20110305,,,,
25|31|25|15|Down On Me|JEREMIH featuring 50 CENT|2010-11-27|67|4|33|20110305,,,,
26|41|26|6|Rolling In The Deep|ADELE|2011-01-29|97|1|64|20110305,,,,
27|68|27|3|The Cave|MUMFORD & SONS|2011-02-19|99|27|20|20110305,,,,
28|NEW|28|1|E.T.|KATY PERRY featuring KANYE WEST|2011-03-05|28|1|29|20110305,,,,
29|28|13|24|No Hands|WAKA FLOCKA FLAME feauring ROSCOE DASH & WAL|2010-09-25|45|13|32|20110305,,,,
30|20|1|17|We R Who We R|KE$HA|2010-11-13|1|1|20|20110305,,,,
31|29|11|3|Look At Me Now|CHRIS BROWN featuring LIL WAYNE & BUSTA RHYMES|2011-02-19|11|6|27|20110305,,,,
32|51|32|4|Blow|KE$HA|2011-02-12|96|7|25|20110305,,,,
33|30|24|10|Higher|TAIO CRUZ featuring TRAVIE McCOY|2011-01-01|80|24|15|20110305,,,,
34|36|31|13|Pretty Girl Rock|KERI HILSON|2010-12-11|72|24|22|20110305,,,,
35|33|1|24|Only Girl (In The World)|RIHANNA|2010-09-25|75|1|27|20110305,,,,
36|9|4|15|The Time (Dirty Bit)|THE BLACK EYED PEAS|2010-11-27|12|4|20|20110305,,,,
37|NEW|37|1|Backseat|NEW BOYZ featuring THE CATARACS & DEV|2011-03-05|37|26|20|20110305,,,,
38|39|35|16|Don't You Wanna Stay|JASON ALDEAN with KELLY CLARKSON|2010-11-20|93|31|26|20110305,,,,
39|46|1|31|Teenage Dream|KATY PERRY|2010-08-07|20|1|33|20110305,,,,
40|37|2|38|Dynamite|TAIO CRUZ|2010-06-19|26|2|47|20110305,,,,
41|40|4|32|DJ Got Us Fallin' In Love|USHER featuring PITBULL|2010-07-31|19|4|34|20110305,,,,
42|35|16|20|Stereo Love|EDWARD MAYA & VIKA JIGULINA|2010-10-23|93|16|28|20110305,,,,
43|42|34|14|Marry Me|TRAIN|2010-12-04|95|34|20|20110305,,,,
44|57|44|6|The Show Goes On|LUPE FIASCO|2011-01-29|92|9|31|20110305,,,,
45|NEW|45|1|Little Lion Man|MUMFORD & SONS|2011-03-05|45|45|1|20110305,,,,
46|43|3|27|Just A Dream|NELLY|2010-09-04|12|3|28|20110305,,,,
47|NEW|47|1|Baby|GLEE CAST|2011-03-05|47|47|1|20110305,,,,
48|53|42|10|Are You Gonna Kiss Me Or Not|THOMPSON SQUARE|2011-01-01|92|32|20|20110305,,,,
49|NEW|49|1|Sing|GLEE CAST|2011-03-05|49|49|1|20110305,,,,
50|52|42|18|Waiting For The End|LINKIN PARK|2010-11-06|100|42|21|20110305,,,,
51|NEW|51|1|Take Me Or Leave Me|GLEE CAST|2011-03-05|51|51|1|20110305,,,,
52|49|49|5|Colder Weather|ZAC BROWN BAND|2011-02-05|79|29|20|20110305,,,,
53|54|29|12|Who Dat Girl|FLO RIDA featuring AKON|2010-12-18|55|29|15|20110305,,,,
54|59|54|7|All Of The Lights|KANYE WEST|2011-01-22|88|18|24|20110305,,,,
55|50|31|16|Somewhere With You|KENNY CHESNEY|2010-11-20|67|31|20|20110305,,,,
56|55|46|16|Who Are You When I'm Not Looking|BLAKE SHELTON|2010-11-20|99|46|20|20110305,,,,
57|60|48|13|Let Me Down Easy|BILLY CURRINGTON|2010-12-11|97|46|20|20110305,,,,
58|92|58|2|Sing|MY CHEMICAL ROMANCE|2011-02-26|92|58|17|20110305,,,,
59|67|53|16|Voices|CHRIS YOUNG|2010-11-20|89|53|20|20110305,,,,
60|64|45|7|For The First Time|THE SCRIPT|2011-01-22|91|23|28|20110305,,,,
61|91|61|2|Pray|JUSTIN BIEBER|2011-02-26|91|61|4|20110305,,,,
62|NEW|62|1|Somebody To Love|GLEE CAST|2011-03-05|62|62|1|20110305,,,,
63|61|50|11|Fall For Your Type|JAMIE FOXX featuring DRAKE|2010-12-25|95|50|18|20110305,,,,
64|63|61|6|Buzzin'|MANN featuring 50 CENT|2011-01-29|95|61|11|20110305,,,,
65|69|65|9|This Is Country Music|BRAD PAISLEY|2011-01-08|65|58|15|20110305,,,,
66|70|64|7|You Be Killin' Em|FABOLOUS|2011-01-22|86|63|17|20110305,,,,
67|71|67|8|What Do You Want|JERROD NIEMANN|2011-01-15|94|52|19|20110305,,,,
68|65|56|17|Someone Else Calling You Baby|LUKE BRYAN|2010-11-13|100|56|20|20110305,,,,
69|76|58|15|Hello World|LADY ANTEBELLUM|2010-11-27|70|58|20|20110305,,,,
70|79|70|7|This|DARIUS RUCKER|2011-01-22|92|51|19|20110305,,,,
71|66|26|16|Felt Good On My Lips|TIM McGRAW|2010-11-20|26|26|20|20110305,,,,
72|80|72|4|Love Faces|TREY SONGZ|2011-02-12|100|63|15|20110305,,,,
73|74|73|8|A Little Bit Stronger|SARA EVANS|2011-01-15|98|34|21|20110305,,,,
74|NEW|74|1|Born To Be Somebody|JUSTIN BIEBER|2011-03-05|74|74|1|20110305,,,,
75|98|64|18|Lay It Down|LLOYD|2010-11-06|91|64|19|20110305,,,,
76|48|48|2|Roll Up|WIZ KHALIFA|2011-02-26|48|13|22|20110305,,,,
77|73|61|8|Bass Down Low|DEV featuring THE CATARACS|2011-01-15|99|61|10|20110305,,,,
78|18|18|2|Hit The Lights|JAY SEAN featuring LIL WAYNE|2011-02-26|18|18|2|20110305,,,,
79|84|78|7|From A Table Away|SUNNY SWEENEY|2011-01-22|96|71|12|20110305,,,,
80|85|80|3|I Won't Let Go|RASCAL FLATTS|2011-02-19|93|31|19|20110305,,,,
81|81|60|6|Wildflower|THE JANEDEAR GIRLS|2011-01-29|98|60|8|20110305,,,,
82|77|56|13|Maybe|SICK PUPPIES|2010-12-11|100|56|15|20110305,,,,
83|78|62|11|No BS|CHRIS BROWN|2010-12-25|89|62|18|20110305,,,,
84|86|30|9|I Just Had Sex|THE LONELY ISLAND featuring AKON|2011-01-08|30|30|11|20110305,,,,
85|95|85|2|Heart Like Mine|MIRANDA LAMBERT|2011-02-26|95|44|20|20110305,,,,
86|NEW|86|1|Tomorrow|CHRIS YOUNG|2011-03-05|86|86|1|20110305,,,,
87|82|51|7|Who's That Chick?|DAVID GUETTA featuring RIHANNA|2011-01-22|85|51|8|20110305,,,,
88|88|88|5|Little Miss|SUGARLAND|2011-02-05|96|71|13|20110305,,,,
89|90|34|14|Kush|DR. DRE featuring SNOOP DOGG & AKON|2010-12-04|49|34|17|20110305,,,,
90|NEW|90|1|Forget You|GLEE CAST featuring GWYNETH PALTROW|2011-03-05|90|90|1|20110305,,,,
91|NEW|91|1|Written In The Stars|TINIE TEMPAH featuring ERIC TURNER|2011-03-05|91|12|20|20110305,,,,
92|NEW|92|1|Just Can't Get Enough|THE BLACK EYED PEAS|2011-03-05|92|3|31|20110305,,,,
93|93|23|6|H*A*M|KANYE WEST & JAY-Z|2011-01-29|23|23|7|20110305,,,,
94|NEW|94|1|U Smile|JUSTIN BIEBER|2011-03-05|94|94|2|20110305,,,,
95|34|34|2|Firework|GLEE CAST|2011-02-26|34|34|2|20110305,,,,
96|23|23|2|I Do|COLBIE CAILLAT|2011-02-26|23|23|2|20110305,,,,
97|99|97|2|Bleed Red|RONNIE DUNN|2011-02-26|99|62|18|20110305,,,,
98|NEW|98|1|Do The John Wall|TROOP 41|2011-03-05|98|98|1|20110305,,,,
99|100|88|3|Price Tag|JESSIE J featuring B.O.B|2011-02-19|88|23|20|20110305,,,,
100|NEW|100|1|Whip My Hair|WILLOW|2011-03-05|100|100|1|20110305,,,,
1|NEW|1|1|Born This Way|LADY GAGA|2011-02-26|1|1|20|20110226,,,,
2|3|1|17|Firework|KATY PERRY|2010-11-06|57|1|39|20110226,,,,
3|2|1|20|Grenade|BRUNO MARS|2010-10-16|81|1|36|20110226,,,,
4|1|1|18|Black And Yellow|WIZ KHALIFA|2010-10-30|64|1|24|20110226,,,,
5|4|2|6|Fuckin' Perfect|P!NK|2011-01-22|57|2|29|20110226,,,,
6|6|4|12|Tonight (I'm Lovin' You)|ENRIQUE IGLESIAS featuring LUDACRIS & DJ FRANK E|2010-12-11|18|4|25|20110226,,,,
7|16|7|25|Fuck You!|CEE LO GREEN|2010-09-11|96|2|48|20110226,,,,
8|31|8|4|S&M|RIHANNA|2011-02-05|90|1|25|20110226,,,,
9|19|4|14|The Time (Dirty Bit)|THE BLACK EYED PEAS|2010-11-27|12|4|20|20110226,,,,
10|10|1|5|Hold It Against Me|BRITNEY SPEARS|2011-01-29|1|1|17|20110226,,,,
11|23|11|5|What The Hell|AVRIL LAVIGNE|2011-01-29|13|11|20|20110226,,,,
12|9|7|20|Hey Baby (Drop It To The Floor)|PITBULL featuring T-PAIN|2010-10-16|51|7|31|20110226,,,,
13|8|1|17|What's My Name?|RIHANNA featuring DRAKE|2010-11-06|83|1|22|20110226,,,,
14|7|7|11|Rocketeer|FAR*EAST MOVEMENT featuring RYAN TEDDER|2010-12-18|93|7|20|20110226,,,,
15|15|1|30|Just The Way You Are|BRUNO MARS|2010-08-07|43|1|48|20110226,,,,
16|18|9|9|6 Foot 7 Foot|LIL WAYNE feat CORY GUNZ|2011-01-01|9|9|21|20110226,,,,
17|13|1|19|Raise Your Glass|P!NK|2010-10-23|51|1|30|20110226,,,,
18|NEW|18|1|Hit The Lights|JAY SEAN featuring LIL WAYNE|2011-02-26|18|18|2|20110226,,,,
19|22|19|9|Moment 4 Life|NICKI MINAJ featuring DRAKE|2011-01-01|82|13|23|20110226,,,,
20|12|1|16|We R Who We R|KE$HA|2010-11-13|1|1|20|20110226,,,,
21|26|21|9|More|USHER|2011-01-01|88|15|21|20110226,,,,
22|17|15|16|Yeah 3X|CHRIS BROWN|2010-11-13|33|15|24|20110226,,,,
23|NEW|23|1|I Do|COLBIE CAILLAT|2011-02-26|23|23|2|20110226,,,,
24|20|18|14|Back To December|TAYLOR SWIFT|2010-11-27|74|18|18|20110226,,,,
25|49|25|4|Never Say Never|JUSTIN BIEBER featuring JADEN SMITH|2011-02-05|85|8|14|20110226,,,,
26|14|12|12|Coming Home|DIDDY - DIRTY MONEY featuring SKYLAR GREY|2010-12-11|61|11|24|20110226,,,,
27|25|22|16|Jar Of Hearts|CHRISTINA PERRI|2010-11-13|96|17|27|20110226,,,,
28|21|13|23|No Hands|WAKA FLOCKA FLAME feauring ROSCOE DASH & WAL|2010-09-25|45|13|32|20110226,,,,
29|11|11|2|Look At Me Now|CHRIS BROWN featuring LIL WAYNE & BUSTA RHYMES|2011-02-19|11|6|27|20110226,,,,
30|24|24|9|Higher|TAIO CRUZ featuring TRAVIE McCOY|2011-01-01|80|24|15|20110226,,,,
31|29|28|14|Down On Me|JEREMIH featuring 50 CENT|2010-11-27|67|4|33|20110226,,,,
32|5|5|2|I Need A Doctor|DR. DRE featuring EMINEM & SKYLAR GREY|2011-02-19|5|4|20|20110226,,,,
33|27|1|23|Only Girl (In The World)|RIHANNA|2010-09-25|75|1|27|20110226,,,,
34|NEW|34|1|Firework|GLEE CAST|2011-02-26|34|34|2|20110226,,,,
35|28|16|19|Stereo Love|EDWARD MAYA & VIKA JIGULINA|2010-10-23|93|16|28|20110226,,,,
36|32|31|12|Pretty Girl Rock|KERI HILSON|2010-12-11|72|24|22|20110226,,,,
37|30|2|37|Dynamite|TAIO CRUZ|2010-06-19|26|2|47|20110226,,,,
38|75|38|2|Thriller / Heads Will Roll|GLEE CAST|2011-02-19|75|38|2|20110226,,,,
39|36|35|15|Don't You Wanna Stay|JASON ALDEAN with KELLY CLARKSON|2010-11-20|93|31|26|20110226,,,,
40|33|4|31|DJ Got Us Fallin' In Love|USHER featuring PITBULL|2010-07-31|19|4|34|20110226,,,,
41|64|41|5|Rolling In The Deep|ADELE|2011-01-29|97|1|64|20110226,,,,
42|34|34|13|Marry Me|TRAIN|2010-12-04|95|34|20|20110226,,,,
43|35|3|26|Just A Dream|NELLY|2010-09-04|12|3|28|20110226,,,,
44|79|44|2|Bills, Bills, Bills|GLEE CAST|2011-02-19|79|44|2|20110226,,
45|NEW|45|1|Silly Love Songs|GLEE CAST|2011-02-26|45|45|1|20110226,,,,
46|41|1|30|Teenage Dream|KATY PERRY|2010-08-07|20|1|33|20110226,,,,
47|NEW|47|1|When I Get Alone|GLEE CAST|2011-02-26|47|47|1|20110226,,,,
48|NEW|48|1|Roll Up|WIZ KHALIFA|2011-02-26|48|13|22|20110226,,,,
49|55|49|4|Colder Weather|ZAC BROWN BAND|2011-02-05|79|29|20|20110226,,,,
50|37|31|15|Somewhere With You|KENNY CHESNEY|2010-11-20|67|31|20|20110226,,,,
51|66|51|3|Blow|KE$HA|2011-02-12|96|7|25|20110226,,,,
52|42|42|17|Waiting For The End|LINKIN PARK|2010-11-06|100|42|21|20110226,,,,
53|45|42|9|Are You Gonna Kiss Me Or Not|THOMPSON SQUARE|2011-01-01|92|32|20|20110226,,,,
54|40|29|11|Who Dat Girl|FLO RIDA featuring AKON|2010-12-18|55|29|15|20110226,,,,
55|46|46|15|Who Are You When I'm Not Looking|BLAKE SHELTON|2010-11-20|99|46|20|20110226,,,,
56|NEW|56|1|Fat Bottomed Girls|GLEE CAST|2011-02-26|56|56|1|20110226,,,,
57|51|51|5|The Show Goes On|LUPE FIASCO|2011-01-29|92|9|31|20110226,,,,
58|NEW|58|1|P.Y.T. (Pretty Young Thing)|GLEE CAST|2011-02-26|58|58|1|20110226,,,,
59|58|55|6|All Of The Lights|KANYE WEST|2011-01-22|88|18|24|20110226,,,,
60|52|48|12|Let Me Down Easy|BILLY CURRINGTON|2010-12-11|97|46|20|20110226,,,,
61|50|50|10|Fall For Your Type|JAMIE FOXX featuring DRAKE|2010-12-25|95|50|18|20110226,,,,
62|72|62|2|Need You Now|GLEE CAST|2011-02-19|72|62|2|20110226,,,,
63|61|61|5|Buzzin'|MANN featuring 50 CENT|2011-01-29|95|61|11|20110226,,,,
64|56|45|6|For The First Time|THE SCRIPT|2011-01-22|91|23|28|20110226,,,,
65|59|56|16|Someone Else Calling You Baby|LUKE BRYAN|2010-11-13|100|56|20|20110226,,,,
66|53|26|15|Felt Good On My Lips|TIM McGRAW|2010-11-20|26|26|20|20110226,,,,
67|57|53|15|Voices|CHRIS YOUNG|2010-11-20|89|53|20|20110226,,,,
68|99|68|2|The Cave|MUMFORD & SONS|2011-02-19|99|27|20|20110226,,,,
69|65|65|8|This Is Country Music|BRAD PAISLEY|2011-01-08|65|58|15|20110226,,,,
70|67|64|6|You Be Killin' Em|FABOLOUS|2011-01-22|86|63|17|20110226,,,,
71|71|69|7|What Do You Want|JERROD NIEMANN|2011-01-15|94|52|19|20110226,,,,
72|54|30|19|Aston Martin Music|RICK ROSS featuring DRAKE & CHRISETTE MICHELE|2010-10-23|96|30|19|20110226,,,,
73|62|61|7|Bass Down Low|DEV featuring THE CATARACS|2011-01-15|99|61|10|20110226,,,,
74|74|73|7|A Little Bit Stronger|SARA EVANS|2011-01-15|98|34|21|20110226,,,,
75|NEW|75|1|I Won't Give Up|JANA KRAMER|2011-02-26|75|75|1|20110226,,,,
