Pos.This.Week|Pos.Last.Week|Peak.Pos.This.Week|Total.Weeks|Title|Artist|Entry.Date|Pos.Entry|Overall.Peak.Pos|Overall.Total.Weeks|Chart.Date,,,,,,
23|29|23|3|Body Bumpin' Yippie-Yi-Yo|PUBLIC ANNOUNCEMENT|1998-02-21|41|5|22|19980307,,,,,,
24|23|1|22|Candle In The Wind 1997/Something About The Way You Look Ton|ELTON JOHN|1997-10-11|1|1|42|19980307,,,,,,
25|NEW|25|1|I Want You Back|'N SYNC|1998-03-07|25|13|24|19980307,,,,,,
26|27|26|4|You're Still The One|SHANIA TWAIN|1998-02-14|51|2|42|19980307,,,,,,
27|21|18|6|Father|LL COOL J|1998-01-31|23|18|16|19980307,,,,,,
28|30|28|6|Make Em' Say Uhh!|MASTER P feat FIEND, SILKK THE SHOCKER, MIA X & MYSTIKAL|1998-01-31|41|16|27|19980307,,,,
29|36|29|2|Pink|AEROSMITH|1998-02-28|36|27|13|19980307,,,,,,
30|26|25|5|Love You Down|INOJ / LATHUN|1998-02-07|26|25|20|19980307,,,,,,
31|25|7|17|Show Me Love|ROBYN|1997-11-15|21|7|24|19980307,,,,,,
32|22|9|9|Dangerous|BUSTA RHYMES|1998-01-10|57|9|19|19980307,,,,,,
33|31|30|5|If You Think I'm Jiggy|THE LOX|1998-02-07|47|30|13|19980307,,,,,,
34|32|28|5|All My Love|QUEEN PEN featuring ERIC WILLIAMS|1998-02-07|41|28|15|19980307,,,,,,
35|28|6|26|Tubthumping|CHUMBAWAMBA|1997-09-13|79|6|31|19980307,,,,,,
36|42|36|6|I Know Where It's At|ALL SAINTS|1998-01-31|51|36|18|19980307,,,,,,
37|34|17|19|I Do|LISA LOEB|1997-11-01|66|17|22|19980307,,,,,,
38|40|4|36|Semi-Charmed Life|THIRD EYE BLIND|1997-07-05|17|4|43|19980307,,,,,,
39|NEW|39|1|The Party Continues|JD featuring DA BRAT|1998-03-07|39|29|19|19980307,,,,,,
40|33|13|13|We're Not Making Love No More|DRU HILL|1997-12-13|30|13|20|19980307,,,,,,
41|38|27|22|Heaven|NU FLAVOR|1997-10-11|58|27|24|19980307,,,,,,
42|44|2|37|Quit Playing Games (With My Heart)|BACKSTREET BOYS|1997-06-28|24|2|43|19980307,,,,,,
43|41|5|19|Feel So Good|MASE|1997-11-01|29|5|20|19980307,,,,,,
44|39|28|4|Sweet Surrender|SARAH McLACHLAN|1998-02-14|28|28|14|19980307,,,,,,
45|37|4|19|My Body|LSG|1997-11-01|26|4|20|19980307,,,,,,
46|46|46|2|What Would Happen|MEREDITH BROOKS|1998-02-28|46|46|10|19980307,,,,,,
47|35|31|5|Am I Dreaming|OL SKOOL featuring KEITH SWEAT & XSCAPE|1998-02-07|72|31|13|19980307,,,,,,
48|45|11|35|All For You|SISTER HAZEL|1997-07-12|26|11|41|19980307,,,,,,
49|43|29|6|They Don't Know|JON B|1998-01-31|29|7|31|19980307,,,,,,
50|55|50|4|Romeo And Juliet|SYLK-E FYNE featuring CHILL|1998-02-14|87|6|20|19980307,,,,,,
51|47|9|15|I Will Come To You|HANSON|1997-11-29|15|9|20|19980307,,,,,,
52|52|52|2|Get At Me Dog|DMX featuring SHEEK OF THE LOX|1998-02-28|52|39|20|19980307,,,,,,
53|53|53|3|All I Do|SOMETHIN' FOR THE PEOPLE|1998-02-21|56|47|11|19980307,,,,,,
54|48|48|4|Light In Your Eyes|BLESSID UNION OF SOULS|1998-02-14|48|48|19|19980307,,,,,,
55|50|21|7|Given To Fly|PEARL JAM|1998-01-24|23|21|16|19980307,,,,,,
56|54|37|14|32 Flavors|ALANA DAVIS|1997-12-06|71|37|20|19980307,,,,,,
57|51|18|18|Spice Up Your Life|SPICE GIRLS|1997-11-08|32|18|20|19980307,,,,,,
58|56|52|9|Burn|MILITIA|1998-01-10|90|52|20|19980307,,,,,,
59|59|59|10|What If I Said|ANITA COCHRAN & STEVE WARINER|1998-01-03|93|59|15|19980307,,,,,,
60|66|60|3|Strawberries|SMOOTH|1998-02-21|77|49|17|19980307,,,,,,
61|57|32|18|Breaking All The Rules|SHE MOVES|1997-11-08|60|32|20|19980307,,,,,,
62|58|26|14|Going Back To Cali|THE NOTORIOUS B.I.G.|1997-12-06|60|26|19|19980307,,,,,,
63|60|45|18|At The Beginning|RICHARD MARX & DONNA LEWIS|1997-11-08|73|45|20|19980307,,,,,,
64|62|56|13|Just Clownin'|WC from WESTSIDE CONNECTION|1997-12-13|63|56|20|19980307,,,,,,
65|NEW|65|1|Bring It On|KEITH WASHINGTON|1998-03-07|65|63|13|19980307,,,,,,
66|63|59|12|Say You'll Stay|KAI|1997-12-20|84|59|19|19980307,,,,,,
67|69|67|4|If I Never Stop Loving You|DAVID KERSH|1998-02-14|82|67|16|19980307,,,,,,
68|72|63|10|Ain't That Just A Way|LUTRICIA McNEAL|1998-01-03|91|63|16|19980307,,,,,,
69|64|28|15|The Memory Remains|METALLICA|1997-11-29|31|28|19|19980307,,,,,,
70|71|70|4|Life In Mono|MONO|1998-02-14|92|70|15|19980307,,,,,,
71|80|71|5|Then What|CLAY WALKER|1998-02-07|95|65|18|19980307,,,,,,
72|76|72|5|Send My Love / Send One Your Love|BORN JAMERICANS|1998-02-07|86|72|10|19980307,,,,,,
73|77|73|3|Off The Hook|JODY WATLEY|1998-02-21|83|73|13|19980307,,,,,,
74|75|68|16|Brian Wilson|BARENAKED LADIES|1997-11-22|92|68|20|19980307,,,,,,
75|73|23|13|Lollipop (Candyman)|AQUA|1997-12-13|48|23|17|19980307,,,,,,
76|70|70|3|Nothin' Move But The Money|MIC GERONIMO featuring DMX & BLACK ROB|1998-02-21|70|70|6|19980307,,,,,,
77|74|57|19|I'm Not A Player|BIG PUNISHER|1997-11-01|75|57|20|19980307,,,,,,
78|68|40|14|Don't Be Stupid (You Know I Love You)|SHANIA TWAIN|1997-12-06|66|40|16|19980307,,,,,,
79|79|50|13|What If|REBA McENTIRE|1997-12-13|86|50|15|19980307,,,,,,
80|99|80|16|In Harm's Way|BEBE WINANS|1997-11-22|89|80|17|19980307,,,,,,
81|98|81|5|Tic Tic Tac|FRUIT DE LA PASSION|1998-02-07|92|81|8|19980307,,,,,,
82|82|59|11|Roxanne '97 - Puff Daddy Remix|STING & THE POLICE|1997-12-27|65|59|13|19980307,,,,,,
83|81|77|6|I Can Love You Better|DIXIE CHICKS|1998-01-31|90|77|7|19980307,,,,,,
84|NEW|84|1|Let's Ride|MONTELL JORDAN featuring MASTER P & SILKK THE SHOCKER|1998-03-07|84|2|21|19980307,,,,,,
85|84|56|20|You're Not Alone|OLIVE|1997-10-25|81|56|20|19980307,,,,,,
86|83|75|11|4,3,2,1|LL COOL J feat METHOD MAN, REDMAN, DMX, CANIBUS & MASTER P|1997-12-27|75|75|12|19980307
87|91|87|3|So Long (Well, Well, Well)|PHAJJA|1998-02-21|93|87|5|19980307,,,,
88|87|58|13|Tuck Me In|KIMBERLY SCOTT|1997-12-13|76|58|14|19980307,,,,,,
89|NEW|89|1|Jealousy|KIM SANDERS|1998-03-07|89|89|6|19980307,,,,,,
90|90|90|2|The Note|DARYLE SINGLETARY|1998-02-28|90|90|6|19980307,,,,,,
91|93|88|7|Tha Hop|KINSU|1998-01-24|90|88|8|19980307,,,,,,
92|86|86|4|Day That She Left Tulsa (In A Chevy)|WADE HAYES|1998-02-14|91|86|5|19980307,,,,,,
93|89|89|2|Something That We Do|CLINT BLACK|1998-02-28|89|89|2|19980307,,,,,,
94|NEW|94|1|Saint Of Me|ROLLING STONES|1998-03-07|94|94|4|19980307,,,,,,
95|88|75|9|Young, Sad And Blue|LYSETTE|1998-01-10|93|75|10|19980307,,,,,
96|94|80|6|The City Is Mine|JAY-Z featuring BLACKSTREET|1998-01-31|80|52|20|19980307,,,,,,
97|92|66|16|I'm Afraid Of Americans|DAVID BOWIE|1997-11-22|81|66|16|19980307,,,,,,
98|97|60|19|So Good|DAVINA|1997-11-01|69|60|19|19980307,,,,,,
99|96|87|6|Tubthumping|CHUCKLEBUTT|1998-01-31|87|87|6|19980307,,,,,,
100|85|85|2|Love Of My Life|SAMMY KERSHAW|1998-02-28|85|85|2|19980307,,,,,,
1|NEW|1|1|My Heart Will Go On|CELINE DION|1998-02-28|1|1|20|19980228,,,,,,
2|1|1|6|Nice & Slow|USHER|1998-01-24|9|1|23|19980228,,,,,,
3|NEW|3|1|Gettin' Jiggy Wit It|WILL SMITH|1998-02-28|3|1|32|19980228,,,,,,
4|2|1|11|Together Again|JANET|1997-12-20|9|1|46|19980228,,,,,,
5|3|1|13|Truly Madly Deeply|SAVAGE GARDEN|1997-12-06|26|1|52|19980228,,,,,,
6|4|2|37|How Do I Live|LeANN RIMES|1997-06-21|89|2|69|19980228,,,,,,
7|6|6|17|I Don't Ever Want To See You Again|UNCLE SAM|1997-11-08|76|6|28|19980228,,,,,,
8|7|7|12|A Song For Mama|BOYZ II MEN|1997-12-13|27|7|20|19980228,,,,,,
9|8|8|14|No, No, No|DESTINY'S CHILD|1997-11-29|64|3|35|19980228,,,,
10|5|2|13|Been Around The World|PUFF DADDY & THE FAMILY feat. THE NOTORIOUS B.I.G. & MASE|1997-12-06|25|2|21|19980228,,,,,,
11|9|9|3|Too Much|SPICE GIRLS|1998-02-14|22|9|20|19980228,,,,,,
12|16|12|10|Swing My Way|K.P. & ENVYI|1997-12-27|86|6|20|19980228,,,,,,
13|10|10|5|What You Want|MASE featuring TOTAL|1998-01-31|35|6|24|19980228,,,,,,
14|17|14|4|Gone Till November|WYCLEF JEAN|1998-02-07|22|7|20|19980228,,,,,,
15|23|15|10|Deja Vu (Uptown Baby)|LORD TARIQ & PETER GUNZ|1997-12-27|80|9|26|19980228,,,,,,
16|11|9|13|How's It Going To Be|THIRD EYE BLIND|1997-12-06|36|9|52|19980228,,,,,,
17|14|11|18|I Don't Want To Wait|PAULA COLE|1997-11-01|19|11|56|19980228,,,,,,
18|15|15|17|Kiss The Rain|BILLIE MYERS|1997-11-08|95|15|31|19980228,,,,,,
19|12|2|28|You Make Me Wanna...|USHER|1997-08-23|25|2|47|19980228,,,,,,
20|26|20|2|Are You Jimmy Ray?|JIMMY RAY|1998-02-21|26|13|18|19980228,,,,,,
21|18|18|5|Father|LL COOL J|1998-01-31|23|18|16|19980228,,,,,,
22|13|9|8|Dangerous|BUSTA RHYMES|1998-01-10|57|9|19|19980228,,,,,,
23|22|1|21|Candle In The Wind 1997/Something About The Way You Look Ton|ELTON JOHN|1997-10-11|1|1|42|19980228,,,,,,
24|29|24|3|Too Close|NEXT|1998-02-14|45|1|53|19980228,,,,,,
25|20|7|16|Show Me Love|ROBYN|1997-11-15|21|7|24|19980228,,,,,,
26|25|25|4|Love You Down|INOJ / LATHUN|1998-02-07|26|25|20|19980228,,,,,,
27|39|27|3|You're Still The One|SHANIA TWAIN|1998-02-14|51|2|42|19980228,,,,,,
28|19|6|25|Tubthumping|CHUMBAWAMBA|1997-09-13|79|6|31|19980228,,,,,,
29|41|29|2|Body Bumpin' Yippie-Yi-Yo|PUBLIC ANNOUNCEMENT|1998-02-21|41|5|22|19980228,,,,,,
30|33|30|5|Make Em' Say Uhh!|MASTER P feat FIEND, SILKK THE SHOCKER, MIA X & MYSTIKAL|1998-01-31|41|16|27|19980228,,,,
31|30|30|4|If You Think I'm Jiggy|THE LOX|1998-02-07|47|30|13|19980228,,,,,,
32|28|28|4|All My Love|QUEEN PEN featuring ERIC WILLIAMS|1998-02-07|41|28|15|19980228,,,,,,
33|21|13|12|We're Not Making Love No More|DRU HILL|1997-12-13|30|13|20|19980228,,,,,,
34|27|17|18|I Do|LISA LOEB|1997-11-01|66|17|22|19980228,,,,,,
35|31|31|4|Am I Dreaming|OL SKOOL featuring KEITH SWEAT & XSCAPE|1998-02-07|72|31|13|19980228,,,,,,
36|NEW|36|1|Pink|AEROSMITH|1998-02-28|36|27|13|19980228,,,,,,
37|24|4|18|My Body|LSG|1997-11-01|26|4|20|19980228,,,,,,
38|35|27|21|Heaven|NU FLAVOR|1997-10-11|58|27|24|19980228,,,,,,
39|34|28|3|Sweet Surrender|SARAH McLACHLAN|1998-02-14|28|28|14|19980228,,,,,,
40|36|4|35|Semi-Charmed Life|THIRD EYE BLIND|1997-07-05|17|4|43|19980228,,,,,,
41|32|5|18|Feel So Good|MASE|1997-11-01|29|5|20|19980228,,,,,,
42|42|42|5|I Know Where It's At|ALL SAINTS|1998-01-31|51|36|18|19980228,,,,,,
43|37|29|5|They Don't Know|JON B|1998-01-31|29|7|31|19980228,,,,,,
44|38|2|36|Quit Playing Games (With My Heart)|BACKSTREET BOYS|1997-06-28|24|2|43|19980228,,,,,,
45|40|11|34|All For You|SISTER HAZEL|1997-07-12|26|11|41|19980228,,,,,,
46|NEW|46|1|What Would Happen|MEREDITH BROOKS|1998-02-28|46|46|10|19980228,,,,,,
47|45|9|14|I Will Come To You|HANSON|1997-11-29|15|9|20|19980228,,,,,,
48|48|48|3|Light In Your Eyes|BLESSID UNION OF SOULS|1998-02-14|48|48|19|19980228,,,,,,
49|50|42|27|No Tengo Dinero|LOS UMBRELLOS|1997-08-30|80|42|27|19980228,,,,,,
50|46|21|6|Given To Fly|PEARL JAM|1998-01-24|23|21|16|19980228,,,,,,
51|43|18|17|Spice Up Your Life|SPICE GIRLS|1997-11-08|32|18|20|19980228,,,,,,
52|NEW|52|1|Get At Me Dog|DMX featuring SHEEK OF THE LOX|1998-02-28|52|39|20|19980228,,,,,,
53|56|53|2|All I Do|SOMETHIN' FOR THE PEOPLE|1998-02-21|56|47|11|19980228,,,,,,
54|51|37|13|32 Flavors|ALANA DAVIS|1997-12-06|71|37|20|19980228,,,,,,
55|66|55|3|Romeo And Juliet|SYLK-E FYNE featuring CHILL|1998-02-14|87|6|20|19980228,,,,,,
56|52|52|8|Burn|MILITIA|1998-01-10|90|52|20|19980228,,,,,,
57|54|32|17|Breaking All The Rules|SHE MOVES|1997-11-08|60|32|20|19980228,,,,,,
58|53|26|13|Going Back To Cali|THE NOTORIOUS B.I.G.|1997-12-06|60|26|19|19980228,,,,,,
59|65|59|9|What If I Said|ANITA COCHRAN & STEVE WARINER|1998-01-03|93|59|15|19980228,,,,,,
60|57|45|17|At The Beginning|RICHARD MARX & DONNA LEWIS|1997-11-08|73|45|20|19980228,,,,,,
61|55|12|20|Sock It 2 Me|MISSY  ELLIOTT featuring DA BRAT|1997-10-18|55|12|20|19980228,,,,,,
62|62|56|12|Just Clownin'|WC from WESTSIDE CONNECTION|1997-12-13|63|56|20|19980228,,,,,,
63|59|59|11|Say You'll Stay|KAI|1997-12-20|84|59|19|19980228,,,,,,
64|61|28|14|The Memory Remains|METALLICA|1997-11-29|31|28|19|19980228,,,,,,
65|60|27|20|If I Could Teach The World|BONE THUGS-N-HARMONY|1997-10-18|42|27|20|19980228,,,,,,
66|77|66|2|Strawberries|SMOOTH|1998-02-21|77|49|17|19980228,,,,,,
67|58|58|20|One More Night|AMBER|1997-10-18|89|58|20|19980228,,,,,,
68|64|40|13|Don't Be Stupid (You Know I Love You)|SHANIA TWAIN|1997-12-06|66|40|16|19980228,,,,,,
69|78|69|3|If I Never Stop Loving You|DAVID KERSH|1998-02-14|82|67|16|19980228,,,,,,
70|70|70|2|Nothin' Move But The Money|MIC GERONIMO featuring DMX & BLACK ROB|1998-02-21|70|70|6|19980228,,,,,,
71|81|71|3|Life In Mono|MONO|1998-02-14|92|70|15|19980228,,,,,,
72|63|63|9|Ain't That Just A Way|LUTRICIA McNEAL|1998-01-03|91|63|16|19980228,,,,,,
73|71|23|12|Lollipop (Candyman)|AQUA|1997-12-13|48|23|17|19980228,,,,,,
74|67|57|18|I'm Not A Player|BIG PUNISHER|1997-11-01|75|57|20|19980228,,,,,,
75|68|68|15|Brian Wilson|BARENAKED LADIES|1997-11-22|92|68|20|19980228,,,,,,
76|76|76|4|Send My Love / Send One Your Love|BORN JAMERICANS|1998-02-07|86|72|10|19980228,,,,,,
77|83|77|2|Off The Hook|JODY WATLEY|1998-02-21|83|73|13|19980228,,,,,,
78|69|44|20|So Help Me Girl|GARY BARLOW|1997-10-18|76|44|20|19980228,,,,,,
79|74|50|12|What If|REBA McENTIRE|1997-12-13|86|50|15|19980228,,,,,,
80|92|80|4|Then What|CLAY WALKER|1998-02-07|95|65|18|19980228,,,,,,
81|82|77|5|I Can Love You Better|DIXIE CHICKS|1998-01-31|90|77|7|19980228,,,,,,
82|75|59|10|Roxanne '97 - Puff Daddy Remix|STING & THE POLICE|1997-12-27|65|59|13|19980228,,,,,,
83|79|75|10|4,3,2,1|LL COOL J feat METHOD MAN, REDMAN, DMX, CANIBUS & MASTER P|1997-12-27|75|75|12|19980228
84|84|56|19|You're Not Alone|OLIVE|1997-10-25|81|56|20|19980228,,,,,,
85|NEW|85|1|Love Of My Life|SAMMY KERSHAW|1998-02-28|85|85|2|19980228,,,,,,
86|90|86|3|Day That She Left Tulsa (In A Chevy)|WADE HAYES|1998-02-14|91|86|5|19980228,,,,,,
87|80|58|12|Tuck Me In|KIMBERLY SCOTT|1997-12-13|76|58|14|19980228,,,,,,
88|88|75|8|Young, Sad And Blue|LYSETTE|1998-01-10|93|75|10|19980228,,,,,
89|NEW|89|1|Something That We Do|CLINT BLACK|1998-02-28|89|89|2|19980228,,,,,,
90|NEW|90|1|The Note|DARYLE SINGLETARY|1998-02-28|90|90|6|19980228,,,,,,
91|93|91|2|So Long (Well, Well, Well)|PHAJJA|1998-02-21|93|87|5|19980228,,,,
92|87|66|15|I'm Afraid Of Americans|DAVID BOWIE|1997-11-22|81|66|16|19980228,,,,,,
93|97|88|6|Tha Hop|KINSU|1998-01-24|90|88|8|19980228,,,,,,
94|86|80|5|The City Is Mine|JAY-Z featuring BLACKSTREET|1998-01-31|80|52|20|19980228,,,,,,
95|91|76|13|You Know My Steez|GANG STARR|1997-12-06|81|76|13|19980228,,,,,,
96|98|87|5|Tubthumping|CHUCKLEBUTT|1998-01-31|87|87|6|19980228,,,,,,
97|73|60|18|So Good|DAVINA|1997-11-01|69|60|19|19980228,,,,,,
98|89|84|4|Tic Tic Tac|FRUIT DE LA PASSION|1998-02-07|92|81|8|19980228,,,,,,
99|85|83|15|In Harm's Way|BEBE WINANS|1997-11-22|89|80|17|19980228,,,,,,
100|95|71|15|L-L-Lies|DIANA KING|1997-11-22|96|71|15|19980228,,,,,,
1|1|1|5|Nice & Slow|USHER|1998-01-24|9|1|23|19980221,,,,,,
2|2|1|10|Together Again|JANET|1997-12-20|9|1|46|19980221,,,,,,
3|4|1|12|Truly Madly Deeply|SAVAGE GARDEN|1997-12-06|26|1|52|19980221,,,,,,
4|3|2|36|How Do I Live|LeANN RIMES|1997-06-21|89|2|69|19980221,,,,,,
5|5|2|12|Been Around The World|PUFF DADDY & THE FAMILY feat. THE NOTORIOUS B.I.G. & MASE|1997-12-06|25|2|21|19980221,,,,,,
6|6|6|16|I Don't Ever Want To See You Again|UNCLE SAM|1997-11-08|76|6|28|19980221,,,,,,
7|7|7|11|A Song For Mama|BOYZ II MEN|1997-12-13|27|7|20|19980221,,,,,,
8|8|8|13|No, No, No|DESTINY'S CHILD|1997-11-29|64|3|35|19980221,,,,
9|22|9|2|Too Much|SPICE GIRLS|1998-02-14|22|9|20|19980221,,,,,,
10|16|10|4|What You Want|MASE featuring TOTAL|1998-01-31|35|6|24|19980221,,,,,,
11|9|9|12|How's It Going To Be|THIRD EYE BLIND|1997-12-06|36|9|52|19980221,,,,,,
12|12|2|27|You Make Me Wanna...|USHER|1997-08-23|25|2|47|19980221,,,,,,
13|10|9|7|Dangerous|BUSTA RHYMES|1998-01-10|57|9|19|19980221,,,,,,
14|13|11|17|I Don't Want To Wait|PAULA COLE|1997-11-01|19|11|56|19980221,,,,,,
15|18|15|16|Kiss The Rain|BILLIE MYERS|1997-11-08|95|15|31|19980221,,,,,,
16|23|16|9|Swing My Way|K.P. & ENVYI|1997-12-27|86|6|20|19980221,,,,,,
17|15|15|3|Gone Till November|WYCLEF JEAN|1998-02-07|22|7|20|19980221,,,,,,
18|19|18|4|Father|LL COOL J|1998-01-31|23|18|16|19980221,,,,,,
19|11|6|24|Tubthumping|CHUMBAWAMBA|1997-09-13|79|6|31|19980221,,,,,,
20|14|7|15|Show Me Love|ROBYN|1997-11-15|21|7|24|19980221,,,,,,
21|21|13|11|We're Not Making Love No More|DRU HILL|1997-12-13|30|13|20|19980221,,,,,,
22|17|1|20|Candle In The Wind 1997/Something About The Way You Look Ton|ELTON JOHN|1997-10-11|1|1|42|19980221,,,,,,
23|30|23|9|Deja Vu (Uptown Baby)|LORD TARIQ & PETER GUNZ|1997-12-27|80|9|26|19980221,,,,,,
24|20|4|17|My Body|LSG|1997-11-01|26|4|20|19980221,,,,,,
25|26|25|3|Love You Down|INOJ / LATHUN|1998-02-07|26|25|20|19980221,,,,,,
26|NEW|26|1|Are You Jimmy Ray?|JIMMY RAY|1998-02-21|26|13|18|19980221,,,,,,
27|24|17|17|I Do|LISA LOEB|1997-11-01|66|17|22|19980221,,,,,,
28|34|28|3|All My Love|QUEEN PEN featuring ERIC WILLIAMS|1998-02-07|41|28|15|19980221,,,,,,
29|45|29|2|Too Close|NEXT|1998-02-14|45|1|53|19980221,,,,,,
30|36|30|3|If You Think I'm Jiggy|THE LOX|1998-02-07|47|30|13|19980221,,,,,,
31|32|31|3|Am I Dreaming|OL SKOOL featuring KEITH SWEAT & XSCAPE|1998-02-07|72|31|13|19980221,,,,,,
32|25|5|17|Feel So Good|MASE|1997-11-01|29|5|20|19980221,,,,,,
33|38|33|4|Make Em' Say Uhh!|MASTER P feat FIEND, SILKK THE SHOCKER, MIA X & MYSTIKAL|1998-01-31|41|16|27|19980221,,,,
34|28|28|2|Sweet Surrender|SARAH McLACHLAN|1998-02-14|28|28|14|19980221,,,,,,
35|27|27|20|Heaven|NU FLAVOR|1997-10-11|58|27|24|19980221,,,,,,
36|31|4|34|Semi-Charmed Life|THIRD EYE BLIND|1997-07-05|17|4|43|19980221,,,,,,
37|29|29|4|They Don't Know|JON B|1998-01-31|29|7|31|19980221,,,,,,
38|33|2|35|Quit Playing Games (With My Heart)|BACKSTREET BOYS|1997-06-28|24|2|43|19980221,,,,,,
39|51|39|2|You're Still The One|SHANIA TWAIN|1998-02-14|51|2|42|19980221,,,,,,
40|35|11|33|All For You|SISTER HAZEL|1997-07-12|26|11|41|19980221,,,,,,
41|NEW|41|1|Body Bumpin' Yippie-Yi-Yo|PUBLIC ANNOUNCEMENT|1998-02-21|41|5|22|19980221,,,,,,
42|44|42|4|I Know Where It's At|ALL SAINTS|1998-01-31|51|36|18|19980221,,,,,,
43|37|18|16|Spice Up Your Life|SPICE GIRLS|1997-11-08|32|18|20|19980221,,,,,,
44|41|1|30|Mo Money Mo Problems|THE NOTORIOUS B.I.G. featuring PUFF DADDY & MASE|1997-08-02|4|1|30|19980221,,,,,,
45|39|9|13|I Will Come To You|HANSON|1997-11-29|15|9|20|19980221,,,,,,
46|43|21|5|Given To Fly|PEARL JAM|1998-01-24|23|21|16|19980221,,,,,,
47|42|2|65|Foolish Games / You Were Meant For Me|JEWEL|1996-11-30|61|2|65|19980221,,,,,,
48|48|48|2|Light In Your Eyes|BLESSID UNION OF SOULS|1998-02-14|48|48|19|19980221,,,,,,
49|40|4|26|My Love Is The Shhh!|SOMETHIN' FOR THE PEOPLE featuring TRINA & TAMARA|1997-08-30|69|4|26|19980221,,,,,,
50|49|42|26|No Tengo Dinero|LOS UMBRELLOS|1997-08-30|80|42|27|19980221,,,,,,
51|46|37|12|32 Flavors|ALANA DAVIS|1997-12-06|71|37|20|19980221,,,,,,
52|54|52|7|Burn|MILITIA|1998-01-10|90|52|20|19980221,,,,,,
53|55|26|12|Going Back To Cali|THE NOTORIOUS B.I.G.|1997-12-06|60|26|19|19980221,,,,,,
54|52|32|16|Breaking All The Rules|SHE MOVES|1997-11-08|60|32|20|19980221,,,,,,
55|53|12|19|Sock It 2 Me|MISSY  ELLIOTT featuring DA BRAT|1997-10-18|55|12|20|19980221,,,,,,
56|NEW|56|1|All I Do|SOMETHIN' FOR THE PEOPLE|1998-02-21|56|47|11|19980221,,,,,,
57|56|45|16|At The Beginning|RICHARD MARX & DONNA LEWIS|1997-11-08|73|45|20|19980221,,,,,,
58|62|58|19|One More Night|AMBER|1997-10-18|89|58|20|19980221,,,,,,
59|59|59|10|Say You'll Stay|KAI|1997-12-20|84|59|19|19980221,,,,,,
60|61|27|19|If I Could Teach The World|BONE THUGS-N-HARMONY|1997-10-18|42|27|20|19980221,,,,,,
61|63|28|13|The Memory Remains|METALLICA|1997-11-29|31|28|19|19980221,,,,,,
62|60|56|11|Just Clownin'|WC from WESTSIDE CONNECTION|1997-12-13|63|56|20|19980221,,,,,,
63|71|63|8|Ain't That Just A Way|LUTRICIA McNEAL|1998-01-03|91|63|16|19980221,,,,,,
64|64|40|12|Don't Be Stupid (You Know I Love You)|SHANIA TWAIN|1997-12-06|66|40|16|19980221,,,,,,
65|65|65|8|What If I Said|ANITA COCHRAN & STEVE WARINER|1998-01-03|93|59|15|19980221,,,,,,
66|87|66|2|Romeo And Juliet|SYLK-E FYNE featuring CHILL|1998-02-14|87|6|20|19980221,,,,,,
67|67|57|17|I'm Not A Player|BIG PUNISHER|1997-11-01|75|57|20|19980221,,,,,,
68|68|68|14|Brian Wilson|BARENAKED LADIES|1997-11-22|92|68|20|19980221,,,,,,
69|66|44|19|So Help Me Girl|GARY BARLOW|1997-10-18|76|44|20|19980221,,,,,,
70|NEW|70|1|Nothin' Move But The Money|MIC GERONIMO featuring DMX & BLACK ROB|1998-02-21|70|70|6|19980221,,,,,,
71|69|23|11|Lollipop (Candyman)|AQUA|1997-12-13|48|23|17|19980221,,,,,,
72|72|35|20|They Like It Slow|H-TOWN|1997-10-11|70|35|20|19980221,,,,,,
73|74|60|17|So Good|DAVINA|1997-11-01|69|60|19|19980221,,,,,,
74|70|50|11|What If|REBA McENTIRE|1997-12-13|86|50|15|19980221,,,,,,
75|73|59|9|Roxanne '97 - Puff Daddy Remix|STING & THE POLICE|1997-12-27|65|59|13|19980221,,,,,,
76|76|76|3|Send My Love / Send One Your Love|BORN JAMERICANS|1998-02-07|86|72|10|19980221,,,,,,
77|NEW|77|1|Strawberries|SMOOTH|1998-02-21|77|49|17|19980221,,,,,,
78|82|78|2|If I Never Stop Loving You|DAVID KERSH|1998-02-14|82|67|16|19980221,,,,,,
79|81|75|9|4,3,2,1|LL COOL J feat METHOD MAN, REDMAN, DMX, CANIBUS & MASTER P|1997-12-27|75|75|12|19980221
80|80|58|11|Tuck Me In|KIMBERLY SCOTT|1997-12-13|76|58|14|19980221,,,,,,
81|92|81|2|Life In Mono|MONO|1998-02-14|92|70|15|19980221,,,,,,
82|77|77|4|I Can Love You Better|DIXIE CHICKS|1998-01-31|90|77|7|19980221,,,,,,
83|NEW|83|1|Off The Hook|JODY WATLEY|1998-02-21|83|73|13|19980221,,,,,,
84|75|56|18|You're Not Alone|OLIVE|1997-10-25|81|56|20|19980221,,,,,,
85|89|83|14|In Harm's Way|BEBE WINANS|1997-11-22|89|80|17|19980221,,,,,,
86|88|80|4|The City Is Mine|JAY-Z featuring BLACKSTREET|1998-01-31|80|52|20|19980221,,,,,,
87|83|66|14|I'm Afraid Of Americans|DAVID BOWIE|1997-11-22|81|66|16|19980221,,,,,,
88|85|75|7|Young, Sad And Blue|LYSETTE|1998-01-10|93|75|10|19980221,,,,,
89|84|84|3|Tic Tic Tac|FRUIT DE LA PASSION|1998-02-07|92|81|8|19980221,,,,,,
90|91|90|2|Day That She Left Tulsa (In A Chevy)|WADE HAYES|1998-02-14|91|86|5|19980221,,,,,,
