Pos.This.Week|Pos.Last.Week|Peak.Pos.This.Week|Total.Weeks|Title|Artist|Entry.Date|Pos.Entry|Overall.Peak.Pos|Overall.Total.Weeks|Chart.Date,,,,
30|34|30|11|Honky Tonk Badonkadonk|TRACE ADKINS|2005-11-05|91|30|20|20060114,,,,
31|33|31|9|Jesus, Take The Wheel|CARRIE UNDERWOOD|2005-11-19|48|20|24|20060114,,,
32|40|32|6|Unwritten|NATASHA BEDINGFIELD|2005-12-10|77|5|42|20060114,,,,
33|26|26|7|Unpredictable|JAMIE FOXX featuring LUDACRIS|2005-12-03|100|8|22|20060114,,,,
34|75|19|17|Boyfriend|ASHLEE SIMPSON|2005-09-24|71|19|20|20060114,,,,
35|28|21|11|Luxurious|GWEN STEFANI|2005-11-05|80|21|20|20060114,,,,
36|56|36|3|L.O.V.E.|ASHLEE SIMPSON|2005-12-31|76|22|17|20060114,,,,
37|44|1|40|We Belong Together|MARIAH CAREY|2005-04-16|81|1|43|20060114,,,,
38|38|32|9|Fireman|LIL' WAYNE|2005-11-19|91|32|17|20060114,,,,
39|43|39|3|Georgia|LUDACRIS & FIELD MOB featuring JAMIE FOXX|2005-12-31|48|39|9|20060114,,,,
40|35|26|12|Hear 'Em Say|KANYE WEST featuring ADAM LEVINE|2005-10-29|100|26|16|20060114,,,,
41|27|17|15|Here We Go|TRINA featuring KELLY ROWLAND|2005-10-08|92|17|20|20060114,,,,
42|42|2|25|Shake It Off|MARIAH CAREY|2005-07-30|66|2|26|20060114,,,,
43|36|36|13|If It's Lovin' That You Want|RIHANNA|2005-10-22|96|36|20|20060114,,,,
44|41|41|11|Turn It Up|CHAMILLIONAIRE featuring LIL' FLIP|2005-11-05|95|41|20|20060114,,,,
45|25|25|6|So Sick|NE-YO|2005-12-10|79|1|25|20060114,,,,
46|45|39|13|Must Be Doin' Somethin' Right|BILLY CURRINGTON|2005-10-22|100|39|20|20060114,,,,
47|51|20|10|Window Shopper|50 CENT|2005-11-12|82|20|11|20060114,,,,
48|46|46|5|Nasty Girl|THE NOTORIOUS B.I.G. feat DIDDY, NELLY, JAGGED EDGE & AVERY|2005-12-17|92|44|15|20060114,,
49|50|32|14|Tequila Makes Her Clothes Fall Off|JOE NICHOLS|2005-10-15|96|32|19|20060114,,,,
50|48|36|15|Better Days|GOO GOO DOLLS|2005-10-08|57|36|20|20060114,,,,
51|49|31|17|Come A Little Closer|DIERKS BENTLEY|2005-09-24|98|31|20|20060114,,,,
52|61|52|4|Pump It|THE BLACK EYED PEAS|2005-12-24|90|18|20|20060114,,,,
53|39|35|8|Kryptonite (I'm On It)|PURPLE RIBBON ALL-STARS|2005-11-26|91|35|19|20060114,,,,
54|62|54|4|Perfect Situation|WEEZER|2005-12-24|92|51|17|20060114,,,,
55|57|55|12|Boondocks|LITTLE BIG TOWN|2005-10-29|93|46|20|20060114,,,,
56|53|53|5|Everytime We Touch|CASCADA|2005-12-17|86|10|31|20060114,,,,
57|60|57|9|Hypnotize|SYSTEM OF A DOWN|2005-11-19|98|57|14|20060114,,,,
58|76|58|6|Have A Nice Day|BON JOVI|2005-12-10|95|58|9|20060114,,,,
59|58|45|15|Like We Never Loved At All|FAITH HILL|2005-10-08|97|45|21|20060114,,,,
60|70|60|10|Bat Country|AVENGED SEVENFOLD|2005-11-12|87|60|15|20060114,,,,
61|54|52|4|Shake That|EMINEM featuring NATE DOGG|2005-12-24|76|6|21|20060114,,,,
62|NEW|62|1|Confessions Of A Broken Heart (Daughter To Father)|LINDSAY LOHAN|2006-01-14|62|62|1|20060114,,,,
63|47|30|15|I Should Have Cheated|KEYSHIA COLE|2005-10-08|85|30|19|20060114,,,,
64|71|64|3|Yo (Excuse Me Miss)|CHRIS BROWN|2005-12-31|89|7|21|20060114,,,,
65|89|33|9|Seasons Of Love|CAST OF RENT|2005-11-19|95|33|10|20060114,,,,
66|74|64|7|Twisted Transistor|KORN|2005-12-03|95|64|10|20060114,,,,
67|63|60|15|Soul Meets Body|DEATH CAB FOR CUTIE|2005-10-08|100|60|19|20060114,,,,
68|55|34|16|Unbreakable|ALICIA KEYS|2005-10-01|61|34|19|20060114,,,,
69|68|68|4|Fresh Azimiz|BOW WOW featuring J-KWON & JERMAINE DUPRI|2005-12-24|84|23|20|20060114,,,,
70|83|70|3|Remedy|SEETHER|2005-12-31|94|70|4|20060114,,,,
71|59|54|11|She Let Herself Go|GEORGE STRAIT|2005-11-05|99|54|19|20060114,,,,
72|52|14|19|Girl Tonite|TWISTA featuring TREY SONGZ|2005-09-10|100|14|20|20060114,,,,
73|80|42|8|Don't Bother|SHAKIRA|2005-11-26|81|42|8|20060114,,,,
74|65|62|7|When I Get Where I'm Going|BRAD PAISLEY featuring DOLLY PARTON|2005-12-03|81|39|20|20060114,,,,
75|73|73|3|I'm N Luv (Wit A Stripper)|T-PAIN featuring MIKE JONES|2005-12-31|87|5|20|20060114,,,,
76|66|37|15|Who You'd Be Today|KENNY CHESNEY|2005-10-08|64|37|17|20060114,,,,
77|98|77|2|Skin (Sarabeth)|RASCAL FLATTS|2006-01-07|98|77|3|20060114,,,,
78|86|78|3|Kerosene|MIRANDA LAMBERT|2005-12-31|90|61|15|20060114,,,,
79|92|79|2|Who I Am Hates Who I've Been|RELIENT K|2006-01-07|92|58|11|20060114,,,,
80|67|67|4|Touch It|BUSTA RHYMES|2005-12-24|88|16|23|20060114,,,,
81|79|67|10|Miss Me Baby|CHRIS CAGLE|2005-11-12|95|67|13|20060114,,,,
82|78|68|10|DOA|FOO FIGHTERS|2005-11-12|86|68|12|20060114,,,,
83|69|69|6|Rodeo|JUVENILE|2005-12-10|93|41|19|20060114,,,,
84|NEW|84|1|The Ghost Of You|MY CHEMICAL ROMANCE|2006-01-14|84|84|1|20060114,,,,
85|72|66|7|Rompe|DADDY YANKEE|2005-12-03|90|24|28|20060114,,,,
86|93|86|3|Presidential|YOUNGBLOODZ|2005-12-31|91|86|3|20060114,,,,
87|97|87|2|Dare|GORILLAZ featuring SHAUN RYDER|2006-01-07|97|87|2|20060114,,,,
88|81|44|19|Better Life|KEITH URBAN|2005-09-10|98|44|20|20060114,,,,
89|NEW|89|1|Comin' To Your City|BIG & RICH|2006-01-14|89|89|1|20060114,,,,
90|88|25|18|More Than Words|FRANKIE J|2005-09-17|94|25|18|20060114,,,,
91|64|41|20|Shake|YING YANG TWINS featuring PITBULL|2005-09-03|94|41|20|20060114,,,,
92|85|75|7|Just Might (Make Me Believe)|SUGARLAND|2005-12-03|91|60|16|20060114,,,,
93|82|72|9|Save Me|SHINEDOWN|2005-11-19|92|72|11|20060114,,,,
94|NEW|94|1|Best I Ever Had|GARY ALLAN|2006-01-14|94|94|1|20060114,,,,
95|NEW|95|1|Stricken|DISTURBED|2006-01-14|95|95|1|20060114,,,,
96|90|86|3|Tonight I Wanna Cry|KEITH URBAN|2005-12-31|86|36|20|20060114,,,,
97|NEW|97|1|Fix You|COLDPLAY|2006-01-14|97|97|1|20060114,,,,
98|NEW|98|1|Pretty Vegas|INXS|2006-01-14|98|98|1|20060114,,,,
99|87|74|6|Looking For You|KIRK FRANKLIN|2005-12-10|92|61|20|20060114,,,,
100|77|67|7|Gotta Go|TREY SONGZ|2005-12-03|96|67|18|20060114,,,,
1|1|1|12|Don't Forget About Us|MARIAH CAREY|2005-10-22|81|1|21|20060107,,,,
2|2|1|20|Run It!|CHRIS BROWN|2005-08-27|92|1|38|20060107,,,,
3|3|3|8|Grillz|NELLY featuring PAUL WALL, ALI & GIPP|2005-11-19|84|1|28|20060107,,,
4|4|2|15|Laffy Taffy|D4L|2005-10-01|98|1|26|20060107,,,,
5|6|2|18|Photograph|NICKELBACK|2005-09-10|75|2|33|20060107,,,,
6|5|5|12|Stickwitu|THE PUSSYCAT DOLLS|2005-10-22|85|5|26|20060107,,,,
7|8|7|8|Check On It|BEYONCE featuring SLIM THUG|2005-11-19|72|1|28|20060107,,,,
8|7|1|24|Gold Digger|KANYE WEST featuring JAMIE FOXX|2005-07-30|92|1|39|20060107,,,,
9|10|9|13|There It Go! (The Whistle Song)|JUELZ SANTANA|2005-10-15|88|6|24|20060107,,,,
10|11|3|21|My Humps|BLACK EYED PEAS|2005-08-20|85|3|36|20060107,,,,
11|9|7|19|Because Of You|KELLY CLARKSON|2005-09-03|99|7|37|20060107,,,,
12|20|12|7|Be Without You|MARY J. BLIGE|2005-11-26|93|3|33|20060107,,,,
13|12|12|14|One Wish|RAY J|2005-10-08|84|11|25|20060107,,,,
14|14|4|19|Soul Survivor|YOUNG JEEZY featuring AKON|2005-09-03|83|4|24|20060107,,,,
15|24|15|10|Dance, Dance|FALL OUT BOY|2005-11-05|66|9|31|20060107,,,
16|15|15|16|I Think They Like Me|DEM FRANCHIZE BOYZ feat JERMAINE DUPRI, DA BRAT & BOW WOW|2005-09-24|90|15|26|20060107,,,
17|22|8|28|Sugar, We're Goin' Down|FALL OUT BOY|2005-07-02|93|8|42|20060107,,,
18|13|13|16|Stay Fly|THREE 6 MAFIA featuring YOUNG BUCK & EIGHTBALL & MJG|2005-09-24|91|13|23|20060107,,,,
19|16|8|7|When I'm Gone|EMINEM|2005-11-26|87|8|17|20060107,,,,
20|17|8|20|I'm Sprung|T-PAIN|2005-08-27|100|8|26|20060107,,,,
21|27|21|21|Dirty Little Secret|ALL-AMERICAN REJECTS|2005-08-20|91|9|38|20060107,,,,
22|19|6|17|We Be Burnin'|SEAN PAUL|2005-09-17|88|6|28|20060107,,,,
23|21|7|10|Hung Up|MADONNA|2005-11-05|20|7|20|20060107,,,,
24|23|22|9|You're Beautiful|JAMES BLUNT|2005-11-12|88|1|38|20060107,,,,
25|26|25|5|So Sick|NE-YO|2005-12-10|79|1|25|20060107,,,,
26|47|26|6|Unpredictable|JAMIE FOXX featuring LUDACRIS|2005-12-03|100|8|22|20060107,,,,
27|18|17|14|Here We Go|TRINA featuring KELLY ROWLAND|2005-10-08|92|17|20|20060107,,,,
28|25|21|10|Luxurious|GWEN STEFANI|2005-11-05|80|21|20|20060107,,,,
29|37|10|39|Beverly Hills|WEEZER|2005-04-16|25|10|43|20060107,,,,
30|29|5|43|You & Me|LIFEHOUSE|2005-03-19|99|5|58|20060107,,,,
31|33|6|23|Wake Me Up When September Ends|GREEN DAY|2005-08-06|98|6|27|20060107,,,,
32|30|14|33|Feel Good Inc|GORILLAZ / DE LA SOUL|2005-05-28|74|14|45|20060107,,,,
33|31|31|8|Jesus, Take The Wheel|CARRIE UNDERWOOD|2005-11-19|48|20|24|20060107,,,
34|38|34|10|Honky Tonk Badonkadonk|TRACE ADKINS|2005-11-05|91|30|20|20060107,,,,
35|28|26|11|Hear 'Em Say|KANYE WEST featuring ADAM LEVINE|2005-10-29|100|26|16|20060107,,,,
36|36|36|12|If It's Lovin' That You Want|RIHANNA|2005-10-22|96|36|20|20060107,,,,
37|45|2|36|Don't Cha|THE PUSSYCAT DOLLS featuring BUSTA RHYMES|2005-05-07|95|2|40|20060107,,,,
38|32|32|8|Fireman|LIL' WAYNE|2005-11-19|91|32|17|20060107,,,,
39|35|35|7|Kryptonite (I'm On It)|PURPLE RIBBON ALL-STARS|2005-11-26|91|35|19|20060107,,,,
40|51|40|5|Unwritten|NATASHA BEDINGFIELD|2005-12-10|77|5|42|20060107,,,,
41|43|41|10|Turn It Up|CHAMILLIONAIRE featuring LIL' FLIP|2005-11-05|95|41|20|20060107,,,,
42|41|2|24|Shake It Off|MARIAH CAREY|2005-07-30|66|2|26|20060107,,,,
43|48|43|2|Georgia|LUDACRIS & FIELD MOB featuring JAMIE FOXX|2005-12-31|48|39|9|20060107,,,,
44|50|1|39|We Belong Together|MARIAH CAREY|2005-04-16|81|1|43|20060107,,,,
45|39|39|12|Must Be Doin' Somethin' Right|BILLY CURRINGTON|2005-10-22|100|39|20|20060107,,,,
46|64|46|4|Nasty Girl|THE NOTORIOUS B.I.G. feat DIDDY, NELLY, JAGGED EDGE & AVERY|2005-12-17|92|44|15|20060107,,
47|34|30|14|I Should Have Cheated|KEYSHIA COLE|2005-10-08|85|30|19|20060107,,,,
48|57|36|14|Better Days|GOO GOO DOLLS|2005-10-08|57|36|20|20060107,,,,
49|40|31|16|Come A Little Closer|DIERKS BENTLEY|2005-09-24|98|31|20|20060107,,,,
50|44|32|13|Tequila Makes Her Clothes Fall Off|JOE NICHOLS|2005-10-15|96|32|19|20060107,,,,
51|46|20|9|Window Shopper|50 CENT|2005-11-12|82|20|11|20060107,,,,
52|42|14|18|Girl Tonite|TWISTA featuring TREY SONGZ|2005-09-10|100|14|20|20060107,,,,
53|55|53|4|Everytime We Touch|CASCADA|2005-12-17|86|10|31|20060107,,,,
54|52|52|3|Shake That|EMINEM featuring NATE DOGG|2005-12-24|76|6|21|20060107,,,,
55|49|34|15|Unbreakable|ALICIA KEYS|2005-10-01|61|34|19|20060107,,,,
56|76|56|2|L.O.V.E.|ASHLEE SIMPSON|2005-12-31|76|22|17|20060107,,,,
57|58|56|11|Boondocks|LITTLE BIG TOWN|2005-10-29|93|46|20|20060107,,,,
58|53|45|14|Like We Never Loved At All|FAITH HILL|2005-10-08|97|45|21|20060107,,,,
59|54|54|10|She Let Herself Go|GEORGE STRAIT|2005-11-05|99|54|19|20060107,,,,
60|63|60|8|Hypnotize|SYSTEM OF A DOWN|2005-11-19|98|57|14|20060107,,,,
61|70|61|3|Pump It|THE BLACK EYED PEAS|2005-12-24|90|18|20|20060107,,,,
62|81|62|3|Perfect Situation|WEEZER|2005-12-24|92|51|17|20060107,,,,
63|60|60|14|Soul Meets Body|DEATH CAB FOR CUTIE|2005-10-08|100|60|19|20060107,,,,
64|71|41|19|Shake|YING YANG TWINS featuring PITBULL|2005-09-03|94|41|20|20060107,,,,
65|62|62|6|When I Get Where I'm Going|BRAD PAISLEY featuring DOLLY PARTON|2005-12-03|81|39|20|20060107,,,,
66|56|37|14|Who You'd Be Today|KENNY CHESNEY|2005-10-08|64|37|17|20060107,,,,
67|67|67|3|Touch It|BUSTA RHYMES|2005-12-24|88|16|23|20060107,,,,
68|73|68|3|Fresh Azimiz|BOW WOW featuring J-KWON & JERMAINE DUPRI|2005-12-24|84|23|20|20060107,,,,
69|72|69|5|Rodeo|JUVENILE|2005-12-10|93|41|19|20060107,,,,
70|78|70|9|Bat Country|AVENGED SEVENFOLD|2005-11-12|87|60|15|20060107,,,,
71|89|71|2|Yo (Excuse Me Miss)|CHRIS BROWN|2005-12-31|89|7|21|20060107,,,,
72|66|66|6|Rompe|DADDY YANKEE|2005-12-03|90|24|28|20060107,,,,
73|87|73|2|I'm N Luv (Wit A Stripper)|T-PAIN featuring MIKE JONES|2005-12-31|87|5|20|20060107,,,,
74|65|64|6|Twisted Transistor|KORN|2005-12-03|95|64|10|20060107,,,,
75|92|19|16|Boyfriend|ASHLEE SIMPSON|2005-09-24|71|19|20|20060107,,,,
76|99|76|5|Have A Nice Day|BON JOVI|2005-12-10|95|58|9|20060107,,,,
77|68|67|6|Gotta Go|TREY SONGZ|2005-12-03|96|67|18|20060107,,,,
78|82|68|9|DOA|FOO FIGHTERS|2005-11-12|86|68|12|20060107,,,,
79|69|67|9|Miss Me Baby|CHRIS CAGLE|2005-11-12|95|67|13|20060107,,,,
80|61|42|7|Don't Bother|SHAKIRA|2005-11-26|81|42|8|20060107,,,,
81|75|44|18|Better Life|KEITH URBAN|2005-09-10|98|44|20|20060107,,,,
82|80|72|8|Save Me|SHINEDOWN|2005-11-19|92|72|11|20060107,,,,
83|94|83|2|Remedy|SEETHER|2005-12-31|94|70|4|20060107,,,,
84|59|59|12|Good Ride Cowboy|GARTH BROOKS|2005-10-22|93|59|12|20060107,,,,
85|79|75|6|Just Might (Make Me Believe)|SUGARLAND|2005-12-03|91|60|16|20060107,,,,
86|90|86|2|Kerosene|MIRANDA LAMBERT|2005-12-31|90|61|15|20060107,,,,
87|83|74|5|Looking For You|KIRK FRANKLIN|2005-12-10|92|61|20|20060107,,,,
88|84|25|17|More Than Words|FRANKIE J|2005-09-17|94|25|18|20060107,,,,
89|74|33|8|Seasons Of Love|CAST OF RENT|2005-11-19|95|33|10|20060107,,,,
90|86|86|2|Tonight I Wanna Cry|KEITH URBAN|2005-12-31|86|36|20|20060107,,,,
91|95|91|3|Believe|BROOKS & DUNN|2005-12-24|97|91|3|20060107,,,,
92|NEW|92|1|Who I Am Hates Who I've Been|RELIENT K|2006-01-07|92|58|11|20060107,,,,
93|91|91|2|Presidential|YOUNGBLOODZ|2005-12-31|91|86|3|20060107,,,,
94|96|94|4|Hit The Floor|TWISTA featuring PITBULL|2005-12-17|95|94|4|20060107,,,,
95|88|87|6|My Old Friend|TIM McGRAW|2005-12-03|97|87|6|20060107,,,,
96|85|85|5|Rakata|WISIN & JANDEL|2005-12-10|97|85|5|20060107,,,,
97|NEW|97|1|Dare|GORILLAZ featuring SHAUN RYDER|2006-01-07|97|87|2|20060107,,,,
98|NEW|98|1|Skin (Sarabeth)|RASCAL FLATTS|2006-01-07|98|77|3|20060107,,,,
99|NEW|99|1|My Hood|YOUNG JEEZY|2006-01-07|99|99|1|20060107,,,,
100|93|93|3|Your Man|JOSH TURNER|2005-12-24|96|93|3|20060107,,,,
1|2|1|11|Don't Forget About Us|MARIAH CAREY|2005-10-22|81|1|21|20051231,,,,
2|1|1|19|Run It!|CHRIS BROWN|2005-08-27|92|1|38|20051231,,,,
3|4|3|7|Grillz|NELLY featuring PAUL WALL, ALI & GIPP|2005-11-19|84|1|28|20051231,,,
4|3|2|14|Laffy Taffy|D4L|2005-10-01|98|1|26|20051231,,,,
5|7|5|11|Stickwitu|THE PUSSYCAT DOLLS|2005-10-22|85|5|26|20051231,,,,
6|5|2|17|Photograph|NICKELBACK|2005-09-10|75|2|33|20051231,,,,
7|6|1|23|Gold Digger|KANYE WEST featuring JAMIE FOXX|2005-07-30|92|1|39|20051231,,,,
8|18|8|7|Check On It|BEYONCE featuring SLIM THUG|2005-11-19|72|1|28|20051231,,,,
9|10|7|18|Because Of You|KELLY CLARKSON|2005-09-03|99|7|37|20051231,,,,
10|12|10|12|There It Go! (The Whistle Song)|JUELZ SANTANA|2005-10-15|88|6|24|20051231,,,,
11|9|3|20|My Humps|BLACK EYED PEAS|2005-08-20|85|3|36|20051231,,,,
12|16|12|13|One Wish|RAY J|2005-10-08|84|11|25|20051231,,,,
13|13|13|15|Stay Fly|THREE 6 MAFIA featuring YOUNG BUCK & EIGHTBALL & MJG|2005-09-24|91|13|23|20051231,,,,
14|11|4|18|Soul Survivor|YOUNG JEEZY featuring AKON|2005-09-03|83|4|24|20051231,,,,
15|17|15|15|I Think They Like Me|DEM FRANCHIZE BOYZ feat JERMAINE DUPRI, DA BRAT & BOW WOW|2005-09-24|90|15|26|20051231,,,
16|8|8|6|When I'm Gone|EMINEM|2005-11-26|87|8|17|20051231,,,,
17|14|8|19|I'm Sprung|T-PAIN|2005-08-27|100|8|26|20051231,,,,
18|20|17|13|Here We Go|TRINA featuring KELLY ROWLAND|2005-10-08|92|17|20|20051231,,,,
19|15|6|16|We Be Burnin'|SEAN PAUL|2005-09-17|88|6|28|20051231,,,,
20|25|20|6|Be Without You|MARY J. BLIGE|2005-11-26|93|3|33|20051231,,,,
21|19|7|9|Hung Up|MADONNA|2005-11-05|20|7|20|20051231,,,,
22|21|8|27|Sugar, We're Goin' Down|FALL OUT BOY|2005-07-02|93|8|42|20051231,,,
23|22|22|8|You're Beautiful|JAMES BLUNT|2005-11-12|88|1|38|20051231,,,,
24|24|22|9|Dance, Dance|FALL OUT BOY|2005-11-05|66|9|31|20051231,,,
25|23|21|9|Luxurious|GWEN STEFANI|2005-11-05|80|21|20|20051231,,,,
26|35|26|4|So Sick|NE-YO|2005-12-10|79|1|25|20051231,,,,
27|28|27|20|Dirty Little Secret|ALL-AMERICAN REJECTS|2005-08-20|91|9|38|20051231,,,,
28|26|26|10|Hear 'Em Say|KANYE WEST featuring ADAM LEVINE|2005-10-29|100|26|16|20051231,,,,
29|29|5|42|You & Me|LIFEHOUSE|2005-03-19|99|5|58|20051231,,,,
30|33|14|32|Feel Good Inc|GORILLAZ / DE LA SOUL|2005-05-28|74|14|45|20051231,,,,
31|42|31|7|Jesus, Take The Wheel|CARRIE UNDERWOOD|2005-11-19|48|20|24|20051231,,,
32|36|32|7|Fireman|LIL' WAYNE|2005-11-19|91|32|17|20051231,,,,
33|30|6|22|Wake Me Up When September Ends|GREEN DAY|2005-08-06|98|6|27|20051231,,,,
34|31|30|13|I Should Have Cheated|KEYSHIA COLE|2005-10-08|85|30|19|20051231,,,,
35|43|35|6|Kryptonite (I'm On It)|PURPLE RIBBON ALL-STARS|2005-11-26|91|35|19|20051231,,,,
36|38|36|11|If It's Lovin' That You Want|RIHANNA|2005-10-22|96|36|20|20051231,,,,
37|37|10|38|Beverly Hills|WEEZER|2005-04-16|25|10|43|20051231,,,,
38|46|38|9|Honky Tonk Badonkadonk|TRACE ADKINS|2005-11-05|91|30|20|20051231,,,,
39|44|39|11|Must Be Doin' Somethin' Right|BILLY CURRINGTON|2005-10-22|100|39|20|20051231,,,,
40|39|31|15|Come A Little Closer|DIERKS BENTLEY|2005-09-24|98|31|20|20051231,,,,
41|32|2|23|Shake It Off|MARIAH CAREY|2005-07-30|66|2|26|20051231,,,,
42|34|14|17|Girl Tonite|TWISTA featuring TREY SONGZ|2005-09-10|100|14|20|20051231,,,,
43|48|43|9|Turn It Up|CHAMILLIONAIRE featuring LIL' FLIP|2005-11-05|95|41|20|20051231,,,,
44|41|32|12|Tequila Makes Her Clothes Fall Off|JOE NICHOLS|2005-10-15|96|32|19|20051231,,,,
45|45|2|35|Don't Cha|THE PUSSYCAT DOLLS featuring BUSTA RHYMES|2005-05-07|95|2|40|20051231,,,,
46|27|20|8|Window Shopper|50 CENT|2005-11-12|82|20|11|20051231,,,,
47|58|47|5|Unpredictable|JAMIE FOXX featuring LUDACRIS|2005-12-03|100|8|22|20051231,,,,
48|NEW|48|1|Georgia|LUDACRIS & FIELD MOB featuring JAMIE FOXX|2005-12-31|48|39|9|20051231,,,,
49|40|34|14|Unbreakable|ALICIA KEYS|2005-10-01|61|34|19|20051231,,,,
50|49|1|38|We Belong Together|MARIAH CAREY|2005-04-16|81|1|43|20051231,,,,
51|60|51|4|Unwritten|NATASHA BEDINGFIELD|2005-12-10|77|5|42|20051231,,,,
52|76|52|2|Shake That|EMINEM featuring NATE DOGG|2005-12-24|76|6|21|20051231,,,,
53|51|45|13|Like We Never Loved At All|FAITH HILL|2005-10-08|97|45|21|20051231,,,,
54|54|54|9|She Let Herself Go|GEORGE STRAIT|2005-11-05|99|54|19|20051231,,,,
55|62|55|3|Everytime We Touch|CASCADA|2005-12-17|86|10|31|20051231,,,,
56|47|37|13|Who You'd Be Today|KENNY CHESNEY|2005-10-08|64|37|17|20051231,,,,
57|59|36|13|Better Days|GOO GOO DOLLS|2005-10-08|57|36|20|20051231,,,,
58|56|56|10|Boondocks|LITTLE BIG TOWN|2005-10-29|93|46|20|20051231,,,,
59|61|59|11|Good Ride Cowboy|GARTH BROOKS|2005-10-22|93|59|12|20051231,,,,
60|81|60|13|Soul Meets Body|DEATH CAB FOR CUTIE|2005-10-08|100|60|19|20051231,,,,
61|52|42|6|Don't Bother|SHAKIRA|2005-11-26|81|42|8|20051231,,,,
62|72|62|5|When I Get Where I'm Going|BRAD PAISLEY featuring DOLLY PARTON|2005-12-03|81|39|20|20051231,,,,
63|65|61|7|Hypnotize|SYSTEM OF A DOWN|2005-11-19|98|57|14|20051231,,,,
64|83|64|3|Nasty Girl|THE NOTORIOUS B.I.G. feat DIDDY, NELLY, JAGGED EDGE & AVERY|2005-12-17|92|44|15|20051231,,
65|64|64|5|Twisted Transistor|KORN|2005-12-03|95|64|10|20051231,,,,
66|70|66|5|Rompe|DADDY YANKEE|2005-12-03|90|24|28|20051231,,,,
67|88|67|2|Touch It|BUSTA RHYMES|2005-12-24|88|16|23|20051231,,,,
68|67|67|5|Gotta Go|TREY SONGZ|2005-12-03|96|67|18|20051231,,,,
69|71|67|8|Miss Me Baby|CHRIS CAGLE|2005-11-12|95|67|13|20051231,,,,
70|90|70|2|Pump It|THE BLACK EYED PEAS|2005-12-24|90|18|20|20051231,,,,
71|63|41|18|Shake|YING YANG TWINS featuring PITBULL|2005-09-03|94|41|20|20051231,,,,
72|80|72|4|Rodeo|JUVENILE|2005-12-10|93|41|19|20051231,,,,
73|84|73|2|Fresh Azimiz|BOW WOW featuring J-KWON & JERMAINE DUPRI|2005-12-24|84|23|20|20051231,,,,
74|53|33|7|Seasons Of Love|CAST OF RENT|2005-11-19|95|33|10|20051231,,,,
75|66|44|17|Better Life|KEITH URBAN|2005-09-10|98|44|20|20051231,,,,
76|NEW|76|1|L.O.V.E.|ASHLEE SIMPSON|2005-12-31|76|22|17|20051231,,,,
77|55|55|12|Big Blue Note|TOBY KEITH|2005-10-15|94|55|12|20051231,,,,
78|79|76|8|Bat Country|AVENGED SEVENFOLD|2005-11-12|87|60|15|20051231,,,,
79|75|75|5|Just Might (Make Me Believe)|SUGARLAND|2005-12-03|91|60|16|20051231,,,,
80|73|72|7|Save Me|SHINEDOWN|2005-11-19|92|72|11|20051231,,,,
81|92|81|2|Perfect Situation|WEEZER|2005-12-24|92|51|17|20051231,,,,
82|68|68|8|DOA|FOO FIGHTERS|2005-11-12|86|68|12|20051231,,,,
83|77|74|4|Looking For You|KIRK FRANKLIN|2005-12-10|92|61|20|20051231,,,,
84|69|25|16|More Than Words|FRANKIE J|2005-09-17|94|25|18|20051231,,,,
85|99|85|4|Rakata|WISIN & JANDEL|2005-12-10|97|85|5|20051231,,,,
86|NEW|86|1|Tonight I Wanna Cry|KEITH URBAN|2005-12-31|86|36|20|20051231,,,,
87|NEW|87|1|I'm N Luv (Wit A Stripper)|T-PAIN featuring MIKE JONES|2005-12-31|87|5|20|20051231,,,,
88|89|87|5|My Old Friend|TIM McGRAW|2005-12-03|97|87|6|20051231,,,,
89|NEW|89|1|Yo (Excuse Me Miss)|CHRIS BROWN|2005-12-31|89|7|21|20051231,,,,
90|NEW|90|1|Kerosene|MIRANDA LAMBERT|2005-12-31|90|61|15|20051231,,,,
91|NEW|91|1|Presidential|YOUNGBLOODZ|2005-12-31|91|86|3|20051231,,,,
92|86|19|15|Boyfriend|ASHLEE SIMPSON|2005-09-24|71|19|20|20051231,,,,
93|96|93|2|Your Man|JOSH TURNER|2005-12-24|96|93|3|20051231,,,,
94|NEW|94|1|Remedy|SEETHER|2005-12-31|94|70|4|20051231,,,,
95|97|95|2|Believe|BROOKS & DUNN|2005-12-24|97|91|3|20051231,,,,
96|100|95|3|Hit The Floor|TWISTA featuring PITBULL|2005-12-17|95|94|4|20051231,,,,
97|57|57|6|Confessions Of A Broken Heart (Daughter To Father)|LINDSAY LOHAN|2005-11-26|66|57|6|20051231,,,,
98|NEW|98|1|She Don't Tell Me To|MONTGOMERY GENTRY|2005-12-31|98|98|1|20051231,,,,
99|95|95|4|Have A Nice Day|BON JOVI|2005-12-10|95|58|9|20051231,,,,
100|93|72|5|Comin' To Your City|BIG & RICH|2005-12-03|72|72|5|20051231,,,,
1|1|1|18|Run It!|CHRIS BROWN|2005-08-27|92|1|38|20051224,,,,
2|7|2|10|Don't Forget About Us|MARIAH CAREY|2005-10-22|81|1|21|20051224,,,,
3|2|2|13|Laffy Taffy|D4L|2005-10-01|98|1|26|20051224,,,,
4|11|4|6|Grillz|NELLY featuring PAUL WALL, ALI & GIPP|2005-11-19|84|1|28|20051224,,,
5|4|2|16|Photograph|NICKELBACK|2005-09-10|75|2|33|20051224,,,,
6|3|1|22|Gold Digger|KANYE WEST featuring JAMIE FOXX|2005-07-30|92|1|39|20051224,,,,
