Pos.This.Week|Pos.Last.Week|Peak.Pos.This.Week|Total.Weeks|Title|Artist|Entry.Date|Pos.Entry|Overall.Peak.Pos|Overall.Total.Weeks|Chart.Date,,
94|NEW|94|1|Sleeping With You|FIREHOUSE|1992-12-26|94|78|8|19921226,,
95|76|43|19|Slow Dance (Hey Mr. DJ)|R. KELLY & THE PUBLIC ANNOUNCEMENT|1992-08-22|86|43|19|19921226,,
96|92|68|11|360 Degrees (What Goes Around)|GRAND PUBA|1992-10-17|95|68|14|19921226,,
97|NEW|97|1|Crazy Love|CE CE PENISTON|1992-12-26|97|97|2|19921226,,
98|NEW|98|1|Get Up (Move Boy Move)|AB LOGIC|1992-12-26|98|83|11|19921226,,
99|96|95|3|Revolution|ARRESTED DEVELOPMENT|1992-12-12|95|90|6|19921226,,
100|90|72|11|Alone With You|TEVIN CAMPBELL|1992-10-17|84|72|11|19921226,,
1|1|1|6|I Will Always Love You|WHITNEY HOUSTON|1992-11-14|40|1|26|19921219,,
2|2|2|10|If I Ever Fall In Love|SHAI|1992-10-17|54|2|27|19921219,,
3|3|3|12|Rump Shaker|WRECKX-N-EFFECT|1992-10-03|94|2|28|19921219,,
4|4|4|4|In The Still Of The Nite|BOYZ II MEN|1992-11-28|15|3|20|19921219,,
5|6|3|15|I'd Die Without You|P.M. DAWN|1992-09-12|61|3|28|19921219,,
6|5|1|12|How Do You Talk To An Angel|THE HEIGHTS|1992-10-03|48|1|20|19921219,,
7|7|6|19|Rhythm Is A Dancer|SNAP|1992-08-15|90|5|39|19921219,,
8|8|8|10|Good Enough|BOBBY BROWN|1992-10-17|51|7|23|19921219,,
9|9|7|17|Real Love|MARY J. BLIGE|1992-08-29|84|7|31|19921219,,
10|10|7|16|What About Your Friends|TLC|1992-09-05|95|7|27|19921219,,
11|11|11|10|To Love Somebody|MICHAEL BOLTON|1992-10-17|89|11|20|19921219,,
12|13|12|9|Saving Forever For You|SHANICE|1992-10-24|67|4|24|19921219,,
13|16|13|13|Do You Believe In Us|JON SECADA|1992-09-26|81|13|30|19921219,,
14|15|12|12|Layla|ERIC CLAPTON|1992-10-03|79|12|20|19921219,,
15|12|12|16|Love Is On The Way|SAIGON KICK|1992-09-05|97|12|22|19921219,,
16|24|16|3|Deeper And Deeper|MADONNA|1992-12-05|38|7|17|19921219,,
17|14|1|23|End Of The Road|BOYZ II MEN|1992-07-18|53|1|32|19921219,,
18|20|18|10|Little Miss Can't Be Wrong|SPIN DOCTORS|1992-10-17|93|17|20|19921219,,
19|17|14|16|Walking On Broken Glass|ANNIE LENNOX|1992-09-05|96|14|25|19921219,,
20|21|20|11|Where You Goin' Now|DAMN YANKEES|1992-10-10|97|20|20|19921219,,
21|32|21|6|When She Cries|RESTLESS HEART|1992-11-14|84|11|20|19921219,,
22|25|22|7|Faithful|GO WEST|1992-11-07|84|14|20|19921219,,
23|27|23|8|The Last Song|ELTON JOHN|1992-10-31|83|23|20|19921219,,
24|18|2|19|Sometimes Love Just Ain't Enough|PATTY SMYTH|1992-08-15|53|2|24|19921219,,
25|22|13|18|Would I Lie To You?|CHARLES & EDDIE|1992-08-22|83|13|26|19921219,,
26|26|26|10|Flex|MAD COBRA|1992-10-17|83|13|19|19921219,,
27|23|23|24|Back To The Hotel|N2DEEP|1992-07-11|84|14|30|19921219,,
28|19|3|26|Jump Around|HOUSE OF PAIN|1992-06-27|98|3|30|19921219,,
29|30|29|8|Drive|R.E.M.|1992-10-31|71|28|15|19921219,,
30|31|29|9|Keep The Faith|BON JOVI|1992-10-24|76|29|16|19921219,,
31|35|31|7|Never A Time|GENESIS|1992-11-07|83|21|20|19921219,,
32|28|28|8|I Wish The Phone Would Ring|EXPOSE|1992-10-31|74|28|15|19921219,,
33|29|8|15|Free Your Mind|EN VOGUE|1992-09-12|89|8|20|19921219,,
34|34|8|19|People Everyday|ARRESTED DEVELOPMENT|1992-08-15|82|8|23|19921219,,
35|37|35|7|Who's Gonna Ride Your Wild Horses|U2|1992-11-07|77|35|16|19921219,,
36|36|30|6|Gangsta|BELL BIV DEVOE|1992-11-14|79|21|17|19921219,,
37|53|37|6|Here We Go Again!|PORTRAIT|1992-11-14|98|11|23|19921219,,
38|44|38|4|7|PRINCE AND THE NEW POWER GENERATION|1992-11-28|98|7|23|19921219,,
39|33|19|12|Someone To Hold|TREY LORENZ|1992-10-03|62|19|20|19921219,,
40|45|40|6|Walk On The Ocean|TOAD THE WET SPROCKET|1992-11-14|91|18|20|19921219,,
41|42|41|9|Slow And Sexy|SHABBA RANKS featuring JOHNNY GILL|1992-10-24|86|33|19|19921219,,
42|41|2|29|Baby-Baby-Baby|TLC|1992-06-06|86|2|33|19921219,,
43|49|43|4|It's Gonna Be A Lovely Day|THE S.O.U.L. S.Y.S.T.E.M.|1992-11-28|77|34|16|19921219,,
44|43|3|20|Humpin' Around|BOBBY BROWN|1992-08-08|39|3|20|19921219,,
45|40|5|36|Just Another Day|JON SECADA|1992-04-18|99|5|37|19921219,,
46|48|46|6|I Got A Thang 4 Ya!|LO-KEY?|1992-11-14|96|27|20|19921219,,
47|56|47|3|Give It Up, Turn It Loose|EN VOGUE|1992-12-05|63|15|20|19921219,
48|38|3|10|Erotica|MADONNA|1992-10-17|13|3|18|19921219,,
49|52|49|6|Love Shoulda Brought You Home|TONI BRAXTON|1992-11-14|87|33|20|19921219,,
50|39|12|18|Have You Ever Needed Someone So Bad|DEF LEPPARD|1992-08-22|94|12|20|19921219,,
51|61|51|7|No Ordinary Love|SADE|1992-11-07|87|28|20|19921219,,
52|59|52|5|Love Can Move Mountains|CELINE DION|1992-11-21|95|36|17|19921219,,
53|NEW|53|1|Mr. Wendal|ARRESTED DEVELOPMENT|1992-12-19|53|6|24|19921219,,
54|NEW|54|1|A Whole New World|PEABO BRYSON & REGINA BELLE|1992-12-19|54|1|23|19921219,,
55|51|27|14|I Will Be Here For You|MICHAEL W. SMITH|1992-09-19|81|27|20|19921219,,
56|60|56|7|Baby I'm For Real / Natural High|AFTER 7|1992-11-07|94|55|18|19921219,,
57|65|57|3|Quality Time|HI-FIVE|1992-12-05|96|38|17|19921219,,
58|64|58|4|I Don't Care|SHAKESPEAR'S SISTER|1992-11-28|94|55|12|19921219,,
59|67|59|3|I Love You Period|DAN BAIRD|1992-12-05|86|26|16|19921219,,
60|62|47|17|Right Now|AL B. SURE!|1992-08-29|96|47|20|19921219,,
61|55|15|13|Forever Love|COLOR ME BADD|1992-09-26|24|15|18|19921219,,
62|74|62|2|Heal The World|MICHAEL JACKSON|1992-12-12|74|27|20|19921219,,
63|NEW|63|1|Reminisce|MARY J. BLIGE|1992-12-19|63|57|20|19921219,,
64|54|44|9|Chains Around My Heart|RICHARD MARX|1992-10-24|70|44|13|19921219,,
65|86|65|2|Stand Up (Kick Love Into Motion)|DEF LEPPARD|1992-12-12|86|34|15|19921219,,
66|58|8|19|When I Look Into Your Eyes|FIREHOUSE|1992-08-15|71|8|20|19921219,,
67|68|67|3|Everything's Gonna Be Alright|FATHER M.C.|1992-12-05|77|37|20|19921219,,
68|71|68|5|Games|CHUCKII BOOKER|1992-11-21|94|68|12|19921219,,
69|66|66|3|Baby, I Believe In You|GEORGE LAMOND|1992-12-05|80|66|7|19921219,
70|70|70|4|These Are Days|10,000 MANIACS|1992-11-28|100|66|11|19921219,
71|63|60|11|Sesame's Street|SMART E'S|1992-10-10|86|60|16|19921219,,
72|79|68|6|It's Alright|CLASSIC EXAMPLE|1992-11-14|86|68|14|19921219,,
73|85|73|2|Pleasure|SOUP DRAGONS|1992-12-12|85|69|8|19921219,,
74|83|74|2|Homies|A LIGHTER SHADE OF BROWN|1992-12-12|83|57|19|19921219,,
75|NEW|75|1|I Got A Man|POSITIVE K|1992-12-19|75|14|22|19921219,,
76|69|43|18|Slow Dance (Hey Mr. DJ)|R. KELLY & THE PUBLIC ANNOUNCEMENT|1992-08-22|86|43|19|19921219,,
77|NEW|77|1|Ditty|PAPERBOY|1992-12-19|77|10|30|19921219,,
78|92|78|2|Sexual|GODDESS|1992-12-12|92|74|10|19921219,,
79|87|79|2|Shamrocks And Shenanigans (Boom Shalock Lock Boom)|HOUSE OF PAIN|1992-12-12|87|65|10|19921219,,
80|NEW|80|1|Steam|PETER GABRIEL|1992-12-19|80|32|15|19921219,,
81|73|53|20|Jump!|THE MOVEMENT|1992-08-08|92|53|20|19921219,,
82|81|55|5|Wicked|ICE CUBE|1992-11-21|56|55|10|19921219,,
83|88|83|2|The Right Kind Of Love|JEREMY JORDAN|1992-12-12|88|14|25|19921219,,
84|90|63|12|I Missed The Bus|KRIS KROSS|1992-10-03|96|63|15|19921219,,
85|82|72|5|Yesterdays|GUNS N'ROSES|1992-11-21|83|72|10|19921219,,
86|NEW|86|1|Don't Walk Away|JADE|1992-12-19|86|4|35|19921219,,
87|78|71|10|Symphony Of Destruction|MEGADETH|1992-10-17|94|71|15|19921219,,
88|84|59|20|Where Does That Leave Love|GEORGE LAMOND|1992-08-08|78|59|20|19921219,,
89|94|83|9|No One Else On Earth|WYNONNA|1992-10-24|91|83|12|19921219,,
90|91|72|10|Alone With You|TEVIN CAMPBELL|1992-10-17|84|72|11|19921219,,
91|96|29|21|Nothing Broken But My Heart|CELINE DION|1992-08-01|98|29|21|19921219,,
92|76|68|10|360 Degrees (What Goes Around)|GRAND PUBA|1992-10-17|95|68|14|19921219,,
93|77|58|13|Sweet November|TROOP|1992-09-26|85|58|15|19921219,,
94|NEW|94|1|This Could Be The One|BAD COMPANY|1992-12-19|94|87|8|19921219,,
95|NEW|95|1|Forever In Love|KENNY G|1992-12-19|95|18|23|19921219,,
96|95|95|2|Revolution|ARRESTED DEVELOPMENT|1992-12-12|95|90|6|19921219,,
97|97|36|11|My Name Is Prince|PRINCE & THE NEW POWER GENERATION|1992-10-10|70|36|11|19921219,,
98|80|63|8|Groovin' In The Midnight|MAXI PRIEST|1992-10-31|95|63|8|19921219,,
99|75|54|8|Johnny Have You Seen Her?|REMBRANDTS|1992-10-31|89|54|8|19921219,,
100|93|71|10|Here It Comes|MC SERCH|1992-10-17|86|71|10|19921219,,
1|1|1|5|I Will Always Love You|WHITNEY HOUSTON|1992-11-14|40|1|26|19921212,,
2|2|2|9|If I Ever Fall In Love|SHAI|1992-10-17|54|2|27|19921212,,
3|3|3|11|Rump Shaker|WRECKX-N-EFFECT|1992-10-03|94|2|28|19921212,,
4|11|4|3|In The Still Of The Nite|BOYZ II MEN|1992-11-28|15|3|20|19921212,,
5|4|1|11|How Do You Talk To An Angel|THE HEIGHTS|1992-10-03|48|1|20|19921212,,
6|5|3|14|I'd Die Without You|P.M. DAWN|1992-09-12|61|3|28|19921212,,
7|6|6|18|Rhythm Is A Dancer|SNAP|1992-08-15|90|5|39|19921212,,
8|8|8|9|Good Enough|BOBBY BROWN|1992-10-17|51|7|23|19921212,,
9|7|7|16|Real Love|MARY J. BLIGE|1992-08-29|84|7|31|19921212,,
10|9|7|15|What About Your Friends|TLC|1992-09-05|95|7|27|19921212,,
11|12|11|9|To Love Somebody|MICHAEL BOLTON|1992-10-17|89|11|20|19921212,,
12|14|12|15|Love Is On The Way|SAIGON KICK|1992-09-05|97|12|22|19921212,,
13|19|13|8|Saving Forever For You|SHANICE|1992-10-24|67|4|24|19921212,,
14|10|1|22|End Of The Road|BOYZ II MEN|1992-07-18|53|1|32|19921212,,
15|13|12|11|Layla|ERIC CLAPTON|1992-10-03|79|12|20|19921212,,
16|16|16|12|Do You Believe In Us|JON SECADA|1992-09-26|81|13|30|19921212,,
17|18|14|15|Walking On Broken Glass|ANNIE LENNOX|1992-09-05|96|14|25|19921212,,
18|15|2|18|Sometimes Love Just Ain't Enough|PATTY SMYTH|1992-08-15|53|2|24|19921212,,
19|17|3|25|Jump Around|HOUSE OF PAIN|1992-06-27|98|3|30|19921212,,
20|21|20|9|Little Miss Can't Be Wrong|SPIN DOCTORS|1992-10-17|93|17|20|19921212,,
21|24|21|10|Where You Goin' Now|DAMN YANKEES|1992-10-10|97|20|20|19921212,,
22|20|13|17|Would I Lie To You?|CHARLES & EDDIE|1992-08-22|83|13|26|19921212,,
23|26|23|23|Back To The Hotel|N2DEEP|1992-07-11|84|14|30|19921212,,
24|38|24|2|Deeper And Deeper|MADONNA|1992-12-05|38|7|17|19921212,,
25|33|25|6|Faithful|GO WEST|1992-11-07|84|14|20|19921212,,
26|29|26|9|Flex|MAD COBRA|1992-10-17|83|13|19|19921212,,
27|32|27|7|The Last Song|ELTON JOHN|1992-10-31|83|23|20|19921212,,
28|28|28|7|I Wish The Phone Would Ring|EXPOSE|1992-10-31|74|28|15|19921212,,
29|23|8|14|Free Your Mind|EN VOGUE|1992-09-12|89|8|20|19921212,,
30|35|30|7|Drive|R.E.M.|1992-10-31|71|28|15|19921212,,
31|31|29|8|Keep The Faith|BON JOVI|1992-10-24|76|29|16|19921212,,
32|37|32|5|When She Cries|RESTLESS HEART|1992-11-14|84|11|20|19921212,,
33|22|19|11|Someone To Hold|TREY LORENZ|1992-10-03|62|19|20|19921212,,
34|27|8|18|People Everyday|ARRESTED DEVELOPMENT|1992-08-15|82|8|23|19921212,,
35|46|35|6|Never A Time|GENESIS|1992-11-07|83|21|20|19921212,,
36|30|30|5|Gangsta|BELL BIV DEVOE|1992-11-14|79|21|17|19921212,,
37|39|37|6|Who's Gonna Ride Your Wild Horses|U2|1992-11-07|77|35|16|19921212,,
38|25|3|9|Erotica|MADONNA|1992-10-17|13|3|18|19921212,,
39|34|12|17|Have You Ever Needed Someone So Bad|DEF LEPPARD|1992-08-22|94|12|20|19921212,,
40|36|5|35|Just Another Day|JON SECADA|1992-04-18|99|5|37|19921212,,
41|40|2|28|Baby-Baby-Baby|TLC|1992-06-06|86|2|33|19921212,,
42|42|41|8|Slow And Sexy|SHABBA RANKS featuring JOHNNY GILL|1992-10-24|86|33|19|19921212,,
43|41|3|19|Humpin' Around|BOBBY BROWN|1992-08-08|39|3|20|19921212,,
44|57|44|3|7|PRINCE & THE NEW POWER GENERATION|1992-11-28|98|7|23|19921212,,
45|52|45|5|Walk On The Ocean|TOAD THE WET SPROCKET|1992-11-14|91|18|20|19921212,,
46|44|15|25|All I Want|TOAD THE WET SPROCKET|1992-06-27|82|15|25|19921212,,
47|45|5|20|She's Playing Hard To Get|HI-FIVE|1992-08-01|67|5|20|19921212,,
48|51|48|5|I Got A Thang 4 Ya!|LO-KEY?|1992-11-14|96|27|20|19921212,,
49|58|49|3|It's Gonna Be A Lovely Day|S.O.U.L. S.Y.S.T.E.M.|1992-11-28|77|34|16|19921212,,
50|50|6|26|Please Don't Go|K.W.S.|1992-06-20|99|6|26|19921212,,
51|43|27|13|I Will Be Here For You|MICHAEL W. SMITH|1992-09-19|81|27|20|19921212,,
52|53|52|5|Love Shoulda Brought You Home|TONI BRAXTON|1992-11-14|87|33|20|19921212,,
53|55|53|5|Here We Go Again!|PORTRAIT|1992-11-14|98|11|23|19921212,,
54|47|44|8|Chains Around My Heart|RICHARD MARX|1992-10-24|70|44|13|19921212,,
55|48|15|12|Forever Love|COLOR ME BADD|1992-09-26|24|15|18|19921212,,
56|63|56|2|Give It Up, Turn It Loose|EN VOGUE|1992-12-05|63|15|20|19921212,
57|49|11|20|Do I Have To Say The Words?|BRYAN ADAMS|1992-08-01|72|11|20|19921212,,
58|54|8|18|When I Look Into Your Eyes|FIREHOUSE|1992-08-15|71|8|20|19921212,,
59|60|59|4|Love Can Move Mountains|CELINE DION|1992-11-21|95|36|17|19921212,,
60|61|59|6|Baby I'm For Real / Natural High|AFTER 7|1992-11-07|94|55|18|19921212,,
61|62|61|6|No Ordinary Love|SADE|1992-11-07|87|28|20|19921212,,
62|56|47|16|Right Now|AL B. SURE!|1992-08-29|96|47|20|19921212,,
63|67|60|10|Sesame's Street|SMART E'S|1992-10-10|86|60|16|19921212,,
64|69|64|3|I Don't Care|SHAKESPEAR'S SISTER|1992-11-28|94|55|12|19921212,,
65|96|65|2|Quality Time|HI-FIVE|1992-12-05|96|38|17|19921212,,
66|80|66|2|Baby, I Believe In You|GEORGE LAMOND|1992-12-05|80|66|7|19921212,
67|86|67|2|I Love You Period|DAN BAIRD|1992-12-05|86|26|16|19921212,,
68|77|68|2|Everything's Gonna Be Alright|FATHER M.C.|1992-12-05|77|37|20|19921212,,
69|65|43|17|Slow Dance (Hey Mr. DJ)|R. KELLY & THE PUBLIC ANNOUNCEMENT|1992-08-22|86|43|19|19921212,,
70|82|70|3|These Are Days|10,000 MANIACS|1992-11-28|100|66|11|19921212,
71|75|71|4|Games|CHUCKII BOOKER|1992-11-21|94|68|12|19921212,,
72|64|60|20|The Hitman|AB LOGIC|1992-08-01|94|60|20|19921212,,
73|72|53|19|Jump!|THE MOVEMENT|1992-08-08|92|53|20|19921212,,
74|NEW|74|1|Heal The World|MICHAEL JACKSON|1992-12-12|74|27|20|19921212,,
75|59|54|7|Johnny Have You Seen Her?|REMBRANDTS|1992-10-31|89|54|8|19921212,,
76|79|68|9|360 Degrees (What Goes Around)|GRAND PUBA|1992-10-17|95|68|14|19921212,,
77|70|58|12|Sweet November|TROOP|1992-09-26|85|58|15|19921212,,
78|71|71|9|Symphony Of Destruction|MEGADETH|1992-10-17|94|71|15|19921212,,
79|68|68|5|It's Alright|CLASSIC EXAMPLE|1992-11-14|86|68|14|19921212,,
80|66|63|7|Groovin' In The Midnight|MAXI PRIEST|1992-10-31|95|63|8|19921212,,
81|84|55|4|Wicked|ICE CUBE|1992-11-21|56|55|10|19921212,,
82|73|72|4|Yesterdays|GUNS N'ROSES|1992-11-21|83|72|10|19921212,,
83|NEW|83|1|Homies|A LIGHTER SHADE OF BROWN|1992-12-12|83|57|19|19921212,,
84|98|59|19|Where Does That Leave Love|GEORGE LAMOND|1992-08-08|78|59|20|19921212,,
85|NEW|85|1|Pleasure|SOUP DRAGONS|1992-12-12|85|69|8|19921212,,
86|NEW|86|1|Stand Up (Kick Love Into Motion)|DEF LEPPARD|1992-12-12|86|34|15|19921212,,
87|NEW|87|1|Shamrocks And Shenanigans (Boom Shalock Lock Boom)|HOUSE OF PAIN|1992-12-12|87|65|10|19921212,,
88|NEW|88|1|The Right Kind Of Love|JEREMY JORDAN|1992-12-12|88|14|25|19921212,,
89|81|23|20|Jesus He Knows Me|GENESIS|1992-08-01|59|23|20|19921212,,
90|85|63|11|I Missed The Bus|KRIS KROSS|1992-10-03|96|63|15|19921212,,
91|89|72|9|Alone With You|TEVIN CAMPBELL|1992-10-17|84|72|11|19921212,,
92|NEW|92|1|Sexual|GODDESS|1992-12-12|92|74|10|19921212,,
93|74|71|9|Here It Comes|MC SERCH|1992-10-17|86|71|10|19921212,,
94|83|83|8|No One Else On Earth|WYNONNA|1992-10-24|91|83|12|19921212,,
95|NEW|95|1|Revolution|ARRESTED DEVELOPMENT|1992-12-12|95|90|6|19921212,,
96|87|29|20|Nothing Broken But My Heart|CELINE DION|1992-08-01|98|29|21|19921212,,
97|78|36|10|My Name Is Prince|PRINCE & THE NEW POWER GENERATION|1992-10-10|70|36|11|19921212,,
98|88|84|4|Ain't Nobody Like You|MIKI HOWARD|1992-11-21|97|84|4|19921212,,
99|97|85|7|I'm Still Waiting|JODECI|1992-10-31|93|85|7|19921212,,
100|76|52|11|Digging In The Dirt|PETER GABRIEL|1992-10-03|85|52|11|19921212,,
1|1|1|4|I Will Always Love You|WHITNEY HOUSTON|1992-11-14|40|1|26|19921205,,
2|3|2|8|If I Ever Fall In Love|SHAI|1992-10-17|54|2|27|19921205,,
3|4|3|10|Rump Shaker|WRECKX-N-EFFECT|1992-10-03|94|2|28|19921205,,
4|2|1|10|How Do You Talk To An Angel|THE HEIGHTS|1992-10-03|48|1|20|19921205,,
5|5|3|13|I'd Die Without You|P.M. DAWN|1992-09-12|61|3|28|19921205,,
6|7|6|17|Rhythm Is A Dancer|SNAP|1992-08-15|90|5|39|19921205,,
7|8|7|15|Real Love|MARY J. BLIGE|1992-08-29|84|7|31|19921205,,
8|10|8|8|Good Enough|BOBBY BROWN|1992-10-17|51|7|23|19921205,,
9|9|7|14|What About Your Friends|TLC|1992-09-05|95|7|27|19921205,,
10|6|1|21|End Of The Road|BOYZ II MEN|1992-07-18|53|1|32|19921205,,
11|15|11|2|In The Still Of The Nite|BOYZ II MEN|1992-11-28|15|3|20|19921205,,
12|19|12|8|To Love Somebody|MICHAEL BOLTON|1992-10-17|89|11|20|19921205,,
13|12|12|10|Layla|ERIC CLAPTON|1992-10-03|79|12|20|19921205,,
14|14|14|14|Love Is On The Way|SAIGON KICK|1992-09-05|97|12|22|19921205,,
15|11|2|17|Sometimes Love Just Ain't Enough|PATTY SMYTH|1992-08-15|53|2|24|19921205,,
16|17|16|11|Do You Believe In Us|JON SECADA|1992-09-26|81|13|30|19921205,,
17|13|3|24|Jump Around|HOUSE OF PAIN|1992-06-27|98|3|30|19921205,,
18|16|14|14|Walking On Broken Glass|ANNIE LENNOX|1992-09-05|96|14|25|19921205,,
19|24|19|7|Saving Forever For You|SHANICE|1992-10-24|67|4|24|19921205,,
20|20|13|16|Would I Lie To You?|CHARLES & EDDIE|1992-08-22|83|13|26|19921205,,
21|27|21|8|Little Miss Can't Be Wrong|SPIN DOCTORS|1992-10-17|93|17|20|19921205,,
22|22|19|10|Someone To Hold|TREY LORENZ|1992-10-03|62|19|20|19921205,,
23|21|8|13|Free Your Mind|EN VOGUE|1992-09-12|89|8|20|19921205,,
24|28|24|9|Where You Goin' Now|DAMN YANKEES|1992-10-10|97|20|20|19921205,,
25|18|3|8|Erotica|MADONNA|1992-10-17|13|3|18|19921205,,
26|25|23|22|Back To The Hotel|N2DEEP|1992-07-11|84|14|30|19921205,,
27|23|8|17|People Everyday|ARRESTED DEVELOPMENT|1992-08-15|82|8|23|19921205,,
28|31|28|6|I Wish The Phone Would Ring|EXPOSE|1992-10-31|74|28|15|19921205,,
29|30|29|8|Flex|MAD COBRA|1992-10-17|83|13|19|19921205,,
30|32|30|4|Gangsta|BELL BIV DEVOE|1992-11-14|79|21|17|19921205,,
31|29|29|7|Keep The Faith|BON JOVI|1992-10-24|76|29|16|19921205,,
32|39|32|6|The Last Song|ELTON JOHN|1992-10-31|83|23|20|19921205,,
33|46|33|5|Faithful|GO WEST|1992-11-07|84|14|20|19921205,,
34|26|12|16|Have You Ever Needed Someone So Bad|DEF LEPPARD|1992-08-22|94|12|20|19921205,,
35|38|35|6|Drive|R.E.M.|1992-10-31|71|28|15|19921205,,
36|35|5|34|Just Another Day|JON SECADA|1992-04-18|99|5|37|19921205,,
37|51|37|4|When She Cries|RESTLESS HEART|1992-11-14|84|11|20|19921205,,
38|NEW|38|1|Deeper And Deeper|MADONNA|1992-12-05|38|7|17|19921205,,
39|48|39|5|Who's Gonna Ride Your Wild Horses|U2|1992-11-07|77|35|16|19921205,,
40|40|2|27|Baby-Baby-Baby|TLC|1992-06-06|86|2|33|19921205,,
41|36|3|18|Humpin' Around|BOBBY BROWN|1992-08-08|39|3|20|19921205,,
42|43|41|7|Slow And Sexy|SHABBA RANKS featuring JOHNNY GILL|1992-10-24|86|33|19|19921205,,
43|33|27|12|I Will Be Here For You|MICHAEL W. SMITH|1992-09-19|81|27|20|19921205,,
44|41|15|24|All I Want|TOAD THE WET SPROCKET|1992-06-27|82|15|25|19921205,,
45|34|5|19|She's Playing Hard To Get|HI-FIVE|1992-08-01|67|5|20|19921205,,
46|50|46|5|Never A Time|GENESIS|1992-11-07|83|21|20|19921205,,
47|44|44|7|Chains Around My Heart|RICHARD MARX|1992-10-24|70|44|13|19921205,,
48|37|15|11|Forever Love|COLOR ME BADD|1992-09-26|24|15|18|19921205,,
49|42|11|19|Do I Have To Say The Words?|BRYAN ADAMS|1992-08-01|72|11|20|19921205,,
50|45|6|25|Please Don't Go|K.W.S.|1992-06-20|99|6|26|19921205,,
51|58|51|4|I Got A Thang 4 Ya!|LO-KEY?|1992-11-14|96|27|20|19921205,,
52|57|52|4|Walk On The Ocean|TOAD THE WET SPROCKET|1992-11-14|91|18|20|19921205,,
53|53|53|4|Love Shoulda Brought You Home|TONI BRAXTON|1992-11-14|87|33|20|19921205,,
54|47|8|17|When I Look Into Your Eyes|FIREHOUSE|1992-08-15|71|8|20|19921205,,
55|60|55|4|Here We Go Again!|PORTRAIT|1992-11-14|98|11|23|19921205,,
56|52|47|15|Right Now|AL B. SURE!|1992-08-29|96|47|20|19921205,,
57|98|57|2|7|PRINCE & THE NEW POWER GENERATION|1992-11-28|98|7|23|19921205,,
58|77|58|2|It's Gonna Be A Lovely Day|S.O.U.L. S.Y.S.T.E.M.|1992-11-28|77|34|16|19921205,,
59|54|54|6|Johnny Have You Seen Her?|REMBRANDTS|1992-10-31|89|54|8|19921205,,
60|65|60|3|Love Can Move Mountains|CELINE DION|1992-11-21|95|36|17|19921205,,
61|59|59|5|Baby I'm For Real / Natural High|AFTER 7|1992-11-07|94|55|18|19921205,,
62|71|62|5|No Ordinary Love|SADE|1992-11-07|87|28|20|19921205,,
63|NEW|63|1|Give It Up, Turn It Loose|EN VOGUE|1992-12-05|63|15|20|19921205,
64|69|60|19|The Hitman|AB LOGIC|1992-08-01|94|60|20|19921205,,
65|64|43|16|Slow Dance (Hey Mr. DJ)|R. KELLY & THE PUBLIC ANNOUNCEMENT|1992-08-22|86|43|19|19921205,,
66|63|63|6|Groovin' In The Midnight|MAXI PRIEST|1992-10-31|95|63|8|19921205,,
67|61|60|9|Sesame's Street|SMART E'S|1992-10-10|86|60|16|19921205,,
68|75|68|4|It's Alright|CLASSIC EXAMPLE|1992-11-14|86|68|14|19921205,,
69|94|69|2|I Don't Care|SHAKESPEAR'S SISTER|1992-11-28|94|55|12|19921205,,
70|62|58|11|Sweet November|TROOP|1992-09-26|85|58|15|19921205,,
71|78|71|8|Symphony Of Destruction|MEGADETH|1992-10-17|94|71|15|19921205,,
72|73|53|18|Jump!|THE MOVEMENT|1992-08-08|92|53|20|19921205,,
73|72|72|3|Yesterdays|GUNS N'ROSES|1992-11-21|83|72|10|19921205,,
74|76|71|8|Here It Comes|MC SERCH|1992-10-17|86|71|10|19921205,,
75|90|75|3|Games|CHUCKII BOOKER|1992-11-21|94|68|12|19921205,,
76|56|52|10|Digging In The Dirt|PETER GABRIEL|1992-10-03|85|52|11|19921205,,
77|NEW|77|1|Everything's Gonna Be Alright|FATHER M.C.|1992-12-05|77|37|20|19921205,,
78|66|36|9|My Name Is Prince|PRINCE & THE NEW POWER GENERATION|1992-10-10|70|36|11|19921205,,
79|68|68|8|360 Degrees (What Goes Around)|GRAND PUBA|1992-10-17|95|68|14|19921205,,
80|NEW|80|1|Baby, I Believe In You|GEORGE LAMOND|1992-12-05|80|66|7|19921205,
81|67|23|19|Jesus He Knows Me|GENESIS|1992-08-01|59|23|20|19921205,,
82|100|82|2|These Are Days|10,000 MANIACS|1992-11-28|100|66|11|19921205,
83|91|83|7|No One Else On Earth|WYNONNA|1992-10-24|91|83|12|19921205,,
84|55|55|3|Wicked|ICE CUBE|1992-11-21|56|55|10|19921205,,
85|87|63|10|I Missed The Bus|KRIS KROSS|1992-10-03|96|63|15|19921205,,
86|NEW|86|1|I Love You Period|DAN BAIRD|1992-12-05|86|26|16|19921205,,
87|85|29|19|Nothing Broken But My Heart|CELINE DION|1992-08-01|98|29|21|19921205,,
88|84|84|3|Ain't Nobody Like You|MIKI HOWARD|1992-11-21|97|84|4|19921205,,
89|79|72|8|Alone With You|TEVIN CAMPBELL|1992-10-17|84|72|11|19921205,,
90|83|52|11|Work To Do|VANESSA WILLIAMS|1992-09-26|96|52|11|19921205,,
91|74|42|20|Crossover|EPMD|1992-07-25|82|42|20|19921205,,
92|82|30|17|Always The Last To Know|DEL AMITRI|1992-08-15|98|30|17|19921205,,
