Pos.This.Week|Pos.Last.Week|Peak.Pos.This.Week|Total.Weeks|Title|Artist|Entry.Date|Pos.Entry|Overall.Peak.Pos|Overall.Total.Weeks|Chart.Date,,,,,,
1|1|1|12|The First Night|MONICA|1998-08-15|14|1|23|19981031,,,,,,
2|2|1|5|One Week|BARENAKED LADIES|1998-10-03|3|1|20|19981031,,,,,,
3|3|3|4|How Deep Is Your Love|DRU HILL feat REDMAN|1998-10-10|6|3|20|19981031,,,,,,
4|5|3|18|Crush|JENNIFER PAIGE|1998-07-04|69|3|25|19981031,,,,,,
5|4|1|9|I Don't Want To Miss A Thing|AEROSMITH|1998-09-05|1|1|20|19981031,,,,,,
6|10|6|8|Lately|DIVINE|1998-09-12|36|1|27|19981031,,,,,,
7|8|7|5|Because Of You|98 DEGREES|1998-10-03|26|3|20|19981031,,,,,,
8|7|7|33|This Kiss|FAITH HILL|1998-03-21|90|7|48|19981031,,,,,,
9|6|5|6|I'll Be|EDWIN McCAIN|1998-09-26|7|5|24|19981031,,,,,,
10|9|9|2|My Little Secret|XSCAPE|1998-10-24|9|9|14|19981031,,,,,,
11|11|9|13|Touch It|MONIFAH|1998-08-08|82|9|26|19981031,,,,,,
12|13|12|2|Come And Get With Me|KEITH SWEAT featuring SNOOP DOGG|1998-10-24|13|12|15|19981031,,,,,,
13|12|12|5|Westside|TQ|1998-10-03|21|12|16|19981031,,,,,,
14|16|14|3|The Power Of Good-Bye|MADONNA|1998-10-17|24|11|19|19981031,,,,,,
15|14|10|22|When The Lights Go Out|FIVE|1998-06-06|64|10|26|19981031,,,,,,
16|18|1|38|Too Close|NEXT|1998-02-14|45|1|53|19981031,,,,,,
17|23|17|5|Nobody's Supposed To Be Here|DEBORAH COX|1998-10-03|52|2|29|19981031,,,,,,
18|15|14|13|I Still Love You|NEXT|1998-08-08|46|14|20|19981031,,,,,,
19|20|4|15|Never Ever|ALL SAINTS|1998-07-25|13|4|19|19981031,,,,,,
20|19|2|20|My Way|USHER|1998-06-20|13|2|24|19981031,,,,,,
21|17|6|11|Time After Time|INOJ|1998-08-22|16|6|16|19981031,,,,,,
22|22|2|38|You're Still The One|SHANIA TWAIN|1998-02-14|51|2|42|19981031,,,,,,
23|21|20|4|Just The Two Of Us|WILL SMITH|1998-10-10|20|20|8|19981031,,,,,,
24|24|1|23|The Boy Is Mine|BRANDY|1998-05-30|23|1|27|19981031,,,,,,
25|40|25|2|Love Me|112 featuring MASE|1998-10-24|40|17|16|19981031,,,,,,
26|25|6|13|Daydreamin'|TATYANA ALI|1998-08-08|20|6|17|19981031,,,,,,
27|29|1|48|Truly Madly Deeply|SAVAGE GARDEN|1997-12-06|26|1|52|19981031,,,,,,
28|33|28|3|All The Places (I Will Kiss You)|AARON HALL|1998-10-17|37|26|16|19981031,,,,,,
29|27|14|12|I Can Do That|MONTELL JORDAN|1998-08-15|90|14|16|19981031,,,,,,
30|28|3|23|Adia|SARAH McLACHLAN|1998-05-30|28|3|27|19981031,,,,,,
31|32|27|9|Splackavellie|PRESSHA|1998-09-05|55|27|14|19981031,,,,,,
32|34|30|16|So Into You|TAMIA|1998-07-18|91|30|20|19981031,,,,,,
33|26|12|9|Thinkin' Bout You|GERALD LEVERT|1998-09-05|19|12|16|19981031,,,,,,
34|30|8|15|Lookin' At Me|MASE featuring PUFF DADDY|1998-07-25|38|8|19|19981031,,,,,,
35|31|19|9|Still A G Thang|SNOOP DOGG|1998-09-05|26|19|13|19981031,,,,,,
36|36|5|19|Make It Hot|NICOLE feat MISSY  ELLIOTT|1998-06-27|20|5|23|19981031,,,,,,
37|35|1|32|All My Life|K-CI & JOJO|1998-03-28|15|1|36|19981031,,,,,,
38|37|34|13|Movin' On|MYA featuring SILKK THE SHOCKER|1998-08-08|75|34|20|19981031,,,,,,
39|39|36|8|SuperThug (What What)|NOREAGA|1998-09-12|56|36|13|19981031,,,,,,
40|49|40|3|Wherever You Go|VOICES OF THEORY|1998-10-17|59|36|16|19981031,,,,,,
41|43|24|21|Still Not A Player|BIG PUNISHER featuring JOE|1998-06-13|40|24|23|19981031,,,,,,
42|45|11|53|I Don't Want To Wait|PAULA COLE|1997-11-01|19|11|56|19981031,,,,,,
43|38|12|16|Friend Of Mine|KELLY PRICE|1998-07-18|22|12|20|19981031,,,,,,
44|42|10|31|Say It|VOICES OF THEORY|1998-04-04|95|10|31|19981031,,,,,,
45|41|15|19|Ghetto Supastar (That What Is What You Are)|PRAS MICHEL feat OL' DIRTY BASTARD|1998-06-27|23|15|21|19981031,,,,,,
46|47|9|48|How's It Going To Be|THIRD EYE BLIND|1997-12-06|36|9|52|19981031,,,,,,
47|50|1|46|Together Again|JANET|1997-12-20|9|1|46|19981031,,,,,,
48|NEW|48|1|Pushin' Weight|ICE CUBE feat MR. SHORT KHOP|1998-10-31|48|26|19|19981031,,,,,,
49|46|28|14|Intergalactic|BEASTIE BOYS|1998-08-01|44|28|18|19981031,,,,,,
50|44|44|6|I Had No Right|PM DAWN|1998-09-26|53|44|10|19981031,,,,,,
51|48|10|16|Cruel Summer|ACE OF BASE|1998-07-18|37|10|20|19981031,,,,,,
52|58|52|5|Can I Get A...|JAY-Z featuring AMIL (OF MAJOR COINS) & JA RULE|1998-10-03|82|19|37|19981031,,,,,,
53|59|52|4|Everything's Gonna Be Alright|SWEETBOX|1998-10-10|53|46|8|19981031,,,,,,
54|54|54|2|Perfect|SMASHING PUMPKINS|1998-10-24|54|54|6|19981031,,,,,,
55|51|36|11|Nobody Else|TYRESE|1998-08-22|66|36|15|19981031,,,,,,
56|53|42|8|Shimmer|FUEL|1998-09-12|52|42|12|19981031,,,,,,
57|62|57|10|If You Could Read My Mind|STARS ON 54: ULTRA NATE, AMBER, JOCELYN ENRIQUEZ|1998-08-29|75|52|14|19981031,,,,
58|56|5|17|Ray Of Light|MADONNA|1998-07-11|5|5|20|19981031,,,,,,
59|NEW|59|1|Whatcha Wanna Do?|MIA X featuring CHARLIE WILSON|1998-10-31|59|41|5|19981031,,,,,,
60|63|60|5|Lost In Love|NASTYBOY KLICK|1998-10-03|78|53|9|19981031,,,,,,
61|55|55|14|26 Cents|THE WILKINSONS|1998-08-01|84|55|18|19981031,,,,,,
62|52|27|12|Goodbye To My Homies|MASTER P feat SILKK THE SHOCKER, SONS OF FUNK AND MO B. DICK|1998-08-15|52|27|16|19981031,,,,,
63|68|63|2|Don't Let It Go To Your Head|BRAND NUBIAN|1998-10-24|68|54|6|19981031,,,,,,
64|60|51|6|Invasion Of The Flat Booty Bitches|TOO SHORT|1998-09-26|87|51|10|19981031,,,,,,
65|65|65|3|Better Days|WC from WESTSIDE CONNECTION featuring JON B|1998-10-17|65|64|7|19981031,,,,,,
66|57|57|4|No Fool No More|EN VOGUE|1998-10-10|63|57|8|19981031,,,,,,
67|61|4|19|Come With Me|PUFF DADDY featuring JIMMY PAGE|1998-06-27|10|4|20|19981031,,,,,,
68|64|39|18|Ooh La La|ROD STEWART|1998-07-04|48|39|20|19981031,,,,,,
69|66|56|7|Yesterday|DEBELAH MORGAN|1998-09-19|79|56|11|19981031,,,,,,
70|71|70|4|Music Sounds Better With You|STARDUST|1998-10-10|84|62|8|19981031,,,,,,
71|69|52|18|Money Ain't A Thang|JD featuring JAY-Z|1998-07-04|77|52|20|19981031,,,,,,
72|76|61|5|Only When I Lose Myself|DEPECHE MODE|1998-10-03|61|61|9|19981031,,,,,,
73|67|51|16|Landslide|FLEETWOOD MAC|1998-07-18|59|51|20|19981031,,,,,,
74|70|59|18|Can't We Try|ROCKELL & COLLAGE|1998-07-04|78|59|20|19981031,,,,,,
75|75|74|4|For You I Will|AARON TIPPIN|1998-10-10|76|49|20|19981031,,,,,,
76|NEW|76|1|Whenever You're Near Me|ACE OF BASE|1998-10-31|76|76|5|19981031,,,,,,
77|73|72|6|How's It Goin'|DMX featuring FAITH EVANS|1998-09-26|74|70|10|19981031,,,,,,
78|78|78|3|The Rockafeller Skank|FATBOY SLIM|1998-10-17|83|78|7|19981031,,,,,,
79|72|59|8|Touch Me|SOLO|1998-09-12|77|59|12|19981031,,,,,,
80|85|41|16|Horse & Carriage|CAM'RON featuring MASE|1998-07-18|68|41|17|19981031,,,,,,
81|84|70|7|Dr. Greenthumb / Tequila Sunrise|CYPRESS HILL|1998-09-19|72|70|11|19981031,,,,,,
82|82|23|12|Gotta Be|JAGGED EDGE|1998-08-15|23|23|16|19981031,,,,,,
83|95|83|3|If I Had A Chance|CYNTHIA|1998-10-17|95|83|7|19981031,,,,,,
84|79|79|4|Deadly Zone|BOUNTY KILLER featuring MOBB DEEP & RAPPIN' NOYD|1998-10-10|93|79|7|19981031,,,,,,
85|91|81|9|Wide Open Spaces|DIXIE CHICKS|1998-09-05|93|41|20|19981031,,,,,,
86|77|26|18|Cleopatra's Theme|CLEOPATRA|1998-07-04|60|26|19|19981031,,,,,,
87|80|50|12|Paper|QUEEN LATIFAH|1998-08-15|64|50|15|19981031,,,,,,
88|89|88|4|A Little Past Little Rock|LEE ANN WOMACK|1998-10-10|89|88|5|19981031,,,,,,
89|NEW|89|1|Life Ain't Easy|CLEOPATRA|1998-10-31|89|81|5|19981031,,,,,,
90|86|86|3|If I Lost You|TRAVIS TRITT|1998-10-17|89|86|11|19981031,,,,,,
91|83|72|11|Here We Go|FUNKMASTER FLEX presents KHADEJIA featuring PRODUCT|1998-08-22|77|72|14|19981031,,,,,,
92|NEW|92|1|Let Me Return The Favor|ANDREA MARTIN|1998-10-31|92|82|5|19981031,,,,,,
93|NEW|93|1|The Street Mix|MAG 7|1998-10-31|93|93|5|19981031,,,,,,
94|94|31|16|Woof Woof|69 BOYZ|1998-07-18|61|31|16|19981031,,,,,,
95|74|54|5|Jackie's Strength|TORI AMOS|1998-10-03|54|54|5|19981031,,,,,,
96|90|42|18|Ava Adore|THE SMASHING PUMPKINS|1998-07-04|42|42|20|19981031,,,,,,
97|92|72|9|I Should Cheat On You|J'SON|1998-09-05|81|72|13|19981031,,,,,,
98|93|18|17|Nobody Does It Better|NATE DOGG featuring WARREN G|1998-07-11|54|18|18|19981031,,,,,,
99|97|58|14|What I Didn't Know|ATHENAEUM|1998-08-01|65|58|14|19981031,,,,,,
100|87|50|14|What U See Is What U Get|XZIBIT|1998-08-01|69|50|14|19981031,,,,,,
1|2|1|11|The First Night|MONICA|1998-08-15|14|1|23|19981024,,,,,,
2|1|1|4|One Week|BARENAKED LADIES|1998-10-03|3|1|20|19981024,,,,,,
3|4|3|3|How Deep Is Your Love|DRU HILL feat REDMAN|1998-10-10|6|3|20|19981024,,,,,,
4|3|1|8|I Don't Want To Miss A Thing|AEROSMITH|1998-09-05|1|1|20|19981024,,,,,,
5|5|3|17|Crush|JENNIFER PAIGE|1998-07-04|69|3|25|19981024,,,,,,
6|6|5|5|I'll Be|EDWIN McCAIN|1998-09-26|7|5|24|19981024,,,,,,
7|7|7|32|This Kiss|FAITH HILL|1998-03-21|90|7|48|19981024,,,,,,
8|8|8|4|Because Of You|98 DEGREES|1998-10-03|26|3|20|19981024,,,,,,
9|NEW|9|1|My Little Secret|XSCAPE|1998-10-24|9|9|14|19981024,,,,,,
10|13|10|7|Lately|DIVINE|1998-09-12|36|1|27|19981024,,,,,,
11|9|9|12|Touch It|MONIFAH|1998-08-08|82|9|26|19981024,,,,,,
12|14|12|4|Westside|TQ|1998-10-03|21|12|16|19981024,,,,,,
13|NEW|13|1|Come And Get With Me|KEITH SWEAT featuring SNOOP DOGG|1998-10-24|13|12|15|19981024,,,,,,
14|16|10|21|When The Lights Go Out|FIVE|1998-06-06|64|10|26|19981024,,,,,,
15|15|14|12|I Still Love You|NEXT|1998-08-08|46|14|20|19981024,,,,,,
16|24|16|2|The Power Of Good-Bye|MADONNA|1998-10-17|24|11|19|19981024,,,,,,
17|10|6|10|Time After Time|INOJ|1998-08-22|16|6|16|19981024,,,,,,
18|17|1|37|Too Close|NEXT|1998-02-14|45|1|53|19981024,,,,,,
19|11|2|19|My Way|USHER|1998-06-20|13|2|24|19981024,,,,,,
20|12|4|14|Never Ever|ALL SAINTS|1998-07-25|13|4|19|19981024,,,,,,
21|22|20|3|Just The Two Of Us|WILL SMITH|1998-10-10|20|20|8|19981024,,,,,,
22|21|2|37|You're Still The One|SHANIA TWAIN|1998-02-14|51|2|42|19981024,,,,,,
23|29|23|4|Nobody's Supposed To Be Here|DEBORAH COX|1998-10-03|52|2|29|19981024,,,,,,
24|18|1|22|The Boy Is Mine|BRANDY|1998-05-30|23|1|27|19981024,,,,,,
25|19|6|12|Daydreamin'|TATYANA ALI|1998-08-08|20|6|17|19981024,,,,,,
26|20|12|8|Thinkin' Bout You|GERALD LEVERT|1998-09-05|19|12|16|19981024,,,,,,
27|23|14|11|I Can Do That|MONTELL JORDAN|1998-08-15|90|14|16|19981024,,,,,,
28|25|3|22|Adia|SARAH McLACHLAN|1998-05-30|28|3|27|19981024,,,,,,
29|27|1|47|Truly Madly Deeply|SAVAGE GARDEN|1997-12-06|26|1|52|19981024,,,,,,
30|26|8|14|Lookin' At Me|MASE featuring PUFF DADDY|1998-07-25|38|8|19|19981024,,,,,,
31|28|19|8|Still A G Thang|SNOOP DOGG|1998-09-05|26|19|13|19981024,,,,,,
32|30|27|8|Splackavellie|PRESSHA|1998-09-05|55|27|14|19981024,,,,,,
33|37|33|2|All The Places (I Will Kiss You)|AARON HALL|1998-10-17|37|26|16|19981024,,,,,,
34|31|30|15|So Into You|TAMIA|1998-07-18|91|30|20|19981024,,,,,,
35|32|1|31|All My Life|K-CI & JOJO|1998-03-28|15|1|36|19981024,,,,,,
36|35|5|18|Make It Hot|NICOLE feat MISSY  ELLIOTT|1998-06-27|20|5|23|19981024,,,,,,
37|34|34|12|Movin' On|MYA featuring SILKK THE SHOCKER|1998-08-08|75|34|20|19981024,,,,,,
38|33|12|15|Friend Of Mine|KELLY PRICE|1998-07-18|22|12|20|19981024,,,,,,
39|36|36|7|SuperThug (What What)|NOREAGA|1998-09-12|56|36|13|19981024,,,,,,
40|NEW|40|1|Love Me|112 featuring MASE|1998-10-24|40|17|16|19981024,,,,,,
41|41|15|18|Ghetto Supastar (That What Is What You Are)|PRAS MICHEL feat OL' DIRTY BASTARD|1998-06-27|23|15|21|19981024,,,,,,
42|40|10|30|Say It|VOICES OF THEORY|1998-04-04|95|10|31|19981024,,,,,,
43|39|24|20|Still Not A Player|BIG PUNISHER featuring JOE|1998-06-13|40|24|23|19981024,,,,,,
44|44|44|5|I Had No Right|PM DAWN|1998-09-26|53|44|10|19981024,,,,,,
45|45|11|52|I Don't Want To Wait|PAULA COLE|1997-11-01|19|11|56|19981024,,,,,,
46|43|28|13|Intergalactic|BEASTIE BOYS|1998-08-01|44|28|18|19981024,,,,,,
47|46|9|47|How's It Going To Be|THIRD EYE BLIND|1997-12-06|36|9|52|19981024,,,,,,
48|38|10|15|Cruel Summer|ACE OF BASE|1998-07-18|37|10|20|19981024,,,,,,
49|59|49|2|Wherever You Go|VOICES OF THEORY|1998-10-17|59|36|16|19981024,,,,,,
50|47|1|45|Together Again|JANET|1997-12-20|9|1|46|19981024,,,,,,
51|42|36|10|Nobody Else|TYRESE|1998-08-22|66|36|15|19981024,,,,,,
52|48|27|11|Goodbye To My Homies|MASTER P feat SILKK THE SHOCKER, SONS OF FUNK AND MO B. DICK|1998-08-15|52|27|16|19981024,,,,,
53|51|42|7|Shimmer|FUEL|1998-09-12|52|42|12|19981024,,,,,,
54|NEW|54|1|Perfect|SMASHING PUMPKINS|1998-10-24|54|54|6|19981024,,,,,,
55|55|55|13|26 Cents|THE WILKINSONS|1998-08-01|84|55|18|19981024,,,,,,
56|49|5|16|Ray Of Light|MADONNA|1998-07-11|5|5|20|19981024,,,,,,
57|57|57|3|No Fool No More|EN VOGUE|1998-10-10|63|57|8|19981024,,,,,,
58|60|58|4|Can I Get A...|JAY-Z featuring AMIL (OF MAJOR COINS) & JA RULE|1998-10-03|82|19|37|19981024,,,,,,
59|52|52|3|Everything's Gonna Be Alright|SWEETBOX|1998-10-10|53|46|8|19981024,,,,,,
60|53|51|5|Invasion Of The Flat Booty Bitches|TOO SHORT|1998-09-26|87|51|10|19981024,,,,,,
61|54|4|18|Come With Me|PUFF DADDY featuring JIMMY PAGE|1998-06-27|10|4|20|19981024,,,,,,
62|58|58|9|If You Could Read My Mind|STARS ON 54: ULTRA NATE, AMBER, JOCELYN ENRIQUEZ|1998-08-29|75|52|14|19981024,,,,
63|63|63|4|Lost In Love|NASTYBOY KLICK|1998-10-03|78|53|9|19981024,,,,,,
64|56|39|17|Ooh La La|ROD STEWART|1998-07-04|48|39|20|19981024,,,,,,
65|65|65|2|Better Days|WC from WESTSIDE CONNECTION featuring JON B|1998-10-17|65|64|7|19981024,,,,,,
66|62|56|6|Yesterday|DEBELAH MORGAN|1998-09-19|79|56|11|19981024,,,,,,
67|66|51|15|Landslide|FLEETWOOD MAC|1998-07-18|59|51|20|19981024,,,,,,
68|NEW|68|1|Don't Let It Go To Your Head|BRAND NUBIAN|1998-10-24|68|54|6|19981024,,,,,,
69|68|52|17|Money Ain't A Thang|JD featuring JAY-Z|1998-07-04|77|52|20|19981024,,,,,,
70|61|59|17|Can't We Try|ROCKELL & COLLAGE|1998-07-04|78|59|20|19981024,,,,,,
71|71|71|3|Music Sounds Better With You|STARDUST|1998-10-10|84|62|8|19981024,,,,,,
72|64|59|7|Touch Me|SOLO|1998-09-12|77|59|12|19981024,,,,,,
73|80|72|5|How's It Goin'|DMX featuring FAITH EVANS|1998-09-26|74|70|10|19981024,,,,,,
74|67|54|4|Jackie's Strength|TORI AMOS|1998-10-03|54|54|5|19981024,,,,,,
75|74|74|3|For You I Will|AARON TIPPIN|1998-10-10|76|49|20|19981024,,,,,,
76|78|61|4|Only When I Lose Myself|DEPECHE MODE|1998-10-03|61|61|9|19981024,,,,,,
77|72|26|17|Cleopatra's Theme|CLEOPATRA|1998-07-04|60|26|19|19981024,,,,,,
78|83|78|2|The Rockafeller Skank|FATBOY SLIM|1998-10-17|83|78|7|19981024,,,,,,
79|92|79|3|Deadly Zone|BOUNTY KILLER featuring MOBB DEEP & RAPPIN' NOYD|1998-10-10|93|79|7|19981024,,,,,,
80|98|50|11|Paper|QUEEN LATIFAH|1998-08-15|64|50|15|19981024,,,,,,
81|70|65|20|You Only Have To Say You Love Me|HANNAH JONES|1998-06-13|92|65|20|19981024,,,,,,
82|76|23|11|Gotta Be|JAGGED EDGE|1998-08-15|23|23|16|19981024,,,,,,
83|75|72|10|Here We Go|FUNKMASTER FLEX presents KHADEJIA featuring PRODUCT|1998-08-22|77|72|14|19981024,,,,,,
84|79|70|6|Dr. Greenthumb / Tequila Sunrise|CYPRESS HILL|1998-09-19|72|70|11|19981024,,,,,,
85|69|41|15|Horse & Carriage|CAM'RON featuring MASE|1998-07-18|68|41|17|19981024,,,,,,
86|89|86|2|If I Lost You|TRAVIS TRITT|1998-10-17|89|86|11|19981024,,,,,,
87|73|50|13|What U See Is What U Get|XZIBIT|1998-08-01|69|50|14|19981024,,,,,,
88|88|61|12|It's Alright|MEMPHIS BLEAK & JAY-Z|1998-08-08|66|61|12|19981024,,,,,,
89|91|89|3|A Little Past Little Rock|LEE ANN WOMACK|1998-10-10|89|88|5|19981024,,,,,,
90|86|42|17|Ava Adore|THE SMASHING PUMPKINS|1998-07-04|42|42|20|19981024,,,,,,
91|90|81|8|Wide Open Spaces|DIXIE CHICKS|1998-09-05|93|41|20|19981024,,,,,,
92|84|72|8|I Should Cheat On You|J'SON|1998-09-05|81|72|13|19981024,,,,,,
93|77|18|16|Nobody Does It Better|NATE DOGG featuring WARREN G|1998-07-11|54|18|18|19981024,,,,,,
94|81|31|15|Woof Woof|69 BOYZ|1998-07-18|61|31|16|19981024,,,,,,
95|95|95|2|If I Had A Chance|CYNTHIA|1998-10-17|95|83|7|19981024,,,,,,
96|87|60|10|Definition|MOS DEF & KWELI ARE BLACK STAR|1998-08-22|94|60|10|19981024,,,,,,
97|93|58|13|What I Didn't Know|ATHENAEUM|1998-08-01|65|58|14|19981024,,,,,,
98|85|16|19|Stop|SPICE GIRLS|1998-06-20|36|16|19|19981024,,,,,,
99|96|66|12|Delicious|PURE SUGAR|1998-08-08|89|66|12|19981024,,,,,,
100|94|71|7|Find A Way|A TRIBE CALLED QUEST|1998-09-12|82|71|7|19981024,,,,,,
1|2|1|3|One Week|BARENAKED LADIES|1998-10-03|3|1|20|19981017,,,,,,
2|1|1|10|The First Night|MONICA|1998-08-15|14|1|23|19981017,,,,,,
3|3|1|7|I Don't Want To Miss A Thing|AEROSMITH|1998-09-05|1|1|20|19981017,,,,,,
4|6|4|2|How Deep Is Your Love|DRU HILL feat REDMAN|1998-10-10|6|3|20|19981017,,,,,,
5|4|3|16|Crush|JENNIFER PAIGE|1998-07-04|69|3|25|19981017,,,,,,
6|5|5|4|I'll Be|EDWIN McCAIN|1998-09-26|7|5|24|19981017,,,,,,
7|7|7|31|This Kiss|FAITH HILL|1998-03-21|90|7|48|19981017,,,,,,
8|19|8|3|Because Of You|98 DEGREES|1998-10-03|26|3|20|19981017,,,,,,
9|17|9|11|Touch It|MONIFAH|1998-08-08|82|9|26|19981017,,,,,,
10|9|6|9|Time After Time|INOJ|1998-08-22|16|6|16|19981017,,,,,,
11|8|2|18|My Way|USHER|1998-06-20|13|2|24|19981017,,,,,,
12|16|4|13|Never Ever|ALL SAINTS|1998-07-25|13|4|19|19981017,,,,,,
13|15|13|6|Lately|DIVINE|1998-09-12|36|1|27|19981017,,,,,,
14|21|14|3|Westside|TQ|1998-10-03|21|12|16|19981017,,,,,,
15|14|14|11|I Still Love You|NEXT|1998-08-08|46|14|20|19981017,,,,,,
16|10|10|20|When The Lights Go Out|FIVE|1998-06-06|64|10|26|19981017,,,,,,
17|13|1|36|Too Close|NEXT|1998-02-14|45|1|53|19981017,,,,,,
18|11|1|21|The Boy Is Mine|BRANDY|1998-05-30|23|1|27|19981017,,,,,,
19|12|6|11|Daydreamin'|TATYANA ALI|1998-08-08|20|6|17|19981017,,,,,,
20|23|12|7|Thinkin' Bout You|GERALD LEVERT|1998-09-05|19|12|16|19981017,,,,,,
21|18|2|36|You're Still The One|SHANIA TWAIN|1998-02-14|51|2|42|19981017,,,,,,
22|20|20|2|Just The Two Of Us|WILL SMITH|1998-10-10|20|20|8|19981017,,,,,,
23|22|14|10|I Can Do That|MONTELL JORDAN|1998-08-15|90|14|16|19981017,,,,,,
24|NEW|24|1|The Power Of Good-Bye|MADONNA|1998-10-17|24|11|19|19981017,,,,,,
25|25|3|21|Adia|SARAH McLACHLAN|1998-05-30|28|3|27|19981017,,,,,,
26|24|8|13|Lookin' At Me|MASE featuring PUFF DADDY|1998-07-25|38|8|19|19981017,,,,,,
27|26|1|46|Truly Madly Deeply|SAVAGE GARDEN|1997-12-06|26|1|52|19981017,,,,,,
28|27|19|7|Still A G Thang|SNOOP DOGG|1998-09-05|26|19|13|19981017,,,,,,
29|35|29|3|Nobody's Supposed To Be Here|DEBORAH COX|1998-10-03|52|2|29|19981017,,,,,,
30|28|27|7|Splackavellie|PRESSHA|1998-09-05|55|27|14|19981017,,,,,,
31|31|30|14|So Into You|TAMIA|1998-07-18|91|30|20|19981017,,,,,,
32|29|1|30|All My Life|K-CI & JOJO|1998-03-28|15|1|36|19981017,,,,,,
33|32|12|14|Friend Of Mine|KELLY PRICE|1998-07-18|22|12|20|19981017,,,,,,
34|34|34|11|Movin' On|MYA featuring SILKK THE SHOCKER|1998-08-08|75|34|20|19981017,,,,,,
35|30|5|17|Make It Hot|NICOLE feat MISSY  ELLIOTT|1998-06-27|20|5|23|19981017,,,,,,
36|39|36|6|SuperThug (What What)|NOREAGA|1998-09-12|56|36|13|19981017,,,,,,
37|NEW|37|1|All The Places (I Will Kiss You)|AARON HALL|1998-10-17|37|26|16|19981017,,,,,,
38|33|10|14|Cruel Summer|ACE OF BASE|1998-07-18|37|10|20|19981017,,,,,,
39|40|24|19|Still Not A Player|BIG PUNISHER featuring JOE|1998-06-13|40|24|23|19981017,,,,,,
40|36|10|29|Say It|VOICES OF THEORY|1998-04-04|95|10|31|19981017,,,,,,
41|37|15|17|Ghetto Supastar (That What Is What You Are)|PRAS MICHEL feat OL' DIRTY BASTARD|1998-06-27|23|15|21|19981017,,,,,,
42|41|36|9|Nobody Else|TYRESE|1998-08-22|66|36|15|19981017,,,,,,
43|38|28|12|Intergalactic|BEASTIE BOYS|1998-08-01|44|28|18|19981017,,,,,,
44|44|44|4|I Had No Right|PM DAWN|1998-09-26|53|44|10|19981017,,,,,,
45|42|11|51|I Don't Want To Wait|PAULA COLE|1997-11-01|19|11|56|19981017,,,,,,
46|46|9|46|How's It Going To Be|THIRD EYE BLIND|1997-12-06|36|9|52|19981017,,,,,,
47|50|1|44|Together Again|JANET|1997-12-20|9|1|46|19981017,,,,,,
48|43|27|10|Goodbye To My Homies|MASTER P feat SILKK THE SHOCKER, SONS OF FUNK AND MO B. DICK|1998-08-15|52|27|16|19981017,,,,,
49|52|5|15|Ray Of Light|MADONNA|1998-07-11|5|5|20|19981017,,,,,,
50|49|8|28|Sex And Candy|MARCY PLAYGROUND|1998-04-11|13|8|28|19981017,,,,,,
51|47|42|6|Shimmer|FUEL|1998-09-12|52|42|12|19981017,,,,,,
52|53|52|2|Everything's Gonna Be Alright|SWEETBOX|1998-10-10|53|46|8|19981017,,,,,,
53|51|51|4|Invasion Of The Flat Booty Bitches|TOO SHORT|1998-09-26|87|51|10|19981017,,,,,,
54|48|4|17|Come With Me|PUFF DADDY featuring JIMMY PAGE|1998-06-27|10|4|20|19981017,,,,,,
55|57|55|12|26 Cents|THE WILKINSONS|1998-08-01|84|55|18|19981017,,,,,,
56|55|39|16|Ooh La La|ROD STEWART|1998-07-04|48|39|20|19981017,,,,,,
57|63|57|2|No Fool No More|EN VOGUE|1998-10-10|63|57|8|19981017,,,,,,
58|62|58|8|If You Could Read My Mind|STARS ON 54: ULTRA NATE, AMBER, JOCELYN ENRIQUEZ|1998-08-29|75|52|14|19981017,,,,
59|NEW|59|1|Wherever You Go|VOICES OF THEORY|1998-10-17|59|36|16|19981017,,,,,,
60|65|60|3|Can I Get A...|JAY-Z featuring AMIL (OF MAJOR COINS) & JA RULE|1998-10-03|82|19|37|19981017,,,,,,
61|61|59|16|Can't We Try|ROCKELL & COLLAGE|1998-07-04|78|59|20|19981017,,,,,,
62|56|56|5|Yesterday|DEBELAH MORGAN|1998-09-19|79|56|11|19981017,,,,,,
63|68|63|3|Lost In Love|NASTYBOY KLICK|1998-10-03|78|53|9|19981017,,,,,,
64|59|59|6|Touch Me|SOLO|1998-09-12|77|59|12|19981017,,,,,,
65|NEW|65|1|Better Days|WC from WESTSIDE CONNECTION featuring JON B|1998-10-17|65|64|7|19981017,,,,,,
66|58|51|14|Landslide|FLEETWOOD MAC|1998-07-18|59|51|20|19981017,,,,,,
67|54|54|3|Jackie's Strength|TORI AMOS|1998-10-03|54|54|5|19981017,,,,,,
68|60|52|16|Money Ain't A Thang|JD featuring JAY-Z|1998-07-04|77|52|20|19981017,,,,,,
69|64|41|14|Horse & Carriage|CAM'RON featuring MASE|1998-07-18|68|41|17|19981017,,,,,,
70|69|65|19|You Only Have To Say You Love Me|HANNAH JONES|1998-06-13|92|65|20|19981017,,,,,,
71|84|71|2|Music Sounds Better With You|STARDUST|1998-10-10|84|62|8|19981017,,,,,,
72|67|26|16|Cleopatra's Theme|CLEOPATRA|1998-07-04|60|26|19|19981017,,,,,,
73|66|50|12|What U See Is What U Get|XZIBIT|1998-08-01|69|50|14|19981017,,,,,,
74|76|74|2|For You I Will|AARON TIPPIN|1998-10-10|76|49|20|19981017,,,,,,
