Pos.This.Week|Pos.Last.Week|Peak.Pos.This.Week|Total.Weeks|Title|Artist|Entry.Date|Pos.Entry|Overall.Peak.Pos|Overall.Total.Weeks|Chart.Date,,,,,,
1|1|1|2|I Don't Want To Miss A Thing|AEROSMITH|1998-09-05|1|1|20|19980912,,,,,,
2|2|2|5|The First Night|MONICA|1998-08-15|14|1|23|19980912,,,,,,
3|3|3|11|Crush|JENNIFER PAIGE|1998-07-04|69|3|25|19980912,,,,,,
4|4|2|13|My Way|USHER|1998-06-20|13|2|24|19980912,,,,,,
5|5|1|16|The Boy Is Mine|BRANDY|1998-05-30|23|1|27|19980912,,,,,,
6|8|6|6|Daydreamin'|TATYANA ALI|1998-08-08|20|6|17|19980912,,,,,,
7|6|2|31|You're Still The One|SHANIA TWAIN|1998-02-14|51|2|42|19980912,,,,,,
8|7|3|16|Adia|SARAH McLACHLAN|1998-05-30|28|3|27|19980912,,,,,,
9|9|4|8|Never Ever|ALL SAINTS|1998-07-25|13|4|19|19980912,,,,,,
10|12|10|8|Lookin' At Me|MASE featuring PUFF DADDY|1998-07-25|38|8|19|19980912,,,,,,
11|13|11|4|Time After Time|INOJ|1998-08-22|16|6|16|19980912,,,,,,
12|10|10|15|When The Lights Go Out|FIVE|1998-06-06|64|10|26|19980912,,,,,,
13|14|1|31|Too Close|NEXT|1998-02-14|45|1|53|19980912,,,,,,
14|11|10|9|Cruel Summer|ACE OF BASE|1998-07-18|37|10|20|19980912,,,,,,
15|19|15|2|Thinkin' Bout You|GERALD LEVERT|1998-09-05|19|12|16|19980912,,,,,,
16|16|16|26|This Kiss|FAITH HILL|1998-03-21|90|7|48|19980912,,,,,,
17|17|17|6|I Still Love You|NEXT|1998-08-08|46|14|20|19980912,,,,,,
18|18|12|9|Friend Of Mine|KELLY PRICE|1998-07-18|22|12|20|19980912,,,,,,
19|15|5|12|Make It Hot|NICOLE feat MISSY  ELLIOTT|1998-06-27|20|5|23|19980912,,,,,,
20|94|20|5|I Can Do That|MONTELL JORDAN|1998-08-15|90|14|16|19980912,,,,,,
21|21|10|24|Say It|VOICES OF THEORY|1998-04-04|95|10|31|19980912,,,,,,
22|23|1|41|Truly Madly Deeply|SAVAGE GARDEN|1997-12-06|26|1|52|19980912,,,,,,
23|26|23|2|Still A G Thang|SNOOP DOGG|1998-09-05|26|19|13|19980912,,,,,,
24|20|4|12|Come With Me|PUFF DADDY featuring JIMMY PAGE|1998-06-27|10|4|20|19980912,,,,,,
25|22|1|25|All My Life|K-CI & JOJO|1998-03-28|15|1|36|19980912,,,,,,
26|24|15|12|Ghetto Supastar (That What Is What You Are)|PRAS MICHEL feat OL' DIRTY BASTARD|1998-06-27|23|15|21|19980912,,,,,,
27|32|27|6|Touch It|MONIFAH|1998-08-08|82|9|26|19980912,,,,,,
28|28|28|7|Intergalactic|BEASTIE BOYS|1998-08-01|44|28|18|19980912,,,,,,
29|29|24|14|Still Not A Player|BIG PUNISHER featuring JOE|1998-06-13|40|24|23|19980912,,,,,,
30|27|27|5|Goodbye To My Homies|MASTER P feat SILKK THE SHOCKER, SONS OF FUNK AND MO B. DICK|1998-08-15|52|27|16|19980912,,,,,
31|25|24|10|To The Moon And Back|SAVAGE GARDEN|1998-07-11|46|24|13|19980912,,,,,,
32|30|23|5|Gotta Be|JAGGED EDGE|1998-08-15|23|23|16|19980912,,,,,,
33|33|30|9|So Into You|TAMIA|1998-07-18|91|30|20|19980912,,,,,,
34|42|34|6|Movin' On|MYA featuring SILKK THE SHOCKER|1998-08-08|75|34|20|19980912,,,,,,
35|31|18|10|Nobody Does It Better|NATE DOGG featuring WARREN G|1998-07-11|54|18|18|19980912,,,,,,
36|NEW|36|1|Lately|DIVINE|1998-09-12|36|1|27|19980912,,,,,,
37|36|11|46|I Don't Want To Wait|PAULA COLE|1997-11-01|19|11|56|19980912,,,,,,
38|35|18|22|Looking Through Your Eyes|LeANN RIMES|1998-04-18|57|18|24|19980912,,,,,,
39|34|5|10|Ray Of Light|MADONNA|1998-07-11|5|5|20|19980912,,,,,,
40|55|40|2|Splackavellie|PRESSHA|1998-09-05|55|27|14|19980912,,,,,,
41|40|2|65|How Do I Live|LeANN RIMES|1997-06-21|89|2|69|19980912,,,,,,
42|46|1|39|Together Again|JANET|1997-12-20|9|1|46|19980912,,,,,,
43|44|1|29|Gettin' Jiggy Wit It|WILL SMITH|1998-02-28|3|1|32|19980912,,,,,,
44|39|26|11|Cleopatra's Theme|CLEOPATRA|1998-07-04|60|26|19|19980912,,,,,,
45|50|31|9|Woof Woof|69 BOYZ|1998-07-18|61|31|16|19980912,,,,,,
46|51|46|4|Nobody Else|TYRESE|1998-08-22|66|36|15|19980912,,,,,,
47|37|8|23|Sex And Candy|MARCY PLAYGROUND|1998-04-11|13|8|28|19980912,,,,,,
48|47|39|11|Ooh La La|ROD STEWART|1998-07-04|48|39|20|19980912,,,,,,
49|49|9|41|How's It Going To Be|THIRD EYE BLIND|1997-12-06|36|9|52|19980912,,,,,,
50|45|4|22|Everybody [Backstreet's Back]|BACKSTREET BOYS|1998-04-18|24|4|22|19980912,,,,,,
51|38|1|19|My All|MARIAH CAREY|1998-05-09|2|1|20|19980912,,,,,,
52|NEW|52|1|Shimmer|FUEL|1998-09-12|52|42|12|19980912,,,,,,
53|48|41|9|Horse And Carriage|CAM'RON featuring MASE|1998-07-18|68|41|17|19980912,,,,,,
54|41|16|13|Stop|SPICE GIRLS|1998-06-20|36|16|19|19980912,,,,,,
55|52|52|11|Money Ain't A Thang|JD featuring JAY-Z|1998-07-04|77|52|20|19980912,,,,,,
56|NEW|56|1|Superthug|NOREAGA|1998-09-12|56|36|13|19980912,,,,,,
57|56|50|7|What U See Is What U Get|XZIBIT|1998-08-01|69|50|14|19980912,,,,,,
58|57|27|17|Heaven's What I Feel|GLORIA ESTEFAN|1998-05-23|34|27|20|19980912,,,,,,
59|53|50|5|Paper|QUEEN LATIFAH|1998-08-15|64|50|15|19980912,,,,,,
60|59|51|9|Landslide|FLEETWOOD MAC|1998-07-18|59|51|20|19980912,,,,,,
61|58|55|7|26 Cents|THE WILKINSONS|1998-08-01|84|55|18|19980912,,,,,,
62|54|47|8|Hey Now Now|SWIRL 360|1998-07-25|88|47|11|19980912,,,,,,
63|73|59|11|Can't We Try|ROCKELL & COLLAGE|1998-07-04|78|59|20|19980912,,,,,,
64|61|3|17|I Get Lonely|JANET feat BLACKSTREET|1998-05-23|3|3|20|19980912,,,,,,
65|60|23|15|Whatcha Gonna Do?|LINK|1998-06-06|45|23|19|19980912,,,,,,
66|71|66|3|If You Could Read My Mind|STARS ON 54: ULTRA NATE, AMBER, JOCELYN ENRIQUEZ|1998-08-29|75|52|14|19980912,,,,
67|67|67|4|Definition|MOS DEF & KWELI ARE BLACK STAR|1998-08-22|94|60|10|19980912,,,,,,
68|66|66|6|Delicious|PURE SUGAR|1998-08-08|89|66|12|19980912,,,,,,
69|63|25|16|Shorty (You Keep Playin' With My Mind)|IMAJIN featuring KEITH MURRAY|1998-05-30|56|25|20|19980912,,,,,,
70|62|47|9|Destiny|MYRON|1998-07-18|62|47|13|19980912,,,,,,
71|77|70|14|You Only Have To Say You Love Me|HANNAH JONES|1998-06-13|92|65|20|19980912,,,,,,
72|70|42|11|Ava Adore|THE SMASHING PUMPKINS|1998-07-04|42|42|20|19980912,,,,,,
73|65|10|19|Turn It Up (Remix) / Fire It Up|BUSTA RHYMES|1998-05-09|10|10|20|19980912,,,,,,
74|64|50|12|Black Ice (Sky High)|GOODIE MOB featuring OUTKAST|1998-06-27|91|50|15|19980912,,,,,,
75|76|48|15|You Won't Forget Me|LA BOUCHE|1998-06-06|56|48|20|19980912,,,,,,
76|72|72|4|Here We Go|FUNKMASTER FLEX presents KHADEJIA featuring PRODUCT|1998-08-22|77|72|14|19980912,,,,,,
77|NEW|77|1|Touch Me|SOLO|1998-09-12|77|59|12|19980912,,,,,,
78|69|61|6|It's Alright|MEMPHIS BLEAK & JAY-Z|1998-08-08|66|61|12|19980912,,,,,,
79|68|63|11|How Do I Say I'm Sorry|TAMI DAVIS|1998-07-04|94|63|14|19980912,,,,,,
80|89|60|12|The Cup Of Life|RICKY MARTIN|1998-06-27|90|60|16|19980912,,,,,,
81|81|81|2|I Should Cheat On You|J'SON|1998-09-05|81|72|13|19980912,,,,,,
82|NEW|82|1|Find A Way|A TRIBE CALLED QUEST|1998-09-12|82|71|7|19980912,,,,,,
83|75|48|8|Remember When|COLOR ME BADD|1998-07-25|71|48|13|19980912,,,,,,
84|86|84|6|The Rockafeller Skank|FATBOY SLIM|1998-08-08|91|84|8|19980912,,,,,,
85|79|79|5|Stop Being Creedy|DMX|1998-08-15|89|79|6|19980912,,,,,,
86|80|58|7|What I Didn't Know|ATHENAEUM|1998-08-01|65|58|14|19980912,,,,,,
87|85|85|4|I Wasn't With It|JESSE POWELL|1998-08-22|87|85|9|19980912,,,,,,
88|83|73|10|Stepping Stone|LARI WHITE|1998-07-11|94|73|12|19980912,,,,,,
89|93|89|2|Wide Open Spaces|DIXIE CHICKS|1998-09-05|93|41|20|19980912,,,,,,
90|74|61|6|What's Clef / Chickenhead / Cheated (To All The Girls)|WYCLEF JEAN featuring QUEEN PEN & THE PRODUCT|1998-08-08|61|61|8|19980912,,,,,,
91|82|82|4|Stand By Me|4 THE CAUSE|1998-08-22|86|82|5|19980912,,,,,,
92|90|56|16|One Heart At A Time|VARIOUS ARTISTS|1998-05-30|93|56|20|19980912,,,,,,
93|78|60|11|If You Ever Have Forever In Mind|VINCE GILL|1998-07-04|75|60|13|19980912,,,,,,
94|84|49|12|Spark|TORI AMOS|1998-06-27|53|49|14|19980912,,,,,,
95|92|47|17|Wishlist|PEARL JAM|1998-05-23|48|47|20|19980912,,,,,,
96|88|76|9|Here We Go Again|ARETHA FRANKLIN|1998-07-18|94|76|11|19980912,,,,,,
97|95|91|7|Cover You In Kisses|JOHN MICHAEL MONTGOMERY|1998-08-01|91|91|9|19980912,,,,,,
98|97|62|11|2 Way Street|MISSJONES|1998-07-04|82|62|13|19980912,,,,,,
99|87|7|20|The Arms Of The One Who Loves You|XSCAPE|1998-05-02|24|7|20|19980912,,,,,,
100|91|59|16|Ninety Nine (Flash The Message)|JOHN FORTE|1998-05-30|74|59|16|19980912,,,,,,
1|NEW|1|1|I Don't Want To Miss A Thing|AEROSMITH|1998-09-05|1|1|20|19980905,,,,,,
2|3|2|4|The First Night|MONICA|1998-08-15|14|1|23|19980905,,,,,,
3|4|3|10|Crush|JENNIFER PAIGE|1998-07-04|69|3|25|19980905,,,,,,
4|2|2|12|My Way|USHER|1998-06-20|13|2|24|19980905,,,,,,
5|1|1|15|The Boy Is Mine|BRANDY|1998-05-30|23|1|27|19980905,,,,,,
6|7|2|30|You're Still The One|SHANIA TWAIN|1998-02-14|51|2|42|19980905,,,,,,
7|6|3|15|Adia|SARAH McLACHLAN|1998-05-30|28|3|27|19980905,,,,,,
8|8|8|5|Daydreamin'|TATYANA ALI|1998-08-08|20|6|17|19980905,,,,,,
9|5|4|7|Never Ever|ALL SAINTS|1998-07-25|13|4|19|19980905,,,,,,
10|11|10|14|When The Lights Go Out|FIVE|1998-06-06|64|10|26|19980905,,,,,,
11|10|10|8|Cruel Summer|ACE OF BASE|1998-07-18|37|10|20|19980905,,,,,,
12|12|12|7|Lookin' At Me|MASE featuring PUFF DADDY|1998-07-25|38|8|19|19980905,,,,,,
13|14|13|3|Time After Time|INOJ|1998-08-22|16|6|16|19980905,,,,,,
14|9|1|30|Too Close|NEXT|1998-02-14|45|1|53|19980905,,,,,,
15|13|5|11|Make It Hot|NICOLE feat MISSY  ELLIOTT|1998-06-27|20|5|23|19980905,,,,,,
16|16|16|25|This Kiss|FAITH HILL|1998-03-21|90|7|48|19980905,,,,,,
17|18|17|5|I Still Love You|NEXT|1998-08-08|46|14|20|19980905,,,,,,
18|15|12|8|Friend Of Mine|KELLY PRICE|1998-07-18|22|12|20|19980905,,,,,,
19|NEW|19|1|Thinkin' Bout You|GERALD LEVERT|1998-09-05|19|12|16|19980905,,,,,,
20|17|4|11|Come With Me|PUFF DADDY featuring JIMMY PAGE|1998-06-27|10|4|20|19980905,,,,,,
21|19|10|23|Say It|VOICES OF THEORY|1998-04-04|95|10|31|19980905,,,,,,
22|21|1|24|All My Life|K-CI & JOJO|1998-03-28|15|1|36|19980905,,,,,,
23|22|1|40|Truly Madly Deeply|SAVAGE GARDEN|1997-12-06|26|1|52|19980905,,,,,,
24|20|15|11|Ghetto Supastar (That What Is What You Are)|PRAS MICHEL feat OL' DIRTY BASTARD|1998-06-27|23|15|21|19980905,,,,,,
25|24|24|9|To The Moon And Back|SAVAGE GARDEN|1998-07-11|46|24|13|19980905,,,,,,
26|NEW|26|1|Still A G Thang|SNOOP DOGG|1998-09-05|26|19|13|19980905,,,,,,
27|27|27|4|Goodbye To My Homies|MASTER P feat SILKK THE SHOCKER, SONS OF FUNK AND MO B. DICK|1998-08-15|52|27|16|19980905,,,,,
28|28|28|6|Intergalactic|BEASTIE BOYS|1998-08-01|44|28|18|19980905,,,,,,
29|26|24|13|Still Not A Player|BIG PUNISHER featuring JOE|1998-06-13|40|24|23|19980905,,,,,,
30|25|23|4|Gotta Be|JAGGED EDGE|1998-08-15|23|23|16|19980905,,,,,,
31|23|18|9|Nobody Does It Better|NATE DOGG featuring WARREN G|1998-07-11|54|18|18|19980905,,,,,,
32|48|32|5|Touch It|MONIFAH|1998-08-08|82|9|26|19980905,,,,,,
33|30|30|8|So Into You|TAMIA|1998-07-18|91|30|20|19980905,,,,,,
34|32|5|9|Ray Of Light|MADONNA|1998-07-11|5|5|20|19980905,,,,,,
35|29|18|21|Looking Through Your Eyes|LeANN RIMES|1998-04-18|57|18|24|19980905,,,,,,
36|37|11|45|I Don't Want To Wait|PAULA COLE|1997-11-01|19|11|56|19980905,,,,,,
37|31|8|22|Sex And Candy|MARCY PLAYGROUND|1998-04-11|13|8|28|19980905,,,,,,
38|33|1|18|My All|MARIAH CAREY|1998-05-09|2|1|20|19980905,,,,,,
39|35|26|10|Cleopatra's Theme|CLEOPATRA|1998-07-04|60|26|19|19980905,,,,,,
40|40|2|64|How Do I Live|LeANN RIMES|1997-06-21|89|2|69|19980905,,,,,,
41|38|16|12|Stop|SPICE GIRLS|1998-06-20|36|16|19|19980905,,,,,,
42|49|42|5|Movin' On|MYA featuring SILKK THE SHOCKER|1998-08-08|75|34|20|19980905,,,,,,
43|45|43|4|I'm Alright|JO DEE MESSINA|1998-08-15|47|43|4|19980905,,,,,,
44|34|1|28|Gettin' Jiggy Wit It|WILL SMITH|1998-02-28|3|1|32|19980905,,,,,,
45|36|4|21|Everybody [Backstreet's Back]|BACKSTREET BOYS|1998-04-18|24|4|22|19980905,,,,,,
46|44|1|38|Together Again|JANET|1997-12-20|9|1|46|19980905,,,,,,
47|43|39|10|Ooh La La|ROD STEWART|1998-07-04|48|39|20|19980905,,,,,,
48|41|41|8|Horse And Carriage|CAM'RON featuring MASE|1998-07-18|68|41|17|19980905,,,,,,
49|39|9|40|How's It Going To Be|THIRD EYE BLIND|1997-12-06|36|9|52|19980905,,,,,,
50|46|31|8|Woof Woof|69 BOYZ|1998-07-18|61|31|16|19980905,,,,,,
51|54|51|3|Nobody Else|TYRESE|1998-08-22|66|36|15|19980905,,,,,,
52|52|52|10|Money Ain't A Thang|JD featuring JAY-Z|1998-07-04|77|52|20|19980905,,,,,,
53|51|50|4|Paper|QUEEN LATIFAH|1998-08-15|64|50|15|19980905,,,,,,
54|47|47|7|Hey Now Now|SWIRL 360|1998-07-25|88|47|11|19980905,,,,,,
55|NEW|55|1|Splackavellie|PRESSHA|1998-09-05|55|27|14|19980905,,,,,,
56|50|50|6|What U See Is What U Get|XZIBIT|1998-08-01|69|50|14|19980905,,,,,,
57|53|27|16|Heaven's What I Feel|GLORIA ESTEFAN|1998-05-23|34|27|20|19980905,,,,,,
58|55|55|6|26 Cents|THE WILKINSONS|1998-08-01|84|55|18|19980905,,,,,,
59|57|51|8|Landslide|FLEETWOOD MAC|1998-07-18|59|51|20|19980905,,,,,,
60|56|23|14|Whatcha Gonna Do?|LINK|1998-06-06|45|23|19|19980905,,,,,,
61|58|3|16|I Get Lonely|JANET feat BLACKSTREET|1998-05-23|3|3|20|19980905,,,,,,
62|60|47|8|Destiny|MYRON|1998-07-18|62|47|13|19980905,,,,,,
63|59|25|15|Shorty (You Keep Playin' With My Mind)|IMAJIN featuring KEITH MURRAY|1998-05-30|56|25|20|19980905,,,,,,
64|63|50|11|Black Ice (Sky High)|GOODIE MOB featuring OUTKAST|1998-06-27|91|50|15|19980905,,,,,,
65|62|10|18|Turn It Up (Remix) / Fire It Up|BUSTA RHYMES|1998-05-09|10|10|20|19980905,,,,,,
66|66|66|5|Delicious|PURE SUGAR|1998-08-08|89|66|12|19980905,,,,,,
67|67|67|3|Definition|MOS DEF & KWELI ARE BLACK STAR|1998-08-22|94|60|10|19980905,,,,,,
68|68|63|10|How Do I Say I'm Sorry|TAMI DAVIS|1998-07-04|94|63|14|19980905,,,,,,
69|61|61|5|It's Alright|MEMPHIS BLEAK & JAY-Z|1998-08-08|66|61|12|19980905,,,,,,
70|64|42|10|Ava Adore|THE SMASHING PUMPKINS|1998-07-04|42|42|20|19980905,,,,,,
71|75|71|2|If You Could Read My Mind|STARS ON 54: ULTRA NATE, AMBER, JOCELYN ENRIQUEZ|1998-08-29|75|52|14|19980905,,,,
72|72|72|3|Here We Go|FUNKMASTER FLEX presents KHADEJIA featuring PRODUCT|1998-08-22|77|72|14|19980905,,,,,,
73|74|59|10|Can't We Try|ROCKELL & COLLAGE|1998-07-04|78|59|20|19980905,,,,,,
74|69|61|5|What's Clef / Chickenhead / Cheated (To All The Girls)|WYCLEF JEAN featuring QUEEN PEN & THE PRODUCT|1998-08-08|61|61|8|19980905,,,,,,
75|70|48|7|Remember When|COLOR ME BADD|1998-07-25|71|48|13|19980905,,,,,,
76|65|48|14|You Won't Forget Me|LA BOUCHE|1998-06-06|56|48|20|19980905,,,,,,
77|71|70|13|You Only Have To Say You Love Me|HANNAH JONES|1998-06-13|92|65|20|19980905,,,,,,
78|73|60|10|If You Ever Have Forever In Mind|VINCE GILL|1998-07-04|75|60|13|19980905,,,,,,
79|91|79|4|Stop Being Creedy|DMX|1998-08-15|89|79|6|19980905,,,,,,
80|76|58|6|What I Didn't Know|ATHENAEUM|1998-08-01|65|58|14|19980905,,,,,,
81|NEW|81|1|I Should Cheat On You|J'SON|1998-09-05|81|72|13|19980905,,,,,,
82|83|82|3|Stand By Me|4 THE CAUSE|1998-08-22|86|82|5|19980905,,,,,,
83|87|73|9|Stepping Stone|LARI WHITE|1998-07-11|94|73|12|19980905,,,,,,
84|79|49|11|Spark|TORI AMOS|1998-06-27|53|49|14|19980905,,,,,,
85|88|85|3|I Wasn't With It|JESSE POWELL|1998-08-22|87|85|9|19980905,,,,,,
86|86|86|5|The Rockafeller Skank|FATBOY SLIM|1998-08-08|91|84|8|19980905,,,,,,
87|78|7|19|The Arms Of The One Who Loves You|XSCAPE|1998-05-02|24|7|20|19980905,,,,,,
88|84|76|8|Here We Go Again|ARETHA FRANKLIN|1998-07-18|94|76|11|19980905,,,,,,
89|77|60|11|The Cup Of Life|RICKY MARTIN|1998-06-27|90|60|16|19980905,,,,,,
90|85|56|15|One Heart At A Time|VARIOUS ARTISTS|1998-05-30|93|56|20|19980905,,,,,,
91|80|59|15|Ninety Nine (Flash The Message)|JOHN FORTE|1998-05-30|74|59|16|19980905,,,,,,
92|90|47|16|Wishlist|PEARL JAM|1998-05-23|48|47|20|19980905,,,,,,
93|NEW|93|1|Wide Open Spaces|DIXIE CHICKS|1998-09-05|93|41|20|19980905,,,,,,
94|96|90|4|I Can Do That|MONTELL JORDAN|1998-08-15|90|14|16|19980905,,,,,,
95|93|91|6|Cover You In Kisses|JOHN MICHAEL MONTGOMERY|1998-08-01|91|91|9|19980905,,,,,,
96|95|56|19|Ding-A-Ling|HI-TOWN DJ'S|1998-05-02|93|56|19|19980905,,,,,,
97|81|62|10|2 Way Street|MISSJONES|1998-07-04|82|62|13|19980905,,,,,,
98|89|52|18|Push It|GARBAGE|1998-05-09|52|52|18|19980905,,,,,,
99|98|92|6|Not About Romance|INNER CIRCLE|1998-08-01|93|92|6|19980905,,,,,,
100|94|57|12|There You Are|SAM SALTER|1998-06-20|95|57|12|19980905,,,,,,
1|1|1|14|The Boy Is Mine|BRANDY|1998-05-30|23|1|27|19980829,,,,,,
2|2|2|11|My Way|USHER|1998-06-20|13|2|24|19980829,,,,,,
3|5|3|3|The First Night|MONICA|1998-08-15|14|1|23|19980829,,,,,,
4|7|4|9|Crush|JENNIFER PAIGE|1998-07-04|69|3|25|19980829,,,,,,
5|4|4|6|Never Ever|ALL SAINTS|1998-07-25|13|4|19|19980829,,,,,,
6|3|3|14|Adia|SARAH McLACHLAN|1998-05-30|28|3|27|19980829,,,,,,
7|6|2|29|You're Still The One|SHANIA TWAIN|1998-02-14|51|2|42|19980829,,,,,,
8|12|8|4|Daydreamin'|TATYANA ALI|1998-08-08|20|6|17|19980829,,,,,,
9|9|1|29|Too Close|NEXT|1998-02-14|45|1|53|19980829,,,,,,
10|10|10|7|Cruel Summer|ACE OF BASE|1998-07-18|37|10|20|19980829,,,,,,
11|11|10|13|When The Lights Go Out|FIVE|1998-06-06|64|10|26|19980829,,,,,,
12|13|12|6|Lookin' At Me|MASE featuring PUFF DADDY|1998-07-25|38|8|19|19980829,,,,,,
13|8|5|10|Make It Hot|NICOLE feat MISSY  ELLIOTT|1998-06-27|20|5|23|19980829,,,,,,
14|16|14|2|Time After Time|INOJ|1998-08-22|16|6|16|19980829,,,,,,
15|15|12|7|Friend Of Mine|KELLY PRICE|1998-07-18|22|12|20|19980829,,,,,,
16|19|16|24|This Kiss|FAITH HILL|1998-03-21|90|7|48|19980829,,,,,,
17|14|4|10|Come With Me|PUFF DADDY featuring JIMMY PAGE|1998-06-27|10|4|20|19980829,,,,,,
18|22|18|4|I Still Love You|NEXT|1998-08-08|46|14|20|19980829,,,,,,
19|17|10|22|Say It|VOICES OF THEORY|1998-04-04|95|10|31|19980829,,,,,,
20|21|15|10|Ghetto Supastar (That What Is What You Are)|PRAS MICHEL feat OL' DIRTY BASTARD|1998-06-27|23|15|21|19980829,,,,,,
21|20|1|23|All My Life|K-CI & JOJO|1998-03-28|15|1|36|19980829,,,,,,
22|24|1|39|Truly Madly Deeply|SAVAGE GARDEN|1997-12-06|26|1|52|19980829,,,,,,
23|18|18|8|Nobody Does It Better|NATE DOGG featuring WARREN G|1998-07-11|54|18|18|19980829,,,,,,
24|25|24|8|To The Moon And Back|SAVAGE GARDEN|1998-07-11|46|24|13|19980829,,,,,,
25|23|23|3|Gotta Be|JAGGED EDGE|1998-08-15|23|23|16|19980829,,,,,,
26|27|24|12|Still Not A Player|BIG PUNISHER featuring JOE|1998-06-13|40|24|23|19980829,,,,,,
27|30|27|3|Goodbye To My Homies|MASTER P feat SILKK THE SHOCKER, SONS OF FUNK AND MO B. DICK|1998-08-15|52|27|16|19980829,,,,,
28|28|28|5|Intergalactic|BEASTIE BOYS|1998-08-01|44|28|18|19980829,,,,,,
29|29|18|20|Looking Through Your Eyes|LeANN RIMES|1998-04-18|57|18|24|19980829,,,,,,
30|37|30|7|So Into You|TAMIA|1998-07-18|91|30|20|19980829,,,,,,
31|32|8|21|Sex And Candy|MARCY PLAYGROUND|1998-04-11|13|8|28|19980829,,,,,,
32|26|5|8|Ray Of Light|MADONNA|1998-07-11|5|5|20|19980829,,,,,,
33|31|1|17|My All|MARIAH CAREY|1998-05-09|2|1|20|19980829,,,,,,
34|39|1|27|Gettin' Jiggy Wit It|WILL SMITH|1998-02-28|3|1|32|19980829,,,,,,
35|33|26|9|Cleopatra's Theme|CLEOPATRA|1998-07-04|60|26|19|19980829,,,,,,
36|34|4|20|Everybody [Backstreet's Back]|BACKSTREET BOYS|1998-04-18|24|4|22|19980829,,,,,,
37|40|11|44|I Don't Want To Wait|PAULA COLE|1997-11-01|19|11|56|19980829,,,,,,
38|36|16|11|Stop|SPICE GIRLS|1998-06-20|36|16|19|19980829,,,,,,
39|41|9|39|How's It Going To Be|THIRD EYE BLIND|1997-12-06|36|9|52|19980829,,,,,,
40|43|2|63|How Do I Live|LeANN RIMES|1997-06-21|89|2|69|19980829,,,,,,
41|42|41|7|Horse And Carriage|CAM'RON featuring MASE|1998-07-18|68|41|17|19980829,,,,,,
42|38|7|31|They Don't Know|JON B|1998-01-31|29|7|31|19980829,,,,,,
43|45|39|9|Ooh La La|ROD STEWART|1998-07-04|48|39|20|19980829,,,,,,
44|44|1|37|Together Again|JANET|1997-12-20|9|1|46|19980829,,,,,,
45|49|45|3|I'm Alright|JO DEE MESSINA|1998-08-15|47|43|4|19980829,,,,,,
46|35|31|7|Woof Woof|69 BOYZ|1998-07-18|61|31|16|19980829,,,,,,
47|47|47|6|Hey Now Now|SWIRL 360|1998-07-25|88|47|11|19980829,,,,,,
48|51|48|4|Touch It|MONIFAH|1998-08-08|82|9|26|19980829,,,,,,
49|63|49|4|Movin' On|MYA featuring SILKK THE SHOCKER|1998-08-08|75|34|20|19980829,,,,,,
50|54|50|5|What U See Is What U Get|XZIBIT|1998-08-01|69|50|14|19980829,,,,,,
51|50|50|3|Paper|QUEEN LATIFAH|1998-08-15|64|50|15|19980829,,,,,,
52|53|52|9|Money Ain't A Thang|JD featuring JAY-Z|1998-07-04|77|52|20|19980829,,,,,,
53|48|27|15|Heaven's What I Feel|GLORIA ESTEFAN|1998-05-23|34|27|20|19980829,,,,,,
54|66|54|2|Nobody Else|TYRESE|1998-08-22|66|36|15|19980829,,,,,,
55|57|55|5|26 Cents|THE WILKINSONS|1998-08-01|84|55|18|19980829,,,,,,
56|46|23|13|Whatcha Gonna Do?|LINK|1998-06-06|45|23|19|19980829,,,,,,
57|62|51|7|Landslide|FLEETWOOD MAC|1998-07-18|59|51|20|19980829,,,,,,
58|52|3|15|I Get Lonely|JANET feat BLACKSTREET|1998-05-23|3|3|20|19980829,,,,,,
59|59|25|14|Shorty (You Keep Playin' With My Mind)|IMAJIN featuring KEITH MURRAY|1998-05-30|56|25|20|19980829,,,,,,
60|56|47|7|Destiny|MYRON|1998-07-18|62|47|13|19980829,,,,,,
61|61|61|4|It's Alright|MEMPHIS BLEAK & JAY-Z|1998-08-08|66|61|12|19980829,,,,,,
62|58|10|17|Turn It Up (Remix) / Fire It Up|BUSTA RHYMES|1998-05-09|10|10|20|19980829,,,,,,
63|60|50|10|Black Ice (Sky High)|GOODIE MOB featuring OUTKAST|1998-06-27|91|50|15|19980829,,,,,,
64|64|42|9|Ava Adore|THE SMASHING PUMPKINS|1998-07-04|42|42|20|19980829,,,,,,
65|72|48|13|You Won't Forget Me|LA BOUCHE|1998-06-06|56|48|20|19980829,,,,,,
66|75|66|4|Delicious|PURE SUGAR|1998-08-08|89|66|12|19980829,,,,,,
67|94|67|2|Definition|MOS DEF & KWELI ARE BLACK STAR|1998-08-22|94|60|10|19980829,,,,,,
68|71|63|9|How Do I Say I'm Sorry|TAMI DAVIS|1998-07-04|94|63|14|19980829,,,,,,
69|74|61|4|What's Clef / Chickenhead / Cheated (To All The Girls)|WYCLEF JEAN featuring QUEEN PEN & THE PRODUCT|1998-08-08|61|61|8|19980829,,,,,,
70|65|48|6|Remember When|COLOR ME BADD|1998-07-25|71|48|13|19980829,,,,,,
71|70|70|12|You Only Have To Say You Love Me|HANNAH JONES|1998-06-13|92|65|20|19980829,,,,,,
72|77|72|2|Here We Go|FUNKMASTER FLEX presents KHADEJIA featuring PRODUCT|1998-08-22|77|72|14|19980829,,,,,,
