date,url,venue,artist
"<time datetime=""2017-03-10T20:00:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=27,SOL Venue,Audio Push
"<time datetime=""2017-03-10T20:30:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=27,Echoplex,Pure Bathing Culture
"<time datetime=""2017-03-10T19:00:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=27,Troubadour,Hey Violet
"<time datetime=""2017-03-10T21:00:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=27,Saint Rocke,The Stone Foxes
"<time datetime=""2017-03-10T22:00:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=27,Belasco Theater,Alix Perez
"<time datetime=""2017-03-10T18:00:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=27,The Regent Theater,Ringworm
"<time datetime=""2017-03-10T19:00:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=27,Chain Reaction,Silent Planet
"<time datetime=""2017-03-10""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=27,Walt Disney Concert Hall,Jason Moran
"<time datetime=""2017-03-10T18:15:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=27,Citizens Business Bank Arena,Derek Minor
"<time datetime=""2017-03-10T20:30:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=27,The Coach House,City of the Sun
"<time datetime=""2017-03-10T20:00:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=27,Velvet Jones,B-Side Players
"<time datetime=""2017-03-10T18:30:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=27,Hotel Cafe,Adam Barnes and Chris Ayer
"<time datetime=""2017-03-10T21:00:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=27,The Rose,Geoff Tate
"<time datetime=""2017-03-10""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=27,The Broad Stage,Vaud & the Villains
"<time datetime=""2017-03-10T20:00:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=27,The Wayfarer,"Thunder Gut, Slow Season, and Beastmaker"
"<time datetime=""2017-03-10T20:00:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=27,The Hi Hat,Acid Tongue
"<time datetime=""2017-03-10T20:30:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=27,The Echo,The Molochs
"<time datetime=""2017-03-10T19:30:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=27,The Fifth at Grand Legacy at the Park,Hollywood Blonde
"<time datetime=""2017-03-10T21:00:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=27,Redwood Bar & Grill,Pueblo Escobar
"<time datetime=""2017-03-10T21:00:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=27,Mal's Bar,De'Anza
"<time datetime=""2017-03-10T20:30:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=27,Largo at the Coronet,Sabina Sciubba
"<time datetime=""2017-03-10T19:00:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=27,The Mint,"Gayle Serdan, Yarone Levy, Jennifer Leitham, and Dion Neuble"
"<time datetime=""2017-03-10T19:00:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=27,Diego's Rock N' Roll Bar & Eats,THE WALKING TOXINS
"<time datetime=""2017-03-11""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=27,The Glass House,STRFKR and Psychic Twin
"<time datetime=""2017-03-11T22:30:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=27,House of Blues - Anaheim GardenWalk,Adventure Club
"<time datetime=""2017-03-11T19:00:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=27,Fox Theater,Social Distortion
"<time datetime=""2017-03-11""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=27,House of Blues - Anaheim GardenWalk,Daya
"<time datetime=""2017-03-11T20:00:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=27,The Novo by Microsoft,Tchami
"<time datetime=""2017-06-16""></time>",https://www.songkick.com/metro_areas/5202-us-philadelphia?page=27,Mann Center for the Performing Arts,Sigur Rós
"<time datetime=""2017-06-16T19:00:00-0400""></time>",https://www.songkick.com/metro_areas/5202-us-philadelphia?page=27,Mauch Chunk Opera House,Al Stewart
"<time datetime=""2017-06-16T21:00:00-0400""></time>",https://www.songkick.com/metro_areas/5202-us-philadelphia?page=27,The Foundry Philadelphia,Day Wave
"<time datetime=""2017-06-18""></time>",https://www.songkick.com/metro_areas/5202-us-philadelphia?page=27,Lincoln Financial Field,U2
"<time datetime=""2017-06-18T18:30:00-0400""></time>",https://www.songkick.com/metro_areas/5202-us-philadelphia?page=27,Keswick Theatre,Vince Gill
"<time datetime=""2017-06-20T20:00:00-0400""></time>",https://www.songkick.com/metro_areas/5202-us-philadelphia?page=27,Wells Fargo Center,Neil Diamond
"<time datetime=""2017-06-21""></time>",https://www.songkick.com/metro_areas/5202-us-philadelphia?page=27,Keswick Theatre,Flo & Eddie
"<time datetime=""2017-06-22T20:00:00-0400""></time>",https://www.songkick.com/metro_areas/5202-us-philadelphia?page=27,Penn's Peak,"Flo & Eddie, Chuck Negron, The Association, The Box Tops, and The Cowsills"
"<time datetime=""2017-06-22T20:00:00-0400""></time>",https://www.songkick.com/metro_areas/5202-us-philadelphia?page=27,World Cafe Live - Upstairs,Byrne and Kelly
"<time datetime=""2017-06-23T20:00:00-0400""></time>",https://www.songkick.com/metro_areas/5202-us-philadelphia?page=27,World Cafe Live - Upstairs,Byrne and Kelly
"<time datetime=""2017-06-24T19:30:00-0400""></time>",https://www.songkick.com/metro_areas/5202-us-philadelphia?page=27,Wells Fargo Center,"New Kids On The Block, Paula Abdul, and Boyz II Men"
"<time datetime=""2017-06-24T19:00:00-0400""></time>",https://www.songkick.com/metro_areas/5202-us-philadelphia?page=27,Mauch Chunk Opera House,Brett Andrew and Craig Thatcher Band
"<time datetime=""2017-06-25T19:00:00-0400""></time>",https://www.songkick.com/metro_areas/5202-us-philadelphia?page=27,Festival Pier at Penn's Landing,"Third Eye Blind, Silversun Pickups, and Ocean Park Standoff"
"<time datetime=""2017-06-25T19:00:00-0400""></time>",https://www.songkick.com/metro_areas/5202-us-philadelphia?page=27,BB&T Pavilion,Dead & Company
"<time datetime=""2017-06-26T14:00:00-0400""></time>",https://www.songkick.com/metro_areas/5202-us-philadelphia?page=27,Gloucester Twp-Blackwood Rotary Public Library,Alex & The Kaleidoscope
"<time datetime=""2017-06-26T16:30:00-0400""></time>",https://www.songkick.com/metro_areas/5202-us-philadelphia?page=27,Riletta L. Cream Ferry Avenue Branch,Alex & The Kaleidoscope
"<time datetime=""2017-06-26T20:30:00-0400""></time>",https://www.songkick.com/metro_areas/5202-us-philadelphia?page=27,The Fire,Kevin Ripley
"<time datetime=""2017-06-27T19:00:00-0400""></time>",https://www.songkick.com/metro_areas/5202-us-philadelphia?page=27,Mann Center for the Performing Arts,Steve Miller Band and Peter Frampton
"<time datetime=""2017-07-01T20:00:00-0400""></time>",https://www.songkick.com/metro_areas/5202-us-philadelphia?page=27,Wells Fargo Center,Tom Petty And The Heartbreakers and Peter Wolf
"<time datetime=""2017-07-01""></time>",https://www.songkick.com/metro_areas/5202-us-philadelphia?page=27,Golden Nugget Hotel & Casino,The Trammps Featuring Earl Young
"<time datetime=""2017-07-01""></time>",https://www.songkick.com/metro_areas/5202-us-philadelphia?page=27,Presbyterian Church of Chestnut Hill,Michael Gordon
"<time datetime=""2017-07-05T19:30:00-0400""></time>",https://www.songkick.com/metro_areas/5202-us-philadelphia?page=27,PPL Center,"New Kids On The Block, Paula Abdul, and Boyz II Men"
"<time datetime=""2017-07-08""></time>",https://www.songkick.com/metro_areas/5202-us-philadelphia?page=27,Premier Nightclub,Cedric Gervais
"<time datetime=""2017-07-12T19:30:00-0400""></time>",https://www.songkick.com/metro_areas/5202-us-philadelphia?page=27,BB&T Pavilion,Rod Stewart and Cyndi Lauper
"<time datetime=""2017-07-13T19:00:00-0400""></time>",https://www.songkick.com/metro_areas/5202-us-philadelphia?page=27,BB&T Pavilion,Foreigner
"<time datetime=""2017-07-14""></time>",https://www.songkick.com/metro_areas/5202-us-philadelphia?page=27,BB&T Pavilion,Zac Brown Band
"<time datetime=""2017-07-15""></time>",https://www.songkick.com/metro_areas/5202-us-philadelphia?page=27,BB&T Pavilion,Zac Brown Band
"<time datetime=""2017-07-15T20:00:00-0400""></time>",https://www.songkick.com/metro_areas/5202-us-philadelphia?page=27,Penn's Peak,Great White and Faster Pussycat
"<time datetime=""2017-07-16T20:00:00-0400""></time>",https://www.songkick.com/metro_areas/5202-us-philadelphia?page=27,BB&T Pavilion,Idina Menzel
"<time datetime=""2017-07-21T19:30:00-0400""></time>",https://www.songkick.com/metro_areas/5202-us-philadelphia?page=27,BB&T Pavilion,Doobie Brothers and Chicago
"<time datetime=""2017-07-29T20:00:00-0400""></time>",https://www.songkick.com/metro_areas/5202-us-philadelphia?page=27,Penn's Peak,Josh Turner
"<time datetime=""2017-07-29T18:00:00-0400""></time>",https://www.songkick.com/metro_areas/5202-us-philadelphia?page=27,Holy Trinity Russian Orthodox Church,John Stevens' Doubleshot
"<time datetime=""2017-07-30T20:00:00-0400""></time>",https://www.songkick.com/metro_areas/5202-us-philadelphia?page=27,Wells Fargo Center,Queen + Adam Lambert
"<time datetime=""2017-08-04""></time>",https://www.songkick.com/metro_areas/5202-us-philadelphia?page=27,BB&T Pavilion,Nickelback
"<time datetime=""2017-08-05""></time>",https://www.songkick.com/metro_areas/5202-us-philadelphia?page=27,BB&T Pavilion,Cole Swindell
"<time datetime=""2017-08-05""></time>",https://www.songkick.com/metro_areas/5202-us-philadelphia?page=27,Private Party,Michelle Malone
"<time datetime=""2017-08-06T20:00:00-0400""></time>",https://www.songkick.com/metro_areas/5202-us-philadelphia?page=27,Voltage Lounge,D.R.I.
"<time datetime=""2017-08-08T20:00:00-0400""></time>",https://www.songkick.com/metro_areas/5202-us-philadelphia?page=27,Wells Fargo Center,Roger Waters
"<time datetime=""2017-08-08""></time>",https://www.songkick.com/metro_areas/5202-us-philadelphia?page=27,"Cinema Red, ArtsQuest Center at SteelStacks",Mike Lorenz
"<time datetime=""2017-08-09T20:00:00-0400""></time>",https://www.songkick.com/metro_areas/5202-us-philadelphia?page=27,Wells Fargo Center,Roger Waters
"<time datetime=""2017-08-18T19:30:00-0400""></time>",https://www.songkick.com/metro_areas/5202-us-philadelphia?page=27,Wells Fargo Center,Tim McGraw
"<time datetime=""2017-08-18T19:30:00-0400""></time>",https://www.songkick.com/metro_areas/5202-us-philadelphia?page=27,Wells Fargo Center,Maggie Rose
"<time datetime=""2017-08-20T20:00:00-0400""></time>",https://www.songkick.com/metro_areas/5202-us-philadelphia?page=27,Borgata Event Center,Santana
"<time datetime=""2017-08-24T18:30:00-0400""></time>",https://www.songkick.com/metro_areas/5202-us-philadelphia?page=27,BB&T Pavilion,"Deep Purple, Alice Cooper, and The Edgar Winter Band"
"<time datetime=""2017-08-25""></time>",https://www.songkick.com/metro_areas/5202-us-philadelphia?page=27,Keswick Theatre,Stephen Stills and Judy Collins
"<time datetime=""2017-08-31T19:00:00-0400""></time>",https://www.songkick.com/metro_areas/5202-us-philadelphia?page=27,BB&T Pavilion,Green Day and Catfish and the Bottlemen
"<time datetime=""2017-08-31T19:00:00-0400""></time>",https://www.songkick.com/metro_areas/5202-us-philadelphia?page=27,Allentown Fairgrounds,John Mellencamp
"<time datetime=""2017-04-28T18:00:00-0500""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=28,Buzz Cafe,Mike Felten
"<time datetime=""2017-04-28""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=28,Cairo Ale House,Hellbelly and Blackmarket Democracy
"<time datetime=""2017-04-28T19:30:00-0500""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=28,Reggie's Rock Club,The Bellrays
"<time datetime=""2017-04-28T20:00:00-0500""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=28,Reggie's,Tiles
"<time datetime=""2017-04-28T21:00:00-0400""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=28,Martini's,Jordans and James
"<time datetime=""2017-04-28T18:00:00-0500""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=28,Moe's Tavern,Flash in a Pan and Country Priest
"<time datetime=""2017-04-28""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=28,"Auditorium Theatre, Roosevelt University",Michael Gordon and The Joffrey Ballet
"<time datetime=""2017-04-29""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=28,Allstate Arena,The Chainsmokers
"<time datetime=""2017-04-29""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=28,House of Blues,gnash
"<time datetime=""2017-04-29T20:00:00-0500""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=28,Park West - Jam Productions,Aimee Mann
"<time datetime=""2017-04-29T19:00:00-0500""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=28,Copernicus Theater,Robin Trower
"<time datetime=""2017-04-29""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=28,Silver Creek Event Center - Four Winds Casino,The O'Jays
"<time datetime=""2017-04-29T20:00:00-0500""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=28,Thalia Hall,The Jayhawks
"<time datetime=""2017-04-29""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=28,Concord Music Hall,Andrew Bayer and Ilan Bluestone
"<time datetime=""2017-04-29T20:00:00-0500""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=28,Durty Nellie's,O-Town
"<time datetime=""2017-04-29T22:00:00-0500""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=28,The Mid,Unlike Pluto
"<time datetime=""2017-04-29T20:00:00-0500""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=28,S.P.A.C.E.,Sam Outlaw
"<time datetime=""2017-04-29T22:00:00-0500""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=28,Hideout,The Yolks
"<time datetime=""2017-04-29T19:00:00-0500""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=28,The Fuel Room At Austin's Saloon And Eatery,Modern Day Romeo's
"<time datetime=""2017-04-29T22:00:00-0500""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=28,Beat Kitchen,Magick Potion
"<time datetime=""2017-04-29T20:00:00-0500""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=28,Cobra Lounge,Remada
"<time datetime=""2017-04-29""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=28,Star Bar,Hellbelly
"<time datetime=""2017-04-29""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=28,The Livery,The Barbarossa Brothers
"<time datetime=""2017-04-29""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=28,"Auditorium Theatre, Roosevelt University",Michael Gordon and The Joffrey Ballet
"<time datetime=""2017-04-30""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=28,Constellation,Håkon Kornstad and Kornstad Solo
"<time datetime=""2017-04-30T12:00:00-0500""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=28,Beat Kitchen,Mary Macaroni
"<time datetime=""2017-04-30T19:00:00-0500""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=28,Copernicus Center,The Immigrants
"<time datetime=""2017-04-30""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=28,"Auditorium Theatre, Roosevelt University",Michael Gordon and The Joffrey Ballet
"<time datetime=""2017-05-01""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=28,Aragon Ballroom,The xx
"<time datetime=""2017-05-01T19:00:00-0500""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=28,Concord Music Hall,Sabaton
"<time datetime=""2017-05-02T18:00:00-0500""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=28,House of Blues,Clean Bandit
"<time datetime=""2017-05-02T18:00:00-0500""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=28,Concord Music Hall,Testament
"<time datetime=""2017-05-02T21:00:00-0500""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=28,The Empty Bottle,Acid Mothers Temple
"<time datetime=""2017-05-03""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=28,The Vic,Slowdive and Japanese Breakfast
"<time datetime=""2017-05-03""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=28,The Empty Bottle,Pond
"<time datetime=""2017-05-04T21:00:00-0500""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=28,Aragon Ballroom,Deadmau5
"<time datetime=""2017-05-04""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=28,Metro,Vulfpeck
"<time datetime=""2017-05-04T20:30:00-0500""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=28,Subterranean,Matthew Logan Vasquez
"<time datetime=""2017-05-04T20:00:00-0500""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=28,Zanies Rosemont,Doug Loves Movies
"<time datetime=""2017-05-04""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=28,"Auditorium Theatre, Roosevelt University",Michael Gordon and The Joffrey Ballet
"<time datetime=""2017-05-05T21:00:00-0500""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=28,Aragon Ballroom,Deadmau5
"<time datetime=""2017-05-05""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=28,City Winery,Don McLean
"<time datetime=""2017-05-05""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=28,Concord Music Hall,Bayside and Say Anything
"<time datetime=""2017-05-05""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=28,Metro,Vulfpeck
"<time datetime=""2017-05-05T14:00:00-0500""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=28,Reggie's Rock Club,Shooter Jennings
"<time datetime=""2017-05-05""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=28,House of Blues,NF
"<time datetime=""2017-05-05T20:00:00-0500""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=28,Thalia Hall,The Mavericks
"<time datetime=""2017-05-05T20:00:00-0500""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=28,1st Ward / Chop Shop,Fortunate Youth
"<time datetime=""2017-05-05T19:30:00-0500""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=28,Nichols Concert Hall,Sergei Babayan
"<time datetime=""2017-03-11T22:00:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=28,Whisky A Go Go,Dokken
"<time datetime=""2017-03-11T19:00:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=28,The Wiltern,Kari Jobe and Bryan and Katie Torwalt
"<time datetime=""2017-03-11""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=28,City National Grove of Anaheim,Sick Puppies
"<time datetime=""2017-03-11T20:00:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=28,Fonda Theatre,Common Kings
"<time datetime=""2017-03-11""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=28,McCabe's Guitar Shop,Kasey Chambers
"<time datetime=""2017-03-11T21:00:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=28,Velvet Jones,Phutureprimitive
"<time datetime=""2017-03-11T18:00:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=28,Hollywood Sports Park,The Mission
"<time datetime=""2017-03-11T19:00:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=28,"Main Stage, Lancaster Performing Arts Center",The Irish Rovers
"<time datetime=""2017-03-11T20:00:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=28,The Coach House,Hal Ketchum
"<time datetime=""2017-03-11""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=28,Constellation Room at the Observatory,They
"<time datetime=""2017-03-11T20:00:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=28,Troubadour,MiC LOWRY
"<time datetime=""2017-03-11T18:30:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=28,Resident,Ian Moore
"<time datetime=""2017-03-11T17:30:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=28,The Echo,Alex Lahey
"<time datetime=""2017-03-11T17:00:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=28,White Oak Music Hall,Call Me Karizma
"<time datetime=""2017-03-11T19:00:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=28,"Barnum Hall, Santa Monica High School",Richard Page
"<time datetime=""2017-03-11T21:00:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=28,The Roxy Theatre,Yacht Rock Revue
"<time datetime=""2017-03-11T21:00:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=28,Canyon Club,Geoff Tate
"<time datetime=""2017-03-11T18:00:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=28,Malone's Bar & Grill,Pro-fe-cia
"<time datetime=""2017-03-11T20:00:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=28,"Janet & Ray Scherr Forum Theatre, Thousand Oaks Civic Arts Plaza",The Pink Floyd Sound
"<time datetime=""2017-03-11""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=28,La Mirada Theatre For The Performing Arts,Felix Cavaliere's Rascals
"<time datetime=""2017-03-11T21:00:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=28,The Satellite,Dance Yourself Clean
"<time datetime=""2017-03-11T21:00:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=28,Saint Rocke,Jeremy Buck
"<time datetime=""2017-03-11T20:00:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=28,Saban Theatre,The Rat Pack Live From Las Vegas
"<time datetime=""2017-03-11""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=28,E.b. Beer and Wine Bar,Dinosaur Tooth
"<time datetime=""2017-03-11T21:00:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=28,Union,World of Drum & Bass
"<time datetime=""2017-03-11""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=28,Space 15 Twenty,Something More
"<time datetime=""2017-03-12T19:00:00-0700""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=28,House of Blues,"Andrew McMahon in the Wilderness, Atlas Genius, and Night Riots"
"<time datetime=""2017-03-12T20:00:00-0700""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=28,The Roxy Theatre,Enter Shikari
"<time datetime=""2017-03-12T20:00:00-0700""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=28,The Observatory,Tchami
"<time datetime=""2017-03-12T20:00:00-0700""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=28,The Echo,Fucked Up
"<time datetime=""2017-03-12T21:00:00-0700""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=28,Constellation Room at the Observatory,Quinn XCII
"<time datetime=""2017-03-12T21:00:00-0700""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=28,Canyon Club,Y & T
"<time datetime=""2017-03-12T16:30:00-0700""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=28,Gaslamp Music + Bar + Kitchen,Young Dubliners
"<time datetime=""2017-03-12T19:00:00-0700""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=28,The Wiltern,Ann Wilson and Ann Wilson of Heart
"<time datetime=""2017-03-12T21:00:00-0700""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=28,The Rose,Hal Ketchum
"<time datetime=""2017-03-12T19:00:00-0700""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=28,Saint Rocke,Geoff Tate
"<time datetime=""2017-03-12T20:00:00-0700""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=28,Alex's Bar,Muck And The Mires
"<time datetime=""2017-03-12""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=28,The Broad Stage,Diana Damrau and Nicolas Testé
"<time datetime=""2017-03-12T20:00:00-0700""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=28,Whisky A Go Go,KANGA
"<time datetime=""2017-03-12T19:30:00-0700""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=28,SOhO,Margo Rey
"<time datetime=""2017-03-12""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=28,Redwood Bar & Grill,Roselit Bone
"<time datetime=""2017-03-12T20:00:00-0700""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=28,The Escondite,Ben Bostick
"<time datetime=""2017-03-12T00:00:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=28,The Mint,Room4
"<time datetime=""2017-03-12T20:00:00-0700""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=28,Au Lac,Sara Schaefer
"<time datetime=""2017-03-12T20:00:00-0700""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=28,Bootleg Theater,Bird Concerns
"<time datetime=""2017-03-13""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=28,House of Blues - Anaheim GardenWalk,Billy Idol
"<time datetime=""2017-03-13""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=28,The Observatory,Japandroids
"<time datetime=""2017-03-13T20:00:00-0700""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=28,The Glass House,The Menzingers
"<time datetime=""2017-09-09T20:00:00-0400""></time>",https://www.songkick.com/metro_areas/5202-us-philadelphia?page=28,Citizens Bank Park,Billy Joel
"<time datetime=""2017-09-13""></time>",https://www.songkick.com/metro_areas/5202-us-philadelphia?page=28,Mann Center for the Performing Arts,2CELLOS
"<time datetime=""2017-09-15T19:00:00-0400""></time>",https://www.songkick.com/metro_areas/5202-us-philadelphia?page=28,BB&T Pavilion,"Sam Hunt, Maren Morris, and Chris Janson"
"<time datetime=""2017-09-22T19:00:00-0400""></time>",https://www.songkick.com/metro_areas/5202-us-philadelphia?page=28,New Hope Winery,Frontiers Journey Tribute
"<time datetime=""2017-09-24T19:30:00-0400""></time>",https://www.songkick.com/metro_areas/5202-us-philadelphia?page=28,Kung Fu Necktie,The Blasters
"<time datetime=""2017-10-05T19:00:00-0400""></time>",https://www.songkick.com/metro_areas/5202-us-philadelphia?page=28,Union Transfer,Tash Sultana
"<time datetime=""2017-10-07""></time>",https://www.songkick.com/metro_areas/5202-us-philadelphia?page=28,Premier Nightclub,Cedric Gervais
"<time datetime=""2017-10-10""></time>",https://www.songkick.com/metro_areas/5202-us-philadelphia?page=28,Wells Fargo Center,Bruno Mars
"<time datetime=""2017-10-25T19:00:00-0400""></time>",https://www.songkick.com/metro_areas/5202-us-philadelphia?page=28,International House,Scribe Producers' Forum
"<time datetime=""2017-11-09""></time>",https://www.songkick.com/metro_areas/5202-us-philadelphia?page=28,Keswick Theatre,John McLaughlin and Jimmy Herring
"<time datetime=""2017-05-05""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=29,Symphony Center,Robin Eubanks
