compound,movie_name,neg,neu,pos,review_detail
0.6486,Zero days ,0.0,0.762,0.238,visual intelligence work everywhere zero days allows picture necessarily built talking heads streams code surprisingly beautiful
0.0,Zero days ,0.0,1.0,0.0,laying bare hidden technological arms race
-0.1531,Zero days ,0.078,0.922,0.0,becomes dense historical context geeky code talk yet regard broader issues even handed approach makes impact provocative
-0.5719,Zero days ,0.32,0.68,0.0,prescient warning new world conflict blundering without much flashlight
0.2023,Zero days ,0.0,0.859,0.141,incredibly important documentary tracing opening salvos cyberwarfare shrouded secrecy
-0.25,Zero days ,0.151,0.753,0.097,unnerving likely give viewers bitter food thought zero days gibney important work yet
-0.3612,Zero days ,0.251,0.579,0.17,zero days makes clear already enmeshed terrifying new cyber reality unfortunately us need john mcclane help avert forthcoming global disaster
-0.5719,Zero days ,0.15,0.85,0.0,stuxnet may worked slow iran nuclear ambitions also opened pandora box issues cyberwarfare conducted issues debated terrifying secrecy around
0.6249,Zero days ,0.0,0.797,0.203,steal secrets 2013 edward snowden doc secrecy topic gives gibney cool throbbing spy thriller aesthetic paint trots everything tell us typical value money intelligence
-0.5106,Zero days ,0.32,0.68,0.0,zero days intriguing disturbing watch
0.7351,Zero days ,0.132,0.556,0.313,wants primer serious subject exciting cinematic expos√ argument openness kind regulatory framework necessities different strands end getting way
0.7906,Zero days ,0.0,0.667,0.333,must see anyone interested cybertech changing politics even cool headed analysis would welcome informationally cluttered film
0.3818,Zero days ,0.104,0.705,0.191,people looking america went changed rules engagement zero days gibney urgently suggests little time world clarify stand wrong party goes far
-0.34,Zero days ,0.124,0.876,0.0,critical message zero days gibney going motions feature adhering closely formula becoming lecture warning siren
0.4404,Zero days ,0.0,0.805,0.195,want see zero days counting good night sleep hours later
-0.7003,Zero days ,0.309,0.691,0.0,future gibney documentary persuasively argues holds us scary contemplate may impossible ward
-0.5719,Zero days ,0.275,0.611,0.114,ideal movie internet conspiracy theorists displeased powers though gibney deserves credit fanning flames paranoia
-0.6249,Zero days ,0.267,0.733,0.0,still worried old school nuclear weapons enter 21st century prepare brand new nightmares
0.5994,Zero days ,0.0,0.753,0.247,stuxnet story finally plays like twisty summer espionage thriller gibney amping drama sleek digital imagery foreboding musical score
-0.4767,Zero days ,0.296,0.524,0.18,alex gibney sounds alarm cyber warfare compelling disturbing documentary employs state art graphics innovative dramatic feints
0.3182,Zero days ,0.0,0.859,0.141,fascinating film blemish gibney peerless reputation cinematic truth teller dogged investigative journalist
0.1027,Zero days ,0.0,0.865,0.135,detective story spy thriller cautionary tale true
0.5423,Zero days ,0.0,0.696,0.304,world us familiarity makes fascinating learn
0.5267,Zero days ,0.0,0.784,0.216,film two hour investment rewards handful facts ideas could expressed half time want detail find
-0.2716,Zero days ,0.182,0.685,0.132,zero days offer answers even hope could least shines light major majorly terrifying issue
-0.4767,Zero days ,0.134,0.866,0.0,gibney compiles extensive montage apologetic non answers questions starts seem shame another recent film already claimed stonewall title
0.7351,Zero days ,0.0,0.744,0.256,gibney takes strategies used skillfully taxi dark side back forths fun energetic stories reveal transfixing preposterous melodramatic
0.0,Zero days ,0.0,1.0,0.0,terrifying essential
-0.0772,Zero days ,0.17,0.711,0.119,still chilling hear computer viruses cause real world physical damage scale experts would laughed hollywood esque decade ago
0.7184,Zero days ,0.0,0.625,0.375,see documentary significant forcefully made wonder watching best dramas
-0.5859,Zero days ,0.146,0.796,0.057,zero days may investigation 2010 malware worm known stuxnet much broader important job relating airless abstract concepts cyber terrorism internet espionage real world consequences
0.5719,Zero days ,0.0,0.719,0.281,gibney handles expansive technically complex ethically abstract subject matter remarkable cogency
0.4939,Zero days ,0.0,0.724,0.276,another fine offering prolific filmmaker shown signs slowing certainly complaining
0.0,Zero days ,0.0,1.0,0.0,many viewers crucial viewing technological military frontier
0.802,Zero days ,0.115,0.521,0.365,lacks pop fancies made going clear scientology prison belief success zero days gibney best documentary years
-0.34,Zero days ,0.202,0.687,0.111,gibney surely right calling open informed debate cyber warfare movie lacks transparency persuasiveness terrible moment director go unclear
0.0516,Zero days ,0.164,0.658,0.178,illuminating strengths weaknesses present throughout gibney work splice today
0.4588,Zero days ,0.09,0.656,0.254,alex gibney thrilling chilling fulfilling film years
-0.25,Zero days ,0.143,0.857,0.0,flawlessly spins could tech talk heavy bore enthralling espionage thriller
0.4767,Zero days ,0.0,0.779,0.221,dry position paper paces zero days like thriller relentless one throwing maps graphics context information us intensity urgency
-0.2057,Zero days ,0.115,0.885,0.0,gibney movies professional solidly executed informative go underinformed rarely surprising aesthetically noteworthy
-0.8495,Zero days ,0.359,0.583,0.058,zero days attack little stylistic worms threaten turn otherwise solid doc evil 21st century hackers hack job
-0.5719,Zero days ,0.209,0.791,0.0,another piece investigative journalism cinema alex gibney talky long also terrifying gripping
-0.5994,Zero days ,0.246,0.593,0.16,since terrorist group nation state ever claimed credit stuxnet gibney hypothesize origins makes alarmingly lucid circumstantial case culpability united states israel
-0.5859,Zero days ,0.242,0.758,0.0,distracted ominous score layered displays code juxtaposition bursting balloon mushrooming cloud alarm bells whistles
0.0,Zero days ,0.0,1.0,0.0,necessity far questions answers raised zero days questions answers troubling
0.2023,Zero days ,0.0,0.904,0.096,easily important film anyone released year documentary deserves seen every sentient citizen country indeed world
-0.7906,Zero days ,0.325,0.614,0.061,techno horror story sort late michael crichton might come horror real speculative still lurking
0.0,Zero days ,0.0,1.0,0.0,though stuxnet introduced world 2010 many ways zero days could timely
0.0,Zero days ,0.0,1.0,0.0,terrifying movie see year
0.5574,Zero days ,0.0,0.705,0.295,director alex gibney vital material disservice giving air deflated pomposity
-0.34,Zero days ,0.168,0.76,0.072,documentary filmmaking news writing fine line irresponsible alarmism dispassionate reportage mr gibney proven record tiptoeing edge without going far
0.0,Zero days ,0.0,1.0,0.0,gibney delivers plenty think fear
0.0,Weiner ,0.0,1.0,0.0,accessible watch one would expect politics documentary
0.5729,Weiner ,0.135,0.633,0.232,watching campaign derailed yet salacious revelations like slo mo car crash queasy pleasure spared little thanks josh kriegman elyse steinberg ever present camera weiner insatiable thirst spotlight
0.0,Weiner ,0.0,1.0,0.0,run say walk nearest theater showing josh kriegman elyse steinberg spectacular new documentary
-0.5574,Weiner ,0.24,0.642,0.118,bizarre engrossing story new york democratic politician anthony weiner captured pathetic glory documentary nothing redress reputation politicians liars hypocrites opportunists
0.0,Weiner ,0.0,1.0,0.0,humorous tone film describes media hurricane unleashed sex intersects politics
0.0717,Weiner ,0.158,0.644,0.199,see weiner compelling arrogant hot tempered quite possibly well meaning movie worth seeing behind scenes picture brassy american political campaign going seriously wrong
-0.5106,Weiner ,0.268,0.732,0.0,scintillating documentary failed nyc mayoral candidate anthony weiner
-0.7906,Weiner ,0.365,0.473,0.162,weiner makes painfully clear collateral damage weiner actions extent possible share politics still see fatally flawed vessel
0.0,Weiner ,0.0,1.0,0.0,weiner rehabilitation lost
-0.7783,Weiner ,0.306,0.546,0.148,elyse steinberg josh kriegman documentary may well ultimate political experience capturing excruciating detail hopeful comeback disastrous second defeat former us congressman anthony weiner
0.0,Weiner ,0.0,1.0,0.0,true fly wall documentary weiner gives viewer almost unfettered access man campaign
-0.9371,Weiner ,0.491,0.509,0.0,yet simply obsess weiner personal failings miss bigger tragedy politics media come collide collude deleterious disastrous impact world rest us inhabit
0.3182,Weiner ,0.144,0.623,0.233,sure weiner mortified behavior causing wife ongoing humiliation day watching weiner sure secretly happy see name headlines
0.0,Weiner ,0.0,1.0,0.0,unjustified downfall movie subject ultimately elevates weiner level run mill political portrait
0.9001,Weiner ,0.041,0.51,0.449,territory might look parochial international audience weiner winner top doc award year sundance tragicomic entertainment illuminating number current trends
-0.5106,Weiner ,0.32,0.68,0.0,unblinking look political fiasco told happens
-0.2732,Weiner ,0.192,0.678,0.13,astonishing painfully intimate expos√ politicians frame truth scintillating glimpse unique political marriage
-0.875,Weiner ,0.611,0.389,0.0,end hard tell downfall due blind egotism suicidal optimism
0.91,Weiner ,0.0,0.528,0.472,naturally like good attention seeking egomaniacs delusions grandeur infallibility camera crew following every move thankful weiner
0.6705,Weiner ,0.0,0.667,0.333,incredible documentary searing portrait real time man hopes dreams going flames
0.4927,Weiner ,0.0,0.687,0.313,rollicking highly entertaining instructional cautionary tale
-0.2755,Weiner ,0.131,0.869,0.0,josh kriegman elyse sternberg film never discovers greater purpose beyond undeniable sideshow appeal
0.6249,Weiner ,0.0,0.541,0.459,weiner drama laughs surprises full package
0.6964,Weiner ,0.0,0.656,0.344,rollicking never dull insider view political campaign leaves fascinating questions unanswered
-0.765,Weiner ,0.268,0.732,0.0,compelling deep dive scandal many especially new york post stephen colbert painted simple crude case one prurient politician
0.6908,Weiner ,0.0,0.767,0.233,according weiner politicians pathological creatures wrapped egos secure narcissism addicted constant attention yeah well tell us something know somehow though new documentary manages
-0.6808,Weiner ,0.219,0.781,0.0,film lionize weiner justify anything capture frenzy politics iron clad egos politicians failure media cover parts campaigning government actually matter
0.4019,Weiner ,0.202,0.429,0.368,spellbinder politician free fall would hilarious agonizingly true
0.0,Weiner ,0.0,1.0,0.0,watch years political documentaries never see moments nearly intimate wrenching ones see
0.4588,Weiner ,0.0,0.864,0.136,chronicle political process heckling glad handing soul sucking fund raising calls chum hungry press corps feeds weiner fascinating
-0.7003,Weiner ,0.369,0.508,0.123,weiner entertaining film someone destroying life career turn away car wreck weiner stop commenting
0.0,Weiner ,0.0,1.0,0.0,access subject everything doc filmmakers josh kriegman elyse steinberg got spades weiner
0.5859,Weiner ,0.0,0.703,0.297,like subject weiner flawed product brilliant ultimately disappointing
0.5267,Weiner ,0.0,0.793,0.207,weiner tabula rasa doc one provocative kind seen everyone bound different perspective
-0.6486,Weiner ,0.358,0.363,0.278,non judgmental although inviting viewer verdict weiner traces humor scandal showcases foolishness bad taste idealism cynicism ethno religious animosity media obscenity popular culture
0.3612,Weiner ,0.0,0.865,0.135,seemingly lets camera almost every nook cranny picture emerges media goldfish bowl people like inhabit
