airportCode|airportLongName|dTime|dDate|airportCode|airportLongName|arrTime|arrDate|durHours|durMins|stops|price|fx|airline|airlineCode|stopName|stopHours|stopMins|stopType|segKey|tripKey|timeStamp
airportCode|airportLongName|dTime|dDate|airportCode|airportLongName|arrTime|arrDate|durHours|durMins|stops|price|fx|airline|airlineCode|stopName|stopHours|stopMins|stopType|segKey|tripKey|timeStamp
EWR|Liberty Intl.|6:20a|3/6/2017|HKG|Hong Kong Intl.|5:35p|3/7/2017|22|15|1|708.66|USD|American Airlines|[u'AA', u'AA']|Dallas (Dallas-Fort Worth Intl.)|1|9|Layover|ce0f616e-cd92-4e25-8355-7139e1fd29fa|2f6a2ab66704d0e1b60d6bebcc35c426|2017-02-12 16:03:52.333000
JFK|John F. Kennedy Intl.|12:45a|3/6/2017|HKG|Hong Kong Intl.|2:00p|3/7/2017|24|15|1|514.86|USD|China Eastern Airlines|[u'MU', u'MU']|Shanghai (PVG)|6|30|Layover|5a9699c6-4019-4972-ba24-96a3fbf21a78|9ba1b29dafa5bf294e252f46246c7b71|2017-02-12 16:04:02.986000
EWR|Liberty Intl.|6:20a|3/6/2017|HKG|Hong Kong Intl.|5:35p|3/7/2017|22|15|1|703.76|USD|American Airlines|[u'AA', u'AA']|Dallas (Dallas-Fort Worth Intl.)|1|9|Layover|5a9699c6-4019-4972-ba24-96a3fbf21a78|2f6a2ab66704d0e1b60d6bebcc35c426|2017-02-12 16:04:02.987000
EWR|Liberty Intl.|6:20a|3/6/2017|HKG|Hong Kong Intl.|5:35p|3/7/2017|22|15|1|708.66|USD|American Airlines|[u'AA', u'AA']|Dallas (Dallas-Fort Worth Intl.)|1|9|Layover|9e09ed06-f5e4-4a73-8efe-4a92b026afaf|2f6a2ab66704d0e1b60d6bebcc35c426|2017-02-12 16:04:14.460000
HKG|Hong Kong Intl.|8:00p|3/15/2017|EWR|Liberty Intl.|12:25p|3/16/2017|28|25|1|549.86|USD|Air China|[u'CA', u'CA']|Beijing (PEK)|12|10|Layover|9e09ed06-f5e4-4a73-8efe-4a92b026afaf|9f1a8c84791be32fa3c5e09e07234193|2017-02-12 16:04:14.461000
EWR|Liberty Intl.|6:20a|3/6/2017|HKG|Hong Kong Intl.|5:35p|3/7/2017|22|15|1|713.86|USD|American Airlines|[u'AA', u'AA']|Dallas (Dallas-Fort Worth Intl.)|1|9|Layover|0b1dea74-c3db-4212-a67a-97b7460162f0|2f6a2ab66704d0e1b60d6bebcc35c426|2017-02-12 16:04:25.302000
JFK|John F. Kennedy Intl.|12:45a|3/6/2017|HKG|Hong Kong Intl.|2:00p|3/7/2017|24|15|1|514.86|USD|China Eastern Airlines|[u'MU', u'MU']|Shanghai (PVG)|6|30|Layover|08c7254a-bed2-46f0-b67f-dd58d14ec57b|9ba1b29dafa5bf294e252f46246c7b71|2017-02-12 16:04:37.194000
EWR|Liberty Intl.|6:20a|3/6/2017|HKG|Hong Kong Intl.|5:35p|3/7/2017|22|15|1|722.76|USD|American Airlines|[u'AA', u'AA']|Dallas (Dallas-Fort Worth Intl.)|1|9|Layover|08c7254a-bed2-46f0-b67f-dd58d14ec57b|2f6a2ab66704d0e1b60d6bebcc35c426|2017-02-12 16:04:37.195000
HKG|Hong Kong Intl.|11:35a|3/17/2017|EWR|Liberty Intl.|6:55p|3/17/2017|19|20|1|934.36|USD|Juneyao Airlines|[u'HO', u'UA']|Shanghai (PVG)|2|35|Layover|08c7254a-bed2-46f0-b67f-dd58d14ec57b|98d32db169534e1e93dbeb3724e8ed38|2017-02-12 16:04:37.195000
JFK|John F. Kennedy Intl.|12:45a|3/6/2017|HKG|Hong Kong Intl.|2:00p|3/7/2017|24|15|1|745.86|USD|China Eastern Airlines|[u'MU', u'MU']|Shanghai (PVG)|6|30|Layover|d0e34b5c-7c8a-4dbb-bfbc-077966dca2af|9ba1b29dafa5bf294e252f46246c7b71|2017-02-12 16:04:48.506000
EWR|Liberty Intl.|6:20a|3/6/2017|HKG|Hong Kong Intl.|5:35p|3/7/2017|22|15|1|732.86|USD|American Airlines|[u'AA', u'AA']|Dallas (Dallas-Fort Worth Intl.)|1|9|Layover|d0e34b5c-7c8a-4dbb-bfbc-077966dca2af|2f6a2ab66704d0e1b60d6bebcc35c426|2017-02-12 16:04:48.508000
EWR|Liberty Intl.|6:20a|3/6/2017|HKG|Hong Kong Intl.|5:35p|3/7/2017|22|15|1|732.86|USD|American Airlines|[u'AA', u'AA']|Dallas (Dallas-Fort Worth Intl.)|1|9|Layover|a07ce421-bf5b-4458-81a6-e2f13c216950|2f6a2ab66704d0e1b60d6bebcc35c426|2017-02-12 16:05:01.183000
JFK|John F. Kennedy Intl.|12:45a|3/6/2017|HKG|Hong Kong Intl.|2:00p|3/7/2017|24|15|1|514.86|USD|China Eastern Airlines|[u'MU', u'MU']|Shanghai (PVG)|6|30|Layover|b4a04299-e70a-46d4-b8e7-5e1f2cca3dde|9ba1b29dafa5bf294e252f46246c7b71|2017-02-12 16:05:13.061000
EWR|Liberty Intl.|6:20a|3/6/2017|HKG|Hong Kong Intl.|5:35p|3/7/2017|22|15|1|713.86|USD|American Airlines|[u'AA', u'AA']|Dallas (Dallas-Fort Worth Intl.)|1|9|Layover|b4a04299-e70a-46d4-b8e7-5e1f2cca3dde|2f6a2ab66704d0e1b60d6bebcc35c426|2017-02-12 16:05:13.062000
JFK|John F. Kennedy Intl.|10:05a|3/7/2017|HKG|Hong Kong Intl.|8:55p|3/8/2017|21|50|1|1319.8600000000001|USD|Qatar Airways|[u'QR', u'QR']|Doha (DOH)|2|15|Layover|33d4805b-2d7a-408c-9899-d30e043390c8|d78d7150072c52e616930c9e26976126|2017-02-12 16:05:27.959000
JFK|John F. Kennedy Intl.|9:10p|3/7/2017|HKG|Hong Kong Intl.|5:15p|3/9/2017|31|5|1|884.26|USD|Swiss International Air Lines|[u'LX', u'LX']|Zurich (ZRH)|11|50|Layover|33d4805b-2d7a-408c-9899-d30e043390c8|61e8c7ff1c6c53f45278216f2dca49e2|2017-02-12 16:05:27.960000
LGA|LaGuardia|6:51a|3/7/2017|HKG|Hong Kong Intl.|7:55p|3/8/2017|24|4|1|996.56|USD|American Airlines|[u'AA', u'AA']|Chicago (ORD)|5|30|Layover|33d4805b-2d7a-408c-9899-d30e043390c8|eb28906d1f149e71538e130252c3f734|2017-02-12 16:05:27.960000
JFK|John F. Kennedy Intl.|7:20p|3/7/2017|HKG|Hong Kong Intl.|10:10a|3/9/2017|25|50|1|933.36|USD|Aeroflot-Russian Airlines|[u'SU', u'SU']|Moscow (SVO)|7|30|Layover|33d4805b-2d7a-408c-9899-d30e043390c8|d936eec4fccf71a55462043519069aa6|2017-02-12 16:05:27.960000
LGA|LaGuardia|6:30a|3/7/2017|HKG|Hong Kong Intl.|2:40p|3/8/2017|19|10|1|782.8199999999999|USD|Air Canada|[u'AC', u'AC']|Toronto (YYZ)|1|52|Layover|33d4805b-2d7a-408c-9899-d30e043390c8|35497dd6ec348fcb2a301ff26250e8a1|2017-02-12 16:05:27.960000
JFK|John F. Kennedy Intl.|11:55p|3/7/2017|HKG|Hong Kong Intl.|5:20p|3/9/2017|28|25|2|617.66|USD|Philippine Airlines|[u'PR', u'PR']|Vancouver (Vancouver Intl.)|1|45|Layover|33d4805b-2d7a-408c-9899-d30e043390c8|ef52ce8492a559a938647a3170b9f2f6|2017-02-12 16:05:27.960000
JFK|John F. Kennedy Intl.|3:30p|3/7/2017|HKG|Hong Kong Intl.|7:40a|3/9/2017|27|10|1|996.56|USD|American Airlines|[u'AA', u'AA']|Los Angeles (LAX)|4|53|Layover|33d4805b-2d7a-408c-9899-d30e043390c8|38072dadcd3693f3209e2882414c4f6a|2017-02-12 16:05:27.960000
JFK|John F. Kennedy Intl.|10:00p|3/7/2017|HKG|Hong Kong Intl.|9:10a|3/9/2017|22|10|1|1267.26|USD|Etihad Airways|[u'EY', u'EY']|Abu Dhabi (Abu Dhabi Intl.)|2|5|Layover|33d4805b-2d7a-408c-9899-d30e043390c8|f9d1b2d81bdcd4decabda3b1b9c33745|2017-02-12 16:05:27.960000
JFK|John F. Kennedy Intl.|10:05p|3/7/2017|HKG|Hong Kong Intl.|2:20p|3/9/2017|27|15|1|3203.96|USD|British Airways|[u'BA', u'BA']|London (LHR)|8|25|Layover|33d4805b-2d7a-408c-9899-d30e043390c8|664f2309198121f3f4f95986e1343e33|2017-02-12 16:05:27.960000
EWR|Liberty Intl.|5:40p|3/7/2017|HKG|Hong Kong Intl.|11:50a|3/9/2017|29|10|1|5397.26|USD||[u'LH', u'KL']|Amsterdam (Schiphol)|10|30|Layover|33d4805b-2d7a-408c-9899-d30e043390c8|2e3ace5ec479d0752fd1ead0e46e908a|2017-02-12 16:05:27.960000
HKG|Hong Kong Intl.|8:00p|3/14/2017|JFK|John F. Kennedy Intl.|11:30a|3/15/2017|27|30|1|589.86|USD|Air China|[u'CA', u'CA']|Beijing (PEK)|11|5|Layover|33d4805b-2d7a-408c-9899-d30e043390c8|4af5c24cfc5dc0c423b9caab811ce359|2017-02-12 16:05:27.960000
JFK|John F. Kennedy Intl.|8:15p|3/7/2017|HKG|Hong Kong Intl.|12:25p|3/9/2017|27|10|2|1294.76|USD|Singapore Airlines|[u'SQ', u'SQ']|Frankfurt  (Frankfurt Intl.)|1|50|Layover|33d4805b-2d7a-408c-9899-d30e043390c8|e265bb34942f831fdb3d07cdabb001ae|2017-02-12 16:05:27.960000
JFK|John F. Kennedy Intl.|6:00p|3/7/2017|HKG|Hong Kong Intl.|7:40a|3/9/2017|24|40|1|996.56|USD|American Airlines|[u'AA', u'AA']|Los Angeles (LAX)|2|22|Layover|33d4805b-2d7a-408c-9899-d30e043390c8|ca46505af55372bd84c61adcfa66d651|2017-02-12 16:05:27.960000
HKG|Hong Kong Intl.|3:30p|3/14/2017|JFK|John F. Kennedy Intl.|10:10p|3/14/2017|18|40|1|615.66|USD|EVA Airways|[u'BR', u'BR']|Taipei (Taoyuan Intl.)|2|20|Layover|33d4805b-2d7a-408c-9899-d30e043390c8|f7bdbcd857bfd7059393be4febb61f19|2017-02-12 16:05:27.960000
HKG|Hong Kong Intl.|11:05a|3/14/2017|JFK|John F. Kennedy Intl.|8:15p|3/14/2017|21|10|1|576.66|USD|China Airlines|[u'CI', u'CI']|Taipei (Taoyuan Intl.)|4|40|Layover|33d4805b-2d7a-408c-9899-d30e043390c8|ec6f7588aac09e7dcf13892630c7e322|2017-02-12 16:05:27.960000
EWR|Liberty Intl.|10:02a|3/7/2017|HKG|Hong Kong Intl.|7:20p|3/8/2017|20|18|1|703.76|USD|United|[u'UA', u'UA']|Chicago (ORD)|1|40|Layover|33d4805b-2d7a-408c-9899-d30e043390c8|18aa34185c39b936e1d2dd1aed1d3074|2017-02-12 16:05:27.960000
JFK|John F. Kennedy Intl.|8:00p|3/7/2017|HKG|Hong Kong Intl.|8:10a|3/9/2017|23|10|1|703.76|USD|American Airlines|[u'AA', u'AA']|Los Angeles (LAX)|0|46|Layover|33d4805b-2d7a-408c-9899-d30e043390c8|450fd77f36f91ea193a6614c84526908|2017-02-12 16:05:27.960000
JFK|John F. Kennedy Intl.|5:00p|3/7/2017|HKG|Hong Kong Intl.|8:10a|3/9/2017|26|10|1|703.76|USD|American Airlines|[u'AA', u'AA']|Los Angeles (LAX)|3|53|Layover|33d4805b-2d7a-408c-9899-d30e043390c8|7dac2b2143e3f408cac69a407ebb359b|2017-02-12 16:05:27.960000
JFK|John F. Kennedy Intl.|6:15p|3/7/2017|HKG|Hong Kong Intl.|6:30p|3/9/2017|35|15|2|996.56|USD|Delta|[u'DL', u'DL']|Detroit (DTW)|11|50|Layover|33d4805b-2d7a-408c-9899-d30e043390c8|64b48dd01e83c73256af736cc2c15e51|2017-02-12 16:05:27.960000
JFK|John F. Kennedy Intl.|6:00p|3/7/2017|HKG|Hong Kong Intl.|5:25p|3/9/2017|34|25|2|1727.76|USD|Qantas Airways|[u'QF', u'QF']|Los Angeles (LAX)|1|35|Layover|33d4805b-2d7a-408c-9899-d30e043390c8|c58f6ca73ea05844074825e148bdbfe5|2017-02-12 16:05:27.960000
LGA|LaGuardia|4:00p|3/7/2017|HKG|Hong Kong Intl.|6:10a|3/9/2017|25|10|1|996.56|USD|American Airlines|[u'AA', u'AA']|Boston (Logan Intl.)|8|7|Layover|33d4805b-2d7a-408c-9899-d30e043390c8|a334507adb1b5506c6466f0c1f45242a|2017-02-12 16:05:27.961000
JFK|John F. Kennedy Intl.|11:55p|3/7/2017|HKG|Hong Kong Intl.|9:30p|3/9/2017|32|35|2|617.66|USD|Philippine Airlines|[u'PR', u'PR']|Vancouver (Vancouver Intl.)|1|45|Layover|33d4805b-2d7a-408c-9899-d30e043390c8|6825625baa8583faac20c40150bba5a0|2017-02-12 16:05:27.961000
LGA|LaGuardia|8:00a|3/7/2017|HKG|Hong Kong Intl.|7:20p|3/8/2017|22|20|1|996.56|USD|United|[u'UA', u'UA']|Chicago (ORD)|3|38|Layover|33d4805b-2d7a-408c-9899-d30e043390c8|97f6c4fa89b2150b611bb114d8ad2c24|2017-02-12 16:05:27.961000
JFK|John F. Kennedy Intl.|7:00p|3/7/2017|HKG|Hong Kong Intl.|8:10a|3/9/2017|24|10|1|703.76|USD|American Airlines|[u'AA', u'AA']|Los Angeles (LAX)|1|49|Layover|33d4805b-2d7a-408c-9899-d30e043390c8|c8fa36335ad33c5be7339e4cf4154d8d|2017-02-12 16:05:27.961000
JFK|John F. Kennedy Intl.|6:00p|3/7/2017|HKG|Hong Kong Intl.|8:10a|3/9/2017|25|10|1|703.76|USD|American Airlines|[u'AA', u'AA']|Los Angeles (LAX)|2|52|Layover|33d4805b-2d7a-408c-9899-d30e043390c8|65f73374051eef6a32b419ea8e0eac6d|2017-02-12 16:05:27.961000
JFK|John F. Kennedy Intl.|12:20a|3/7/2017|HKG|Hong Kong Intl.|8:50a|3/8/2017|19|30|1|615.66|USD|EVA Airways|[u'BR', u'BR']|Taipei (Taoyuan Intl.)|1|30|Layover|33d4805b-2d7a-408c-9899-d30e043390c8|bf80f2a90ce3b68a0d8ca24baece3bf7|2017-02-12 16:05:27.961000
LGA|LaGuardia|5:00p|3/7/2017|HKG|Hong Kong Intl.|6:10a|3/9/2017|24|10|1|996.56|USD|American Airlines|[u'AA', u'AA']|Boston (Logan Intl.)|7|5|Layover|33d4805b-2d7a-408c-9899-d30e043390c8|b2d16b8b2c1d1f636370f5759cdcd440|2017-02-12 16:05:27.961000
EWR|Liberty Intl.|10:05p|3/7/2017|HKG|Hong Kong Intl.|5:15p|3/9/2017|30|10|1|884.26|USD|Swiss International Air Lines|[u'LX', u'LX']|Zurich (ZRH)|11|0|Layover|33d4805b-2d7a-408c-9899-d30e043390c8|e91ec61918acdec44ba55a1a65b83256|2017-02-12 16:05:27.961000
EWR|Liberty Intl.|10:45a|3/7/2017|HKG|Hong Kong Intl.|10:40p|3/8/2017|22|55|1|1007.96|USD|All Nippon Airways|[u'NH', u'NH']|Tokyo (NRT)|3|30|Layover|33d4805b-2d7a-408c-9899-d30e043390c8|ae91c851d8cdc82200d27fdfb6cdd412|2017-02-12 16:05:27.961000
HKG|Hong Kong Intl.|11:15a|3/14/2017|JFK|John F. Kennedy Intl.|10:10p|3/14/2017|22|55|2|617.66|USD|Philippine Airlines|[u'PR', u'PR']|Manila (MNL)|1|45|Layover|33d4805b-2d7a-408c-9899-d30e043390c8|fe32da64d818d5441efa8367fa72aaa9|2017-02-12 16:05:27.961000
JFK|John F. Kennedy Intl.|12:20a|3/7/2017|HKG|Hong Kong Intl.|10:55a|3/8/2017|21|35|1|576.66|USD|China Airlines|[u'CI', u'CI']|Taipei (Taoyuan Intl.)|3|20|Layover|33d4805b-2d7a-408c-9899-d30e043390c8|466693eaa08158f88b1c058fbbdfca17|2017-02-12 16:05:27.961000
JFK|John F. Kennedy Intl.|12:20a|3/7/2017|HKG|Hong Kong Intl.|10:05a|3/8/2017|20|45|1|615.66|USD|EVA Airways|[u'BR', u'BR']|Taipei (Taoyuan Intl.)|2|45|Layover|33d4805b-2d7a-408c-9899-d30e043390c8|70768a4494b64a50b9a2108fe301b453|2017-02-12 16:05:27.961000
JFK|John F. Kennedy Intl.|10:00p|3/7/2017|HKG|Hong Kong Intl.|9:10a|3/9/2017|22|10|1|1027.26|USD|Hong Kong Airlines|[u'HX', u'HX']|Abu Dhabi (Abu Dhabi Intl.)|2|5|Layover|33d4805b-2d7a-408c-9899-d30e043390c8|718689220b9854705ced6ee1cf39a422|2017-02-12 16:05:27.961000
HKG|Hong Kong Intl.|1:10p|3/14/2017|JFK|John F. Kennedy Intl.|8:15p|3/14/2017|19|5|1|576.66|USD|China Airlines|[u'CI', u'CI']|Taipei (Taoyuan Intl.)|2|45|Layover|33d4805b-2d7a-408c-9899-d30e043390c8|f501ed30a7ada413c93732b33751f4b6|2017-02-12 16:05:27.961000
JFK|John F. Kennedy Intl.|7:00a|3/7/2017|HKG|Hong Kong Intl.|6:00a|3/9/2017|34|0|1|996.56|USD|American Airlines|[u'AA', u'AA']|Los Angeles (LAX)|11|45|Layover|33d4805b-2d7a-408c-9899-d30e043390c8|59d0cc762724a43f59d440174cf32acc|2017-02-12 16:05:27.961000
JFK|John F. Kennedy Intl.|12:20a|3/7/2017|HKG|Hong Kong Intl.|12:05p|3/8/2017|22|45|1|615.66|USD|EVA Airways|[u'BR', u'BR']|Taipei (Taoyuan Intl.)|4|45|Layover|33d4805b-2d7a-408c-9899-d30e043390c8|9e3c4fc2159e3b740be230f7d13528e6|2017-02-12 16:05:27.961000
EWR|Liberty Intl.|6:20a|3/7/2017|HKG|Hong Kong Intl.|5:35p|3/8/2017|22|15|1|703.76|USD|American Airlines|[u'AA', u'AA']|Dallas (Dallas-Fort Worth Intl.)|1|9|Layover|33d4805b-2d7a-408c-9899-d30e043390c8|174babd93bed38dcbfbc084bf3350f88|2017-02-12 16:05:27.961000
JFK|John F. Kennedy Intl.|10:20p|3/7/2017|HKG|Hong Kong Intl.|9:05p|3/9/2017|33|45|2|1247.26|USD|Emirates|[u'EK', u'EK']|Milan (MXP)|1|45|Layover|33d4805b-2d7a-408c-9899-d30e043390c8|6e2a7b154bebf4351c21abe04da8fa5e|2017-02-12 16:05:27.961000
EWR|Liberty Intl.|6:00a|3/7/2017|HKG|Hong Kong Intl.|2:40p|3/8/2017|19|40|1|789.8199999999999|USD|Air Canada|[u'AC', u'AC']|Toronto (YYZ)|2|28|Layover|33d4805b-2d7a-408c-9899-d30e043390c8|abc0e0ca465f4259e939b1348f1f58a7|2017-02-12 16:05:27.961000
JFK|John F. Kennedy Intl.|9:00p|3/7/2017|HKG|Hong Kong Intl.|6:10a|3/9/2017|20|10|1|1076.56|USD||[u'B6', u'CX']|Boston (Logan Intl.)|3|5|Layover|33d4805b-2d7a-408c-9899-d30e043390c8|85c17d991de51f9aa740fb40df346ab3|2017-02-12 16:05:27.961000
LGA|LaGuardia|7:30p|3/7/2017|HKG|Hong Kong Intl.|2:40p|3/9/2017|30|10|1|844.02|USD|Air Canada|[u'AC', u'AC']|Toronto (YYZ)|12|52|Layover|33d4805b-2d7a-408c-9899-d30e043390c8|e189e494119f7db9e28bc9d7382ed1c4|2017-02-12 16:05:27.962000
JFK|John F. Kennedy Intl.|12:20a|3/7/2017|HKG|Hong Kong Intl.|4:45p|3/8/2017|27|25|1|576.66|USD|China Airlines|[u'CI', u'CI']|Taipei (Taoyuan Intl.)|8|50|Layover|33d4805b-2d7a-408c-9899-d30e043390c8|b0234f1eef349b22426fc35527c70f5a|2017-02-12 16:05:27.962000
JFK|John F. Kennedy Intl.|12:20a|3/7/2017|HKG|Hong Kong Intl.|6:40p|3/8/2017|29|20|1|576.66|USD|China Airlines|[u'CI', u'CI']|Taipei (Taoyuan Intl.)|10|50|Layover|33d4805b-2d7a-408c-9899-d30e043390c8|0da4c9cff5bfa03ed6db1113ba7119b1|2017-02-12 16:05:27.962000
JFK|John F. Kennedy Intl.|10:05a|3/7/2017|HKG|Hong Kong Intl.|8:55p|3/8/2017|21|50|1|1317.8600000000001|USD|Qatar Airways|[u'QR', u'QR']|Doha (DOH)|2|15|Layover|4377e081-c560-491e-b22a-3aa026564fb4|d78d7150072c52e616930c9e26976126|2017-02-12 16:05:47.032000
JFK|John F. Kennedy Intl.|9:10p|3/7/2017|HKG|Hong Kong Intl.|5:15p|3/9/2017|31|5|1|882.26|USD|Swiss International Air Lines|[u'LX', u'LX']|Zurich (ZRH)|11|50|Layover|4377e081-c560-491e-b22a-3aa026564fb4|61e8c7ff1c6c53f45278216f2dca49e2|2017-02-12 16:05:47.033000
LGA|LaGuardia|6:51a|3/7/2017|HKG|Hong Kong Intl.|7:55p|3/8/2017|24|4|1|994.56|USD|American Airlines|[u'AA', u'AA']|Chicago (ORD)|5|30|Layover|4377e081-c560-491e-b22a-3aa026564fb4|eb28906d1f149e71538e130252c3f734|2017-02-12 16:05:47.033000
JFK|John F. Kennedy Intl.|7:20p|3/7/2017|HKG|Hong Kong Intl.|10:10a|3/9/2017|25|50|1|931.36|USD|Aeroflot-Russian Airlines|[u'SU', u'SU']|Moscow (SVO)|7|30|Layover|4377e081-c560-491e-b22a-3aa026564fb4|d936eec4fccf71a55462043519069aa6|2017-02-12 16:05:47.033000
LGA|LaGuardia|6:30a|3/7/2017|HKG|Hong Kong Intl.|2:40p|3/8/2017|19|10|1|917.93|USD|Air Canada|[u'AC', u'AC']|Toronto (YYZ)|1|52|Layover|4377e081-c560-491e-b22a-3aa026564fb4|35497dd6ec348fcb2a301ff26250e8a1|2017-02-12 16:05:47.033000
JFK|John F. Kennedy Intl.|11:55p|3/7/2017|HKG|Hong Kong Intl.|5:20p|3/9/2017|28|25|2|1021.76|USD|Philippine Airlines|[u'PR', u'PR']|Vancouver (Vancouver Intl.)|1|45|Layover|4377e081-c560-491e-b22a-3aa026564fb4|ef52ce8492a559a938647a3170b9f2f6|2017-02-12 16:05:47.033000
JFK|John F. Kennedy Intl.|3:30p|3/7/2017|HKG|Hong Kong Intl.|7:40a|3/9/2017|27|10|1|994.56|USD|American Airlines|[u'AA', u'AA']|Los Angeles (LAX)|4|53|Layover|4377e081-c560-491e-b22a-3aa026564fb4|38072dadcd3693f3209e2882414c4f6a|2017-02-12 16:05:47.033000
JFK|John F. Kennedy Intl.|10:00p|3/7/2017|HKG|Hong Kong Intl.|9:10a|3/9/2017|22|10|1|1265.26|USD|Etihad Airways|[u'EY', u'EY']|Abu Dhabi (Abu Dhabi Intl.)|2|5|Layover|4377e081-c560-491e-b22a-3aa026564fb4|f9d1b2d81bdcd4decabda3b1b9c33745|2017-02-12 16:05:47.033000
JFK|John F. Kennedy Intl.|10:45a|3/7/2017|HKG|Hong Kong Intl.|10:40p|3/8/2017|22|55|1|720.16|USD||[u'UA', u'NH']|Tokyo (NRT)|3|25|Layover|4377e081-c560-491e-b22a-3aa026564fb4|8dc4dfc972c67eb4e32aaf1e6986335b|2017-02-12 16:05:47.033000
HKG|Hong Kong Intl.|2:45p|3/15/2017|LGA|LaGuardia|10:42p|3/15/2017|19|57|1|889.26|USD|American Airlines|[u'AA']|Dallas (Dallas-Fort Worth Intl.)|2|8|Layover|4377e081-c560-491e-b22a-3aa026564fb4|b36ce68466a9e2a86191114166550700|2017-02-12 16:05:47.033000
EWR|Liberty Intl.|5:40p|3/7/2017|HKG|Hong Kong Intl.|11:50a|3/9/2017|29|10|1|5395.26|USD||[u'LH', u'KL']|Amsterdam (Schiphol)|10|30|Layover|4377e081-c560-491e-b22a-3aa026564fb4|2e3ace5ec479d0752fd1ead0e46e908a|2017-02-12 16:05:47.033000
JFK|John F. Kennedy Intl.|8:15p|3/7/2017|HKG|Hong Kong Intl.|12:25p|3/9/2017|27|10|2|1292.76|USD|Singapore Airlines|[u'SQ', u'SQ']|Frankfurt  (Frankfurt Intl.)|1|50|Layover|4377e081-c560-491e-b22a-3aa026564fb4|e265bb34942f831fdb3d07cdabb001ae|2017-02-12 16:05:47.034000
JFK|John F. Kennedy Intl.|6:00p|3/7/2017|HKG|Hong Kong Intl.|7:40a|3/9/2017|24|40|1|994.56|USD|American Airlines|[u'AA', u'AA']|Los Angeles (LAX)|2|22|Layover|4377e081-c560-491e-b22a-3aa026564fb4|ca46505af55372bd84c61adcfa66d651|2017-02-12 16:05:47.034000
HKG|Hong Kong Intl.|7:30a|3/15/2017|JFK|John F. Kennedy Intl.|10:10p|3/15/2017|26|40|1|615.66|USD|EVA Airways|[u'BR', u'BR']|Taipei (Taoyuan Intl.)|10|20|Layover|4377e081-c560-491e-b22a-3aa026564fb4|3d477bd581c2ec5ed208459684588c03|2017-02-12 16:05:47.034000
HKG|Hong Kong Intl.|8:30a|3/15/2017|JFK|John F. Kennedy Intl.|2:30p|3/15/2017|18|0|1|589.86|USD|Air China|[u'CA', u'CA']|Beijing (PEK)|1|0|Layover|4377e081-c560-491e-b22a-3aa026564fb4|5aa9e5f07d79476f54d45164e987b9b0|2017-02-12 16:05:47.034000
JFK|John F. Kennedy Intl.|8:00p|3/7/2017|HKG|Hong Kong Intl.|8:10a|3/9/2017|23|10|1|708.66|USD|American Airlines|[u'AA', u'AA']|Los Angeles (LAX)|0|46|Layover|4377e081-c560-491e-b22a-3aa026564fb4|450fd77f36f91ea193a6614c84526908|2017-02-12 16:05:47.034000
JFK|John F. Kennedy Intl.|5:00p|3/7/2017|HKG|Hong Kong Intl.|8:10a|3/9/2017|26|10|1|708.66|USD|American Airlines|[u'AA', u'AA']|Los Angeles (LAX)|3|53|Layover|4377e081-c560-491e-b22a-3aa026564fb4|7dac2b2143e3f408cac69a407ebb359b|2017-02-12 16:05:47.034000
JFK|John F. Kennedy Intl.|6:15p|3/7/2017|HKG|Hong Kong Intl.|6:30p|3/9/2017|35|15|2|994.56|USD|Delta|[u'DL', u'DL']|Detroit (DTW)|11|50|Layover|4377e081-c560-491e-b22a-3aa026564fb4|64b48dd01e83c73256af736cc2c15e51|2017-02-12 16:05:47.034000
JFK|John F. Kennedy Intl.|6:00p|3/7/2017|HKG|Hong Kong Intl.|5:25p|3/9/2017|34|25|2|1725.76|USD|Qantas Airways|[u'QF', u'QF']|Los Angeles (LAX)|1|35|Layover|4377e081-c560-491e-b22a-3aa026564fb4|c58f6ca73ea05844074825e148bdbfe5|2017-02-12 16:05:47.034000
LGA|LaGuardia|4:00p|3/7/2017|HKG|Hong Kong Intl.|6:10a|3/9/2017|25|10|1|994.56|USD|American Airlines|[u'AA', u'AA']|Boston (Logan Intl.)|8|7|Layover|4377e081-c560-491e-b22a-3aa026564fb4|a334507adb1b5506c6466f0c1f45242a|2017-02-12 16:05:47.034000
HKG|Hong Kong Intl.|12:35p|3/15/2017|JFK|John F. Kennedy Intl.|8:30p|3/15/2017|19|55|1|827.46|USD|Korean Air|[u'KE', u'KE']|Seoul (ICN)|2|30|Layover|4377e081-c560-491e-b22a-3aa026564fb4|d2aa61e7da737eb5f49fce09a4d11ab1|2017-02-12 16:05:47.034000
LGA|LaGuardia|8:00a|3/7/2017|HKG|Hong Kong Intl.|7:20p|3/8/2017|22|20|1|703.76|USD|United|[u'UA', u'UA']|Chicago (ORD)|3|38|Layover|4377e081-c560-491e-b22a-3aa026564fb4|97f6c4fa89b2150b611bb114d8ad2c24|2017-02-12 16:05:47.034000
HKG|Hong Kong Intl.|11:35a|3/15/2017|EWR|Liberty Intl.|6:55p|3/15/2017|19|20|1|871.36|USD|Juneyao Airlines|[u'HO', u'UA']|Shanghai (PVG)|2|35|Layover|4377e081-c560-491e-b22a-3aa026564fb4|d8a1cedd9f48af6516c6c267321d70a2|2017-02-12 16:05:47.034000
