,X_value,Y_value,Z_value,accel_mag,classification
2017-03-19 10:36:17.555,-1.32205,-9.70462,-0.55325,9.80987008627,T_B
2017-03-19 10:36:17.648,-1.34361,-9.64474,-0.54846,9.75331255888,T_B
2017-03-19 10:36:17.710,-1.23583,-9.76449,-0.61073,9.86131491648,T_B
2017-03-19 10:36:17.710,-1.23583,-9.76449,-0.61073,9.86131491648,T_B
2017-03-19 10:36:17.803,-1.30768,-9.70941,-0.50535,9.81009929374,T_B
2017-03-19 10:36:17.873,-1.37714,-9.60642,-0.50056,9.71752952708,T_B
2017-03-19 10:36:17.873,-1.37714,-9.60642,-0.50056,9.71752952708,T_B
2017-03-19 10:36:17.962,-1.36037,-9.7621,-0.50774,9.86949861211,T_B
2017-03-19 10:36:18.035,-1.35798,-9.82437,-0.41913,9.92663213453,T_B
2017-03-19 10:36:18.035,-1.54958,-9.65432,-0.49816,9.79056975995,T_B
2017-03-19 10:36:18.118,-1.61185,-9.64953,-0.53169,9.797662165,T_B
2017-03-19 10:36:18.118,-1.61185,-9.64953,-0.53169,9.797662165,T_B
2017-03-19 10:36:18.190,-1.67651,-9.65193,-0.53409,9.81099845241,T_B
2017-03-19 10:36:18.273,-1.74357,-9.59924,-0.50535,9.76938194284,T_B
2017-03-19 10:36:18.282,-1.64298,-9.61361,-0.57001,9.76963622212,T_B
2017-03-19 10:36:18.345,-1.66933,-9.66151,-0.57241,9.82135893536,T_B
2017-03-19 10:36:18.424,-1.64777,-9.64235,-0.54846,9.79749293784,T_B
2017-03-19 10:36:18.435,-1.56874,-9.65432,-0.56522,9.79726050988,T_B
2017-03-19 10:36:18.506,-1.50407,-9.67588,-0.54367,9.80716357609,T_B
2017-03-19 10:36:18.506,-1.50407,-9.67588,-0.54367,9.80716357609,T_B
2017-03-19 10:36:18.596,-1.54,-9.67588,-0.54606,9.81287089989,T_B
2017-03-19 10:36:18.662,-1.49689,-9.66151,-0.5293,9.79109869433,T_B
2017-03-19 10:36:18.662,-1.47533,-9.69264,-0.54606,9.8194730155,T_B
2017-03-19 10:36:18.758,-1.44899,-9.68785,-0.54606,9.81082010671,T_B
2017-03-19 10:36:18.821,-1.4442,-9.7118,-0.52211,9.83246519099,T_B
2017-03-19 10:36:18.821,-1.47054,-9.6639,-0.51253,9.78857181117,T_B
2017-03-19 10:36:18.917,-1.43462,-9.69743,-0.51253,9.81636236853,T_B
2017-03-19 10:36:18.917,-1.43462,-9.69743,-0.51253,9.81636236853,T_B
2017-03-19 10:36:18.987,-1.36037,-9.72857,-0.49577,9.83572410526,T_B
2017-03-19 10:36:19.059,-1.45138,-9.67827,-0.53648,9.80118487162,T_B
2017-03-19 10:36:19.071,-1.45857,-9.69264,-0.55564,9.81750642598,T_B
2017-03-19 10:36:19.138,-1.41785,-9.68067,-0.53169,9.79838581234,T_B
2017-03-19 10:36:19.219,-1.38672,-9.68546,-0.50056,9.7970244505,T_B
2017-03-19 10:36:19.231,-1.42983,-9.6663,-0.60115,9.78995152396,T_B
2017-03-19 10:36:19.297,-1.40588,-9.69504,-0.56522,9.81273523664,T_B
2017-03-19 10:36:19.387,-1.35798,-9.68306,-0.61073,9.79687459228,T_B
2017-03-19 10:36:19.401,-1.35558,-9.70702,-0.59396,9.81919665239,T_B
2017-03-19 10:36:19.458,-1.31966,-9.67588,-0.67061,9.78845616336,T_B
2017-03-19 10:36:19.458,-1.31966,-9.67588,-0.67061,9.78845616336,T_B
2017-03-19 10:36:19.551,-1.32924,-9.65672,-0.66821,9.77065119325,T_B
2017-03-19 10:36:19.621,-1.27894,-9.68306,-0.73048,9.79443410911,T_B
2017-03-19 10:36:19.621,-1.27894,-9.68306,-0.73048,9.79443410911,T_B
2017-03-19 10:36:19.714,-1.27894,-9.67588,-0.75922,9.78952278236,T_B
2017-03-19 10:36:19.774,-1.26218,-9.68546,-0.70414,9.79270375859,T_B
2017-03-19 10:36:19.774,-1.26218,-9.68546,-0.70414,9.79270375859,T_B
2017-03-19 10:36:19.876,-1.28373,-9.68067,-0.72809,9.79252007452,T_B
2017-03-19 10:36:19.876,-1.28373,-9.68067,-0.72809,9.79252007452,T_B
2017-03-19 10:36:19.933,-1.31247,-9.74294,-0.70174,9.85595740515,T_B
2017-03-19 10:36:20.012,-1.24062,-9.66869,-0.68498,9.77199579927,T_B
2017-03-19 10:36:20.022,-1.25739,-9.65432,-0.69695,9.76077166914,T_B
2017-03-19 10:36:20.092,-1.21906,-9.70462,-0.74006,9.80884526494,T_B
2017-03-19 10:36:20.171,-1.24302,-9.72378,-0.74725,9.8313467425,T_B
2017-03-19 10:36:20.181,-1.23344,-9.66151,-0.74725,9.76854811506,T_B
2017-03-19 10:36:20.254,-1.25499,-9.68067,-0.71132,9.78756086527,T_B
2017-03-19 10:36:20.254,-1.25499,-9.68067,-0.71132,9.78756086527,T_B
2017-03-19 10:36:20.340,-1.24062,-9.7142,-0.7209,9.81959858825,T_B
2017-03-19 10:36:20.410,-1.28134,-9.69504,-0.72569,9.80623570863,T_B
2017-03-19 10:36:20.410,-1.26457,-9.68546,-0.65624,9.78968455233,T_B
2017-03-19 10:36:20.500,-1.22625,-9.68067,-0.69935,9.78305428452,T_B
2017-03-19 10:36:20.570,-1.25499,-9.70941,-0.75443,9.81920603069,T_B
2017-03-19 10:36:20.570,-1.25499,-9.70941,-0.75443,9.81920603069,T_B
2017-03-19 10:36:20.655,-1.25499,-9.68067,-0.7712,9.79209482128,T_B
2017-03-19 10:36:20.732,-1.2526,-9.67827,-0.81191,9.79270722533,T_B
2017-03-19 10:36:20.732,-1.2526,-9.67827,-0.81191,9.79270722533,T_B
2017-03-19 10:36:20.817,-1.26218,-9.6639,-0.76401,9.77587708814,T_B
2017-03-19 10:36:20.817,-1.26218,-9.6639,-0.76401,9.77587708814,T_B
2017-03-19 10:36:20.891,-1.30529,-9.72857,-0.78557,9.84713036645,T_B
2017-03-19 10:36:20.967,-1.23583,-9.69025,-0.77359,9.79931948349,T_B
2017-03-19 10:36:20.978,-1.26218,-9.65672,-0.75683,9.76822047047,T_B
2017-03-19 10:36:21.045,-1.23823,-9.68546,-0.7712,9.79469746263,T_B
2017-03-19 10:36:21.125,-1.30529,-9.69983,-0.75683,9.8164797999,T_B
2017-03-19 10:36:21.141,-1.27176,-9.64474,-0.77359,9.75893563117,T_B
2017-03-19 10:36:21.204,-1.34121,-9.67588,-0.72809,9.79548942558,T_B
2017-03-19 10:36:21.204,-1.34121,-9.67588,-0.72809,9.79548942558,T_B
2017-03-19 10:36:21.296,-1.33642,-9.70462,-0.72569,9.8230491059,T_B
2017-03-19 10:36:21.366,-1.346,-9.68785,-0.73048,9.80814736089,T_B
2017-03-19 10:36:21.366,-1.346,-9.68785,-0.73048,9.80814736089,T_B
2017-03-19 10:36:21.461,-1.29331,-9.69264,-0.75443,9.80760345602,T_B
2017-03-19 10:36:21.524,-1.31966,-9.66151,-0.7209,9.77783078222,T_B
2017-03-19 10:36:21.524,-1.31966,-9.66151,-0.7209,9.77783078222,T_B
2017-03-19 10:36:21.611,-1.29331,-9.69025,-0.78796,9.80787830166,T_B
2017-03-19 10:36:21.611,-1.29331,-9.69025,-0.78796,9.80787830166,T_B
2017-03-19 10:36:21.680,-1.29571,-9.68306,-0.75922,9.79882290768,T_B
2017-03-19 10:36:21.760,-1.3005,-9.69264,-0.7712,9.80985829967,T_B
2017-03-19 10:36:21.770,-1.32684,-9.70702,-0.70653,9.82272499396,T_B
2017-03-19 10:36:21.838,-1.3005,-9.69983,-0.72809,9.81366992144,T_B
2017-03-19 10:36:21.920,-1.31247,-9.6663,-0.73048,9.78230720338,T_B
2017-03-19 10:36:21.931,-1.31008,-9.70222,-0.74246,9.81838221839,T_B
2017-03-19 10:36:21.997,-1.33642,-9.70222,-0.73527,9.8213906,T_B
2017-03-19 10:36:22.078,-1.31487,-9.66869,-0.70174,9.78288753184,T_B
2017-03-19 10:36:22.093,-1.32445,-9.70941,-0.71611,9.82545794773,T_B
2017-03-19 10:36:22.159,-1.38193,-9.67109,-0.7209,9.79588735761,T_B
2017-03-19 10:36:22.159,-1.38193,-9.65911,-0.73527,9.78512945698,T_B
2017-03-19 10:36:22.256,-1.30289,-9.72139,-0.73048,9.83547390392,T_B
2017-03-19 10:36:22.316,-1.35319,-9.6663,-0.67779,9.78406245637,T_B
2017-03-19 10:36:22.316,-1.35319,-9.6663,-0.67779,9.78406245637,T_B
2017-03-19 10:36:22.417,-1.34361,-9.66869,-0.6754,9.78493839062,T_B
2017-03-19 10:36:22.480,-1.38193,-9.67588,-0.69456,9.79871409384,T_B
2017-03-19 10:36:22.480,-1.38193,-9.67588,-0.69456,9.79871409384,T_B
2017-03-19 10:36:22.571,-1.39869,-9.66151,-0.68498,9.78623046922,T_B
2017-03-19 10:36:22.571,-1.35319,-9.6663,-0.66342,9.78307747912,T_B
2017-03-19 10:36:22.632,-1.27655,-9.68067,-0.69695,9.78931513712,T_B
2017-03-19 10:36:22.711,-1.20469,-9.67827,-0.71851,9.77938877482,T_B
2017-03-19 10:36:22.728,-1.20469,-9.72378,-0.55564,9.81386321966,T_B
2017-03-19 10:36:22.791,-1.25739,-9.69264,-0.65624,9.79586395982,T_B
2017-03-19 10:36:22.870,-1.33642,-9.69743,-0.65624,9.81105590438,T_B
2017-03-19 10:36:22.880,-1.33882,-9.72139,-0.61792,9.83258295927,T_B
2017-03-19 10:36:22.950,-1.36277,-9.65432,-0.56762,9.76653619251,T_B
2017-03-19 10:36:22.950,-1.48012,-9.68546,-0.53648,9.81257873428,T_B
2017-03-19 10:36:23.041,-1.5855,-9.66151,-0.50774,9.8038964518,T_B
2017-03-19 10:36:23.115,-1.66693,-9.65432,-0.59157,9.81501428181,T_B
2017-03-19 10:36:23.115,-1.66693,-9.65432,-0.59157,9.81501428181,T_B
2017-03-19 10:36:23.203,-1.70525,-9.63037,-0.5772,9.79719672863,T_B
2017-03-19 10:36:23.274,-1.65735,-9.63995,-0.58438,9.79882365437,T_B
2017-03-19 10:36:23.274,-1.65735,-9.63995,-0.58438,9.79882365437,T_B
2017-03-19 10:36:23.362,-1.69328,-9.66151,-0.58678,9.82630568458,T_B
2017-03-19 10:36:23.428,-1.62622,-9.65911,-0.58678,9.81260965538,T_B
2017-03-19 10:36:23.428,-1.62622,-9.65911,-0.58678,9.81260965538,T_B
2017-03-19 10:36:23.519,-1.56155,-9.68067,-0.5748,9.82263737961,T_B
2017-03-19 10:36:23.519,-1.56155,-9.68067,-0.5748,9.82263737961,T_B
2017-03-19 10:36:23.586,-1.52084,-9.68785,-0.59396,9.82446845431,T_B
2017-03-19 10:36:23.665,-1.43222,-9.6663,-0.52451,9.78589395807,T_B
2017-03-19 10:36:23.683,-1.4418,-9.67827,-0.50056,9.79787006173,T_B
2017-03-19 10:36:23.749,-1.51605,-9.73575,-0.5772,9.86997444298,T_B
2017-03-19 10:36:23.834,-1.45138,-9.62798,-0.44068,9.74672774049,T_B
2017-03-19 10:36:23.845,-1.3939,-9.64953,-0.37841,9.75702723984,T_B
2017-03-19 10:36:23.904,-1.42504,-9.55373,-0.21316,9.66177691215,T_B
2017-03-19 10:36:23.904,-1.42504,-9.55373,-0.21316,9.66177691215,T_B
2017-03-19 10:36:23.997,-0.99633,-9.56092,-0.25627,9.61610830992,T_B
2017-03-19 10:36:24.065,0.02635,-9.51781,0.70414,9.54385743074,T_B
2017-03-19 10:36:24.065,0.02635,-9.51781,0.70414,9.54385743074,T_B
2017-03-19 10:36:24.156,-0.32572,-10.07824,0.66103,10.1051459998,T_B
2017-03-19 10:36:24.228,-1.28852,-9.78126,-1.99505,10.0654635005,T_B
2017-03-19 10:36:24.228,-1.28852,-9.78126,-1.99505,10.0654635005,T_B
2017-03-19 10:36:24.320,-1.02986,-9.62798,-1.06339,9.74111948351,T_B
2017-03-19 10:36:24.320,-1.02986,-9.62798,-1.06339,9.74111948351,T_B
2017-03-19 10:36:24.379,-0.68498,-9.95131,-0.65384,9.99626305487,T_B
2017-03-19 10:36:24.464,-0.35925,-10.1453,-1.30289,10.2349252564,T_B
2017-03-19 10:36:24.476,-0.29938,-10.68179,0.42152,10.694294979,T_B
2017-03-19 10:36:24.548,-1.75076,-9.10347,0.03832,9.27037189334,T_B
2017-03-19 10:36:24.618,-1.91841,-10.37283,-1.33403,10.6327576469,T_B
2017-03-19 10:36:24.629,-1.1544,-10.05669,-3.19017,10.6135214583,T_B
2017-03-19 10:36:24.698,-1.0107,-9.99202,-3.2213,10.5469783284,T_B
2017-03-19 10:36:24.777,-1.7316,-9.98723,-0.74485,10.1635625228,T_B
2017-03-19 10:36:24.790,-0.95082,-10.59557,-0.85023,10.6720688411,T_B
2017-03-19 10:36:24.856,-1.99266,-9.59205,-1.25739,9.87720338407,T_B
2017-03-19 10:36:24.856,-1.99266,-9.59205,-1.25739,9.87720338407,T_B
2017-03-19 10:36:24.962,-1.89207,-10.3393,-2.33514,10.7672620566,T_B
2017-03-19 10:36:25.015,-2.84768,-7.92991,-2.38304,8.75623398683,T_B
2017-03-19 10:36:25.015,-2.84768,-7.92991,-2.38304,8.75623398683,T_B
2017-03-19 10:36:25.109,-2.54351,-6.85455,-2.26329,7.65354691935,T_B
2017-03-19 10:36:25.174,-0.82628,-7.63772,-4.54335,8.92521902584,T_B
2017-03-19 10:36:25.174,-0.82628,-7.63772,-4.54335,8.92521902584,T_B
2017-03-19 10:36:25.265,2.52675,-11.7811,-8.8017,14.9214176827,T_B
2017-03-19 10:36:25.265,2.53633,-8.88552,-7.38864,11.8312060496,T_B
2017-03-19 10:36:25.334,-0.70414,-10.89734,0.15568,10.9211752334,T_B
2017-03-19 10:36:25.412,-3.7051,-13.47438,-5.01038,14.8455579262,T_B
2017-03-19 10:36:25.425,-4.16973,-5.97557,2.54112,7.71695380006,T_B
2017-03-19 10:36:25.495,1.04662,-9.60882,0.79994,9.69869781055,T_B
2017-03-19 10:36:25.570,-1.18793,-10.35606,-1.8298,10.5833512863,T_B
2017-03-19 10:36:25.582,-1.46815,-9.11065,-1.29571,9.31870550286,T_B
2017-03-19 10:36:25.650,-0.73527,-9.50344,-0.16286,9.53323225281,T_B
2017-03-19 10:36:25.650,-0.73527,-9.50344,-0.16286,9.53323225281,T_B
2017-03-19 10:36:25.746,-1.02028,-9.29986,-0.16765,9.3571616327,T_B
2017-03-19 10:36:25.814,-0.66582,-10.25547,-1.63101,10.4056799304,T_B
2017-03-19 10:36:25.814,-0.66582,-10.25547,-1.63101,10.4056799304,T_B
2017-03-19 10:36:25.900,-0.61552,-9.99921,0.06946,10.0183776225,T_B
2017-03-19 10:36:25.970,-0.45026,-10.53809,0.74725,10.5741409806,T_B
2017-03-19 10:36:25.970,-0.45026,-10.53809,0.74725,10.5741409806,T_B
2017-03-19 10:36:26.065,0.39039,-11.15361,0.97477,11.2029280519,T_B
2017-03-19 10:36:26.126,0.17244,-10.62191,-1.69088,10.7570341069,T_B
2017-03-19 10:36:26.126,0.17244,-10.62191,-1.69088,10.7570341069,T_B
2017-03-19 10:36:26.224,-0.64426,-9.69264,-1.64538,9.85239140826,T_B
2017-03-19 10:36:26.224,-0.64426,-9.69264,-1.64538,9.85239140826,T_B
2017-03-19 10:36:26.296,-1.68609,-11.60387,-0.56762,11.7394587153,T_B
2017-03-19 10:36:26.366,-2.75667,-11.64219,-0.70653,11.984948983,T_B
2017-03-19 10:36:26.377,0.08143,-11.21827,-0.68258,11.2393117269,T_B
2017-03-19 10:36:26.445,-1.5376,-9.75012,-1.04183,9.92544525567,T_B
2017-03-19 10:36:26.525,-2.89079,-6.27974,-0.73048,6.95164745381,T_B
2017-03-19 10:36:26.538,-2.00942,-5.1948,-1.65017,5.80919760426,T_B
2017-03-19 10:36:26.604,-1.09213,-5.25467,-1.83459,5.67186258771,T_B
2017-03-19 10:36:26.604,0.02395,-5.30736,-3.3674,6.28554106916,T_B
2017-03-19 10:36:26.693,2.65129,-15.22514,-15.27304,21.7278617799,T_B
2017-03-19 10:36:26.762,-2.84528,-10.99553,1.08973,11.4098558156,T_B
2017-03-19 10:36:26.762,-2.84528,-10.99553,1.08973,11.4098558156,T_B
2017-03-19 10:36:26.858,0.21555,-13.96536,-7.85566,16.0246415176,T_B
2017-03-19 10:36:26.923,3.02491,-12.67923,2.92911,13.3601137455,T_B
2017-03-19 10:36:26.923,3.02491,-12.67923,2.92911,13.3601137455,T_B
2017-03-19 10:36:27.011,-2.42615,-9.35495,-2.67284,10.0272312724,T_B
2017-03-19 10:36:27.011,-2.42615,-9.35495,-2.67284,10.0272312724,T_B
2017-03-19 10:36:27.079,0.4814,-9.53697,-0.97477,9.59873529658,T_B
2017-03-19 10:36:27.160,1.37474,-10.02795,-0.93885,10.165192108,T_B
2017-03-19 10:36:27.171,-0.64426,-9.58966,-0.89095,9.65248370968,T_B
2017-03-19 10:36:27.239,-0.87179,-9.21125,-1.95194,9.45606758279,T_B
2017-03-19 10:36:27.318,0.22513,-9.84832,-0.76162,9.88029125905,T_B
2017-03-19 10:36:27.331,-0.22274,-10.44947,-1.31008,10.5336292888,T_B
2017-03-19 10:36:27.397,-1.06339,-9.48428,0.26824,9.5474770546,T_B
2017-03-19 10:36:27.477,-1.43941,-11.03865,-0.87658,11.1665611299,T_B
2017-03-19 10:36:27.495,2.18426,-12.23616,-0.43589,12.437226515,T_B
2017-03-19 10:36:27.556,-0.16526,-10.27703,-1.84656,10.442913402,T_B
2017-03-19 10:36:27.556,-0.16526,-10.27703,-1.84656,10.442913402,T_B
2017-03-19 10:36:27.648,-1.99505,-10.8662,-1.37474,11.1330335942,T_B
2017-03-19 10:36:27.717,-0.68977,-11.18235,-0.80473,11.2324674292,T_B
2017-03-19 10:36:27.717,-0.68977,-11.18235,-0.80473,11.2324674292,T_B
2017-03-19 10:36:27.805,0.46703,-9.12502,-1.71962,9.29737597205,T_B
2017-03-19 10:36:27.876,-1.3963,-7.31918,-0.5772,7.47350047852,T_B
2017-03-19 10:36:27.876,-1.75555,-6.251,-0.93166,6.55934045146,T_B
2017-03-19 10:36:27.971,-1.41306,-6.22705,-4.52419,7.82567475827,T_B
2017-03-19 10:36:27.971,-1.41306,-6.22705,-4.52419,7.82567475827,T_B
2017-03-19 10:36:28.033,1.28134,-10.20757,-9.69504,14.1361281157,T_B
2017-03-19 10:36:28.118,3.36021,-10.15728,-4.60323,11.646934132,T_B
2017-03-19 10:36:28.132,2.14354,-8.64842,-2.16031,9.16825346094,T_B
2017-03-19 10:36:28.192,-0.31375,-10.85902,-1.60706,10.9817756427,T_B
2017-03-19 10:36:28.276,-5.91091,-12.32717,-6.89526,15.3115181385,T_B
2017-03-19 10:36:28.287,-4.05956,-4.70621,3.92304,7.3497403219,T_B
2017-03-19 10:36:28.350,-1.80105,-9.65672,-2.04056,10.0329411129,T_B
2017-03-19 10:36:28.350,-1.80105,-9.65672,-2.04056,10.0329411129,T_B
2017-03-19 10:36:28.445,-1.84177,-8.29156,-0.83347,8.53444527825,T_B
2017-03-19 10:36:28.517,-0.34488,-9.46033,-1.25978,9.55006971554,T_B
2017-03-19 10:36:28.517,-0.34488,-9.46033,-1.25978,9.55006971554,T_B
2017-03-19 10:36:28.608,-0.20597,-9.67109,-2.4549,9.97992682533,T_B
2017-03-19 10:36:28.677,0.45505,-9.55613,-0.85502,9.60508981113,T_B
2017-03-19 10:36:28.677,0.82628,-9.60882,-0.20837,9.64653194095,T_B
2017-03-19 10:36:28.770,-1.09452,-9.97526,-0.08383,10.0354777448,T_B
2017-03-19 10:36:28.827,1.13284,-11.73799,0.01198,11.792534894,T_B
2017-03-19 10:36:28.827,1.13284,-11.73799,0.01198,11.792534894,T_B
2017-03-19 10:36:28.917,0.40715,-11.38832,-1.84896,11.5446202461,T_B
2017-03-19 10:36:28.917,0.40715,-11.38832,-1.84896,11.5446202461,T_B
2017-03-19 10:36:28.986,-3.06323,-10.26505,-1.84656,10.8703455957,T_B
2017-03-19 10:36:29.065,-0.87179,-12.52595,0.24429,12.5586272662,T_B
2017-03-19 10:36:29.075,-1.59508,-11.23743,-0.15568,11.3511386862,T_B
2017-03-19 10:36:29.148,0.84305,-9.85072,-0.66821,9.90928465758,T_B
2017-03-19 10:36:29.224,-1.07297,-7.76944,-1.20469,7.93515850696,T_B
2017-03-19 10:36:29.233,-1.41306,-6.32525,-1.24062,6.59883808791,T_B
2017-03-19 10:36:29.303,-0.84305,-5.60435,-2.95066,6.38951223965,T_B
2017-03-19 10:36:29.303,-0.84305,-5.60435,-2.95066,6.38951223965,T_B
2017-03-19 10:36:29.394,0.90532,-9.87946,-7.23535,12.2789911563,T_B
2017-03-19 10:36:29.462,1.4921,-9.52499,-7.79339,12.3971256589,T_B
2017-03-19 10:36:29.462,1.4921,-9.52499,-7.79339,12.3971256589,T_B
2017-03-19 10:36:29.551,-1.16877,-7.84129,-0.05748,7.92812437638,T_B
2017-03-19 10:36:29.623,-1.54718,-12.50679,-5.82948,13.8851143001,T_B
2017-03-19 10:36:29.623,-6.94077,-11.74997,-4.5194,14.3757107495,T_B
2017-03-19 10:36:29.721,-0.56762,-8.73943,0.31614,8.76354800802,T_B
2017-03-19 10:36:29.721,4.20805,-11.55357,1.0562,12.3413217682,T_B
2017-03-19 10:36:29.780,-2.86205,-8.74661,-1.76992,9.37161317496,T_B
2017-03-19 10:36:29.860,-0.21555,-9.77886,-2.14833,10.0143839796,T_B
2017-03-19 10:36:29.874,0.75204,-9.40764,0.29219,9.44217292403,T_B
2017-03-19 10:36:29.940,0.5772,-9.65672,-0.28501,9.67815228742,T_B
2017-03-19 10:36:30.028,-0.7209,-9.64235,-2.19623,9.91554519658,T_B
2017-03-19 10:36:30.054,-0.23232,-9.93694,-1.05381,9.99536215763,T_B
2017-03-19 10:36:30.103,1.69088,-9.92975,-0.99633,10.1218419127,T_B
2017-03-19 10:36:30.177,-2.00942,-9.6184,-0.05988,9.82623900131,T_B
2017-03-19 10:36:30.188,-2.00703,-10.30816,1.29092,10.5807753238,T_B
2017-03-19 10:36:30.255,1.69567,-12.09485,-0.80473,12.239619424,T_B
2017-03-19 10:36:30.255,1.69567,-12.09485,-0.80473,12.239619424,T_B
2017-03-19 10:36:30.347,1.75794,-10.94524,-1.11368,11.1413156693,T_B
2017-03-19 10:36:30.419,-2.68003,-11.33802,-1.26697,11.7191497687,T_B
2017-03-19 10:36:30.419,-2.68003,-11.33802,-1.26697,11.7191497687,T_B
2017-03-19 10:36:30.508,-1.58311,-12.42297,0.35446,12.528450135,T_B
2017-03-19 10:36:30.573,-0.25627,-8.40173,-1.9232,8.62284405204,T_B
2017-03-19 10:36:30.573,-0.25627,-8.40173,-1.9232,8.62284405204,T_B
2017-03-19 10:36:30.661,-1.48012,-7.05333,-1.57113,7.37622320569,T_B
2017-03-19 10:36:30.661,-2.17707,-6.2989,-1.35319,6.80050719954,T_B
2017-03-19 10:36:30.740,-0.51493,-6.58391,-2.41178,7.03062632782,T_B
2017-03-19 10:36:30.812,0.11975,-7.87961,-5.12295,9.39931968374,T_B
2017-03-19 10:36:30.823,2.82852,-9.67588,-7.70957,12.690967211,T_B
2017-03-19 10:36:30.892,2.86205,-9.52739,-6.51685,11.8925112713,T_B
2017-03-19 10:36:30.972,0.83107,-7.61137,-6.15041,9.8209558491,T_B
2017-03-19 10:36:30.982,-1.53042,-6.72043,-3.02012,7.52512389105,T_B
2017-03-19 10:36:31.058,-4.34457,-16.77232,-8.59573,19.3409560493,T_B
2017-03-19 10:36:31.058,-4.34457,-16.77232,-8.59573,19.3409560493,T_B
2017-03-19 10:36:31.141,-5.94444,-3.94939,4.09069,8.22604357889,T_B
2017-03-19 10:36:31.210,0.12694,-9.59205,-0.70414,9.61869794233,T_B
2017-03-19 10:36:31.210,0.12694,-9.59205,-0.70414,9.61869794233,T_B
2017-03-19 10:36:31.308,-1.50647,-9.62558,-1.7292,9.89501767746,T_B
2017-03-19 10:36:31.374,-0.30177,-9.57768,-0.13652,9.58340529382,T_B
2017-03-19 10:36:31.374,-0.30177,-9.57768,-0.13652,9.58340529382,T_B
2017-03-19 10:36:31.460,0.30656,-9.72857,-0.55325,9.7491096435,T_B
2017-03-19 10:36:31.529,-0.77599,-9.98723,-1.09692,10.0772097844,T_B
2017-03-19 10:36:31.529,-0.16526,-10.11417,-2.20821,10.353740245,T_B
2017-03-19 10:36:31.621,-1.13045,-9.66151,0.98435,9.7770976064,T_B
2017-03-19 10:36:31.621,-1.13045,-9.66151,0.98435,9.7770976064,T_B
2017-03-19 10:36:31.689,-1.04423,-9.9537,0.11496,10.0089847529,T_B
2017-03-19 10:36:31.766,-0.36883,-10.58838,-0.13891,10.5957124622,T_B
2017-03-19 10:36:31.780,1.13284,-10.9644,-0.60594,11.0394092736,T_B
2017-03-19 10:36:31.857,0.15568,-11.04823,-2.019,11.2322741863,T_B
2017-03-19 10:36:31.927,-1.04662,-9.97286,-0.61313,10.0463564739,T_B
2017-03-19 10:36:31.941,-3.97094,-10.06148,-2.92192,11.2044348702,T_B
2017-03-19 10:36:32.015,-2.19623,-11.55357,1.27655,11.8295387002,T_B
2017-03-19 10:36:32.015,-2.19623,-11.55357,1.27655,11.8295387002,T_B
2017-03-19 10:36:32.095,0.56762,-8.8975,-1.31487,9.01202429154,T_B
2017-03-19 10:36:32.164,-1.58311,-6.49529,-1.32684,6.81582965176,T_B
2017-03-19 10:36:32.164,-1.58311,-6.49529,-1.32684,6.81582965176,T_B
2017-03-19 10:36:32.256,-2.09085,-6.30609,-1.83938,6.89360164174,T_B
2017-03-19 10:36:32.323,0.58199,-9.40285,-6.90005,11.6774565075,T_B
2017-03-19 10:36:32.323,0.58199,-9.40285,-6.90005,11.6774565075,T_B
2017-03-19 10:36:32.409,0.75204,-9.74055,-4.59365,10.7956240573,T_B
2017-03-19 10:36:32.409,0.75204,-9.74055,-4.59365,10.7956240573,T_B
2017-03-19 10:36:32.480,0.79275,-8.85199,-5.74805,10.5842457608,T_B
2017-03-19 10:36:32.560,-0.30896,-12.16191,-0.87418,12.1972005723,T_B
2017-03-19 10:36:32.582,-2.99138,-2.15552,-4.24876,5.62552951396,T_B
2017-03-19 10:36:32.644,-4.89782,-8.34664,4.51461,10.6787987852,T_B
2017-03-19 10:36:32.718,5.34568,-9.99202,-3.92304,11.9919556864,T_B
2017-03-19 10:36:32.734,-0.90771,-10.7225,0.65863,10.7809896193,T_B
2017-03-19 10:36:32.800,-1.24541,-10.51653,-4.94093,11.6859419207,T_B
2017-03-19 10:36:32.877,-0.40955,-9.50583,-0.24429,9.51778402757,T_B
2017-03-19 10:36:32.887,0.09341,-9.49625,1.46096,9.6084282592,T_B
2017-03-19 10:36:32.958,-1.24541,-10.13812,-0.79754,10.2454181591,T_B
2017-03-19 10:36:32.958,-1.24541,-10.13812,-0.79754,10.2454181591,T_B
2017-03-19 10:36:33.048,-0.69216,-9.9537,-1.64777,10.1128816432,T_B
2017-03-19 10:36:33.115,-0.69695,-9.06994,0.10778,9.09731649634,T_B
2017-03-19 10:36:33.115,-0.69695,-9.06994,0.10778,9.09731649634,T_B
2017-03-19 10:36:33.207,-0.27303,-9.58008,-0.76162,9.6141844798,T_B
2017-03-19 10:36:33.276,0.25627,-11.52483,0.36165,11.533350405,T_B
2017-03-19 10:36:33.276,0.25627,-11.52483,0.36165,11.533350405,T_B
2017-03-19 10:36:33.368,-1.65256,-9.58487,1.61185,9.85894253422,T_B
2017-03-19 10:36:33.368,-1.65256,-9.58487,1.61185,9.85894253422,T_B
2017-03-19 10:36:33.437,-1.66933,-10.0998,0.00479,10.2368279087,T_B
2017-03-19 10:36:33.512,-2.38544,-9.85551,-1.21906,10.2131047501,T_B
2017-03-19 10:36:33.525,-2.53393,-9.41003,-0.45984,9.75607086236,T_B
