,X_value,Y_value,Z_value,classification
2017-03-19 10:41:36.520,-4.39202,-22.57436,-17.46018,W
2017-03-19 10:41:36.557,-0.64202,-23.69936,-17.02268,W
2017-03-19 10:41:36.638,0.10798,-25.19936,-18.27268,W
2017-03-19 10:41:36.676,0.10798,-24.44936,-17.46018,W
2017-03-19 10:41:36.717,-0.26702,-27.82436,-20.46018,W
2017-03-19 10:41:36.760,3.10798,-28.94936,-20.02268,W
2017-03-19 10:41:36.842,4.60798,-32.32436,-20.46018,W
2017-03-19 10:41:36.875,2.35798,-31.57436,-19.14768,W
2017-03-19 10:41:36.914,3.48298,-33.82436,-21.33518,W
2017-03-19 10:41:36.954,5.35798,-32.32436,-21.27268,W
2017-03-19 10:41:37.040,6.10798,-33.44936,-20.46018,W
2017-03-19 10:41:37.073,1.98298,-31.19936,-20.89768,W
2017-03-19 10:41:37.118,4.98298,-32.32436,-21.27268,W
2017-03-19 10:41:37.153,4.23298,-31.94936,-19.14768,W
2017-03-19 10:41:37.233,5.73298,-31.57436,-19.14768,W
2017-03-19 10:41:37.277,3.10798,-31.57436,-20.46018,W
2017-03-19 10:41:37.317,6.10798,-33.07436,-20.89768,W
2017-03-19 10:41:37.354,4.23298,-32.32436,-19.14768,W
2017-03-19 10:41:37.437,6.10798,-32.32436,-18.71018,W
2017-03-19 10:41:37.473,3.85798,-32.32436,-20.89768,W
2017-03-19 10:41:37.510,7.98298,-32.69936,-19.58518,W
2017-03-19 10:41:37.550,5.35798,-31.19936,-18.71018,W
2017-03-19 10:41:37.630,7.98298,-31.94936,-18.27268,W
2017-03-19 10:41:37.670,6.48298,-33.07436,-19.58518,W
2017-03-19 10:41:37.721,9.10798,-33.82436,-17.83518,W
2017-03-19 10:41:37.792,7.60798,-34.94936,-18.27268,W
2017-03-19 10:41:37.836,5.73298,-31.94936,-16.58518,W
2017-03-19 10:41:37.875,5.73298,-33.44936,-20.02268,W
2017-03-19 10:41:37.907,6.48298,-32.69936,-18.27268,W
2017-03-19 10:41:37.993,5.35798,-33.07436,-18.27268,W
2017-03-19 10:41:38.033,0.85798,-28.57436,-18.27268,W
2017-03-19 10:41:38.068,1.23298,-30.44936,-20.02268,W
2017-03-19 10:41:38.103,1.23298,-27.44936,-19.14768,W
2017-03-19 10:41:38.189,4.23298,-26.69936,-22.14768,W
2017-03-19 10:41:38.221,1.60798,-25.57436,-24.71018,W
2017-03-19 10:41:38.268,6.10798,-27.44936,-26.02268,W
2017-03-19 10:41:38.304,5.35798,-28.19936,-26.02268,W
2017-03-19 10:41:38.397,10.23298,-30.07436,-30.71018,W
2017-03-19 10:41:38.423,8.35798,-31.57436,-34.58518,W
2017-03-19 10:41:38.464,13.60798,-32.69936,-34.58518,W
2017-03-19 10:41:38.514,11.73298,-33.82436,-37.58518,W
2017-03-19 10:41:38.583,20.35798,-37.57436,-38.89768,W
2017-03-19 10:41:38.622,20.35798,-40.57436,-42.33518,W
2017-03-19 10:41:38.666,25.60798,-43.19936,-40.14768,W
2017-03-19 10:41:38.702,22.98298,-43.57436,-40.58518,W
2017-03-19 10:41:38.794,25.60798,-42.07436,-41.02268,W
2017-03-19 10:41:38.821,25.98298,-42.44936,-41.46018,W
2017-03-19 10:41:38.862,28.98298,-42.44936,-40.58518,W
2017-03-19 10:41:38.908,25.60798,-43.19936,-39.33518,W
2017-03-19 10:41:38.984,28.60798,-42.82436,-38.02268,W
2017-03-19 10:41:39.018,32.35798,-44.69936,-37.14768,W
2017-03-19 10:41:39.065,34.17048,-44.69936,-36.33518,W
2017-03-19 10:41:39.144,38.29548,-45.82436,-32.02268,W
2017-03-19 10:41:39.178,34.92048,-45.07436,-29.89768,W
2017-03-19 10:41:39.218,39.04548,-47.69936,-29.02268,W
2017-03-19 10:41:39.265,37.54548,-47.32436,-26.46018,W
2017-03-19 10:41:39.344,39.04548,-48.07436,-27.71018,W
2017-03-19 10:41:39.378,33.85798,-46.94936,-25.58518,W
2017-03-19 10:41:39.416,37.92048,-49.19936,-26.02268,W
2017-03-19 10:41:39.457,34.54548,-47.69936,-25.58518,W
2017-03-19 10:41:39.537,34.92048,-49.19936,-27.33518,W
2017-03-19 10:41:39.574,29.35798,-48.82436,-26.89768,W
2017-03-19 10:41:39.620,34.17048,-50.69936,-27.27268,W
2017-03-19 10:41:39.654,29.35798,-49.19936,-27.27268,W
2017-03-19 10:41:39.734,30.10798,-51.07436,-26.83518,W
2017-03-19 10:41:39.777,27.85798,-52.19936,-26.89768,W
2017-03-19 10:41:39.813,30.85798,-52.57436,-26.46018,W
2017-03-19 10:41:39.857,25.60798,-51.82436,-27.27268,W
2017-03-19 10:41:39.933,25.98298,-50.32436,-29.02268,W
2017-03-19 10:41:39.978,24.10798,-50.69936,-31.14768,W
2017-03-19 10:41:40.019,22.98298,-48.82436,-32.89768,W
2017-03-19 10:41:40.052,16.98298,-46.57436,-35.46018,W
2017-03-19 10:41:40.131,12.85798,-36.82436,-41.02268,W
2017-03-19 10:41:40.178,11.73298,-32.32436,-44.02268,W
2017-03-19 10:41:40.213,8.35798,-26.69936,-42.33518,W
2017-03-19 10:41:40.256,3.48298,-24.44936,-45.33518,W
2017-03-19 10:41:40.333,-4.01702,-21.82436,-44.46018,W
2017-03-19 10:41:40.370,-1.76702,-21.82436,-44.89768,W
2017-03-19 10:41:40.419,-5.51702,-24.44936,-44.02268,W
2017-03-19 10:41:40.488,-10.01702,-30.07436,-39.71018,W
2017-03-19 10:41:40.529,-14.07952,-30.07436,-41.02268,W
2017-03-19 10:41:40.575,-11.89202,-27.44936,-44.02268,W
2017-03-19 10:41:40.610,-14.45452,-28.57436,-44.02268,W
2017-03-19 10:41:40.694,-15.20452,-28.57436,-39.33518,W
2017-03-19 10:41:40.727,-15.95452,-28.94936,-39.33518,W
2017-03-19 10:41:40.770,-15.20452,-29.32436,-38.46018,W
2017-03-19 10:41:40.807,-18.95452,-32.32436,-35.89768,W
2017-03-19 10:41:40.885,-19.70452,-37.19936,-32.46018,W
2017-03-19 10:41:40.932,-20.45452,-37.94936,-33.71018,W
2017-03-19 10:41:40.966,-20.82952,-40.19936,-31.14768,W
2017-03-19 10:41:41.008,-23.82952,-40.94936,-31.14768,W
2017-03-19 10:41:41.096,-24.57952,-42.44936,-27.33518,W
2017-03-19 10:41:41.133,-24.95452,-42.44936,-29.02268,W
2017-03-19 10:41:41.164,-26.45452,-43.19936,-26.89768,W
2017-03-19 10:41:41.209,-27.20452,-45.07436,-26.46018,W
2017-03-19 10:41:41.290,-27.95452,-44.69936,-25.58518,W
2017-03-19 10:41:41.322,-26.82952,-45.07436,-27.71018,W
2017-03-19 10:41:41.372,-27.95452,-45.82436,-23.46018,W
2017-03-19 10:41:41.408,-27.95452,-47.32436,-26.02268,W
2017-03-19 10:41:41.482,-29.07952,-45.82436,-23.89768,W
2017-03-19 10:41:41.526,-28.70452,-45.44936,-23.46018,W
2017-03-19 10:41:41.561,-30.20452,-43.19936,-22.58518,W
2017-03-19 10:41:41.606,-30.57952,-40.94936,-22.58518,W
2017-03-19 10:41:41.680,-30.20452,-36.44936,-17.02268,W
2017-03-19 10:41:41.743,-31.70452,-31.57436,-11.83518,W
2017-03-19 10:41:41.761,-30.95452,-31.19936,-11.02268,W
2017-03-19 10:41:41.839,-28.70452,-28.57436,-4.58518,W
2017-03-19 10:41:41.878,-26.45452,-27.44936,-4.58518,W
2017-03-19 10:41:41.925,-25.70452,-27.44936,1.85232,W
2017-03-19 10:41:41.958,-23.07952,-28.57436,1.41482,W
2017-03-19 10:41:42.037,-20.45452,-28.19936,10.41482,W
2017-03-19 10:41:42.079,-18.57952,-27.44936,10.41482,W
2017-03-19 10:41:42.117,-17.45452,-27.07436,16.03982,W
2017-03-19 10:41:42.157,-14.07952,-27.82436,15.16482,W
2017-03-19 10:41:42.244,-12.95452,-25.57436,17.66482,W
2017-03-19 10:41:42.279,-12.26702,-25.57436,15.53982,W
2017-03-19 10:41:42.315,-13.32952,-25.94936,18.16482,W
2017-03-19 10:41:42.359,-11.89202,-26.69936,15.16482,W
2017-03-19 10:41:42.436,-11.89202,-26.32436,17.28982,W
2017-03-19 10:41:42.483,-11.89202,-25.19936,18.53982,W
2017-03-19 10:41:42.514,-10.76702,-25.94936,20.72732,W
2017-03-19 10:41:42.553,-10.76702,-25.94936,19.41482,W
2017-03-19 10:41:42.639,-11.14202,-26.69936,18.16482,W
2017-03-19 10:41:42.673,-12.64202,-25.19936,18.60232,W
2017-03-19 10:41:42.712,-10.39202,-25.94936,18.53982,W
2017-03-19 10:41:42.777,-11.51702,-24.82436,18.97732,W
2017-03-19 10:41:42.832,-12.26702,-25.57436,18.60232,W
2017-03-19 10:41:42.873,-14.07952,-25.57436,21.16482,W
2017-03-19 10:41:42.911,-11.14202,-25.19936,20.28982,W
2017-03-19 10:41:42.954,-12.95452,-24.07436,21.10232,W
2017-03-19 10:41:43.041,-10.76702,-25.19936,23.28982,W
2017-03-19 10:41:43.081,-11.51702,-26.69936,24.60232,W
2017-03-19 10:41:43.111,-9.26702,-27.82436,23.72732,W
2017-03-19 10:41:43.150,-12.26702,-28.19936,24.16482,W
2017-03-19 10:41:43.228,-7.39202,-29.32436,25.85232,W
2017-03-19 10:41:43.270,-8.51702,-32.32436,27.16482,W
2017-03-19 10:41:43.323,-3.64202,-31.19936,28.47732,W
2017-03-19 10:41:43.392,-0.64202,-31.57436,28.03982,W
2017-03-19 10:41:43.427,-0.64202,-30.07436,30.16482,W
2017-03-19 10:41:43.468,1.60798,-30.44936,27.97732,W
2017-03-19 10:41:43.506,4.98298,-30.07436,29.72732,W
2017-03-19 10:41:43.592,7.23298,-30.07436,28.85232,W
2017-03-19 10:41:43.623,5.35798,-29.32436,29.28982,W
2017-03-19 10:41:43.667,7.60798,-29.32436,28.85232,W
2017-03-19 10:41:43.703,10.23298,-25.19936,26.72732,W
2017-03-19 10:41:43.785,15.85798,-15.51186,19.41482,W
2017-03-19 10:41:43.827,13.98298,-14.01186,17.28982,W
2017-03-19 10:41:43.878,16.60798,-14.38686,15.97732,W
2017-03-19 10:41:43.904,15.48298,-13.26186,15.97732,W
2017-03-19 10:41:43.991,16.23298,-14.76186,15.10232,W
2017-03-19 10:41:44.023,14.73298,-12.88686,13.85232,W
2017-03-19 10:41:44.066,16.60798,-14.38686,12.16482,W
2017-03-19 10:41:44.102,16.23298,-12.88686,12.53982,W
2017-03-19 10:41:44.185,17.73298,-12.13686,9.53982,W
2017-03-19 10:41:44.227,15.10798,-13.26186,8.28982,W
2017-03-19 10:41:44.268,17.35798,-12.88686,9.10232,W
2017-03-19 10:41:44.305,15.85798,-11.76186,6.10232,W
2017-03-19 10:41:44.381,16.23298,-9.88686,6.97732,W
2017-03-19 10:41:44.419,16.60798,-10.63686,3.97732,W
2017-03-19 10:41:44.461,17.35798,-9.51186,4.41482,W
2017-03-19 10:41:44.498,16.60798,-9.13686,3.10232,W
2017-03-19 10:41:44.579,15.85798,-8.38686,5.66482,W
2017-03-19 10:41:44.622,16.98298,-7.63686,3.97732,W
2017-03-19 10:41:44.665,18.10798,-6.88686,5.66482,W
2017-03-19 10:41:44.737,19.60798,-7.26186,3.53982,W
2017-03-19 10:41:44.777,16.60798,-7.26186,3.53982,W
2017-03-19 10:41:44.829,19.23298,-7.26186,2.66482,W
2017-03-19 10:41:44.857,18.48298,-6.51186,5.22732,W
2017-03-19 10:41:44.935,19.60798,-5.76186,3.53982,W
2017-03-19 10:41:44.977,16.98298,-5.01186,1.41482,W
2017-03-19 10:41:45.016,19.23298,-5.01186,3.53982,W
2017-03-19 10:41:45.060,17.73298,-3.88686,3.97732,W
2017-03-19 10:41:45.140,19.23298,-3.88686,2.28982,W
2017-03-19 10:41:45.174,18.10798,-2.76186,0.53982,W
2017-03-19 10:41:45.214,19.98298,-2.38686,1.85232,W
2017-03-19 10:41:45.255,17.73298,-2.01186,0.10232,W
2017-03-19 10:41:45.333,19.60798,-2.38686,2.66482,W
2017-03-19 10:41:45.373,18.85798,-1.63686,0.97732,W
2017-03-19 10:41:45.417,20.35798,-1.63686,1.85232,W
2017-03-19 10:41:45.452,17.73298,-1.26186,0.10232,W
2017-03-19 10:41:45.545,19.60798,-0.51186,0.97732,W
2017-03-19 10:41:45.573,20.35798,-0.51186,-1.58518,W
2017-03-19 10:41:45.626,21.10798,0.61314,0.53982,W
2017-03-19 10:41:45.651,18.48298,0.23814,-2.02268,W
2017-03-19 10:41:45.731,19.60798,0.61314,-0.71018,W
2017-03-19 10:41:45.770,21.48298,0.23814,-2.46018,W
2017-03-19 10:41:45.817,21.10798,0.98814,-0.27268,W
2017-03-19 10:41:45.851,19.98298,0.61314,-2.89768,W
2017-03-19 10:41:45.929,19.60798,2.48814,-3.33518,W
2017-03-19 10:41:45.972,22.23298,1.36314,-2.46018,W
2017-03-19 10:41:46.010,20.73298,2.48814,-2.02268,W
2017-03-19 10:41:46.088,22.60798,1.73814,-2.89768,W
2017-03-19 10:41:46.128,19.60798,2.48814,-2.02268,W
2017-03-19 10:41:46.174,22.23298,2.11314,-2.89768,W
2017-03-19 10:41:46.221,21.10798,3.98814,-3.33518,W
2017-03-19 10:41:46.297,22.60798,3.98814,-3.33518,W
2017-03-19 10:41:46.330,21.48298,4.36314,-5.02268,W
2017-03-19 10:41:46.366,22.98298,3.98814,-4.14768,W
2017-03-19 10:41:46.413,21.10798,3.61314,-5.02268,W
2017-03-19 10:41:46.485,21.85798,3.98814,-2.89768,W
2017-03-19 10:41:46.526,21.10798,3.23814,-5.89768,W
2017-03-19 10:41:46.574,23.35798,3.61314,-4.58518,W
2017-03-19 10:41:46.608,21.48298,4.36314,-4.58518,W
2017-03-19 10:41:46.687,20.73298,3.61314,-2.89768,W
2017-03-19 10:41:46.728,21.48298,3.23814,-3.33518,W
2017-03-19 10:41:46.765,22.60798,3.23814,-2.02268,W
2017-03-19 10:41:46.802,20.35798,2.48814,-4.14768,W
2017-03-19 10:41:46.882,21.10798,2.11314,-2.89768,W
2017-03-19 10:41:46.928,21.85798,0.98814,-2.46018,W
2017-03-19 10:41:46.962,21.48298,2.11314,-1.58518,W
2017-03-19 10:41:47.002,20.35798,1.36314,-0.77268,W
2017-03-19 10:41:47.081,19.23298,0.98814,-0.71018,W
2017-03-19 10:41:47.143,22.23298,0.23814,0.10232,W
2017-03-19 10:41:47.166,19.98298,0.98814,0.10232,W
2017-03-19 10:41:47.202,19.98298,-0.51186,-0.77268,W
2017-03-19 10:41:47.280,18.85798,-1.26186,0.10232,W
2017-03-19 10:41:47.319,21.10798,-2.38686,0.97732,W
2017-03-19 10:41:47.359,18.10798,-1.26186,1.78982,W
2017-03-19 10:41:47.445,20.73298,-1.26186,3.10232,W
2017-03-19 10:41:47.478,18.85798,-2.01186,1.41482,W
2017-03-19 10:41:47.527,21.10798,-1.26186,2.66482,W
2017-03-19 10:41:47.561,18.48298,-0.88686,0.97732,W
2017-03-19 10:41:47.637,19.60798,0.23814,0.97732,W
2017-03-19 10:41:47.678,19.23298,-1.26186,-1.64768,W
2017-03-19 10:41:47.723,20.35798,-0.88686,1.35232,W
2017-03-19 10:41:47.756,18.85798,-1.26186,3.10232,W
2017-03-19 10:41:47.839,18.10798,-0.51186,2.66482,W
2017-03-19 10:41:47.881,19.60798,-1.63686,-0.77268,W
2017-03-19 10:41:47.916,24.10798,9.23814,-8.02268,W
2017-03-19 10:41:47.965,26.35798,16.73814,-15.77268,W
2017-03-19 10:41:48.042,28.60798,19.36314,-20.02268,W
2017-03-19 10:41:48.079,31.54548,19.36314,-21.77268,W
2017-03-19 10:41:48.113,31.17048,20.48814,-22.64768,W
2017-03-19 10:41:48.153,31.17048,21.55064,-25.64768,W
2017-03-19 10:41:48.233,31.92048,23.42564,-29.89768,W
2017-03-19 10:41:48.278,36.04548,22.67564,-29.89768,W
2017-03-19 10:41:48.312,34.54548,24.92564,-30.33518,W
2017-03-19 10:41:48.352,35.67048,24.92564,-32.46018,W
2017-03-19 10:41:48.431,36.04548,27.55064,-34.64768,W
2017-03-19 10:41:48.471,39.04548,27.17564,-34.21018,W
2017-03-19 10:41:48.512,36.42048,27.55064,-33.77268,W
2017-03-19 10:41:48.558,38.29548,25.30064,-35.89768,W
2017-03-19 10:41:48.635,39.04548,30.17564,-40.64768,W
2017-03-19 10:41:48.669,41.29548,29.05064,-38.02268,W
2017-03-19 10:41:48.712,38.67048,30.17564,-38.46018,W
2017-03-19 10:41:48.788,38.29548,29.80064,-38.02268,W
2017-03-19 10:41:48.834,37.54548,28.67564,-35.46018,W
2017-03-19 10:41:48.875,37.54548,29.42564,-33.77268,W
2017-03-19 10:41:48.915,34.92048,27.55064,-32.89768,W
2017-03-19 10:41:48.995,33.42048,24.17564,-26.89768,W
2017-03-19 10:41:49.027,35.29548,23.80064,-28.21018,W
2017-03-19 10:41:49.070,33.79548,25.30064,-28.21018,W
2017-03-19 10:41:49.106,33.04548,26.05064,-27.77268,W
2017-03-19 10:41:49.188,30.42048,23.42564,-23.46018,W
2017-03-19 10:41:49.223,32.29548,25.67564,-24.77268,W
2017-03-19 10:41:49.280,31.54548,26.42564,-23.89768,W
2017-03-19 10:41:49.304,31.92048,24.92564,-23.46018,W
2017-03-19 10:41:49.385,30.04548,24.55064,-21.77268,W
2017-03-19 10:41:49.434,34.17048,24.92564,-23.02268,W
2017-03-19 10:41:49.466,31.54548,26.05064,-23.46018,W
2017-03-19 10:41:49.502,32.67048,24.92564,-24.33518,W
2017-03-19 10:41:49.583,30.42048,24.92564,-24.77268,W
2017-03-19 10:41:49.623,33.04548,25.67564,-26.46018,W
2017-03-19 10:41:49.666,30.79548,24.55064,-23.89768,W
2017-03-19 10:41:49.702,32.29548,20.11314,-20.46018,W
2017-03-19 10:41:49.787,28.60798,18.61314,-17.46018,W
2017-03-19 10:41:49.827,30.79548,19.73814,-19.21018,W
2017-03-19 10:41:49.865,28.92048,22.30064,-20.89768,W
2017-03-19 10:41:49.900,32.67048,23.05064,-21.33518,W
2017-03-19 10:41:49.984,31.17048,22.67564,-21.33518,W
2017-03-19 10:41:50.020,31.54548,22.30064,-20.02268,W
2017-03-19 10:41:50.067,30.04548,22.30064,-21.77268,W
2017-03-19 10:41:50.138,15.10798,-9.88686,12.47732,W
2017-03-19 10:41:50.180,17.73298,-11.38686,9.97732,W
2017-03-19 10:41:50.228,15.10798,-8.38686,11.66482,W
2017-03-19 10:41:50.266,13.98298,-8.76186,12.97732,W
2017-03-19 10:41:50.358,9.85798,-10.26186,16.35232,W
2017-03-19 10:41:50.379,12.10798,-12.51186,16.35232,W
2017-03-19 10:41:50.416,10.98298,-12.13686,17.66482,W
2017-03-19 10:41:50.460,12.85798,-11.76186,16.35232,W
2017-03-19 10:41:50.538,11.73298,-11.76186,16.78982,W
2017-03-19 10:41:50.576,13.98298,-12.51186,15.10232,W
2017-03-19 10:41:50.622,10.60798,-12.51186,16.35232,W
2017-03-19 10:41:50.657,12.48298,-13.63686,15.10232,W
2017-03-19 10:41:50.734,10.98298,-13.63686,14.60232,W
2017-03-19 10:41:50.783,12.85798,-12.88686,17.60232,W
2017-03-19 10:41:50.814,10.98298,-14.01186,18.03982,W
2017-03-19 10:41:50.853,13.23298,-13.63686,17.22732,W
2017-03-19 10:41:50.939,11.73298,-15.51186,16.78982,W
2017-03-19 10:41:50.974,12.85798,-14.38686,17.60232,W
2017-03-19 10:41:51.012,11.35798,-14.76186,16.78982,W
2017-03-19 10:41:51.060,13.98298,-15.51186,17.60232,W
2017-03-19 10:41:51.134,9.48298,-16.63686,20.60232,W
2017-03-19 10:41:51.178,10.98298,-17.01186,18.91482,W
2017-03-19 10:41:51.216,11.35798,-16.63686,16.78982,W
2017-03-19 10:41:51.251,12.48298,-17.01186,18.03982,W
2017-03-19 10:41:51.330,12.10798,-17.38686,18.03982,W
2017-03-19 10:41:51.370,10.23298,-17.01186,19.78982,W
2017-03-19 10:41:51.414,10.98298,-17.01186,18.47732,W
2017-03-19 10:41:51.490,10.98298,-17.01186,17.66482,W
2017-03-19 10:41:51.535,13.23298,-17.38686,15.91482,W
2017-03-19 10:41:51.576,11.35798,-16.26186,17.60232,W
2017-03-19 10:41:51.607,13.98298,-17.76186,15.85232,W
2017-03-19 10:41:51.689,13.23298,-16.63686,14.60232,W
2017-03-19 10:41:51.733,15.85798,-16.63686,14.22732,W
2017-03-19 10:41:51.766,12.85798,-17.01186,13.78982,W
2017-03-19 10:41:51.808,14.73298,-17.76186,13.35232,W
2017-03-19 10:41:51.886,13.23298,-17.76186,13.78982,W
2017-03-19 10:41:51.927,14.73298,-17.38686,13.78982,W
2017-03-19 10:41:51.967,12.10798,-17.76186,13.35232,W
2017-03-19 10:41:52.005,13.98298,-18.88686,13.78982,W
2017-03-19 10:41:52.085,13.60798,-18.51186,13.35232,W
2017-03-19 10:41:52.135,13.98298,-17.38686,15.47732,W
2017-03-19 10:41:52.172,13.23298,-18.88686,15.03982,W
2017-03-19 10:41:52.203,14.35798,-18.88686,15.47732,W
2017-03-19 10:41:52.284,13.60798,-18.88686,15.03982,W
2017-03-19 10:41:52.322,12.85798,-18.51186,13.78982,W
2017-03-19 10:41:52.363,12.48298,-19.63686,13.78982,W
2017-03-19 10:41:52.447,14.35798,-19.26186,14.60232,W
2017-03-19 10:41:52.632,12.85798,-20.01186,15.47732,W
2017-03-19 10:41:52.716,13.60798,-20.01186,15.41482,W
2017-03-19 10:41:52.785,13.60798,-21.44936,16.28982,W
2017-03-19 10:41:52.873,13.60798,-21.44936,14.97732,W
2017-03-19 10:41:52.945,12.10798,-20.76186,15.41482,W
2017-03-19 10:41:53.027,11.73298,-21.07436,15.41482,W
2017-03-19 10:41:53.099,12.48298,-22.19936,17.97732,W
2017-03-19 10:41:53.181,12.85798,-22.94936,19.22732,W
2017-03-19 10:41:53.264,12.10798,-23.32436,20.03982,W
2017-03-19 10:41:53.346,9.48298,-23.32436,21.78982,W
2017-03-19 10:41:53.417,8.35798,-25.19936,23.10232,W
2017-03-19 10:41:53.501,7.60798,-25.19936,24.35232,W
2017-03-19 10:41:53.579,9.48298,-24.07436,24.35232,W
2017-03-19 10:41:53.665,10.23298,-25.19936,24.35232,W
2017-03-19 10:41:53.734,10.98298,-26.32436,24.78982,W
2017-03-19 10:41:53.829,8.35798,-25.94936,23.91482,W
2017-03-19 10:41:53.894,7.23298,-25.19936,24.78982,W
2017-03-19 10:41:53.988,7.60798,-24.07436,26.03982,W
2017-03-19 10:41:54.055,9.10798,-24.44936,25.22732,W
2017-03-19 10:41:54.140,9.48298,-24.44936,26.97732,W
2017-03-19 10:41:54.220,9.85798,-24.82436,25.66482,W
2017-03-19 10:41:54.296,8.35798,-24.44936,27.78982,W
2017-03-19 10:41:54.370,6.10798,-23.69936,27.78982,W
2017-03-19 10:41:54.454,6.48298,-22.57436,26.97732,W
2017-03-19 10:41:54.535,7.98298,-23.69936,28.66482,W
2017-03-19 10:41:54.618,9.10798,-24.82436,28.22732,W
2017-03-19 10:41:54.692,9.10798,-24.44936,29.53982,W
2017-03-19 10:41:54.776,7.60798,-25.19936,26.97732,W
2017-03-19 10:41:54.841,6.85798,-25.57436,26.53982,W
2017-03-19 10:41:54.933,7.23298,-25.57436,28.22732,W
2017-03-19 10:41:55.011,7.60798,-24.82436,29.03982,W
2017-03-19 10:41:55.097,9.10798,-24.82436,26.97732,W
2017-03-19 10:41:55.170,7.98298,-25.57436,27.35232,W
2017-03-19 10:41:55.247,7.23298,-24.82436,27.35232,W
2017-03-19 10:41:55.324,5.73298,-24.82436,26.10232,W
2017-03-19 10:41:55.411,7.60798,-23.32436,26.53982,W
2017-03-19 10:41:55.484,6.85798,-21.82436,26.97732,W
2017-03-19 10:41:55.574,9.85798,-22.94936,24.78982,W
2017-03-19 10:41:55.641,7.98298,-22.19936,24.35232,W
2017-03-19 10:41:55.726,6.85798,-22.57436,24.78982,W
2017-03-19 10:41:55.801,6.10798,-23.32436,25.22732,W
2017-03-19 10:41:55.887,6.10798,-22.94936,26.53982,W
2017-03-19 10:41:55.967,7.60798,-22.19936,26.47732,W
2017-03-19 10:41:56.051,7.98298,-23.69936,28.22732,W
2017-03-19 10:41:56.118,7.23298,-25.57436,26.47732,W
2017-03-19 10:41:56.205,6.48298,-25.94936,28.66482,W
2017-03-19 10:41:56.277,5.35798,-25.94936,27.78982,W
2017-03-19 10:41:56.367,4.98298,-26.32436,29.91482,W
2017-03-19 10:41:56.436,6.85798,-27.07436,29.53982,W
2017-03-19 10:41:56.522,6.48298,-28.57436,29.53982,W
2017-03-19 10:41:56.601,6.10798,-28.19936,30.78982,W
2017-03-19 10:41:56.682,4.60798,-28.19936,29.53982,W
2017-03-19 10:41:56.753,3.48298,-28.57436,31.22732,W
2017-03-19 10:41:56.842,3.85798,-29.69936,33.28982,W
2017-03-19 10:41:56.912,4.98298,-30.07436,31.60232,W
2017-03-19 10:41:56.996,6.48298,-30.44936,30.78982,W
2017-03-19 10:41:57.071,4.98298,-31.57436,30.28982,W
2017-03-19 10:41:57.167,3.48298,-30.82436,31.16482,W
2017-03-19 10:41:57.236,3.85798,-30.82436,30.35232,W
2017-03-19 10:41:57.316,5.73298,-30.44936,30.35232,W
2017-03-19 10:41:57.389,8.73298,-30.82436,27.35232,W
2017-03-19 10:41:57.476,8.73298,-32.32436,28.16482,W
2017-03-19 10:41:57.548,7.23298,-33.07436,26.47732,W
2017-03-19 10:41:57.642,5.35798,-32.69936,27.35232,W
2017-03-19 10:41:57.707,5.35798,-33.07436,28.16482,W
2017-03-19 10:41:57.790,6.85798,-33.82436,29.10232,W
2017-03-19 10:41:57.865,6.85798,-34.57436,28.60232,W
2017-03-19 10:41:57.950,7.23298,-35.69936,27.35232,W
2017-03-19 10:41:58.027,5.73298,-34.57436,30.78982,W
2017-03-19 10:41:58.108,5.35798,-34.94936,28.22732,W
2017-03-19 10:41:58.185,4.98298,-36.07436,29.91482,W
2017-03-19 10:41:58.269,5.35798,-36.44936,30.35232,W
2017-03-19 10:41:58.342,5.35798,-36.82436,31.16482,W
2017-03-19 10:41:58.426,6.85798,-37.57436,29.91482,W
2017-03-19 10:41:58.501,4.60798,-38.69936,32.03982,W
2017-03-19 10:41:58.592,3.48298,-37.19936,30.72732,W
2017-03-19 10:41:58.667,4.98298,-37.19936,30.78982,W
2017-03-19 10:41:58.743,4.98298,-37.19936,32.47732,W
2017-03-19 10:41:58.824,6.10798,-38.32436,32.47732,W
2017-03-19 10:41:58.915,5.73298,-37.94936,30.35232,W
2017-03-19 10:41:58.981,3.85798,-37.19936,29.91482,W
2017-03-19 10:41:59.066,3.85798,-36.44936,30.72732,W
2017-03-19 10:41:59.136,3.48298,-36.82436,30.28982,W
2017-03-19 10:41:59.220,4.98298,-36.82436,31.60232,W
2017-03-19 10:41:59.299,6.10798,-37.19936,31.16482,W
2017-03-19 10:41:59.380,4.60798,-37.57436,31.16482,W
2017-03-19 10:41:59.455,4.60798,-37.57436,30.35232,W
2017-03-19 10:41:59.538,4.23298,-36.82436,30.72732,W
2017-03-19 10:41:59.613,3.85798,-36.44936,30.35232,W
2017-03-19 10:41:59.699,6.48298,-34.94936,29.91482,W
2017-03-19 10:41:59.772,7.23298,-33.44936,28.60232,W
2017-03-19 10:41:59.864,7.98298,-33.07436,28.16482,W
2017-03-19 10:41:59.938,4.98298,-33.82436,29.91482,W
2017-03-19 10:42:00.015,3.48298,-35.32436,29.91482,W
2017-03-19 10:42:00.090,4.23298,-35.69936,31.16482,W
2017-03-19 10:42:00.184,4.60798,-35.69936,32.47732,W
2017-03-19 10:42:00.251,4.98298,-37.19936,31.16482,W
2017-03-19 10:42:00.337,4.98298,-37.19936,32.47732,W
2017-03-19 10:42:00.410,3.85798,-36.07436,31.16482,W
