,X_value,Y_value,Z_value,classification
2017-03-19 10:27:16.502,-0.05254,0.02629,-0.01868,T_E
2017-03-19 10:27:16.534,-0.03975,0.00286,-0.02561,T_E
2017-03-19 10:27:16.593,-0.03922,-0.02111,-0.02987,T_E
2017-03-19 10:27:16.631,-0.0291,-0.07491,-0.02561,T_E
2017-03-19 10:27:16.691,0.01404,-0.10154,-0.03839,T_E
2017-03-19 10:27:16.733,0.03695,-0.052,-0.04212,T_E
2017-03-19 10:27:16.790,0.00978,-0.04827,-0.0091,T_E
2017-03-19 10:27:16.833,0.07423,-0.06798,0.00795,T_E
2017-03-19 10:27:16.899,0.1701,-0.02164,0.0202,T_E
2017-03-19 10:27:16.930,0.1456,-0.01206,0.01594,T_E
2017-03-19 10:27:16.989,0.10139,0.00605,0.03085,T_E
2017-03-19 10:27:17.055,0.11258,-0.00247,0.04523,T_E
2017-03-19 10:27:17.089,0.12643,0.01032,0.02925,T_E
2017-03-19 10:27:17.173,0.10885,0.02683,0.0218,T_E
2017-03-19 10:27:17.194,0.08222,0.03056,0.04044,T_E
2017-03-19 10:27:17.254,0.07263,0.04387,0.03138,T_E
2017-03-19 10:27:17.296,0.04813,0.05452,0.02979,T_E
2017-03-19 10:27:17.348,0.02576,0.06251,0.02499,T_E
2017-03-19 10:27:17.386,0.03002,0.05452,0.01753,T_E
2017-03-19 10:27:17.446,0.00126,0.03854,0.0186,T_E
2017-03-19 10:27:17.492,-0.02218,0.02736,0.017,T_E
2017-03-19 10:27:17.550,-0.01206,0.01404,0.01967,T_E
2017-03-19 10:27:17.586,-0.00194,0.03056,0.0154,T_E
2017-03-19 10:27:17.645,0.03535,0.00499,0.00315,T_E
2017-03-19 10:27:17.701,0.01511,-0.00247,0.00049,T_E
2017-03-19 10:27:17.744,0.01298,-0.02644,-0.00697,T_E
2017-03-19 10:27:17.785,0.03268,-0.02164,-0.01975,T_E
2017-03-19 10:27:17.844,0.05026,-0.03389,-0.00643,T_E
2017-03-19 10:27:17.883,0.08275,-0.03656,-0.00377,T_E
2017-03-19 10:27:17.949,-0.00513,0.02363,-0.01229,T_E
2017-03-19 10:27:17.986,0.01138,0.00126,-0.00537,T_E
2017-03-19 10:27:18.047,0.04813,-0.01259,-0.00803,T_E
2017-03-19 10:27:18.081,0.00126,0.00978,-0.01016,T_E
2017-03-19 10:27:18.140,-0.01578,0.00552,-0.00484,T_E
2017-03-19 10:27:18.181,0.01085,0.01138,-0.00643,T_E
2017-03-19 10:27:18.255,-0.02484,0.00712,-0.00856,T_E
2017-03-19 10:27:18.281,-0.03656,-0.01206,0.00156,T_E
2017-03-19 10:27:18.345,0.00019,0.02363,0.00102,T_E
2017-03-19 10:27:18.399,-0.01365,-0.02271,-0.00484,T_E
2017-03-19 10:27:18.438,-0.02271,0.01724,-0.00271,T_E
2017-03-19 10:27:18.497,-0.06692,0.02683,-0.00537,T_E
2017-03-19 10:27:18.541,-0.06159,0.02257,-0.00217,T_E
2017-03-19 10:27:18.602,-0.09355,0.0231,-0.01069,T_E
2017-03-19 10:27:18.637,-0.11166,-0.00247,-0.00643,T_E
2017-03-19 10:27:18.696,-0.07331,-0.00673,-0.01283,T_E
2017-03-19 10:27:18.736,-0.06319,-0.02218,-0.01602,T_E
2017-03-19 10:27:18.799,-0.01898,-0.05786,-0.02508,T_E
2017-03-19 10:27:18.836,0.04653,-0.08343,-0.01655,T_E
2017-03-19 10:27:18.894,0.10406,-0.04401,-0.02774,T_E
2017-03-19 10:27:18.934,0.11897,-0.08077,-0.00324,T_E
2017-03-19 10:27:18.994,0.22283,-0.08396,0.0218,T_E
2017-03-19 10:27:19.034,0.1701,0.02416,0.00848,T_E
2017-03-19 10:27:19.094,0.02256,0.0231,0.02446,T_E
2017-03-19 10:27:19.139,0.01298,0.0721,0.03085,T_E
2017-03-19 10:27:19.203,0.03268,0.07317,0.01913,T_E
2017-03-19 10:27:19.232,0.03162,0.02683,0.01381,T_E
2017-03-19 10:27:19.291,-0.02111,0.09074,0.01168,T_E
2017-03-19 10:27:19.342,-0.05094,0.02736,0.01753,T_E
2017-03-19 10:27:19.395,-0.03762,0.02683,0.01967,T_E
2017-03-19 10:27:19.431,-0.04828,0.09554,0.0186,T_E
2017-03-19 10:27:19.493,-0.04455,0.1243,-0.0043,T_E
2017-03-19 10:27:19.530,-0.05094,0.11578,0.01061,T_E
2017-03-19 10:27:19.605,0.00978,0.13442,-0.0075,T_E
2017-03-19 10:27:19.630,-0.00034,0.10672,-0.01442,T_E
2017-03-19 10:27:19.692,0.03109,0.03162,0.01327,T_E
2017-03-19 10:27:19.756,0.06997,0.01245,-0.00484,T_E
2017-03-19 10:27:19.790,0.05772,0.05825,0.0154,T_E
2017-03-19 10:27:19.857,0.00925,0.0753,0.03351,T_E
2017-03-19 10:27:19.891,0.00872,-0.01206,0.00422,T_E
2017-03-19 10:27:19.949,-0.01419,0.0231,0.01327,T_E
2017-03-19 10:27:19.997,-0.02857,0.05825,0.00156,T_E
2017-03-19 10:27:20.046,-0.00993,0.01351,-0.02188,T_E
2017-03-19 10:27:20.087,0.03482,-0.07278,-0.032,T_E
2017-03-19 10:27:20.146,0.02629,-0.11006,-0.01975,T_E
2017-03-19 10:27:20.191,0.01138,-0.09941,-0.01762,T_E
2017-03-19 10:27:20.260,0.05079,-0.12178,-0.02987,T_E
2017-03-19 10:27:20.285,0.01617,-0.09941,0.01807,T_E
2017-03-19 10:27:20.349,-0.02697,-0.01632,0.01221,T_E
2017-03-19 10:27:20.400,-0.04828,0.04227,0.0202,T_E
2017-03-19 10:27:20.443,-0.05254,0.04494,0.03511,T_E
2017-03-19 10:27:20.484,-0.04135,0.02896,0.03884,T_E
2017-03-19 10:27:20.543,-0.03602,0.03854,0.00049,T_E
2017-03-19 10:27:20.582,-0.04614,0.10672,0.00795,T_E
2017-03-19 10:27:20.649,-0.04934,0.16105,0.05109,T_E
2017-03-19 10:27:20.682,-0.01845,0.02789,0.02073,T_E
2017-03-19 10:27:20.740,-0.02431,-0.0536,0.00156,T_E
2017-03-19 10:27:20.790,-0.00513,-0.1026,-0.01655,T_E
2017-03-19 10:27:20.840,-0.003,-0.15906,-0.00643,T_E
2017-03-19 10:27:20.882,0.00019,-0.11485,-0.00164,T_E
2017-03-19 10:27:20.941,0.01351,-0.20114,0.00475,T_E
2017-03-19 10:27:20.980,0.00126,-0.21392,0.01114,T_E
2017-03-19 10:27:21.054,-0.02431,-0.17557,0.00795,T_E
2017-03-19 10:27:21.101,-0.06479,-0.13563,0.00475,T_E
2017-03-19 10:27:21.138,-0.06532,-0.09887,0.01327,T_E
2017-03-19 10:27:21.199,-0.03283,-0.04348,-0.00271,T_E
2017-03-19 10:27:21.244,-0.05413,-0.00566,0.02073,T_E
2017-03-19 10:27:21.302,-0.00353,0.05878,0.03937,T_E
2017-03-19 10:27:21.344,0.05133,0.03162,0.0202,T_E
2017-03-19 10:27:21.402,0.04866,-0.00194,0.00582,T_E
2017-03-19 10:27:21.436,0.02896,-0.04455,0.00688,T_E
2017-03-19 10:27:21.495,0.07157,-0.04295,0.00209,T_E
2017-03-19 10:27:21.542,0.07476,-0.08183,-0.00697,T_E
2017-03-19 10:27:21.596,0.06997,-0.17451,0.00582,T_E
2017-03-19 10:27:21.640,0.11045,-0.1303,-0.0075,T_E
2017-03-19 10:27:21.694,0.10299,-0.1809,0.00049,T_E
2017-03-19 10:27:21.733,0.08968,-0.11432,0.01008,T_E
2017-03-19 10:27:21.794,0.0753,-0.07704,0.01274,T_E
2017-03-19 10:27:21.833,0.05186,-0.02431,0.00848,T_E
2017-03-19 10:27:21.893,0.0215,0.01937,0.01487,T_E
2017-03-19 10:27:21.939,0.00339,0.09341,0.02765,T_E
2017-03-19 10:27:21.999,-0.00513,0.14134,0.02233,T_E
2017-03-19 10:27:22.036,-0.01951,0.16425,0.01807,T_E
2017-03-19 10:27:22.091,-0.04508,0.1472,0.03245,T_E
2017-03-19 10:27:22.130,-0.00407,0.09394,0.02126,T_E
2017-03-19 10:27:22.191,0.00872,0.10086,0.01807,T_E
2017-03-19 10:27:22.230,0.04121,0.07902,0.00688,T_E
2017-03-19 10:27:22.290,0.03268,0.03535,-0.00484,T_E
2017-03-19 10:27:22.351,0.04334,0.02842,0.00422,T_E
2017-03-19 10:27:22.409,0.0705,-0.02004,-0.01868,T_E
2017-03-19 10:27:22.448,0.02629,-0.02058,-0.05224,T_E
2017-03-19 10:27:22.488,-0.01738,-0.0291,-0.07088,T_E
2017-03-19 10:27:22.550,-0.04082,0.0199,-0.032,T_E
2017-03-19 10:27:22.587,-0.05946,-0.00513,-0.01123,T_E
2017-03-19 10:27:22.655,-0.09834,-0.01312,-0.02561,T_E
2017-03-19 10:27:22.690,-0.15587,-0.0259,-0.02241,T_E
2017-03-19 10:27:22.751,-0.13563,-0.01046,-0.04319,T_E
2017-03-19 10:27:22.786,-0.17398,-0.05307,-0.04159,T_E
2017-03-19 10:27:22.845,-0.20753,-0.10367,-0.04745,T_E
2017-03-19 10:27:22.885,-0.1532,-0.13882,-0.08473,T_E
2017-03-19 10:27:22.955,-0.09941,-0.14042,-0.07248,T_E
2017-03-19 10:27:22.986,-0.02484,-0.09568,-0.03839,T_E
2017-03-19 10:27:23.047,0.00232,-0.08556,-0.0059,T_E
2017-03-19 10:27:23.097,0.06997,-0.04348,0.01061,T_E
2017-03-19 10:27:23.151,0.10779,-0.01951,0.01807,T_E
2017-03-19 10:27:23.185,0.10193,-0.1042,0.01647,T_E
2017-03-19 10:27:23.248,0.13069,-0.04508,0.04896,T_E
2017-03-19 10:27:23.282,0.20845,-0.02111,0.06334,T_E
2017-03-19 10:27:23.341,0.16797,-0.1074,0.05801,T_E
2017-03-19 10:27:23.382,0.08968,-0.04508,0.07559,T_E
2017-03-19 10:27:23.450,0.0721,-0.06053,0.07186,T_E
2017-03-19 10:27:23.480,0.0934,-0.04721,0.01381,T_E
2017-03-19 10:27:23.546,0.02842,0.03854,-0.00377,T_E
2017-03-19 10:27:23.580,-0.00993,0.14933,-0.01602,T_E
2017-03-19 10:27:23.656,-0.06958,0.20366,0.02446,T_E
2017-03-19 10:27:23.701,0.00286,0.26332,-0.01016,T_E
2017-03-19 10:27:23.743,-0.05254,0.22923,-4e-05,T_E
2017-03-19 10:27:23.803,-0.01259,0.27983,0.00528,T_E
2017-03-19 10:27:23.845,-0.01365,0.20473,0.01114,T_E
2017-03-19 10:27:23.897,-0.02644,0.18555,0.01327,T_E
2017-03-19 10:27:23.941,0.00605,0.19034,-0.01389,T_E
2017-03-19 10:27:23.997,-0.02218,0.05559,0.00209,T_E
2017-03-19 10:27:24.036,-0.00247,0.01351,-0.03307,T_E
2017-03-19 10:27:24.101,-0.04987,-0.06372,-0.01868,T_E
2017-03-19 10:27:24.135,-0.02058,-0.11858,-0.032,T_E
2017-03-19 10:27:24.198,0.00765,-0.15161,-0.04372,T_E
2017-03-19 10:27:24.235,-0.0323,-0.19368,-0.03466,T_E
2017-03-19 10:27:24.294,-0.02324,-0.17717,-0.0336,T_E
2017-03-19 10:27:24.337,0.03535,-0.14308,-0.0352,T_E
2017-03-19 10:27:24.397,0.09607,-0.09195,-0.04159,T_E
2017-03-19 10:27:24.433,0.09234,-0.09248,-0.0336,T_E
2017-03-19 10:27:24.493,0.05292,-0.04135,-0.01868,T_E
2017-03-19 10:27:24.537,0.03109,-0.02111,-0.00217,T_E
2017-03-19 10:27:24.608,0.03908,-0.01578,-0.0043,T_E
2017-03-19 10:27:24.633,0.01191,-0.02058,0.01647,T_E
2017-03-19 10:27:24.691,0.02416,0.03375,0.0154,T_E
2017-03-19 10:27:24.753,-0.01046,0.02097,0.02979,T_E
2017-03-19 10:27:24.793,-0.00566,-0.00353,0.03192,T_E
2017-03-19 10:27:24.838,0.06145,0.01085,0.02126,T_E
2017-03-19 10:27:24.891,0.02789,-0.0062,0.0186,T_E
2017-03-19 10:27:24.934,0.0231,0.0247,0.02819,T_E
2017-03-19 10:27:24.992,0.08222,0.03854,0.02552,T_E
2017-03-19 10:27:25.050,0.07849,0.03535,0.02606,T_E
2017-03-19 10:27:25.098,0.08009,0.0753,0.0186,T_E
2017-03-19 10:27:25.159,0.07902,0.0753,0.02712,T_E
2017-03-19 10:27:25.191,0.04973,0.09447,0.03724,T_E
2017-03-19 10:27:25.249,0.06198,0.07956,0.01487,T_E
2017-03-19 10:27:25.289,-0.01099,0.08648,0.02233,T_E
2017-03-19 10:27:25.352,-0.04348,0.13335,0.04683,T_E
2017-03-19 10:27:25.394,-0.01951,0.09767,0.01061,T_E
2017-03-19 10:27:25.449,-0.0765,0.07849,-0.00697,T_E
2017-03-19 10:27:25.485,-0.06798,0.06464,-0.02561,T_E
2017-03-19 10:27:25.558,-0.06212,-0.01525,-0.03093,T_E
2017-03-19 10:27:25.584,-0.07171,0.00925,-0.04212,T_E
2017-03-19 10:27:25.650,-0.10686,-0.01099,-0.04851,T_E
2017-03-19 10:27:25.693,-0.09515,-0.05839,-0.04532,T_E
2017-03-19 10:27:25.744,-0.07917,-0.10633,-0.05384,T_E
2017-03-19 10:27:25.783,-0.07704,-0.08396,-0.05171,T_E
2017-03-19 10:27:25.849,-0.08822,-0.12338,-0.05277,T_E
2017-03-19 10:27:25.903,-0.0781,-0.12231,-0.05171,T_E
2017-03-19 10:27:26.016,-0.04188,-0.14042,-0.05384,T_E
2017-03-19 10:27:26.016,-0.04188,-0.14042,-0.05384,T_E
2017-03-19 10:27:26.081,-0.06798,-0.11326,-0.05703,T_E
2017-03-19 10:27:26.081,-0.06798,-0.11326,-0.05703,T_E
2017-03-19 10:27:26.181,-0.07278,-0.10899,-0.05171,T_E
2017-03-19 10:27:26.248,-0.04135,-0.08822,-0.0352,T_E
2017-03-19 10:27:26.248,-0.04135,-0.08822,-0.0352,T_E
2017-03-19 10:27:26.330,-0.05254,-0.06212,-0.02774,T_E
2017-03-19 10:27:26.399,-0.02644,-0.01312,-0.01975,T_E
2017-03-19 10:27:26.400,-0.00194,0.00765,-0.01069,T_E
2017-03-19 10:27:26.491,-0.00886,-0.00726,-0.01389,T_E
2017-03-19 10:27:26.565,0.04813,0.00499,0.0186,T_E
2017-03-19 10:27:26.565,0.04813,0.00499,0.0186,T_E
2017-03-19 10:27:26.648,0.00286,-0.01259,0.03085,T_E
2017-03-19 10:27:26.648,0.00286,-0.01259,0.03085,T_E
2017-03-19 10:27:26.717,0.02576,-0.01152,0.02286,T_E
2017-03-19 10:27:26.806,-0.01578,-0.03922,0.00315,T_E
2017-03-19 10:27:26.806,-0.01578,-0.03922,0.00315,T_E
2017-03-19 10:27:26.877,-0.01951,0.00233,-0.02614,T_E
2017-03-19 10:27:26.968,-0.01046,-0.00992,-0.01868,T_E
2017-03-19 10:27:26.968,0.03535,0.03482,-0.02081,T_E
2017-03-19 10:27:27.034,0.03162,0.03854,0.00315,T_E
2017-03-19 10:27:27.034,0.03162,0.03854,0.00315,T_E
2017-03-19 10:27:27.129,0.08115,0.07636,0.00848,T_E
2017-03-19 10:27:27.193,0.01777,0.07849,-0.00217,T_E
2017-03-19 10:27:27.193,0.01777,0.07849,-0.00217,T_E
2017-03-19 10:27:27.290,0.02043,0.09394,0.01061,T_E
2017-03-19 10:27:27.352,0.03641,0.09607,0.00475,T_E
2017-03-19 10:27:27.352,-0.01419,0.05293,0.00315,T_E
2017-03-19 10:27:27.443,-0.00247,0.03801,0.00528,T_E
2017-03-19 10:27:27.443,-0.00247,0.03801,0.00528,T_E
2017-03-19 10:27:27.518,-0.01951,-0.0014,0.00049,T_E
2017-03-19 10:27:27.600,-0.04614,-0.1058,-0.00697,T_E
2017-03-19 10:27:27.600,-0.04614,-0.1058,-0.00697,T_E
2017-03-19 10:27:27.670,-0.03017,-0.09142,-0.0059,T_E
2017-03-19 10:27:27.767,-0.0062,-0.09994,-0.01389,T_E
2017-03-19 10:27:27.767,-0.00993,-0.10047,-0.01602,T_E
2017-03-19 10:27:27.829,-0.01259,-0.08929,0.01008,T_E
2017-03-19 10:27:27.929,0.01138,-0.03762,0.00422,T_E
2017-03-19 10:27:27.929,0.01138,-0.03762,0.00422,T_E
2017-03-19 10:27:27.991,0.0199,0.00446,0.01487,T_E
2017-03-19 10:27:27.991,0.0199,0.00446,0.01487,T_E
2017-03-19 10:27:28.080,0.00712,-0.00513,0.01114,T_E
2017-03-19 10:27:28.157,0.01191,0.046,0.01647,T_E
2017-03-19 10:27:28.157,0.01191,0.046,0.01647,T_E
2017-03-19 10:27:28.238,-0.0014,0.05985,0.01753,T_E
2017-03-19 10:27:28.305,0.01244,0.05985,0.00582,T_E
2017-03-19 10:27:28.305,0.01244,0.05985,0.00582,T_E
2017-03-19 10:27:28.417,0.02363,0.06731,0.01594,T_E
2017-03-19 10:27:28.417,0.02363,0.06731,0.01594,T_E
2017-03-19 10:27:28.464,0.00605,0.03428,-0.00164,T_E
2017-03-19 10:27:28.556,0.05133,0.00605,0.00795,T_E
2017-03-19 10:27:28.556,0.05133,0.00605,0.00795,T_E
2017-03-19 10:27:28.623,0.04174,-0.02058,0.00369,T_E
2017-03-19 10:27:28.710,0.06997,-0.00833,-0.00697,T_E
2017-03-19 10:27:28.710,0.06997,-0.00833,-0.00697,T_E
2017-03-19 10:27:28.781,0.04174,0.03162,0.01221,T_E
2017-03-19 10:27:28.781,0.04174,0.03162,0.01221,T_E
2017-03-19 10:27:28.873,0.04547,0.02683,0.00156,T_E
2017-03-19 10:27:28.940,0.03215,0.02736,0.00955,T_E
2017-03-19 10:27:28.940,0.02629,0.07956,0.01221,T_E
2017-03-19 10:27:29.030,0.05026,0.04813,0.00848,T_E
2017-03-19 10:27:29.100,-0.01685,0.05878,-0.00271,T_E
2017-03-19 10:27:29.100,-0.01685,0.05878,-0.00271,T_E
2017-03-19 10:27:29.189,-0.02111,0.0689,-0.0091,T_E
2017-03-19 10:27:29.260,-0.04774,0.02257,-0.02401,T_E
2017-03-19 10:27:29.260,-0.04774,0.02257,-0.02401,T_E
2017-03-19 10:27:29.358,-0.06425,-0.04082,-0.02295,T_E
2017-03-19 10:27:29.358,-0.06425,-0.04082,-0.02295,T_E
2017-03-19 10:27:29.417,-0.06852,-0.08875,-0.03307,T_E
2017-03-19 10:27:29.514,-0.08236,-0.11432,-0.032,T_E
2017-03-19 10:27:29.515,-0.05733,-0.12338,-0.03573,T_E
2017-03-19 10:27:29.584,-0.03816,-0.13669,-0.03946,T_E
2017-03-19 10:27:29.678,-0.03123,-0.17611,-0.05224,T_E
2017-03-19 10:27:29.678,-0.03123,-0.17611,-0.05224,T_E
2017-03-19 10:27:29.741,0.01085,-0.12071,-0.01123,T_E
2017-03-19 10:27:29.741,0.01085,-0.12071,-0.01123,T_E
2017-03-19 10:27:29.823,0.046,-0.10154,-0.02667,T_E
2017-03-19 10:27:29.894,0.01191,-0.02803,0.00582,T_E
2017-03-19 10:27:29.894,0.01191,-0.02803,0.00582,T_E
2017-03-19 10:27:29.982,-0.00939,0.02523,0.02073,T_E
2017-03-19 10:27:30.052,0.03961,0.08701,0.03831,T_E
2017-03-19 10:27:30.052,0.03961,0.08701,0.03831,T_E
2017-03-19 10:27:30.142,0.06464,0.13974,0.02659,T_E
2017-03-19 10:27:30.142,0.06464,0.13974,0.02659,T_E
2017-03-19 10:27:30.211,0.0215,0.0982,0.03511,T_E
2017-03-19 10:27:30.309,0.01511,0.07849,0.01061,T_E
2017-03-19 10:27:30.309,0.01511,0.07849,0.01061,T_E
2017-03-19 10:27:30.373,-0.01152,0.06997,0.01327,T_E
2017-03-19 10:27:30.457,-0.00087,0.10033,0.00901,T_E
2017-03-19 10:27:30.457,-0.00087,0.10033,0.00901,T_E
2017-03-19 10:27:30.534,-0.02857,0.08595,-0.0075,T_E
2017-03-19 10:27:30.616,0.00978,0.0998,0.01807,T_E
2017-03-19 10:27:30.616,0.00978,0.0998,0.01807,T_E
2017-03-19 10:27:30.687,-0.0568,0.01298,0.00848,T_E
2017-03-19 10:27:30.687,-0.0568,0.01298,0.00848,T_E
2017-03-19 10:27:30.779,0.00073,-0.00939,0.00315,T_E
2017-03-19 10:27:30.853,-0.01578,-0.08662,-0.0075,T_E
2017-03-19 10:27:30.853,-0.01578,-0.08662,-0.0075,T_E
2017-03-19 10:27:30.942,-0.02218,-0.09994,-0.00324,T_E
2017-03-19 10:27:31.006,-0.05413,-0.11539,-0.01336,T_E
2017-03-19 10:27:31.006,-0.03443,-0.06745,0.00049,T_E
2017-03-19 10:27:31.102,0.03641,-0.01845,0.00635,T_E
2017-03-19 10:27:31.102,0.03641,-0.01845,0.00635,T_E
2017-03-19 10:27:31.164,-0.00833,-0.02803,0.01381,T_E
2017-03-19 10:27:31.258,0.03055,0.01671,0.01381,T_E
2017-03-19 10:27:31.258,0.03055,0.01671,0.01381,T_E
2017-03-19 10:27:31.323,0.01777,0.01138,0.01381,T_E
2017-03-19 10:27:31.413,-0.09568,0.03961,0.02552,T_E
2017-03-19 10:27:31.413,-0.09568,0.03961,0.02552,T_E
2017-03-19 10:27:31.481,-0.02804,0.0215,0.00475,T_E
2017-03-19 10:27:31.482,0.01085,-0.003,-0.01655,T_E
2017-03-19 10:27:31.574,-0.05413,-0.05254,-0.01442,T_E
2017-03-19 10:27:31.647,-0.01099,-0.03709,-0.01442,T_E
2017-03-19 10:27:31.647,-0.01099,-0.03709,-0.01442,T_E
2017-03-19 10:27:31.737,0.03961,-0.00566,-0.00803,T_E
2017-03-19 10:27:31.804,0.0721,-0.00673,0.00369,T_E
2017-03-19 10:27:31.804,0.0721,-0.00673,0.00369,T_E
2017-03-19 10:27:31.887,0.10139,0.03109,-0.00111,T_E
2017-03-19 10:27:31.959,0.08542,0.04227,0.00528,T_E
2017-03-19 10:27:31.959,0.05825,0.03641,0.00582,T_E
2017-03-19 10:27:32.045,0.01937,0.04707,0.00688,T_E
2017-03-19 10:27:32.045,0.01937,0.04707,0.00688,T_E
2017-03-19 10:27:32.116,0.00765,0.03269,0.00741,T_E
2017-03-19 10:27:32.209,-0.01951,-0.0014,-4e-05,T_E
2017-03-19 10:27:32.209,-0.01951,-0.0014,-4e-05,T_E
2017-03-19 10:27:32.281,-0.02963,0.00765,0.00369,T_E
2017-03-19 10:27:32.364,-0.02537,-0.0062,-0.00271,T_E
2017-03-19 10:27:32.364,-0.02537,-0.0062,-0.00271,T_E
2017-03-19 10:27:32.434,-0.04082,-0.02324,0.00528,T_E
2017-03-19 10:27:32.434,-0.04082,-0.02324,0.00528,T_E
2017-03-19 10:27:32.525,-0.00353,-0.01206,-0.00537,T_E
2017-03-19 10:27:32.598,-0.03496,-0.02164,-0.00484,T_E
2017-03-19 10:27:32.598,-0.03496,-0.02164,-0.00484,T_E
2017-03-19 10:27:32.688,-0.01792,-0.03016,0.00156,T_E
2017-03-19 10:27:32.753,0.00818,-0.0275,-0.01442,T_E
2017-03-19 10:27:32.753,-0.00886,-0.03602,-0.01496,T_E
2017-03-19 10:27:32.851,0.01777,-0.0568,-0.00643,T_E
2017-03-19 10:27:32.851,0.01777,-0.0568,-0.00643,T_E
2017-03-19 10:27:32.910,0.03215,-0.03283,-0.01389,T_E
2017-03-19 10:27:32.999,-0.00407,0.00126,-0.00537,T_E
2017-03-19 10:27:32.999,-0.00407,0.00126,-0.00537,T_E
2017-03-19 10:27:33.070,-0.03176,0.0215,-0.00803,T_E
2017-03-19 10:27:33.168,-0.03656,0.01032,-0.00324,T_E
2017-03-19 10:27:33.168,-0.01472,0.03109,-0.00377,T_E
2017-03-19 10:27:33.234,-0.03123,0.00818,-0.01496,T_E
2017-03-19 10:27:33.318,0.00286,-0.01206,-0.01549,T_E
2017-03-19 10:27:33.318,0.00286,-0.01206,-0.01549,T_E
2017-03-19 10:27:33.391,0.00019,0.00712,-0.01442,T_E
2017-03-19 10:27:33.391,0.00019,0.00712,-0.01442,T_E
2017-03-19 10:27:33.485,-0.00726,0.01085,-0.00057,T_E
2017-03-19 10:27:33.555,-0.01206,0.03056,-0.01229,T_E
2017-03-19 10:27:33.555,-0.01206,0.03056,-0.01229,T_E
2017-03-19 10:27:33.640,-0.05467,0.03002,-0.00217,T_E
2017-03-19 10:27:33.705,-0.04934,-0.01578,-0.00643,T_E
2017-03-19 10:27:33.705,-0.04934,-0.01578,-0.00643,T_E
2017-03-19 10:27:33.795,-0.02697,-0.14149,-0.0352,T_E
2017-03-19 10:27:33.795,-0.02697,-0.14149,-0.0352,T_E
2017-03-19 10:27:33.871,-0.02857,-0.13882,-0.032,T_E
2017-03-19 10:27:33.959,-0.00353,-0.11432,-0.01496,T_E
2017-03-19 10:27:33.960,0.03695,-0.07011,-0.00856,T_E
2017-03-19 10:27:34.026,0.05079,-0.03602,-0.00111,T_E
2017-03-19 10:27:34.116,0.07849,-0.00034,0.02765,T_E
2017-03-19 10:27:34.116,0.12749,-0.04401,0.01274,T_E
2017-03-19 10:27:34.182,0.11684,-0.05839,0.01381,T_E
2017-03-19 10:27:34.182,0.11684,-0.05839,0.01381,T_E
2017-03-19 10:27:34.280,0.15412,-0.03549,0.01114,T_E
2017-03-19 10:27:34.346,0.07956,0.03588,0.0154,T_E
2017-03-19 10:27:34.346,0.07956,0.03588,0.0154,T_E
2017-03-19 10:27:34.435,0.04653,0.0476,0.00688,T_E
2017-03-19 10:27:34.505,0.00019,0.14188,0.01168,T_E
2017-03-19 10:27:34.505,0.00019,0.14188,0.01168,T_E
2017-03-19 10:27:34.591,-0.05893,0.13282,0.01594,T_E
2017-03-19 10:27:34.669,-0.02058,0.1472,0.03298,T_E
2017-03-19 10:27:34.669,-0.02058,0.1472,0.03298,T_E
2017-03-19 10:27:34.759,-0.05573,0.10779,0.02606,T_E
2017-03-19 10:27:34.759,-0.05573,0.10779,0.02606,T_E
2017-03-19 10:27:34.825,0.00073,0.07317,0.017,T_E
2017-03-19 10:27:34.908,0.02097,0.01138,0.00369,T_E
2017-03-19 10:27:34.908,0.02097,0.01138,0.00369,T_E
2017-03-19 10:27:34.977,-0.00939,0.00872,0.01381,T_E
2017-03-19 10:27:35.076,0.00765,0.00552,0.00528,T_E
2017-03-19 10:27:35.076,0.00765,0.00552,0.00528,T_E
2017-03-19 10:27:35.136,-0.0584,0.04547,0.00635,T_E
2017-03-19 10:27:35.136,-0.0584,0.04547,0.00635,T_E
2017-03-19 10:27:35.229,-0.03869,0.03322,0.01807,T_E
2017-03-19 10:27:35.299,-0.02218,0.02416,0.00422,T_E
2017-03-19 10:27:35.299,-0.02218,0.02416,0.00422,T_E
2017-03-19 10:27:35.395,-0.04508,-0.0275,0.00475,T_E
2017-03-19 10:27:35.465,0.02736,-0.04987,-0.00271,T_E
2017-03-19 10:27:35.465,0.02736,-0.04987,-0.00271,T_E
2017-03-19 10:27:35.550,0.01937,-0.05041,0.00049,T_E
2017-03-19 10:27:35.550,0.01937,-0.05041,0.00049,T_E
2017-03-19 10:27:35.613,0.06464,-0.03549,-0.00057,T_E
2017-03-19 10:27:35.702,0.03535,0.01404,0.01168,T_E
2017-03-19 10:27:35.702,0.03535,0.01404,0.01168,T_E
2017-03-19 10:27:35.778,0.00552,0.04866,0.02606,T_E
2017-03-19 10:27:35.860,0.00392,0.05878,0.01807,T_E
2017-03-19 10:27:35.860,0.00392,0.05878,0.01807,T_E
2017-03-19 10:27:35.931,-0.02431,-0.03709,0.01168,T_E
2017-03-19 10:27:36.025,0.00339,-0.02803,0.0154,T_E
2017-03-19 10:27:36.025,0.02043,-0.07331,0.03511,T_E
2017-03-19 10:27:36.088,-0.03123,-0.11432,0.04523,T_E
2017-03-19 10:27:36.088,-0.03123,-0.11432,0.04523,T_E
2017-03-19 10:27:36.181,-0.01951,-0.13829,0.05322,T_E
2017-03-19 10:27:36.248,-0.07011,-0.11219,0.07985,T_E
