Region,Export Country,Year,WEX,WEM,ECA,ANZ,USC,LAC,AME,APA
APA,CHINA,2007,0.32,0.13,0.14,0.02,0.04,0.15,0.16,9.54
APA,CHINA,2008,0.49,0.14,0.30,0.00,0.05,0.21,0.19,8.27
APA,CHINA,2009,3.58,0.20,0.29,0.25,0.11,0.54,0.61,5.53
APA,HK,1990,na,na,na,na,na,na,na,na
APA,HK,1991,na,na,na,na,na,na,na,na
APA,HK,1992,na,na,na,na,na,na,na,na
APA,HK,1993,na,na,na,na,na,na,na,na
APA,HK,1994,na,na,na,na,na,na,na,na
APA,HK,1995,na,na,na,na,na,na,na,na
APA,HK,1996,0.03,0.13,0.00,0.30,0.09,0.01,0.04,13.80
APA,HK,1997,0.04,0.05,0.01,0.20,0.03,na,0.01,11.76
APA,HK,1998,0.12,0.12,na,0.41,0.07,na,0.03,8.92
APA,HK,1999,0.39,0.11,na,0.67,0.19,na,0.16,11.72
APA,HK,2000,1.17,0.03,na,1.54,0.36,0.01,0.01,10.45
APA,HK,2001,0.43,0.02,na,0.46,0.34,na,0.28,11.71
APA,HK,2002,0.05,0.01,na,0.06,0.21,na,0.17,13.08
APA,HK,2003,0.13,0.02,na,0.88,0.04,na,0.02,13.87
APA,HK,2004,0.08,0.01,na,0.03,0.18,na,na,12.48
APA,HK,2005,0.15,0.07,na,0.01,0.19,0.21,0.49,11.84
APA,HK,2006,0.16,0.04,na,0.32,0.13,0.07,0.43,10.77
APA,HK,2007,0.07,0.03,na,0.28,0.06,na,0.18,10.45
APA,HK,2008,0.06,0.04,na,0.24,0.08,0.00,0.20,9.27
APA,HK,2009,0.20,0.05,na,0.19,0.11,na,0.14,8.34
APA,INDIA,1990,na,na,na,na,na,na,na,na
APA,INDIA,1991,na,na,na,na,na,na,na,na
APA,INDIA,1992,na,na,na,na,na,na,na,na
APA,INDIA,1993,na,na,na,na,na,na,na,na
APA,INDIA,1994,na,na,na,na,na,na,na,na
APA,INDIA,1995,na,na,na,na,na,na,na,na
APA,INDIA,1996,0.04,1.42,na,na,na,na,1.06,1.95
APA,INDIA,1997,na,1.56,na,3.07,na,na,na,0.97
APA,INDIA,1998,4.13,0.94,na,0.17,0.38,na,7.65,0.44
APA,INDIA,1999,1.21,1.40,na,na,0.11,na,2.68,0.78
APA,INDIA,2000,2.33,1.05,na,3.42,0.54,na,na,1.57
APA,INDIA,2001,0.04,0.52,na,na,0.29,na,1.43,8.23
APA,INDIA,2002,5.66,0.91,na,na,0.22,na,9.58,0.50
APA,INDIA,2003,3.88,0.93,na,na,0.02,na,20.84,0.29
APA,INDIA,2004,0.40,0.52,0.18,na,1.52,na,20.80,1.04
APA,INDIA,2005,6.45,0.43,0.78,0.12,0.66,0.02,5.15,1.81
APA,INDIA,2006,5.99,0.32,na,0.00,0.75,na,8.32,2.27
APA,INDIA,2007,5.38,0.85,0.03,0.02,0.46,na,3.94,0.93
APA,INDIA,2008,2.20,0.33,0.01,11.84,0.60,0.00,1.65,2.78
APA,INDIA,2009,4.28,0.18,0.13,2.75,0.14,1.25,3.52,4.27
APA,JPN,1990,,0.40,na,na,na,na,na,12.14
APA,JPN,1991,,0.52,na,na,0.38,na,na,11.14
APA,JPN,1992,,0.39,na,na,0.53,na,na,12.94
APA,JPN,1993,,0.46,na,na,0.66,na,na,12.13
APA,JPN,1994,,1.14,na,na,0.28,na,na,4.42
APA,JPN,1995,,na,na,na,0.11,na,na,17.45
APA,JPN,1996,na,0.07,na,5.52,3.25,na,na,4.68
APA,JPN,1997,0.83,na,na,na,na,na,57.84,2.34
APA,JPN,1998,11.88,0.08,1.75,na,0.18,na,na,0.85
APA,JPN,1999,0.99,0.07,0.41,na,0.05,na,na,11.85
APA,JPN,2000,0.06,0.11,0.08,na,0.09,31.23,na,1.60
APA,JPN,2001,7.30,0.12,0.65,0.84,1.22,0.61,na,2.88
APA,JPN,2002,2.15,0.21,na,0.65,2.16,0.14,na,3.59
APA,JPN,2003,6.11,0.18,na,0.55,1.22,0.11,na,3.92
APA,JPN,2004,3.57,0.30,na,na,0.33,na,na,7.27
APA,JPN,2005,4.65,0.22,0.33,na,0.67,1.64,na,5.39
APA,JPN,2006,6.80,0.49,na,na,0.54,na,na,2.85
APA,JPN,2007,1.40,0.47,0.05,na,0.29,0.19,0.21,6.38
APA,JPN,2008,1.40,0.02,0.19,0.34,0.48,na,na,7.58
APA,JPN,2009,0.84,0.03,0.17,0.09,0.02,4.02,na,7.12
APA,KOR,1990,na,na,na,na,na,na,na,na
APA,KOR,1991,na,na,na,na,na,na,na,na
APA,KOR,1992,na,na,na,na,na,na,na,na
APA,KOR,1993,na,na,na,na,na,na,na,na
APA,KOR,1994,na,na,na,na,na,na,na,na
APA,KOR,1995,na,na,na,na,na,na,na,na
APA,KOR,1996,0.28,0.06,5.31,9.73,2.24,na,na,3.52
APA,KOR,1997,na,0.33,4.55,na,1.29,na,na,4.07
APA,KOR,1998,1.81,0.10,na,na,0.34,na,na,7.28
APA,KOR,1999,na,na,na,na,0.14,na,na,13.16
APA,KOR,2000,0.68,na,na,na,na,na,na,12.27
APA,KOR,2001,2.51,0.29,1.42,na,1.27,na,na,4.72
APA,KOR,2002,3.23,0.05,4.11,6.52,0.50,na,na,5.87
APA,KOR,2003,0.45,na,na,na,na,na,0.19,13.95
APA,KOR,2004,na,na,0.22,9.80,na,na,na,11.18
APA,KOR,2005,3.54,na,na,5.94,na,1.87,10.87,6.61
APA,KOR,2006,na,na,na,0.77,na,na,na,11.35
APA,KOR,2007,na,na,na,2.64,0.12,na,na,9.81
APA,KOR,2008,1.32,0.03,0.03,4.16,0.05,0.04,na,7.65
APA,KOR,2009,na,0.01,na,0.45,3.19,na,na,3.13
APA,MAL,1990,na,na,na,na,na,na,na,na
APA,MAL,1991,na,na,na,na,na,na,na,na
APA,MAL,1992,na,na,na,na,na,na,na,na
APA,MAL,1993,na,na,na,na,na,na,na,na
APA,MAL,1994,na,na,na,na,na,na,na,na
APA,MAL,1995,na,na,na,na,na,na,na,na
APA,MAL,1996,0.08,0.15,na,8.92,0.15,0.10,0.46,11.85
APA,MAL,1997,0.01,0.04,na,3.16,0.13,0.06,na,10.44
APA,MAL,1998,0.04,0.19,na,12.50,0.08,0.58,1.55,6.96
APA,MAL,1999,0.25,0.20,0.22,10.53,0.04,0.41,0.96,9.70
APA,MAL,2000,0.19,0.20,0.06,16.57,0.07,0.54,2.56,8.32
APA,MAL,2001,0.23,0.16,na,12.34,0.05,0.17,1.09,9.96
APA,MAL,2002,0.02,0.09,na,3.64,0.01,0.36,0.37,12.37
APA,MAL,2003,0.01,0.05,0.02,2.05,0.09,na,na,13.29
APA,MAL,2004,0.09,0.09,0.13,3.71,0.11,0.20,1.44,11.04
APA,MAL,2005,0.05,0.07,0.02,2.05,0.07,0.04,0.87,11.74
APA,MAL,2006,0.04,0.08,0.02,1.95,0.06,0.07,0.47,10.42
APA,MAL,2007,0.04,0.07,0.01,1.25,0.04,0.06,0.24,9.89
APA,MAL,2008,0.08,0.04,0.01,0.74,0.07,0.08,0.24,8.96
APA,MAL,2009,0.02,0.02,0.03,0.36,0.01,0.04,0.16,8.44
APA,PHIL,1990,na,na,na,na,na,na,na,na
APA,PHIL,1991,na,na,na,na,na,na,na,na
APA,PHIL,1992,na,na,na,na,na,na,na,na
APA,PHIL,1993,na,na,na,na,na,na,na,na
APA,PHIL,1994,na,na,na,na,na,na,na,na
APA,PHIL,1995,na,na,na,na,na,na,na,na
APA,PHIL,1996,15.22,na,na,na,na,na,na,na
APA,PHIL,1997,na,na,10.48,na,na,na,na,6.05
APA,PHIL,1998,na,na,na,na,na,na,na,na
APA,PHIL,1999,na,na,na,na,na,na,na,13.57
APA,PHIL,2000,0.41,na,na,na,na,1.69,na,11.93
APA,PHIL,2001,na,na,na,na,na,na,na,na
APA,PHIL,2002,na,na,na,na,na,na,na,na
APA,PHIL,2003,na,1.29,na,na,na,na,na,4.17
APA,PHIL,2004,na,0.09,na,na,na,30.58,na,4.94
APA,PHIL,2005,na,na,na,na,na,5.09,na,11.61
APA,PHIL,2006,na,na,na,na,1.25,na,na,8.04
APA,PHIL,2007,na,na,na,na,3.99,na,na,1.34
APA,PHIL,2008,na,na,na,na,na,na,na,9.52
APA,PHIL,2009,na,na,na,na,na,na,na,8.63
APA,SIN,1990,na,na,na,na,na,na,na,na
APA,SIN,1991,na,na,na,na,na,na,na,na
APA,SIN,1992,na,na,na,na,na,na,na,na
APA,SIN,1993,na,na,na,na,na,na,na,na
APA,SIN,1994,na,na,na,na,na,na,na,na
APA,SIN,1995,na,na,na,na,na,na,na,na
APA,SIN,1996,0.03,0.01,0.00,1.87,0.08,na,0.49,14.90
APA,SIN,1997,0.06,0.02,0.01,1.65,0.06,na,0.27,11.30
APA,SIN,1998,0.22,0.03,na,1.74,0.07,na,0.12,9.28
APA,SIN,1999,0.07,0.02,0.00,1.32,0.05,na,0.38,13.67
APA,SIN,2000,0.04,0.01,0.00,1.40,0.04,na,0.34,13.16
APA,SIN,2001,0.04,0.01,0.00,1.39,0.04,0.04,0.47,13.45
APA,SIN,2002,0.03,0.01,na,0.64,0.02,na,0.51,14.32
APA,SIN,2003,0.04,0.01,0.00,5.51,0.01,0.00,0.51,14.25
APA,SIN,2004,0.02,0.01,0.01,9.12,0.01,0.01,0.41,12.43
APA,SIN,2005,0.07,0.01,0.00,10.30,0.01,0.01,0.16,11.90
APA,SIN,2006,0.03,0.01,0.01,11.82,0.01,na,0.11,10.34
APA,SIN,2007,0.02,0.01,0.01,9.03,0.01,0.01,0.10,9.75
APA,SIN,2008,0.03,0.04,0.00,7.74,0.01,0.02,0.06,8.47
APA,SIN,2009,0.08,0.01,0.01,11.85,0.02,0.06,0.07,7.08
APA,THAI,1990,na,na,na,na,na,na,na,na
APA,THAI,1991,na,na,na,na,na,na,na,na
APA,THAI,1992,na,na,na,na,na,na,na,na
APA,THAI,1993,na,na,na,na,na,na,na,na
APA,THAI,1994,na,na,na,na,na,na,na,na
APA,THAI,1995,na,na,na,na,na,na,na,na
APA,THAI,1996,na,1.05,na,0.28,0.00,na,na,5.51
APA,THAI,1997,0.39,1.24,na,na,na,na,na,3.19
APA,THAI,1998,0.62,0.23,na,0.19,0.28,na,na,7.43
APA,THAI,1999,0.01,0.77,na,3.91,na,na,na,6.91
APA,THAI,2000,0.21,0.45,na,na,0.01,na,na,9.45
APA,THAI,2001,0.01,0.51,0.03,0.08,0.00,0.20,na,9.34
APA,THAI,2002,0.00,0.32,na,0.06,na,na,na,11.35
APA,THAI,2003,na,0.18,na,0.79,0.12,0.00,na,12.37
APA,THAI,2004,0.04,0.19,0.17,0.40,0.05,na,0.82,11.17
APA,THAI,2005,0.21,0.23,0.06,0.55,0.04,na,0.41,10.94
APA,THAI,2006,0.25,0.29,na,0.06,0.06,na,0.03,9.42
APA,THAI,2007,0.16,0.34,0.01,1.37,0.02,0.16,0.00,8.29
APA,THAI,2008,0.07,0.20,0.01,0.01,0.03,0.00,0.28,8.43
APA,THAI,2009,0.11,0.07,na,0.00,0.01,0.06,0.16,8.25
