Pos.This.Week|Pos.Last.Week|Peak.Pos.This.Week|Total.Weeks|Title|Artist|Entry.Date|Pos.Entry|Overall.Peak.Pos|Overall.Total.Weeks|Chart.Date
15|10|9|15|Promise|JAGGED EDGE|2000-12-23|73|9|21|20010331
16|7|6|17|It's Over Now|112|2000-12-09|82|6|20|20010331
17|13|13|10|Nobody Wants To Be Lonely|RICKY MARTIN with CHRISTINA AGUILERA|2001-01-27|66|13|20|20010331
18|18|14|10|I Hope You Dance|LEE ANN WOMACK with SONS OF THE DESERT|2001-01-27|28|14|28|20010331
19|20|19|18|South Side|MOBY featuring GWEN STEFANI|2000-12-02|94|14|32|20010331
20|21|20|8|Hanging By A Moment|LIFEHOUSE|2001-02-10|76|2|54|20010331
"21|15|1|22|It Wasn't Me|SHAGGY featuring RICARDO ""RIKROK"" DUCENT|2000-11-04|57|1|25|20010331"
22|25|22|6|Ride Wit Me|NELLY featuring CITY SPUD|2001-02-24|57|3|29|20010331
23|24|6|28|The Way You Love Me|FAITH HILL|2000-09-23|46|6|36|20010331
24|31|24|7|Love|MUSIQ SOULCHILD|2001-02-17|77|24|21|20010331
25|23|23|11|Southern Hospitality|LUDACRIS|2001-01-20|86|23|20|20010331
26|22|15|22|Crazy For This Girl|EVAN AND JARON|2000-11-04|58|15|23|20010331
27|19|1|21|Ms. Jackson|OUTKAST|2000-11-11|55|1|23|20010331
28|30|28|8|Around The World (La La La La La)|ATC|2001-02-10|53|28|18|20010331
29|34|27|22|No More (Baby I'ma Do Right)|3LW|2000-11-04|96|23|25|20010331
30|32|30|11|One More Day|DIAMOND RIO|2001-01-20|79|29|20|20010331
31|29|1|28|Independent Women Part I|DESTINY'S CHILD|2000-09-23|78|1|28|20010331
32|40|32|4|Heard It All Before|SUNSHINE ANDERSON|2001-03-10|55|18|20|20010331
33|33|33|10|Who I Am|JESSICA ANDREWS|2001-01-27|79|28|20|20010331
34|26|14|16|Danger (Been So Long)|MYSTIKAL featuring NIVEA|2000-12-16|77|14|20|20010331
35|41|35|5|Never Had A Dream Come True|S CLUB 7|2001-03-03|61|10|20|20010331
36|38|36|10|Breatless|THE CORRS|2001-01-27|81|34|20|20010331
37|35|32|14|You Shouldn't Kiss Me Like This|TOBY KEITH|2000-12-30|77|32|20|20010331
38|28|2|27|He Loves You Not|DREAM|2000-09-30|99|2|28|20010331
39|36|26|16|Could It Be|JAHEIM|2000-12-16|99|26|20|20010331
40|50|40|5|Oochie Wally|QB'S FINEST featuring NAS|2001-03-03|76|26|20|20010331
41|37|1|47|With Arms Wide Open|CREED|2000-05-13|84|1|47|20010331
42|42|3|52|Kryptonite|3 DOORS DOWN|2000-04-08|81|3|53|20010331
43|27|21|4|Bow Wow (That's My Mame)|LIL' BOW WOW|2001-03-10|21|21|7|20010331
44|44|44|12|After Party|KOFFEE BROWN|2001-01-13|98|44|20|20010331
45|54|45|5|It's A Great Day To Be Alive|TRAVIS TRITT|2001-03-03|78|33|20|20010331
46|48|46|9|If My Heart Had Wings|FAITH HILL|2001-02-03|80|39|18|20010331
47|51|47|5|I'm Like A Bird|NELLY FURTADO|2001-03-03|66|9|24|20010331
48|43|43|8|A Long Walk|JILL SCOTT|2001-02-10|78|43|19|20010331
49|55|49|4|Follow Me|UNCLE KRACKER|2001-03-10|72|5|33|20010331
50|45|37|15|But For The Grace Of God|KEITH URBAN|2000-12-23|81|37|20|20010331
51|52|47|7|Who's That Girl?|EVE|2001-02-17|73|47|18|20010331
52|58|52|4|Ain't Nothing 'Bout You|BROOKS & DUNN|2001-03-10|77|25|20|20010331
53|39|38|12|Stranger In My House|TAMIA|2001-01-13|79|10|21|20010331
54|53|42|9|Free|MYA|2001-02-03|75|42|16|20010331
55|56|55|8|Missing You|CASE|2001-02-10|92|4|22|20010331
56|59|56|4|Don't Happen Twice|KENNY CHESNEY|2001-03-10|82|26|20|20010331
57|67|57|3|Drops Of Jupiter (Tell Me)|TRAIN|2001-03-17|77|5|53|20010331
58|63|58|5|Best I Ever Had (Grey Sky Morning)|VERTICAL HORIZON|2001-03-03|65|58|16|20010331
59|65|59|2|Get Ur Freak On|MISSY  ELLIOTT|2001-03-24|65|7|24|20010331
60|70|60|3|If I Fall You're Going Down With Me|DIXIE CHICKS|2001-03-17|75|38|18|20010331
61|69|61|3|She Misses Him|TIM RUSHLOW|2001-03-17|74|59|11|20010331
62|66|62|3|Maybe I Deserve|TANK|2001-03-17|71|38|20|20010331
63|68|63|5|So Fresh
64|64|58|7|Don't Talk|JON B|2001-02-17|79|58|14|20010331
65|60|56|10|Outside|AARON LEWIS OF STAIND with FRED DURST|2001-01-27|82|56|19|20010331
66|62|60|7|Drive|INCUBUS|2001-02-17|75|9|39|20010331
67|76|67|6|Look At Us|SARINA PARIS|2001-02-24|99|59|20|20010331
68|72|68|4|Yellow|COLDPLAY|2001-03-10|73|48|20|20010331
69|61|61|8|One More Time|DAFT PUNK|2001-02-10|89|61|16|20010331
70|NEW|70|1|Grown Men Don't Cry|TIM McGRAW|2001-03-31|70|25|20|20010331
71|73|71|9|Pour Me|TRICK PONY|2001-02-03|95|71|14|20010331
72|57|33|13|You Make Me Sick|PINK|2001-01-06|68|33|19|20010331
73|NEW|73|1|Fiesta|R. KELLY featuring JAY-Z|2001-03-31|73|6|21|20010331
74|80|74|2|Lay Low|SNOOP DOGG feat MASTER P
75|77|64|6|Just Another Girl|MONICA|2001-02-24|74|64|13|20010331
76|84|76|2|Mrs. Steven Rudy|MARK McGUINN|2001-03-24|84|44|15|20010331
77|NEW|77|1|Request Line|BLACK EYED PEAS featuring MACY GRAY|2001-03-31|77|63|8|20010331
78|71|40|15|There Is No Arizona|JAMIE O'NEAL|2000-12-23|72|40|20|20010331
79|88|79|4|Take It To Da House|TRICK DADDY featuring THE SNS EXPRESS|2001-03-10|99|50|20|20010331
80|NEW|80|1|Video|INDIA.ARIE|2001-03-31|80|47|17|20010331
81|83|81|13|Lady (Hear Me Tonight)|MODJO|2001-01-06|95|81|19|20010331
82|75|42|18|Burn|JO DEE MESSINA|2000-12-02|77|42|20|20010331
83|85|75|8|One Step Closer|LINKIN PARK|2001-02-10|81|75|17|20010331
84|99|84|2|What Would You Do?|CITY HIGH|2001-03-24|99|8|28|20010331
85|78|57|7|Thank You For Loving Me|BON JOVI|2001-02-17|68|57|10|20010331
86|91|86|3|Bizounce|OLIVIA|2001-03-17|94|15|14|20010331
87|87|87|5|Chickenhead|PROJECT PAT|2001-03-03|97|87|12|20010331
88|89|71|10|Soul Sista|BILAL|2001-01-27|97|71|14|20010331
89|79|79|3|Lucky 4 You (Tonight I'm Just Me)|SHEDAISY|2001-03-17|80|79|3|20010331
90|95|44|17|One Woman Man|DAVE HOLLISTER|2000-12-09|86|44|20|20010331
91|82|47|19|Emotional|CARL THOMAS|2000-11-25|77|47|20|20010331
92|81|71|10|I Did It|DAVE MATTHEWS BAND|2001-01-27|76|71|11|20010331
93|74|45|17|Ashes By Now|LEE ANN WOMACK|2000-12-09|74|45|17|20010331
94|93|34|17|My Everything|98 DEGREES|2000-12-09|62|34|20|20010331
95|86|75|11|By Your Side|SADE|2001-01-20|75|75|11|20010331
96|92|86|9|Change The Game|JAY-Z
97|94|57|18|Babylon|DAVID GRAY|2000-12-02|73|57|18|20010331
98|NEW|98|1|Superwoman|LIL' MO|2001-03-31|98|11|22|20010331
99|96|39|20|Tell Her|LONESTAR|2000-11-18|75|39|20|20010331
100|98|98|5|Cross The Border|PHILLY'S MOST WANTED|2001-03-03|98|98|5|20010331
1|2|1|12|Butterfly|CRAZY TOWN|2001-01-06|75|1|23|20010324
2|3|2|13|Angel|SHAGGY featuring RAYVON|2000-12-30|81|1|28|20010324
3|1|1|12|Stutter|JOE featuring MYSTIKAL|2001-01-06|73|1|26|20010324
4|4|4|19|Again|LENNY KRAVITZ|2000-11-18|72|4|32|20010324
5|5|3|16|Love Don't Cost A Thing|JENNIFER LOPEZ|2000-12-09|46|3|21|20010324
6|14|6|2|All For You|JANET|2001-03-17|14|1|22|20010324
7|6|6|16|It's Over Now|112|2000-12-09|82|6|20|20010324
8|10|8|14|Put It On Me|JA RULE featuring LIL' MO & VITA|2000-12-23|95|8|27|20010324
9|8|4|16|Don't Tell Me|MADONNA|2000-12-09|78|4|21|20010324
10|9|9|14|Promise|JAGGED EDGE|2000-12-23|73|9|21|20010324
11|11|11|16|Crazy|K-CI & JOJO|2000-12-09|69|11|25|20010324
12|16|12|11|Thank You|DIDO|2001-01-13|80|3|39|20010324
13|13|13|9|Nobody Wants To Be Lonely|RICKY MARTIN with CHRISTINA AGUILERA|2001-01-27|66|13|20|20010324
14|12|5|23|If You're Gone|MATCHBOX TWENTY|2000-10-21|52|5|42|20010324
"15|7|1|21|It Wasn't Me|SHAGGY featuring RICARDO ""RIKROK"" DUCENT|2000-11-04|57|1|25|20010324"
16|17|16|9|Jaded|AEROSMITH|2001-01-27|58|7|20|20010324
17|43|17|2|Survivor|DESTINY'S CHILD|2001-03-17|43|2|20|20010324
18|18|14|9|I Hope You Dance|LEE ANN WOMACK with SONS OF THE DESERT|2001-01-27|28|14|28|20010324
19|15|1|20|Ms. Jackson|OUTKAST|2000-11-11|55|1|23|20010324
20|25|20|17|South Side|MOBY featuring GWEN STEFANI|2000-12-02|94|14|32|20010324
21|30|21|7|Hanging By A Moment|LIFEHOUSE|2001-02-10|76|2|54|20010324
22|19|15|21|Crazy For This Girl|EVAN AND JARON|2000-11-04|58|15|23|20010324
23|24|23|10|Southern Hospitality|LUDACRIS|2001-01-20|86|23|20|20010324
24|20|6|27|The Way You Love Me|FAITH HILL|2000-09-23|46|6|36|20010324
25|32|25|5|Ride Wit Me|NELLY featuring CITY SPUD|2001-02-24|57|3|29|20010324
26|26|14|15|Danger (Been So Long)|MYSTIKAL featuring NIVEA|2000-12-16|77|14|20|20010324
27|21|21|3|Bow Wow (That's My Mame)|LIL' BOW WOW|2001-03-10|21|21|7|20010324
28|23|2|26|He Loves You Not|DREAM|2000-09-30|99|2|28|20010324
29|22|1|27|Independent Women Part I|DESTINY'S CHILD|2000-09-23|78|1|28|20010324
30|31|30|7|Around The World (La La La La La)|ATC|2001-02-10|53|28|18|20010324
31|46|31|6|Love|MUSIQ SOULCHILD|2001-02-17|77|24|21|20010324
32|34|32|10|One More Day|DIAMOND RIO|2001-01-20|79|29|20|20010324
33|36|33|9|Who I Am|JESSICA ANDREWS|2001-01-27|79|28|20|20010324
34|29|27|21|No More (Baby I'ma Do Right)|3LW|2000-11-04|96|23|25|20010324
35|35|32|13|You Shouldn't Kiss Me Like This|TOBY KEITH|2000-12-30|77|32|20|20010324
36|27|26|15|Could It Be|JAHEIM|2000-12-16|99|26|20|20010324
37|28|1|46|With Arms Wide Open|CREED|2000-05-13|84|1|47|20010324
38|44|38|9|Breatless|THE CORRS|2001-01-27|81|34|20|20010324
39|39|38|11|Stranger In My House|TAMIA|2001-01-13|79|10|21|20010324
40|50|40|3|Heard It All Before|SUNSHINE ANDERSON|2001-03-10|55|18|20|20010324
41|49|41|4|Never Had A Dream Come True|S CLUB 7|2001-03-03|61|10|20|20010324
42|33|3|51|Kryptonite|3 DOORS DOWN|2000-04-08|81|3|53|20010324
43|45|43|7|A Long Walk|JILL SCOTT|2001-02-10|78|43|19|20010324
44|48|44|11|After Party|KOFFEE BROWN|2001-01-13|98|44|20|20010324
45|37|37|14|But For The Grace Of God|KEITH URBAN|2000-12-23|81|37|20|20010324
46|38|21|25|Beautiful Day|U2|2000-10-07|75|21|25|20010324
47|42|30|22|Hemorrhage (In My Heads)|FUEL|2000-10-28|77|30|22|20010324
48|52|48|8|If My Heart Had Wings|FAITH HILL|2001-02-03|80|39|18|20010324
49|41|5|26|This I Promise You|'N SYNC|2000-09-30|68|5|26|20010324
50|55|50|4|Oochie Wally|QB'S FINEST featuring NAS|2001-03-03|76|26|20|20010324
51|56|51|4|I'm Like A Bird|NELLY FURTADO|2001-03-03|66|9|24|20010324
52|47|47|6|Who's That Girl?|EVE|2001-02-17|73|47|18|20010324
53|53|42|8|Free|MYA|2001-02-03|75|42|16|20010324
54|57|54|4|It's A Great Day To Be Alive|TRAVIS TRITT|2001-03-03|78|33|20|20010324
55|60|55|3|Follow Me|UNCLE KRACKER|2001-03-10|72|5|33|20010324
56|59|56|7|Missing You|CASE|2001-02-10|92|4|22|20010324
57|51|33|12|You Make Me Sick|PINK|2001-01-06|68|33|19|20010324
58|67|58|3|Ain't Nothing 'Bout You|BROOKS & DUNN|2001-03-10|77|25|20|20010324
59|69|59|3|Don't Happen Twice|KENNY CHESNEY|2001-03-10|82|26|20|20010324
60|61|56|9|Outside|AARON LEWIS OF STAIND with FRED DURST|2001-01-27|82|56|19|20010324
61|66|61|7|One More Time|DAFT PUNK|2001-02-10|89|61|16|20010324
62|62|60|6|Drive|INCUBUS|2001-02-17|75|9|39|20010324
63|65|63|4|Best I Ever Had (Grey Sky Morning)|VERTICAL HORIZON|2001-03-03|65|58|16|20010324
64|64|58|6|Don't Talk|JON B|2001-02-17|79|58|14|20010324
65|NEW|65|1|Get Ur Freak On|MISSY  ELLIOTT|2001-03-24|65|7|24|20010324
66|71|66|2|Maybe I Deserve|TANK|2001-03-17|71|38|20|20010324
67|77|67|2|Drops Of Jupiter (Tell Me)|TRAIN|2001-03-17|77|5|53|20010324
68|68|68|4|So Fresh
69|74|69|2|She Misses Him|TIM RUSHLOW|2001-03-17|74|59|11|20010324
70|75|70|2|If I Fall You're Going Down With Me|DIXIE CHICKS|2001-03-17|75|38|18|20010324
71|58|40|14|There Is No Arizona|JAMIE O'NEAL|2000-12-23|72|40|20|20010324
72|72|72|3|Yellow|COLDPLAY|2001-03-10|73|48|20|20010324
73|76|73|8|Pour Me|TRICK PONY|2001-02-03|95|71|14|20010324
74|54|45|16|Ashes By Now|LEE ANN WOMACK|2000-12-09|74|45|17|20010324
75|63|42|17|Burn|JO DEE MESSINA|2000-12-02|77|42|20|20010324
76|89|76|5|Look At Us|SARINA PARIS|2001-02-24|99|59|20|20010324
77|73|64|5|Just Another Girl|MONICA|2001-02-24|74|64|13|20010324
78|70|57|6|Thank You For Loving Me|BON JOVI|2001-02-17|68|57|10|20010324
79|80|79|2|Lucky 4 You (Tonight I'm Just Me)|SHEDAISY|2001-03-17|80|79|3|20010324
80|NEW|80|1|Lay Low|SNOOP DOGG feat MASTER P
81|82|71|9|I Did It|DAVE MATTHEWS BAND|2001-01-27|76|71|11|20010324
82|87|47|18|Emotional|CARL THOMAS|2000-11-25|77|47|20|20010324
83|95|82|12|Lady (Hear Me Tonight)|MODJO|2001-01-06|95|81|19|20010324
84|NEW|84|1|Mrs. Steven Rudy|MARK McGUINN|2001-03-24|84|44|15|20010324
85|84|75|7|One Step Closer|LINKIN PARK|2001-02-10|81|75|17|20010324
86|92|75|10|By Your Side|SADE|2001-01-20|75|75|11|20010324
87|96|87|4|Chickenhead|PROJECT PAT|2001-03-03|97|87|12|20010324
88|97|88|3|Take It To Da House|TRICK DADDY featuring THE SNS EXPRESS|2001-03-10|99|50|20|20010324
89|81|71|9|Soul Sista|BILAL|2001-01-27|97|71|14|20010324
90|78|50|14|Wild Horses|GARTH BROOKS|2000-12-23|79|50|14|20010324
91|94|91|2|Bizounce|OLIVIA|2001-03-17|94|15|14|20010324
92|86|86|8|Change The Game|JAY-Z
93|91|34|16|My Everything|98 DEGREES|2000-12-09|62|34|20|20010324
94|90|57|17|Babylon|DAVID GRAY|2000-12-02|73|57|18|20010324
95|85|44|16|One Woman Man|DAVE HOLLISTER|2000-12-09|86|44|20|20010324
96|93|39|19|Tell Her|LONESTAR|2000-11-18|75|39|20|20010324
97|83|52|6|The Call|BACKSTREET BOYS|2001-02-17|60|52|6|20010324
98|98|98|4|Cross The Border|PHILLY'S MOST WANTED|2001-03-03|98|98|5|20010324
99|NEW|99|1|What Would You Do?|CITY HIGH|2001-03-24|99|8|28|20010324
100|88|56|14|This Everyday Love|RASCAL FLATTS|2000-12-23|76|56|14|20010324
1|1|1|11|Stutter|JOE featuring MYSTIKAL|2001-01-06|73|1|26|20010317
2|2|2|11|Butterfly|CRAZY TOWN|2001-01-06|75|1|23|20010317
3|3|3|12|Angel|SHAGGY featuring RAYVON|2000-12-30|81|1|28|20010317
4|4|4|18|Again|LENNY KRAVITZ|2000-11-18|72|4|32|20010317
5|5|3|15|Love Don't Cost A Thing|JENNIFER LOPEZ|2000-12-09|46|3|21|20010317
6|8|6|15|It's Over Now|112|2000-12-09|82|6|20|20010317
"7|6|1|20|It Wasn't Me|SHAGGY featuring RICARDO ""RIKROK"" DUCENT|2000-11-04|57|1|25|20010317"
8|7|4|15|Don't Tell Me|MADONNA|2000-12-09|78|4|21|20010317
9|9|9|13|Promise|JAGGED EDGE|2000-12-23|73|9|21|20010317
10|10|9|13|Put It On Me|JA RULE featuring LIL' MO & VITA|2000-12-23|95|8|27|20010317
11|13|11|15|Crazy|K-CI & JOJO|2000-12-09|69|11|25|20010317
12|12|5|22|If You're Gone|MATCHBOX TWENTY|2000-10-21|52|5|42|20010317
13|14|13|8|Nobody Wants To Be Lonely|RICKY MARTIN with CHRISTINA AGUILERA|2001-01-27|66|13|20|20010317
14|NEW|14|1|All For You|JANET|2001-03-17|14|1|22|20010317
15|11|1|19|Ms. Jackson|OUTKAST|2000-11-11|55|1|23|20010317
16|20|16|10|Thank You|DIDO|2001-01-13|80|3|39|20010317
17|18|17|8|Jaded|AEROSMITH|2001-01-27|58|7|20|20010317
18|16|14|8|I Hope You Dance|LEE ANN WOMACK with SONS OF THE DESERT|2001-01-27|28|14|28|20010317
19|17|15|20|Crazy For This Girl|EVAN AND JARON|2000-11-04|58|15|23|20010317
20|23|6|26|The Way You Love Me|FAITH HILL|2000-09-23|46|6|36|20010317
21|21|21|2|Bow Wow (That's My Mame)|LIL' BOW WOW|2001-03-10|21|21|7|20010317
22|15|1|26|Independent Women Part I|DESTINY'S CHILD|2000-09-23|78|1|28|20010317
23|19|2|25|He Loves You Not|DREAM|2000-09-30|99|2|28|20010317
24|24|24|9|Southern Hospitality|LUDACRIS|2001-01-20|86|23|20|20010317
25|25|25|16|South Side|MOBY featuring GWEN STEFANI|2000-12-02|94|14|32|20010317
26|22|14|14|Danger (Been So Long)|MYSTIKAL featuring NIVEA|2000-12-16|77|14|20|20010317
27|29|26|14|Could It Be|JAHEIM|2000-12-16|99|26|20|20010317
28|26|1|45|With Arms Wide Open|CREED|2000-05-13|84|1|47|20010317
29|27|27|20|No More (Baby I'ma Do Right)|3LW|2000-11-04|96|23|25|20010317
30|40|30|6|Hanging By A Moment|LIFEHOUSE|2001-02-10|76|2|54|20010317
31|31|31|6|Around The World (La La La La La)|ATC|2001-02-10|53|28|18|20010317
32|43|32|4|Ride Wit Me|NELLY featuring CITY SPUD|2001-02-24|57|3|29|20010317
33|28|3|50|Kryptonite|3 DOORS DOWN|2000-04-08|81|3|53|20010317
34|36|34|9|One More Day|DIAMOND RIO|2001-01-20|79|29|20|20010317
35|32|32|12|You Shouldn't Kiss Me Like This|TOBY KEITH|2000-12-30|77|32|20|20010317
36|37|36|8|Who I Am|JESSICA ANDREWS|2001-01-27|79|28|20|20010317
37|44|37|13|But For The Grace Of God|KEITH URBAN|2000-12-23|81|37|20|20010317
38|33|21|24|Beautiful Day|U2|2000-10-07|75|21|25|20010317
39|38|38|10|Stranger In My House|TAMIA|2001-01-13|79|10|21|20010317
40|30|11|21|I Just Wanna Love You (Give It 2 Me)|JAY-Z|2000-10-28|58|11|21|20010317
41|39|5|25|This I Promise You|'N SYNC|2000-09-30|68|5|26|20010317
42|34|30|21|Hemorrhage (In My Heads)|FUEL|2000-10-28|77|30|22|20010317
43|NEW|43|1|Survivor|DESTINY'S CHILD|2001-03-17|43|2|20|20010317
44|45|44|8|Breatless|THE CORRS|2001-01-27|81|34|20|20010317
45|46|45|6|A Long Walk|JILL SCOTT|2001-02-10|78|43|19|20010317
46|50|46|5|Love|MUSIQ SOULCHILD|2001-02-17|77|24|21|20010317
47|47|47|5|Who's That Girl?|EVE|2001-02-17|73|47|18|20010317
48|48|48|10|After Party|KOFFEE BROWN|2001-01-13|98|44|20|20010317
49|49|49|3|Never Had A Dream Come True|S CLUB 7|2001-03-03|61|10|20|20010317
50|55|50|2|Heard It All Before|SUNSHINE ANDERSON|2001-03-10|55|18|20|20010317
51|41|33|11|You Make Me Sick|PINK|2001-01-06|68|33|19|20010317
52|52|52|7|If My Heart Had Wings|FAITH HILL|2001-02-03|80|39|18|20010317
53|42|42|7|Free|MYA|2001-02-03|75|42|16|20010317
54|51|45|15|Ashes By Now|LEE ANN WOMACK|2000-12-09|74|45|17|20010317
55|63|55|3|Oochie Wally|QB'S FINEST featuring NAS|2001-03-03|76|26|20|20010317
56|57|56|3|I'm Like A Bird|NELLY FURTADO|2001-03-03|66|9|24|20010317
57|61|57|3|It's A Great Day To Be Alive|TRAVIS TRITT|2001-03-03|78|33|20|20010317
58|53|40|13|There Is No Arizona|JAMIE O'NEAL|2000-12-23|72|40|20|20010317
59|78|59|6|Missing You|CASE|2001-02-10|92|4|22|20010317
60|72|60|2|Follow Me|UNCLE KRACKER|2001-03-10|72|5|33|20010317
61|56|56|8|Outside|AARON LEWIS OF STAIND with FRED DURST|2001-01-27|82|56|19|20010317
62|67|60|5|Drive|INCUBUS|2001-02-17|75|9|39|20010317
63|54|42|16|Burn|JO DEE MESSINA|2000-12-02|77|42|20|20010317
64|66|58|5|Don't Talk|JON B|2001-02-17|79|58|14|20010317
65|65|65|3|Best I Ever Had (Grey Sky Morning)|VERTICAL HORIZON|2001-03-03|65|58|16|20010317
66|69|66|6|One More Time|DAFT PUNK|2001-02-10|89|61|16|20010317
67|77|67|2|Ain't Nothing 'Bout You|BROOKS & DUNN|2001-03-10|77|25|20|20010317
68|68|68|3|So Fresh
69|82|69|2|Don't Happen Twice|KENNY CHESNEY|2001-03-10|82|26|20|20010317
70|60|57|5|Thank You For Loving Me|BON JOVI|2001-02-17|68|57|10|20010317
71|NEW|71|1|Maybe I Deserve|TANK|2001-03-17|71|38|20|20010317
72|73|72|2|Yellow|COLDPLAY|2001-03-10|73|48|20|20010317
73|64|64|4|Just Another Girl|MONICA|2001-02-24|74|64|13|20010317
74|NEW|74|1|She Misses Him|TIM RUSHLOW|2001-03-17|74|59|11|20010317
75|NEW|75|1|If I Fall You're Going Down With Me|DIXIE CHICKS|2001-03-17|75|38|18|20010317
76|80|76|7|Pour Me|TRICK PONY|2001-02-03|95|71|14|20010317
77|NEW|77|1|Drops Of Jupiter (Tell Me)|TRAIN|2001-03-17|77|5|53|20010317
78|62|50|13|Wild Horses|GARTH BROOKS|2000-12-23|79|50|14|20010317
79|81|26|20|My First Love|AVANT featuring KETARA WYATT|2000-11-04|70|26|20|20010317
80|NEW|80|1|Lucky 4 You (Tonight I'm Just Me)|SHEDAISY|2001-03-17|80|79|3|20010317
81|71|71|8|Soul Sista|BILAL|2001-01-27|97|71|14|20010317
82|75|71|8|I Did It|DAVE MATTHEWS BAND|2001-01-27|76|71|11|20010317
83|58|52|5|The Call|BACKSTREET BOYS|2001-02-17|60|52|6|20010317
84|79|75|6|One Step Closer|LINKIN PARK|2001-02-10|81|75|17|20010317
85|70|44|15|One Woman Man|DAVE HOLLISTER|2000-12-09|86|44|20|20010317
86|87|86|7|Change The Game|JAY-Z
87|76|47|17|Emotional|CARL THOMAS|2000-11-25|77|47|20|20010317
88|85|56|13|This Everyday Love|RASCAL FLATTS|2000-12-23|76|56|14|20010317
89|89|89|4|Look At Us|SARINA PARIS|2001-02-24|99|59|20|20010317
90|84|57|16|Babylon|DAVID GRAY|2000-12-02|73|57|18|20010317
91|83|34|15|My Everything|98 DEGREES|2000-12-09|62|34|20|20010317
92|94|75|9|By Your Side|SADE|2001-01-20|75|75|11|20010317
93|88|39|18|Tell Her|LONESTAR|2000-11-18|75|39|20|20010317
94|NEW|94|1|Bizounce|OLIVIA|2001-03-17|94|15|14|20010317
95|90|82|11|Lady (Hear Me Tonight)|MODJO|2001-01-06|95|81|19|20010317
96|96|96|3|Chickenhead|PROJECT PAT|2001-03-03|97|87|12|20010317
97|99|97|2|Take It To Da House|TRICK DADDY featuring THE SNS EXPRESS|2001-03-10|99|50|20|20010317
98|98|98|3|Cross The Border|PHILLY'S MOST WANTED|2001-03-03|98|98|5|20010317
99|86|76|9|A Good Day To Run|DARRYL WORLEY|2001-01-20|76|76|9|20010317
100|93|93|5|Get Cruncked Up|ICONZ featuring TONY MANSHINO|2001-02-17|99|93|5|20010317
1|1|1|10|Stutter|JOE featuring MYSTIKAL|2001-01-06|73|1|26|20010310
2|11|2|10|Butterfly|CRAZY TOWN|2001-01-06|75|1|23|20010310
3|5|3|11|Angel|SHAGGY featuring RAYVON|2000-12-30|81|1|28|20010310
4|4|4|17|Again|LENNY KRAVITZ|2000-11-18|72|4|32|20010310
5|3|3|14|Love Don't Cost A Thing|JENNIFER LOPEZ|2000-12-09|46|3|21|20010310
"6|2|1|19|It Wasn't Me|SHAGGY featuring RICARDO ""RIKROK"" DUCENT|2000-11-04|57|1|25|20010310"
7|6|4|14|Don't Tell Me|MADONNA|2000-12-09|78|4|21|20010310
8|32|8|14|It's Over Now|112|2000-12-09|82|6|20|20010310
9|17|9|12|Promise|JAGGED EDGE|2000-12-23|73|9|21|20010310
10|9|9|12|Put It On Me|JA RULE featuring LIL' MO & VITA|2000-12-23|95|8|27|20010310
11|7|1|18|Ms. Jackson|OUTKAST|2000-11-11|55|1|23|20010310
12|8|5|21|If You're Gone|MATCHBOX TWENTY|2000-10-21|52|5|42|20010310
13|13|13|14|Crazy|K-CI & JOJO|2000-12-09|69|11|25|20010310
14|14|13|7|Nobody Wants To Be Lonely|RICKY MARTIN with CHRISTINA AGUILERA|2001-01-27|66|13|20|20010310
15|12|1|25|Independent Women Part I|DESTINY'S CHILD|2000-09-23|78|1|28|20010310
16|16|14|7|I Hope You Dance|LEE ANN WOMACK with SONS OF THE DESERT|2001-01-27|28|14|28|20010310
17|15|15|19|Crazy For This Girl|EVAN AND JARON|2000-11-04|58|15|23|20010310
18|18|18|7|Jaded|AEROSMITH|2001-01-27|58|7|20|20010310
19|10|2|24|He Loves You Not|DREAM|2000-09-30|99|2|28|20010310
20|21|20|9|Thank You|DIDO|2001-01-13|80|3|39|20010310
21|NEW|21|1|Bow Wow (That's My Mame)|LIL' BOW WOW|2001-03-10|21|21|7|20010310
22|19|14|13|Danger (Been So Long)|MYSTIKAL featuring NIVEA|2000-12-16|77|14|20|20010310
23|20|6|25|The Way You Love Me|FAITH HILL|2000-09-23|46|6|36|20010310
24|25|24|8|Southern Hospitality|LUDACRIS|2001-01-20|86|23|20|20010310
25|28|25|15|South Side|MOBY featuring GWEN STEFANI|2000-12-02|94|14|32|20010310
26|22|1|44|With Arms Wide Open|CREED|2000-05-13|84|1|47|20010310
27|27|27|19|No More (Baby I'ma Do Right)|3LW|2000-11-04|96|23|25|20010310
28|24|3|49|Kryptonite|3 DOORS DOWN|2000-04-08|81|3|53|20010310
29|26|26|13|Could It Be|JAHEIM|2000-12-16|99|26|20|20010310
30|29|11|20|I Just Wanna Love You (Give It 2 Me)|JAY-Z|2000-10-28|58|11|21|20010310
31|33|31|5|Around The World (La La La La La)|ATC|2001-02-10|53|28|18|20010310
32|34|32|11|You Shouldn't Kiss Me Like This|TOBY KEITH|2000-12-30|77|32|20|20010310
33|36|21|23|Beautiful Day|U2|2000-10-07|75|21|25|20010310
34|31|30|20|Hemorrhage (In My Heads)|FUEL|2000-10-28|77|30|22|20010310
35|23|2|30|Case Of The Ex (Whatcha Gonna Do)|MYA|2000-08-19|72|2|30|20010310
36|38|36|8|One More Day|DIAMOND RIO|2001-01-20|79|29|20|20010310
