Pos.This.Week|Pos.Last.Week|Peak.Pos.This.Week|Total.Weeks|Title|Artist|Entry.Date|Pos.Entry|Overall.Peak.Pos|Overall.Total.Weeks|Chart.Date,,
51|64|51|3|Two Princes|SPIN DOCTORS|1993-01-30|85|7|29|19930213,,
52|52|34|12|It's Gonna Be A Lovely Day|THE S.O.U.L. S.Y.S.T.E.M.|1992-11-28|77|34|16|19930213,,
53|51|33|14|Love Shoulda Brought You Home|TONI BRAXTON|1992-11-14|87|33|20|19930213,,
54|50|23|16|The Last Song|ELTON JOHN|1992-10-31|83|23|20|19930213,,
55|59|55|6|Dazzey Duks|DUICE|1993-01-09|86|12|40|19930213,,
56|66|56|4|Love Is|VANESSA WILLIAMS & BRIAN McKNIGHT|1993-01-23|92|3|28|19930213,,
57|65|57|3|Angel|JON SECADA|1993-01-30|83|18|22|19930213,,
58|58|58|8|Understand This Groove|SOUND FACTORY|1992-12-26|88|58|17|19930213,,
59|57|57|7|Murder She Wrote|CHAKA DEMUS & PLIERS|1993-01-02|95|57|17|19930213,,
60|60|60|3|Stand|POISON|1993-01-30|65|50|10|19930213,,
61|62|61|8|Irresistible|CATHY DENNIS|1992-12-26|91|61|12|19930213,,
62|68|57|10|Homies|A LIGHTER SHADE OF BROWN|1992-12-12|83|57|19|19930213,,
63|63|63|4|I'm Gonna Get You|BIZARRE INC featuring ANGIE BROWN|1993-01-23|90|47|23|19930213,,
64|49|17|18|Little Miss Can't Be Wrong|SPIN DOCTORS|1992-10-17|93|17|20|19930213,,
65|56|52|10|Heal The World|MICHAEL JACKSON|1992-12-12|74|27|20|19930213,,
66|75|66|4|Tell The Truth|JUDE COLE|1993-01-23|94|57|12|19930213,,
67|71|67|4|Little Bird|ANNIE LENNOX|1993-01-23|86|49|12|19930213,,
68|55|12|20|Layla|ERIC CLAPTON|1992-10-03|79|12|20|19930213,,
69|54|21|14|Gangsta|BELL BIV DEVOE|1992-11-14|79|21|17|19930213,,
70|93|70|2|Man On The Moon|R.E.M.|1993-02-06|93|30|15|19930213,,
71|72|71|4|Feels Like Heaven|PETER CETERA & CHAKA KHAN|1993-01-23|88|71|8|19930213,,
72|67|57|9|Reminisce|MARY J. BLIGE|1992-12-19|63|57|20|19930213,,
73|77|55|15|Baby I'm For Real / Natural High|AFTER 7|1992-11-07|94|55|18|19930213,,
74|76|74|3|Speed|ALPHA TEAM|1993-01-30|89|74|8|19930213,,
75|69|1|20|How Do You Talk To An Angel|THE HEIGHTS|1992-10-03|48|1|20|19930213,,
76|94|76|2|I'm So Into You|SWV|1993-02-06|94|6|27|19930213,,
77|70|33|17|Slow And Sexy|SHABBA RANKS featuring JOHNNY GILL|1992-10-24|86|33|19|19930213,,
78|80|78|3|Gangsta Bitch|APACHE|1993-01-30|87|67|10|19930213,,
79|NEW|79|1|Cats In The Cradle|UGLY KID JOE|1993-02-13|79|6|20|19930213,,
80|61|13|18|Flex|MAD COBRA|1992-10-17|83|13|19|19930213,,
81|73|20|19|Where You Goin' Now|DAMN YANKEES|1992-10-10|97|20|20|19930213,,
82|81|77|7|Punks Jump Up To Get Beat Down|BRAND NUBIAN|1993-01-02|83|77|10|19930213,,
83|78|19|20|Someone To Hold|TREY LORENZ|1992-10-03|62|19|20|19930213,,
84|NEW|84|1|Sweet Thing|MICK JAGGER|1993-02-13|84|84|5|19930213,,
85|87|83|8|Get Up (Move Boy Move)|AB LOGIC|1992-12-26|98|83|11|19930213,,
86|96|86|2|Losin' Myself|DEBBIE GIBSON|1993-02-06|96|86|5|19930213,,
87|89|86|8|Love's Taken Over|CHANTE MOORE|1992-12-26|92|86|11|19930213,,
88|79|35|15|Who's Gonna Ride Your Wild Horses|U2|1992-11-07|77|35|16|19930213,,
89|92|89|2|Hat 2 Da Back|TLC|1993-02-06|92|30|15|19930213,,
90|NEW|90|1|Passionate Kisses|MARY CHAPIN CARPENTER|1993-02-13|90|57|11|19930213,,
91|NEW|91|1|Supermodel (You Better Work)|RUPAUL|1993-02-13|91|45|20|19930213,,
92|NEW|92|1|Toss-Up|N2DEEP|1993-02-13|92|92|3|19930213,,
93|83|68|14|It's Alright|CLASSIC EXAMPLE|1992-11-14|86|68|14|19930213,,
94|95|94|2|Happy Days|SILK|1993-02-06|95|86|5|19930213,,
95|74|55|12|I Don't Care|SHAKESPEAR'S SISTER|1992-11-28|94|55|12|19930213,,
96|82|74|5|Lights|JOURNEY|1993-01-16|83|74|7|19930213,,
97|85|3|18|Erotica|MADONNA|1992-10-17|13|3|18|19930213,,
98|88|78|8|Sleeping With You|FIREHOUSE|1992-12-26|94|78|8|19930213,,
99|90|74|10|Sexual|GODDESS|1992-12-12|92|74|10|19930213,,
100|91|65|10|Shamrocks And Shenanigans (Boom Shalock Lock Boom)|HOUSE OF PAIN|1992-12-12|87|65|10|19930213,,
1|1|1|13|I Will Always Love You|WHITNEY HOUSTON|1992-11-14|40|1|26|19930206,,
2|2|2|17|If I Ever Fall In Love|SHAI|1992-10-17|54|2|27|19930206,,
3|6|3|8|A Whole New World (Aladdin's Theme)|PEABO BRYSON|1992-12-19|54|1|23|19930206,,
4|3|3|11|In The Still Of The Nite|BOYZ II MEN|1992-11-28|15|3|20|19930206,,
5|4|4|16|Saving Forever For You|SHANICE|1992-10-24|67|4|24|19930206,,
6|5|2|19|Rump Shaker|WRECKX-N-EFFECT|1992-10-03|94|2|28|19930206,,
7|21|7|5|Ordinary World|DURAN DURAN|1993-01-09|67|3|22|19930206,,
8|10|8|11|7|PRINCE AND THE NEW POWER GENERATION|1992-11-28|98|7|23|19930206,,
9|7|7|10|Deeper And Deeper|MADONNA|1992-12-05|38|7|17|19930206,,
10|13|10|8|Mr. Wendal|ARRESTED DEVELOPMENT|1992-12-19|53|6|24|19930206,,
11|9|5|26|Rhythm Is A Dancer|SNAP|1992-08-15|90|5|39|19930206,,
12|11|11|13|When She Cries|RESTLESS HEART|1992-11-14|84|11|20|19930206,,
13|8|7|17|Good Enough|BOBBY BROWN|1992-10-17|51|7|23|19930206,,
14|22|14|5|I'm Every Woman|WHITNEY HOUSTON|1993-01-09|66|4|23|19930206,,
15|17|15|13|Here We Go Again|PORTRAIT|1992-11-14|98|11|23|19930206,,
16|12|3|22|I'd Die Without You|P.M. DAWN|1992-09-12|61|3|28|19930206,,
17|15|15|10|Give It Up, Turn It Loose|EN VOGUE|1992-12-05|63|15|20|19930206,
18|18|18|13|Walk On The Ocean|TOAD THE WET SPROCKET|1992-11-14|91|18|20|19930206,,
19|14|14|14|Faithful|GO WEST|1992-11-07|84|14|20|19930206,,
20|30|20|4|Rebirth Of Slick (Cool Like Dat)|DIGABLE PLANETS|1993-01-16|85|15|20|19930206,,
21|27|21|8|Don't Walk Away|JADE|1992-12-19|86|4|35|19930206,,
22|16|7|24|Real Love|MARY J. BLIGE|1992-08-29|84|7|31|19930206,,
23|23|23|8|Ditty|PAPERBOY|1992-12-19|77|10|30|19930206,,
24|19|13|20|Do You Believe In Us|JON SECADA|1992-09-26|81|13|30|19930206,,
25|31|25|4|Get Away|BOBBY BROWN|1993-01-16|93|14|16|19930206,,
26|20|7|23|What About Your Friends|TLC|1992-09-05|95|7|27|19930206,,
27|29|27|13|I Got A Thang 4 Ya!|LO-KEY?|1992-11-14|96|27|20|19930206,,
28|84|28|2|Hip Hop Hooray|NAUGHTY BY NATURE|1993-01-30|84|8|22|19930206,,
29|43|29|5|Informer|SNOW|1993-01-09|79|1|25|19930206,,
30|26|26|10|I Love You Period|DAN BAIRD|1992-12-05|86|26|16|19930206,,
31|28|28|14|No Ordinary Love|SADE|1992-11-07|87|28|20|19930206,,
32|32|32|8|Steam|PETER GABRIEL|1992-12-19|80|32|15|19930206,,
33|24|11|17|To Love Somebody|MICHAEL BOLTON|1992-10-17|89|11|20|19930206,,
34|33|1|30|End Of The Road|BOYZ II MEN|1992-07-18|53|1|32|19930206,,
35|49|35|8|I Got A Man|POSITIVE K|1992-12-19|75|14|22|19930206,,
36|36|36|12|Love Can Move Mountains|CELINE DION|1992-11-21|95|36|17|19930206,,
37|34|34|9|Stand Up (Kick Love Into Motion)|DEF LEPPARD|1992-12-12|86|34|15|19930206,,
38|25|21|14|Never A Time|GENESIS|1992-11-07|83|21|20|19930206,,
39|35|14|23|Walking On Broken Glass|ANNIE LENNOX|1992-09-05|96|14|25|19930206,,
40|55|40|3|Bed Of Roses|BON JOVI|1993-01-23|81|10|20|19930206,,
41|41|41|7|No Mistakes|PATTY SMYTH|1992-12-26|93|33|16|19930206,,
42|47|42|10|Everything's Gonna Be Alright|FATHER M.C.|1992-12-05|77|37|20|19930206,,
43|54|43|3|Comforter|SHAI|1993-01-23|57|10|24|19930206,,
44|38|13|25|Would I Lie To You?|CHARLES & EDDIE|1992-08-22|83|13|26|19930206,,
45|59|45|3|That's What Love Can Do|BOY KRAZY|1993-01-23|79|18|20|19930206,,
"46|95|46|2|Nuthin' But A ""G"" Thang|DR. DRE|1993-01-30|95|2|27|19930206",,
47|40|38|10|Quality Time|HI-FIVE|1992-12-05|96|38|17|19930206,,
48|50|48|8|Forever In Love|KENNY G|1992-12-19|95|18|23|19930206,,
49|37|17|17|Little Miss Can't Be Wrong|SPIN DOCTORS|1992-10-17|93|17|20|19930206,,
50|42|23|15|The Last Song|ELTON JOHN|1992-10-31|83|23|20|19930206,,
51|45|33|13|Love Shoulda Brought You Home|TONI BRAXTON|1992-11-14|87|33|20|19930206,,
52|39|34|11|It's Gonna Be A Lovely Day|THE S.O.U.L. S.Y.S.T.E.M.|1992-11-28|77|34|16|19930206,,
53|56|53|9|The Right Kind Of Love|JEREMY JORDAN|1992-12-12|88|14|25|19930206,,
54|44|21|13|Gangsta|BELL BIV DEVOE|1992-11-14|79|21|17|19930206,,
55|53|12|19|Layla|ERIC CLAPTON|1992-10-03|79|12|20|19930206,,
56|52|52|9|Heal The World|MICHAEL JACKSON|1992-12-12|74|27|20|19930206,,
57|60|57|6|Murder She Wrote|CHAKA DEMUS & PLIERS|1993-01-02|95|57|17|19930206,,
58|62|58|7|Understand This Groove|SOUND FACTORY|1992-12-26|88|58|17|19930206,,
59|67|59|5|Dazzey Duks|DUICE|1993-01-09|86|12|40|19930206,,
60|65|60|2|Stand|POISON|1993-01-30|65|50|10|19930206,,
61|51|13|17|Flex|MAD COBRA|1992-10-17|83|13|19|19930206,,
62|70|62|7|Irresistible|CATHY DENNIS|1992-12-26|91|61|12|19930206,,
63|77|63|3|I'm Gonna Get You|BIZARRE INC featuring ANGIE BROWN|1993-01-23|90|47|23|19930206,,
64|85|64|2|Two Princes|SPIN DOCTORS|1993-01-30|85|7|29|19930206,,
65|83|65|2|Angel|JON SECADA|1993-01-30|83|18|22|19930206,,
66|75|66|3|Love Is|VANESSA WILLIAMS & BRIAN McKNIGHT|1993-01-23|92|3|28|19930206,,
67|66|57|8|Reminisce|MARY J. BLIGE|1992-12-19|63|57|20|19930206,,
68|64|57|9|Homies|A LIGHTER SHADE OF BROWN|1992-12-12|83|57|19|19930206,,
69|58|1|19|How Do You Talk To An Angel|THE HEIGHTS|1992-10-03|48|1|20|19930206,,
70|63|33|16|Slow And Sexy|SHABBA RANKS featuring JOHNNY GILL|1992-10-24|86|33|19|19930206,,
71|78|71|3|Little Bird|ANNIE LENNOX|1993-01-23|86|49|12|19930206,,
72|79|72|3|Feels Like Heaven|PETER CETERA & CHAKA KHAN|1993-01-23|88|71|8|19930206,,
73|61|20|18|Where You Goin' Now|DAMN YANKEES|1992-10-10|97|20|20|19930206,,
74|57|55|11|I Don't Care|SHAKESPEAR'S SISTER|1992-11-28|94|55|12|19930206,,
75|81|75|3|Tell The Truth|JUDE COLE|1993-01-23|94|57|12|19930206,,
76|89|76|2|Speed|ALPHA TEAM|1993-01-30|89|74|8|19930206,,
77|72|55|14|Baby I'm For Real / Natural High|AFTER 7|1992-11-07|94|55|18|19930206,,
78|71|19|19|Someone To Hold|TREY LORENZ|1992-10-03|62|19|20|19930206,,
79|68|35|14|Who's Gonna Ride Your Wild Horses|U2|1992-11-07|77|35|16|19930206,,
80|87|80|2|Gangsta Bitch|APACHE|1993-01-30|87|67|10|19930206,,
81|88|77|6|Punks Jump Up To Get Beat Down|BRAND NUBIAN|1993-01-02|83|77|10|19930206,,
82|74|74|4|Lights|JOURNEY|1993-01-16|83|74|7|19930206,,
83|76|68|13|It's Alright|CLASSIC EXAMPLE|1992-11-14|86|68|14|19930206,,
84|69|28|15|Drive|R.E.M.|1992-10-31|71|28|15|19930206,,
85|86|3|17|Erotica|MADONNA|1992-10-17|13|3|18|19930206,,
86|73|28|15|I Wish The Phone Would Ring|EXPOSE|1992-10-31|74|28|15|19930206,,
87|92|83|7|Get Up (Move Boy Move)|AB LOGIC|1992-12-26|98|83|11|19930206,,
88|80|78|7|Sleeping With You|FIREHOUSE|1992-12-26|94|78|8|19930206,,
89|90|86|7|Love's Taken Over|CHANTE MOORE|1992-12-26|92|86|11|19930206,,
90|82|74|9|Sexual|GODDESS|1992-12-12|92|74|10|19930206,,
91|93|65|9|Shamrocks And Shenanigans (Boom Shalock Lock Boom)|HOUSE OF PAIN|1992-12-12|87|65|10|19930206,,
92|NEW|92|1|Hat 2 Da Back|TLC|1993-02-06|92|30|15|19930206,,
93|NEW|93|1|Man On The Moon|R.E.M.|1993-02-06|93|30|15|19930206,,
94|NEW|94|1|I'm So Into You|SWV|1993-02-06|94|6|27|19930206,,
95|NEW|95|1|Happy Days|SILK|1993-02-06|95|86|5|19930206,,
96|NEW|96|1|Losin' Myself|DEBBIE GIBSON|1993-02-06|96|86|5|19930206,,
97|94|66|11|These Are Days|10,000 MANIACS|1992-11-28|100|66|11|19930206,
98|91|29|16|Keep The Faith|BON JOVI|1992-10-24|76|29|16|19930206,,
99|96|87|8|This Could Be The One|BAD COMPANY|1992-12-19|94|87|8|19930206,,
100|97|68|12|Games|CHUCKII BOOKER|1992-11-21|94|68|12|19930206,,
1|1|1|12|I Will Always Love You|WHITNEY HOUSTON|1992-11-14|40|1|26|19930130,,
2|2|2|16|If I Ever Fall In Love|SHAI|1992-10-17|54|2|27|19930130,,
3|3|3|10|In The Still Of The Nite|BOYZ II MEN|1992-11-28|15|3|20|19930130,,
4|5|4|15|Saving Forever For You|SHANICE|1992-10-24|67|4|24|19930130,,
5|4|2|18|Rump Shaker|WRECKX-N-EFFECT|1992-10-03|94|2|28|19930130,,
6|9|6|7|A Whole New World (Aladdin's Theme)|PEABO BRYSON|1992-12-19|54|1|23|19930130,,
7|8|7|9|Deeper And Deeper|MADONNA|1992-12-05|38|7|17|19930130,,
8|7|7|16|Good Enough|BOBBY BROWN|1992-10-17|51|7|23|19930130,,
9|6|5|25|Rhythm Is A Dancer|SNAP|1992-08-15|90|5|39|19930130,,
10|13|10|10|7|PRINCE AND THE NEW POWER GENERATION|1992-11-28|98|7|23|19930130,,
11|11|11|12|When She Cries|RESTLESS HEART|1992-11-14|84|11|20|19930130,,
12|10|3|21|I'd Die Without You|P.M. DAWN|1992-09-12|61|3|28|19930130,,
13|17|13|7|Mr. Wendal|ARRESTED DEVELOPMENT|1992-12-19|53|6|24|19930130,,
14|15|14|13|Faithful|GO WEST|1992-11-07|84|14|20|19930130,,
15|18|15|9|Give It Up, Turn It Loose|EN VOGUE|1992-12-05|63|15|20|19930130,
16|12|7|23|Real Love|MARY J. BLIGE|1992-08-29|84|7|31|19930130,,
17|20|17|12|Here We Go Again|PORTRAIT|1992-11-14|98|11|23|19930130,,
18|22|18|12|Walk On The Ocean|TOAD THE WET SPROCKET|1992-11-14|91|18|20|19930130,,
19|19|13|19|Do You Believe In Us|JON SECADA|1992-09-26|81|13|30|19930130,,
20|14|7|22|What About Your Friends|TLC|1992-09-05|95|7|27|19930130,,
21|23|21|4|Ordinary World|DURAN DURAN|1993-01-09|67|3|22|19930130,,
22|32|22|4|I'm Every Woman|WHITNEY HOUSTON|1993-01-09|66|4|23|19930130,,
23|45|23|7|Ditty|PAPERBOY|1992-12-19|77|10|30|19930130,,
24|16|11|16|To Love Somebody|MICHAEL BOLTON|1992-10-17|89|11|20|19930130,,
25|21|21|13|Never A Time|GENESIS|1992-11-07|83|21|20|19930130,,
26|26|26|9|I Love You Period|DAN BAIRD|1992-12-05|86|26|16|19930130,,
27|43|27|7|Don't Walk Away|JADE|1992-12-19|86|4|35|19930130,,
28|28|28|13|No Ordinary Love|SADE|1992-11-07|87|28|20|19930130,,
29|29|28|12|I Got A Thang 4 Ya!|LO-KEY?|1992-11-14|96|27|20|19930130,,
30|50|30|3|Rebirth Of Slick (Cool Like Dat)|DIGABLE PLANETS|1993-01-16|85|15|20|19930130,,
31|54|31|3|Get Away|BOBBY BROWN|1993-01-16|93|14|16|19930130,,
32|36|32|7|Steam|PETER GABRIEL|1992-12-19|80|32|15|19930130,,
33|30|1|29|End Of The Road|BOYZ II MEN|1992-07-18|53|1|32|19930130,,
34|37|34|8|Stand Up (Kick Love Into Motion)|DEF LEPPARD|1992-12-12|86|34|15|19930130,,
35|24|14|22|Walking On Broken Glass|ANNIE LENNOX|1992-09-05|96|14|25|19930130,,
36|39|36|11|Love Can Move Mountains|CELINE DION|1992-11-21|95|36|17|19930130,,
37|31|17|16|Little Miss Can't Be Wrong|SPIN DOCTORS|1992-10-17|93|17|20|19930130,,
38|27|13|24|Would I Lie To You?|CHARLES & EDDIE|1992-08-22|83|13|26|19930130,,
39|34|34|10|It's Gonna Be A Lovely Day|THE S.O.U.L. S.Y.S.T.E.M.|1992-11-28|77|34|16|19930130,,
40|38|38|9|Quality Time|HI-FIVE|1992-12-05|96|38|17|19930130,,
41|52|41|6|No Mistakes|PATTY SMYTH|1992-12-26|93|33|16|19930130,,
42|35|23|14|The Last Song|ELTON JOHN|1992-10-31|83|23|20|19930130,,
43|61|43|4|Informer|SNOW|1993-01-09|79|1|25|19930130,,
44|33|21|12|Gangsta|BELL BIV DEVOE|1992-11-14|79|21|17|19930130,,
45|42|33|12|Love Shoulda Brought You Home|TONI BRAXTON|1992-11-14|87|33|20|19930130,,
46|25|12|22|Love Is On The Way|SAIGON KICK|1992-09-05|97|12|22|19930130,,
47|46|46|9|Everything's Gonna Be Alright|FATHER M.C.|1992-12-05|77|37|20|19930130,,
48|47|14|30|Back To The Hotel|N2DEEP|1992-07-11|84|14|30|19930130,,
49|59|49|7|I Got A Man|POSITIVE K|1992-12-19|75|14|22|19930130,,
50|65|50|7|Forever In Love|KENNY G|1992-12-19|95|18|23|19930130,,
51|44|13|16|Flex|MAD COBRA|1992-10-17|83|13|19|19930130,,
52|53|52|8|Heal The World|MICHAEL JACKSON|1992-12-12|74|27|20|19930130,,
53|41|12|18|Layla|ERIC CLAPTON|1992-10-03|79|12|20|19930130,,
54|57|54|2|Comforter|SHAI|1993-01-23|57|10|24|19930130,,
55|81|55|2|Bed Of Roses|BON JOVI|1993-01-23|81|10|20|19930130,,
56|70|56|8|The Right Kind Of Love|JEREMY JORDAN|1992-12-12|88|14|25|19930130,,
57|55|55|10|I Don't Care|SHAKESPEAR'S SISTER|1992-11-28|94|55|12|19930130,,
58|40|1|18|How Do You Talk To An Angel|THE HEIGHTS|1992-10-03|48|1|20|19930130,,
59|79|59|2|That's What Love Can Do|BOY KRAZY|1993-01-23|79|18|20|19930130,,
60|71|60|5|Murder She Wrote|CHAKA DEMUS & PLIERS|1993-01-02|95|57|17|19930130,,
61|51|20|17|Where You Goin' Now|DAMN YANKEES|1992-10-10|97|20|20|19930130,,
62|67|62|6|Understand This Groove|SOUND FACTORY|1992-12-26|88|58|17|19930130,,
63|62|33|15|Slow And Sexy|SHABBA RANKS featuring JOHNNY GILL|1992-10-24|86|33|19|19930130,,
64|64|57|8|Homies|A LIGHTER SHADE OF BROWN|1992-12-12|83|57|19|19930130,,
65|NEW|65|1|Stand|POISON|1993-01-30|65|50|10|19930130,,
66|63|57|7|Reminisce|MARY J. BLIGE|1992-12-19|63|57|20|19930130,,
67|80|67|4|Dazzey Duks|DUICE|1993-01-09|86|12|40|19930130,,
68|56|35|13|Who's Gonna Ride Your Wild Horses|U2|1992-11-07|77|35|16|19930130,,
69|49|28|14|Drive|R.E.M.|1992-10-31|71|28|15|19930130,,
70|76|70|6|Irresistible|CATHY DENNIS|1992-12-26|91|61|12|19930130,,
71|66|19|18|Someone To Hold|TREY LORENZ|1992-10-03|62|19|20|19930130,,
72|69|55|13|Baby I'm For Real / Natural High|AFTER 7|1992-11-07|94|55|18|19930130,,
73|58|28|14|I Wish The Phone Would Ring|EXPOSE|1992-10-31|74|28|15|19930130,,
74|77|74|3|Lights|JOURNEY|1993-01-16|83|74|7|19930130,,
75|92|75|2|Love Is|VANESSA WILLIAMS & BRIAN McKNIGHT|1993-01-23|92|3|28|19930130,,
76|73|68|12|It's Alright|CLASSIC EXAMPLE|1992-11-14|86|68|14|19930130,,
77|90|77|2|I'm Gonna Get You|BIZARRE INC featuring ANGIE BROWN|1993-01-23|90|47|23|19930130,,
78|86|78|2|Little Bird|ANNIE LENNOX|1993-01-23|86|49|12|19930130,,
79|88|79|2|Feels Like Heaven|PETER CETERA & CHAKA KHAN|1993-01-23|88|71|8|19930130,,
80|78|78|6|Sleeping With You|FIREHOUSE|1992-12-26|94|78|8|19930130,,
81|94|81|2|Tell The Truth|JUDE COLE|1993-01-23|94|57|12|19930130,,
82|74|74|8|Sexual|GODDESS|1992-12-12|92|74|10|19930130,,
83|NEW|83|1|Angel|JON SECADA|1993-01-30|83|18|22|19930130,,
84|NEW|84|1|Hip Hop Hooray|NAUGHTY BY NATURE|1993-01-30|84|8|22|19930130,,
85|NEW|85|1|Two Princes|SPIN DOCTORS|1993-01-30|85|7|29|19930130,,
86|72|3|16|Erotica|MADONNA|1992-10-17|13|3|18|19930130,,
87|NEW|87|1|Gangsta Bitch|APACHE|1993-01-30|87|67|10|19930130,,
88|89|77|5|Punks Jump Up To Get Beat Down|BRAND NUBIAN|1993-01-02|83|77|10|19930130,,
89|NEW|89|1|Speed|ALPHA TEAM|1993-01-30|89|74|8|19930130,,
90|95|86|6|Love's Taken Over|CHANTE MOORE|1992-12-26|92|86|11|19930130,,
91|68|29|15|Keep The Faith|BON JOVI|1992-10-24|76|29|16|19930130,,
92|83|83|6|Get Up (Move Boy Move)|AB LOGIC|1992-12-26|98|83|11|19930130,,
93|82|65|8|Shamrocks And Shenanigans (Boom Shalock Lock Boom)|HOUSE OF PAIN|1992-12-12|87|65|10|19930130,,
94|75|66|10|These Are Days|10,000 MANIACS|1992-11-28|100|66|11|19930130,
"95|NEW|95|1|Nuthin' But A ""G"" Thang|DR. DRE|1993-01-30|95|2|27|19930130",,
96|91|87|7|This Could Be The One|BAD COMPANY|1992-12-19|94|87|8|19930130,,
97|93|68|11|Games|CHUCKII BOOKER|1992-11-21|94|68|12|19930130,,
98|85|27|20|I Will Be Here For You|MICHAEL W. SMITH|1992-09-19|81|27|20|19930130,,
99|96|92|5|Right Here|SWV|1993-01-02|92|92|5|19930130,,
100|84|69|8|Pleasure|SOUP DRAGONS|1992-12-12|85|69|8|19930130,,
1|1|1|11|I Will Always Love You|WHITNEY HOUSTON|1992-11-14|40|1|26|19930123,,
2|2|2|15|If I Ever Fall In Love|SHAI|1992-10-17|54|2|27|19930123,,
3|3|3|9|In The Still Of The Nite|BOYZ II MEN|1992-11-28|15|3|20|19930123,,
4|4|2|17|Rump Shaker|WRECKX-N-EFFECT|1992-10-03|94|2|28|19930123,,
5|5|5|14|Saving Forever For You|SHANICE|1992-10-24|67|4|24|19930123,,
6|6|5|24|Rhythm Is A Dancer|SNAP|1992-08-15|90|5|39|19930123,,
7|8|7|15|Good Enough|BOBBY BROWN|1992-10-17|51|7|23|19930123,,
8|10|8|8|Deeper And Deeper|MADONNA|1992-12-05|38|7|17|19930123,,
9|13|9|6|A Whole New World (Aladdin's Theme)|PEABO BRYSON|1992-12-19|54|1|23|19930123,,
10|7|3|20|I'd Die Without You|P.M. DAWN|1992-09-12|61|3|28|19930123,,
11|14|11|11|When She Cries|RESTLESS HEART|1992-11-14|84|11|20|19930123,,
12|11|7|22|Real Love|MARY J. BLIGE|1992-08-29|84|7|31|19930123,,
13|15|13|9|7|PRINCE AND THE NEW POWER GENERATION|1992-11-28|98|7|23|19930123,,
14|9|7|21|What About Your Friends|TLC|1992-09-05|95|7|27|19930123,,
15|16|15|12|Faithful|GO WEST|1992-11-07|84|14|20|19930123,,
16|12|11|15|To Love Somebody|MICHAEL BOLTON|1992-10-17|89|11|20|19930123,,
17|20|17|6|Mr. Wendal|ARRESTED DEVELOPMENT|1992-12-19|53|6|24|19930123,,
18|21|18|8|Give It Up, Turn It Loose|EN VOGUE|1992-12-05|63|15|20|19930123,
19|17|13|18|Do You Believe In Us|JON SECADA|1992-09-26|81|13|30|19930123,,
20|18|18|11|Here We Go Again|PORTRAIT|1992-11-14|98|11|23|19930123,,
21|24|21|12|Never A Time|GENESIS|1992-11-07|83|21|20|19930123,,
22|28|22|11|Walk On The Ocean|TOAD THE WET SPROCKET|1992-11-14|91|18|20|19930123,,
23|51|23|3|Ordinary World|DURAN DURAN|1993-01-09|67|3|22|19930123,,
24|26|14|21|Walking On Broken Glass|ANNIE LENNOX|1992-09-05|96|14|25|19930123,,
25|19|12|21|Love Is On The Way|SAIGON KICK|1992-09-05|97|12|22|19930123,,
26|39|26|8|I Love You Period|DAN BAIRD|1992-12-05|86|26|16|19930123,,
27|29|13|23|Would I Lie To You?|CHARLES & EDDIE|1992-08-22|83|13|26|19930123,,
28|41|28|12|No Ordinary Love|SADE|1992-11-07|87|28|20|19930123,,
29|32|28|11|I Got A Thang 4 Ya!|LO-KEY?|1992-11-14|96|27|20|19930123,,
30|34|1|28|End Of The Road|BOYZ II MEN|1992-07-18|53|1|32|19930123,,
31|25|17|15|Little Miss Can't Be Wrong|SPIN DOCTORS|1992-10-17|93|17|20|19930123,,
32|66|32|3|I'm Every Woman|WHITNEY HOUSTON|1993-01-09|66|4|23|19930123,,
33|23|21|11|Gangsta|BELL BIV DEVOE|1992-11-14|79|21|17|19930123,,
34|48|34|9|It's Gonna Be A Lovely Day|THE S.O.U.L. S.Y.S.T.E.M.|1992-11-28|77|34|16|19930123,,
35|35|23|13|The Last Song|ELTON JOHN|1992-10-31|83|23|20|19930123,,
36|58|36|6|Steam|PETER GABRIEL|1992-12-19|80|32|15|19930123,,
37|52|37|7|Stand Up (Kick Love Into Motion)|DEF LEPPARD|1992-12-12|86|34|15|19930123,,
38|43|38|8|Quality Time|HI-FIVE|1992-12-05|96|38|17|19930123,,
39|46|39|10|Love Can Move Mountains|CELINE DION|1992-11-21|95|36|17|19930123,,
40|22|1|17|How Do You Talk To An Angel|THE HEIGHTS|1992-10-03|48|1|20|19930123,,
41|30|12|17|Layla|ERIC CLAPTON|1992-10-03|79|12|20|19930123,,
42|33|33|11|Love Shoulda Brought You Home|TONI BRAXTON|1992-11-14|87|33|20|19930123,,
43|53|43|6|Don't Walk Away|JADE|1992-12-19|86|4|35|19930123,,
44|27|13|15|Flex|MAD COBRA|1992-10-17|83|13|19|19930123,,
45|55|39|6|Ditty|PAPERBOY|1992-12-19|77|10|30|19930123,,
46|56|46|8|Everything's Gonna Be Alright|FATHER M.C.|1992-12-05|77|37|20|19930123,,
47|31|14|29|Back To The Hotel|N2DEEP|1992-07-11|84|14|30|19930123,,
48|37|2|24|Sometimes Love Just Ain't Enough|PATTY SMYTH|1992-08-15|53|2|24|19930123,,
49|36|28|13|Drive|R.E.M.|1992-10-31|71|28|15|19930123,,
50|85|50|2|Rebirth Of Slick (Cool Like Dat)|DIGABLE PLANETS|1993-01-16|85|15|20|19930123,,
51|40|20|16|Where You Goin' Now|DAMN YANKEES|1992-10-10|97|20|20|19930123,,
