Pos.This.Week|Pos.Last.Week|Peak.Pos.This.Week|Total.Weeks|Title|Artist|Entry.Date|Pos.Entry|Overall.Peak.Pos|Overall.Total.Weeks|Chart.Date,,
16|16|10|13|Don't Cry|GUNS N'ROSES|1991-09-21|76|10|20|19911214,,
17|20|17|7|No Son Of Mine|GENESIS|1991-11-02|53|12|20|19911214,,
18|12|2|14|Can't Stop This Thing We Started|BRYAN ADAMS|1991-09-14|50|2|20|19911214,,
19|18|2|19|Do Anything|NATURAL SELECTION|1991-08-10|58|2|21|19911214,,
20|19|6|13|Set The Night To Music|ROBERTA FLACK & MAXI PRIEST|1991-09-21|73|6|20|19911214,,
21|21|12|10|Street Of Dreams|NIA PEEPLES|1991-10-12|66|12|20|19911214,,
22|25|22|10|Live For Loving You|GLORIA ESTEFAN|1991-10-12|85|22|20|19911214,,
23|40|23|2|Smells Like Teen Spirit|NIRVANA|1991-12-07|40|6|21|19911214,,
24|22|1|18|Romantic|KARYN WHITE|1991-08-17|52|1|20|19911214,,
25|27|25|8|Forever My Lady|JODECI|1991-10-26|71|25|20|19911214,,
26|28|26|9|Broken Arrow|ROD STEWART|1991-10-19|90|20|20|19911214,,
27|24|4|20|Hole Hearted|EXTREME|1991-08-03|75|4|20|19911214,,
28|23|1|16|Emotions|MARIAH CAREY|1991-08-31|35|1|20|19911214,,
29|42|29|4|I Love Your Smile|SHANICE|1991-11-23|93|2|26|19911214,,
30|31|30|9|Angel Baby|ANGELICA|1991-10-19|78|29|20|19911214,,
31|36|31|7|Change|LISA STANSFIELD|1991-11-02|92|27|20|19911214,,
32|30|30|11|Mind Playing Tricks On Me|GETO BOYS|1991-10-05|87|23|20|19911214,,
33|48|33|4|Mysterious Ways|U2|1991-11-23|77|9|20|19911214,,
34|72|34|2|Don't Let The Sun Go Down On Me|GEORGE MICHAEL & ELTON JOHN|1991-12-07|72|1|20|19911214,,
35|35|35|8|Spending My Time|ROXETTE|1991-10-26|85|32|20|19911214,,
36|84|36|2|Addams Groove|HAMMER|1991-12-07|84|7|20|19911214,,
37|38|37|6|Tell Me What You Want Me To Do|TEVIN CAMPBELL|1991-11-09|93|7|24|19911214,,
38|26|9|15|I Wonder Why|CURTIS STIGERS|1991-09-07|97|9|20|19911214,,
39|32|18|19|Running Back To You|VANESSA WILLIAMS|1991-08-10|72|18|21|19911214,,
40|33|16|17|Enter Sandman|METALLICA|1991-08-24|47|16|20|19911214,,
41|34|27|10|Top Of The World|VAN HALEN|1991-10-12|69|27|19|19911214,,
42|43|42|5|Love Me All Up|STACY EARL|1991-11-16|96|26|19|19911214,,
43|55|43|3|The Way I Feel About You|KARYN WHITE|1991-11-30|84|12|20|19911214,,
44|37|37|8|Housecall|SHABBA RANKS featuring MAXI PRIEST|1991-10-26|73|37|15|19911214,,
45|45|44|9|Tender Kisses|TRACIE SPENCER|1991-10-19|85|42|20|19911214,,
46|46|46|9|Save Up All Your Tears|CHER|1991-10-19|92|37|20|19911214,,
47|47|47|6|Home Sweet Home|MOTLEY CRUE|1991-11-09|72|37|17|19911214,,
48|39|20|10|Ring My Bell|DJ JAZZY JEFF & THE FRESH PRINCE|1991-10-12|72|20|19|19911214,,
49|88|49|2|Diamonds And Pearls|PRINCE & THE N.P.G.|1991-12-07|88|3|21|19911214,,
50|51|50|4|Is It Good To You|HEAVY D & THE BOYZ|1991-11-23|78|32|20|19911214,,
51|29|10|20|The One And Only|CHESNEY HAWKES|1991-08-03|79|10|20|19911214,,
52|52|52|5|Too Blind To See It|KYM SIMS|1991-11-16|84|38|20|19911214,,
53|66|53|3|Keep It Comin'|KEITH SWEAT|1991-11-30|75|17|20|19911214,,
54|54|50|9|Can't Truss It|PUBLIC ENEMY|1991-10-19|66|50|15|19911214,,
55|58|54|8|I've Got A Lot To Learn About Love|THE STORM|1991-10-26|97|26|20|19911214,,
56|65|56|2|The Unforgiven|METALLICA|1991-12-07|65|35|17|19911214,,
57|57|45|7|Shot Of Poison|LITA FORD|1991-11-02|78|45|14|19911214,,
58|44|9|20|Don't Want To Be A Fool|LUTHER VANDROSS|1991-08-03|92|9|20|19911214,,
59|49|41|12|Groovy Train|THE FARM|1991-09-28|88|41|16|19911214,,
60|62|60|6|Send Me An Angel|SCORPIONS|1991-11-09|82|44|18|19911214,,
61|61|61|5|Ain't Gonna Hurt Nobody|KID'N PLAY|1991-11-16|89|51|19|19911214,,
62|64|62|5|In My Dreams|THE PARTY|1991-11-16|92|34|18|19911214,,
63|63|61|5|Kiss You Back|DIGITAL UNDERGROUND|1991-11-16|79|40|20|19911214,,
64|50|50|6|Just A Touch Of Love|C&C MUSIC FACTORY|1991-11-09|87|50|14|19911214,,
65|71|65|3|On A Sunday Afternoon|A LIGHTER SHADE OF BROWN|1991-11-30|85|39|20|19911214,,
66|67|66|7|I Wanna Be Your Girl|ICY BLU|1991-11-02|89|46|20|19911214,,
67|68|67|4|I Can't Make You Love Me|BONNIE RAITT|1991-11-23|87|18|20|19911214,,
68|69|68|5|All She Wrote|FIREHOUSE|1991-11-16|88|58|14|19911214,,
69|60|34|20|Just Want To Hold On|JASMINE GUY|1991-08-03|91|34|20|19911214,,
70|59|49|12|A Day In My Life (Without You)|LISETTE MELENDEZ|1991-09-28|91|49|20|19911214,,
71|74|67|14|Ain't No Future In Yo' Fronting|M.C. BREED & D.F.C.|1991-09-14|70|66|20|19911214,,
72|92|72|2|Hearts Don't Think (They Feel)|NATURAL SELECTION|1991-12-07|92|28|14|19911214,,
73|79|73|3|I Want You|JODY WATLEY|1991-11-30|92|61|15|19911214,,
74|73|58|7|Pop That Coochie|2 LIVE CREW|1991-11-02|70|58|13|19911214,,
75|53|14|11|Get A Leg Up|JOHN MELLENCAMP|1991-10-05|69|14|15|19911214,,
76|77|76|3|No More Tears|OZZY OSBOURNE|1991-11-30|81|71|9|19911214,,
77|86|77|2|The Comfort Zone|VANESSA WILLIAMS|1991-12-07|86|62|12|19911214,,
78|75|75|4|Love Crazy|ATLANTIC STARR|1991-11-23|95|75|8|19911214,,
79|56|23|12|Something Got Me Started|SIMPLY RED|1991-09-28|82|23|14|19911214,,
80|76|32|13|Rush|BIG AUDIO DYNAMITE II|1991-09-21|90|32|17|19911214,,
81|82|65|8|Conviction Of The Heart|KENNY LOGGINS|1991-10-26|95|65|13|19911214,,
82|87|82|3|Within My Heart|VOYCE|1991-11-30|89|77|13|19911214,,
83|NEW|83|1|All Through The Night|TONE-LOC|1991-12-14|83|80|7|19911214,,
84|83|51|12|Whispers|CORINA|1991-09-28|93|51|20|19911214,,
85|85|57|8|What Time Is Love?|THE KLF|1991-10-26|98|57|12|19911214,,
86|70|4|17|Real Real Real|JESUS JONES|1991-08-24|84|4|20|19911214,,
87|97|87|2|In Paradise|LAISSEZ FAIRE|1991-12-07|97|64|17|19911214,,
88|NEW|88|1|Uhh Ahh|BOYZ II MEN|1991-12-14|88|16|20|19911214,,
89|80|61|6|The Fly|U2|1991-11-09|74|61|11|19911214,,
90|NEW|90|1|Everybody Move|CATHY DENNIS|1991-12-14|90|90|3|19911214,,
91|81|46|11|All I Need Is You|BLUE TRAIN|1991-10-05|97|46|13|19911214,,
92|NEW|92|1|Insatiable|PRINCE & THE N.P.G.|1991-12-14|92|77|7|19911214,,
93|NEW|93|1|Right Down To It|DAMIEN DAME|1991-12-14|93|90|6|19911214,,
94|91|88|4|Just Another Girlfriend|HI-FIVE|1991-11-23|97|88|8|19911214,,
95|90|90|4|Groovin'|UB40|1991-11-23|98|90|6|19911214,,
96|78|18|12|Lies|EMF|1991-09-28|80|18|14|19911214,,
97|94|74|7|Monsters And Angels|VOICE OF THE BEEHIVE|1991-11-02|99|74|7|19911214,,
98|95|92|5|Into The Great Wide Open|TOM PETTY AND THE HEARTBREAKERS|1991-11-16|99|92|5|19911214,,
99|89|28|17|Walk Through Fire|BAD COMPANY|1991-08-24|87|28|17|19911214,,
100|NEW|100|1|Move Any Mountain|THE SHAMEN|1991-12-14|100|38|17|19911214,,
1|3|1|3|Black Or White|MICHAEL JACKSON|1991-11-23|35|1|20|19911207,,
2|2|1|9|When A Man Loves A Woman|MICHAEL BOLTON|1991-10-12|44|1|20|19911207,,
3|1|1|8|Set Adrift On Memory Drift|P.M. DAWN|1991-10-19|50|1|20|19911207,,
4|4|4|12|It's So Hard To Say Goodbye To Yesterday|BOYZ II MEN|1991-09-21|77|2|22|19911207,,
5|7|5|5|All 4 Love|COLOR ME BADD|1991-11-09|37|1|28|19911207,,
6|6|6|8|Blowing Kisses In The Wind|PAULA ABDUL|1991-10-19|47|6|20|19911207,,
7|5|1|11|Cream|PRINCE & THE N.P.G.|1991-09-28|46|1|20|19911207,,
8|17|8|4|Can't Let Go|MARIAH CAREY|1991-11-16|42|2|20|19911207,,
9|11|7|11|That's What Love Is For|AMY GRANT|1991-09-28|67|7|20|19911207,,
10|8|6|14|O.P.P.|NAUGHTY BY NATURE|1991-09-07|85|6|21|19911207,,
11|24|11|11|Finally|CE CE PENISTON|1991-09-28|94|5|33|19911207,,
12|10|2|13|Can't Stop This Thing We Started|BRYAN ADAMS|1991-09-14|50|2|20|19911207,,
13|18|13|6|Keep Coming Back|RICHARD MARX|1991-11-02|47|12|20|19911207,,
14|13|13|16|Let's Talk About Sex|SALT'N'PEPA|1991-08-24|93|13|20|19911207,,
15|21|15|5|Wildside|MARKY MARK|1991-11-09|47|10|20|19911207,,
16|12|10|12|Don't Cry|GUNS N'ROSES|1991-09-21|76|10|20|19911207,,
17|19|17|5|2 Legit 2 Quit|HAMMER|1991-11-09|61|5|20|19911207,,
18|9|2|18|Do Anything|NATURAL SELECTION|1991-08-10|58|2|21|19911207,,
19|16|6|12|Set The Night To Music|ROBERTA FLACK & MAXI PRIEST|1991-09-21|73|6|20|19911207,,
20|22|20|6|No Son Of Mine|GENESIS|1991-11-02|53|12|20|19911207,,
21|20|12|9|Street Of Dreams|NIA PEEPLES|1991-10-12|66|12|20|19911207,,
22|14|1|17|Romantic|KARYN WHITE|1991-08-17|52|1|20|19911207,,
23|15|1|15|Emotions|MARIAH CAREY|1991-08-31|35|1|20|19911207,,
24|23|4|19|Hole Hearted|EXTREME|1991-08-03|75|4|20|19911207,,
25|29|25|9|Live For Loving You|GLORIA ESTEFAN|1991-10-12|85|22|20|19911207,,
26|26|9|14|I Wonder Why|CURTIS STIGERS|1991-09-07|97|9|20|19911207,,
27|30|27|7|Forever My Lady|JODECI|1991-10-26|71|25|20|19911207,,
28|34|28|8|Broken Arrow|ROD STEWART|1991-10-19|90|20|20|19911207,,
29|28|10|19|The One And Only|CHESNEY HAWKES|1991-08-03|79|10|20|19911207,,
30|33|30|10|Mind Playing Tricks On Me|GETO BOYS|1991-10-05|87|23|20|19911207,,
31|35|31|8|Angel Baby|ANGELICA|1991-10-19|78|29|20|19911207,,
32|37|18|18|Running Back To You|VANESSA WILLIAMS|1991-08-10|72|18|21|19911207,,
33|31|16|16|Enter Sandman|METALLICA|1991-08-24|47|16|20|19911207,,
34|41|27|9|Top Of The World|VAN HALEN|1991-10-12|69|27|19|19911207,,
35|45|35|7|Spending My Time|ROXETTE|1991-10-26|85|32|20|19911207,,
36|44|32|6|Change|LISA STANSFIELD|1991-11-02|92|27|20|19911207,,
37|42|37|7|Housecall|SHABBA RANKS featuring MAXI PRIEST|1991-10-26|73|37|15|19911207,,
38|46|38|5|Tell Me What You Want Me To Do|TEVIN CAMPBELL|1991-11-09|93|7|24|19911207,,
39|38|20|9|Ring My Bell|DJ JAZZY JEFF & THE FRESH PRINCE|1991-10-12|72|20|19|19911207,,
40|NEW|40|1|Smells Like Teen Spirit|NIRVANA|1991-12-07|40|6|21|19911207,,
41|36|1|20|I Adore Mi Amor|COLOR ME BADD|1991-07-27|60|1|20|19911207,,
42|51|42|3|I Love Your Smile|SHANICE|1991-11-23|93|2|26|19911207,,
43|55|43|4|Love Me All Up|STACY EARL|1991-11-16|96|26|19|19911207,,
44|39|9|19|Don't Want To Be A Fool|LUTHER VANDROSS|1991-08-03|92|9|20|19911207,,
45|47|44|8|Tender Kisses|TRACIE SPENCER|1991-10-19|85|42|20|19911207,,
46|49|46|8|Save Up All Your Tears|CHER|1991-10-19|92|37|20|19911207,,
47|60|47|5|Home Sweet Home|MOTLEY CRUE|1991-11-09|72|37|17|19911207,,
48|74|48|3|Mysterious Ways|U2|1991-11-23|77|9|20|19911207,,
49|48|41|11|Groovy Train|THE FARM|1991-09-28|88|41|16|19911207,,
50|56|50|5|Just A Touch Of Love|C&C MUSIC FACTORY|1991-11-09|87|50|14|19911207,,
51|57|51|3|Is It Good To You|HEAVY D & THE BOYZ|1991-11-23|78|32|20|19911207,,
52|59|52|4|Too Blind To See It|KYM SIMS|1991-11-16|84|38|20|19911207,,
53|40|14|10|Get A Leg Up|JOHN MELLENCAMP|1991-10-05|69|14|15|19911207,,
54|50|50|8|Can't Truss It|PUBLIC ENEMY|1991-10-19|66|50|15|19911207,,
55|84|55|2|The Way I Feel About You|KARYN WHITE|1991-11-30|84|12|20|19911207,,
56|43|23|11|Something Got Me Started|SIMPLY RED|1991-09-28|82|23|14|19911207,,
57|64|45|6|Shot Of Poison|LITA FORD|1991-11-02|78|45|14|19911207,,
58|62|54|7|I've Got A Lot To Learn About Love|THE STORM|1991-10-26|97|26|20|19911207,,
59|52|49|11|A Day In My Life (Without You)|LISETTE MELENDEZ|1991-09-28|91|49|20|19911207,,
60|54|34|19|Just Want To Hold On|JASMINE GUY|1991-08-03|91|34|20|19911207,,
61|69|61|4|Ain't Gonna Hurt Nobody|KID'N PLAY|1991-11-16|89|51|19|19911207,,
62|68|62|5|Send Me An Angel|SCORPIONS|1991-11-09|82|44|18|19911207,,
63|61|61|4|Kiss You Back|DIGITAL UNDERGROUND|1991-11-16|79|40|20|19911207,,
64|73|64|4|In My Dreams|THE PARTY|1991-11-16|92|34|18|19911207,,
65|NEW|65|1|The Unforgiven|METALLICA|1991-12-07|65|35|17|19911207,,
66|75|66|2|Keep It Comin'|KEITH SWEAT|1991-11-30|75|17|20|19911207,,
67|67|67|6|I Wanna Be Your Girl|ICY BLU|1991-11-02|89|46|20|19911207,,
68|79|68|3|I Can't Make You Love Me|BONNIE RAITT|1991-11-23|87|18|20|19911207,,
69|76|69|4|All She Wrote|FIREHOUSE|1991-11-16|88|58|14|19911207,,
70|53|4|16|Real Real Real|JESUS JONES|1991-08-24|84|4|20|19911207,,
71|85|71|2|On A Sunday Afternoon|A LIGHTER SHADE OF BROWN|1991-11-30|85|39|20|19911207,,
72|NEW|72|1|Don't Let The Sun Go Down On Me|GEORGE MICHAEL & ELTON JOHN|1991-12-07|72|1|20|19911207,,
73|70|58|6|Pop That Coochie|2 LIVE CREW|1991-11-02|70|58|13|19911207,,
74|71|67|13|Ain't No Future In Yo' Fronting|M.C. BREED & D.F.C.|1991-09-14|70|66|20|19911207,,
75|82|75|3|Love Crazy|ATLANTIC STARR|1991-11-23|95|75|8|19911207,,
76|65|32|12|Rush|BIG AUDIO DYNAMITE II|1991-09-21|90|32|17|19911207,,
77|81|77|2|No More Tears|OZZY OSBOURNE|1991-11-30|81|71|9|19911207,,
78|66|18|11|Lies|EMF|1991-09-28|80|18|14|19911207,,
79|92|79|2|I Want You|JODY WATLEY|1991-11-30|92|61|15|19911207,,
80|63|61|5|The Fly|U2|1991-11-09|74|61|11|19911207,,
81|77|46|10|All I Need Is You|BLUE TRAIN|1991-10-05|97|46|13|19911207,,
82|80|65|7|Conviction Of The Heart|KENNY LOGGINS|1991-10-26|95|65|13|19911207,,
83|72|51|11|Whispers|CORINA|1991-09-28|93|51|20|19911207,,
84|NEW|84|1|Addams Groove|HAMMER|1991-12-07|84|7|20|19911207,,
85|87|57|7|What Time Is Love?|THE KLF|1991-10-26|98|57|12|19911207,,
86|NEW|86|1|The Comfort Zone|VANESSA WILLIAMS|1991-12-07|86|62|12|19911207,,
87|89|87|2|Within My Heart|VOYCE|1991-11-30|89|77|13|19911207,,
88|NEW|88|1|Diamonds And Pearls|PRINCE & THE N.P.G.|1991-12-07|88|3|21|19911207,,
89|83|28|16|Walk Through Fire|BAD COMPANY|1991-08-24|87|28|17|19911207,,
90|96|90|3|Groovin'|UB40|1991-11-23|98|90|6|19911207,,
91|88|88|3|Just Another Girlfriend|HI-FIVE|1991-11-23|97|88|8|19911207,,
92|NEW|92|1|Hearts Don't Think (They Feel)|NATURAL SELECTION|1991-12-07|92|28|14|19911207,,
93|78|78|2|Word To The Badd!|JERMAINE JACKSON|1991-11-30|78|78|2|19911207,,
94|93|74|6|Monsters And Angels|VOICE OF THE BEEHIVE|1991-11-02|99|74|7|19911207,,
95|95|92|4|Into The Great Wide Open|TOM PETTY AND THE HEARTBREAKERS|1991-11-16|99|92|5|19911207,,
96|91|91|2|Then Came You|T.P.E.|1991-11-30|91|91|2|19911207,,
97|NEW|97|1|In Paradise|LAISSEZ FAIRE|1991-12-07|97|64|17|19911207,,
98|86|28|13|My Heart Belongs To You|RUSS IRWIN|1991-09-14|91|28|13|19911207,,
99|94|76|8|Stand By My Woman|LENNY KRAVITZ|1991-10-19|93|76|8|19911207,,
100|90|13|14|Hey Donna|RHYTHM SYNDICATE|1991-09-07|73|13|14|19911207,,
1|3|1|7|Set Adrift On Memory Drift|P.M. DAWN|1991-10-19|50|1|20|19911130,,
2|1|1|8|When A Man Loves A Woman|MICHAEL BOLTON|1991-10-12|44|1|20|19911130,,
3|35|3|2|Black Or White|MICHAEL JACKSON|1991-11-23|35|1|20|19911130,,
4|4|4|11|It's So Hard To Say Goodbye To Yesterday|BOYZ II MEN|1991-09-21|77|2|22|19911130,,
5|2|1|10|Cream|PRINCE & THE N.P.G.|1991-09-28|46|1|20|19911130,,
6|8|6|7|Blowing Kisses In The Wind|PAULA ABDUL|1991-10-19|47|6|20|19911130,,
7|21|7|4|All 4 Love|COLOR ME BADD|1991-11-09|37|1|28|19911130,,
8|11|6|13|O.P.P.|NAUGHTY BY NATURE|1991-09-07|85|6|21|19911130,,
9|24|2|17|Do Anything|NATURAL SELECTION|1991-08-10|58|2|21|19911130,,
10|5|2|12|Can't Stop This Thing We Started|BRYAN ADAMS|1991-09-14|50|2|20|19911130,,
11|7|7|10|That's What Love Is For|AMY GRANT|1991-09-28|67|7|20|19911130,,
12|10|10|11|Don't Cry|GUNS N'ROSES|1991-09-21|76|10|20|19911130,,
13|13|13|15|Let's Talk About Sex|SALT'N'PEPA|1991-08-24|93|13|20|19911130,,
14|15|1|16|Romantic|KARYN WHITE|1991-08-17|52|1|20|19911130,,
15|33|1|14|Emotions|MARIAH CAREY|1991-08-31|35|1|20|19911130,,
16|6|6|11|Set The Night To Music|ROBERTA FLACK & MAXI PRIEST|1991-09-21|73|6|20|19911130,,
17|30|17|3|Can't Let Go|MARIAH CAREY|1991-11-16|42|2|20|19911130,,
18|16|16|5|Keep Coming Back|RICHARD MARX|1991-11-02|47|12|20|19911130,,
19|36|19|4|2 Legit 2 Quit|HAMMER|1991-11-09|61|5|20|19911130,,
20|12|12|8|Street Of Dreams|NIA PEEPLES|1991-10-12|66|12|20|19911130,,
21|26|21|4|Wildside|MARKY MARK|1991-11-09|47|10|20|19911130,,
22|22|22|5|No Son Of Mine|GENESIS|1991-11-02|53|12|20|19911130,,
23|31|4|18|Hole Hearted|EXTREME|1991-08-03|75|4|20|19911130,,
24|25|24|10|Finally|CE CE PENISTON|1991-09-28|94|5|33|19911130,,
25|19|14|23|With You|TONY TERRY|1991-06-29|84|14|23|19911130,,
26|9|9|13|I Wonder Why|CURTIS STIGERS|1991-09-07|97|9|20|19911130,,
27|67|1|20|Good Vibrations|MARKY MARK & THE FUNKY BUNCH featuring LOLEATTA HOLLOWAY|1991-07-20|82|1|20|19911130,,
28|17|10|18|The One And Only|CHESNEY HAWKES|1991-08-03|79|10|20|19911130,,
29|28|28|8|Live For Loving You|GLORIA ESTEFAN|1991-10-12|85|22|20|19911130,,
30|29|29|6|Forever My Lady|JODECI|1991-10-26|71|25|20|19911130,,
31|38|16|15|Enter Sandman|METALLICA|1991-08-24|47|16|20|19911130,,
32|49|5|20|Something To Talk About|BONNIE RAITT|1991-07-20|83|5|20|19911130,,
33|37|33|9|Mind Playing Tricks On Me|GETO BOYS|1991-10-05|87|23|20|19911130,,
34|34|34|7|Broken Arrow|ROD STEWART|1991-10-19|90|20|20|19911130,,
35|43|35|7|Angel Baby|ANGELICA|1991-10-19|78|29|20|19911130,,
36|90|1|19|I Adore Mi Amor|COLOR ME BADD|1991-07-27|60|1|20|19911130,,
37|56|18|17|Running Back To You|VANESSA WILLIAMS|1991-08-10|72|18|21|19911130,,
38|20|20|8|Ring My Bell|DJ JAZZY JEFF & THE FRESH PRINCE|1991-10-12|72|20|19|19911130,,
39|47|9|18|Don't Want To Be A Fool|LUTHER VANDROSS|1991-08-03|92|9|20|19911130,,
40|14|14|9|Get A Leg Up|JOHN MELLENCAMP|1991-10-05|69|14|15|19911130,,
41|27|27|8|Top Of The World|VAN HALEN|1991-10-12|69|27|19|19911130,,
42|41|41|6|Housecall|SHABBA RANKS featuring MAXI PRIEST|1991-10-26|73|37|15|19911130,,
43|23|23|10|Something Got Me Started|SIMPLY RED|1991-09-28|82|23|14|19911130,,
44|32|32|5|Change|LISA STANSFIELD|1991-11-02|92|27|20|19911130,,
45|40|40|6|Spending My Time|ROXETTE|1991-10-26|85|32|20|19911130,,
46|60|46|4|Tell Me What You Want Me To Do|TEVIN CAMPBELL|1991-11-09|93|7|24|19911130,,
47|44|44|7|Tender Kisses|TRACIE SPENCER|1991-10-19|85|42|20|19911130,,
48|42|41|10|Groovy Train|THE FARM|1991-09-28|88|41|16|19911130,,
49|48|48|7|Save Up All Your Tears|CHER|1991-10-19|92|37|20|19911130,,
50|53|50|7|Can't Truss It|PUBLIC ENEMY|1991-10-19|66|50|15|19911130,,
51|93|51|2|I Love Your Smile|SHANICE|1991-11-23|93|2|26|19911130,,
52|62|49|10|A Day In My Life (Without You)|LISETTE MELENDEZ|1991-09-28|91|49|20|19911130,,
53|50|4|15|Real Real Real|JESUS JONES|1991-08-24|84|4|20|19911130,,
54|66|34|18|Just Want To Hold On|JASMINE GUY|1991-08-03|91|34|20|19911130,,
55|69|55|3|Love Me All Up|STACY EARL|1991-11-16|96|26|19|19911130,,
56|59|56|4|Just A Touch Of Love|C&C MUSIC FACTORY|1991-11-09|87|50|14|19911130,,
57|78|57|2|Is It Good To You|HEAVY D & THE BOYZ|1991-11-23|78|32|20|19911130,,
58|64|8|20|Everybody Plays The Fool|AARON NEVILLE|1991-07-20|87|8|20|19911130,,
59|81|59|3|Too Blind To See It|KYM SIMS|1991-11-16|84|38|20|19911130,,
60|52|52|4|Home Sweet Home|MOTLEY CRUE|1991-11-09|72|37|17|19911130,,
61|70|61|3|Kiss You Back|DIGITAL UNDERGROUND|1991-11-16|79|40|20|19911130,,
62|54|54|6|I've Got A Lot To Learn About Love|THE STORM|1991-10-26|97|26|20|19911130,,
63|61|61|4|The Fly|U2|1991-11-09|74|61|11|19911130,,
64|45|45|5|Shot Of Poison|LITA FORD|1991-11-02|78|45|14|19911130,,
65|39|32|11|Rush|BIG AUDIO DYNAMITE II|1991-09-21|90|32|17|19911130,,
66|18|18|10|Lies|EMF|1991-09-28|80|18|14|19911130,,
67|71|67|5|I Wanna Be Your Girl|ICY BLU|1991-11-02|89|46|20|19911130,,
68|63|63|4|Send Me An Angel|SCORPIONS|1991-11-09|82|44|18|19911130,,
69|73|69|3|Ain't Gonna Hurt Nobody|KID'N PLAY|1991-11-16|89|51|19|19911130,,
70|58|58|5|Pop That Coochie|2 LIVE CREW|1991-11-02|70|58|13|19911130,,
71|99|67|12|Ain't No Future In Yo' Fronting|M.C. BREED & D.F.C.|1991-09-14|70|66|20|19911130,,
72|89|51|10|Whispers|CORINA|1991-09-28|93|51|20|19911130,,
73|82|73|3|In My Dreams|THE PARTY|1991-11-16|92|34|18|19911130,,
74|77|74|2|Mysterious Ways|U2|1991-11-23|77|9|20|19911130,,
75|NEW|75|1|Keep It Comin'|KEITH SWEAT|1991-11-30|75|17|20|19911130,,
76|72|72|3|All She Wrote|FIREHOUSE|1991-11-16|88|58|14|19911130,,
77|46|46|9|All I Need Is You|BLUE TRAIN|1991-10-05|97|46|13|19911130,,
78|NEW|78|1|Word To The Badd!|JERMAINE JACKSON|1991-11-30|78|78|2|19911130,,
79|87|79|2|I Can't Make You Love Me|BONNIE RAITT|1991-11-23|87|18|20|19911130,,
80|65|65|6|Conviction Of The Heart|KENNY LOGGINS|1991-10-26|95|65|13|19911130,,
81|NEW|81|1|No More Tears|OZZY OSBOURNE|1991-11-30|81|71|9|19911130,,
82|95|82|2|Love Crazy|ATLANTIC STARR|1991-11-23|95|75|8|19911130,,
83|84|28|15|Walk Through Fire|BAD COMPANY|1991-08-24|87|28|17|19911130,,
84|NEW|84|1|The Way I Feel About You|KARYN WHITE|1991-11-30|84|12|20|19911130,,
85|NEW|85|1|On A Sunday Afternoon|A LIGHTER SHADE OF BROWN|1991-11-30|85|39|20|19911130,,
86|55|28|12|My Heart Belongs To You|RUSS IRWIN|1991-09-14|91|28|13|19911130,,
87|57|57|6|What Time Is Love?|THE KLF|1991-10-26|98|57|12|19911130,,
88|97|88|2|Just Another Girlfriend|HI-FIVE|1991-11-23|97|88|8|19911130,,
89|NEW|89|1|Within My Heart|VOYCE|1991-11-30|89|77|13|19911130,,
90|68|13|13|Hey Donna|RHYTHM SYNDICATE|1991-09-07|73|13|14|19911130,,
91|NEW|91|1|Then Came You|T.P.E.|1991-11-30|91|91|2|19911130,,
92|NEW|92|1|I Want You|JODY WATLEY|1991-11-30|92|61|15|19911130,,
93|74|74|5|Monsters And Angels|VOICE OF THE BEEHIVE|1991-11-02|99|74|7|19911130,,
94|76|76|7|Stand By My Woman|LENNY KRAVITZ|1991-10-19|93|76|8|19911130,,
95|92|92|3|Into The Great Wide Open|TOM PETTY AND THE HEARTBREAKERS|1991-11-16|99|92|5|19911130,,
96|98|96|2|Groovin'|UB40|1991-11-23|98|90|6|19911130,,
97|85|85|6|Thinking Of You|GRANDMASTER SLICE|1991-10-26|88|85|6|19911130,,
98|80|80|5|True Companion|MARC COHN|1991-11-02|94|80|5|19911130,,
99|83|73|6|Do You Feel Like I Feel?|BELINDA CARLISLE|1991-10-26|89|73|6|19911130,,
100|100|46|14|The Devil Came Up To Michigan|K.M.C. KRU|1991-08-31|97|46|14|19911130,,
1|3|1|7|When A Man Loves A Woman|MICHAEL BOLTON|1991-10-12|44|1|20|19911123,,
2|1|1|9|Cream|PRINCE & THE N.P.G.|1991-09-28|46|1|20|19911123,,
3|5|3|6|Set Adrift On Memory Drift|P.M. DAWN|1991-10-19|50|1|20|19911123,,
4|4|4|10|It's So Hard To Say Goodbye To Yesterday|BOYZ II MEN|1991-09-21|77|2|22|19911123,,
5|2|2|11|Can't Stop This Thing We Started|BRYAN ADAMS|1991-09-14|50|2|20|19911123,,
6|6|6|10|Set The Night To Music|ROBERTA FLACK & MAXI PRIEST|1991-09-21|73|6|20|19911123,,
7|8|7|9|That's What Love Is For|AMY GRANT|1991-09-28|67|7|20|19911123,,
8|13|8|6|Blowing Kisses In The Wind|PAULA ABDUL|1991-10-19|47|6|20|19911123,,
9|11|9|12|I Wonder Why|CURTIS STIGERS|1991-09-07|97|9|20|19911123,,
10|10|10|10|Don't Cry|GUNS N'ROSES|1991-09-21|76|10|20|19911123,,
11|7|6|12|O.P.P.|NAUGHTY BY NATURE|1991-09-07|85|6|21|19911123,,
12|17|12|7|Street Of Dreams|NIA PEEPLES|1991-10-12|66|12|20|19911123,,
13|15|13|14|Let's Talk About Sex|SALT'N'PEPA|1991-08-24|93|13|20|19911123,,
