"","BaID","Licencee","Licence","FieldCentre","ActivityStartDate","Number","From","To","Length","fLat","fLong","tLat","tLong","Date","YearMonth","County.From","County.To"
"9135","A573","Tourmaline Oil Corp.",53778,"Drayton Valley","12 Dec 2014",5,"04-10-048-20W5","14-09-048-20W5",1.97,53.1713703656658,-112.803604758282,53.1794030523172,-112.767929550149,2014-12-12,"14-12-01","Camrose County No. 22","Camrose County No. 22"
"9136","0JL8","Apache Canada Ltd.",7042,"St. Albert","11 Dec 2014",458,"06-17-069-09W5","14-17-069-09W5",0.69,55.0352967334582,-111.775123058139,55.043202636372,-111.725233834896,2014-12-11,"14-12-01","Lakeland County","Lakeland County"
"9137","0HE9","Canadian Natural Resources Limited",7670,"Grande Prairie","11 Dec 2014",30,"10-16-068-08W6","08-10-068-08W6",2.64,54.9531627044424,-111.670662820295,54.9444504453078,-111.159225221071,2014-12-11,"14-12-01","Lakeland County","Lakeland County"
"9138","0HE9","Canadian Natural Resources Limited",7670,"Grande Prairie","11 Dec 2014",36,"10-36-068-09W6","16-19-068-08W6",4.23,55.0004771722271,-112.323271786588,54.9818753487404,-110.985887088765,2014-12-11,"14-12-01","Lakeland County","Lakeland County"
"9139","0HE9","Canadian Natural Resources Limited",7670,"Grande Prairie","11 Dec 2014",37,"16-19-068-08W6","10-16-068-08W6",4.37,54.9818753487404,-110.985887088765,54.9531627044424,-111.670662820295,2014-12-11,"14-12-01","Lakeland County","Lakeland County"
"9140","0HE9","Canadian Natural Resources Limited",7670,"Grande Prairie","11 Dec 2014",38,"08-10-068-08W6","07-11-068-08W6",1.66,54.9444504453078,-111.159225221071,54.9416561897369,-111.065337588741,2014-12-11,"14-12-01","Lakeland County","Lakeland County"
"9141","0RC3","Direct Energy Marketing Limited",33555,"Drayton Valley","11 Dec 2014",37,"16-26-052-14W5","08-35-052-14W5",0.75,53.5748826792369,-112.772874893217,53.6050641043675,-111.39772395625,2014-12-11,"14-12-01","Lamont County","Two Hills County No. 21"
"9142","0RC3","Direct Energy Marketing Limited",56139,"Grande Prairie","05 Jan 2015",7,"13-13-078-07W6","05-14-078-07W6",2.63,55.8319139204417,-111.354636967209,55.8238733416716,-111.431037622401,2015-01-05,"15-01-01","Wood Buffalo","Lakeland County"
"9143","0RC3","Direct Energy Marketing Limited",56139,"Grande Prairie","05 Jan 2015",8,"05-14-078-07W6","04-11-078-07W6",1.89,55.8238733416716,-111.431037622401,55.8138818190715,-110.953243228102,2015-01-05,"15-01-01","Lakeland County","Wood Buffalo"
"9144","0RC3","Direct Energy Marketing Limited",56139,"Grande Prairie","05 Jan 2015",9,"04-11-078-07W6","13-02-078-07W6",0.39,55.8138818190715,-110.953243228102,55.8057928798564,-111.073694199728,2015-01-05,"15-01-01","Wood Buffalo","Wood Buffalo"
"9145","0RC3","Direct Energy Marketing Limited",56139,"Grande Prairie","05 Jan 2015",10,"16-11-078-07W6","12-11-078-07W6",1.5,55.8239216083522,-111.055872966337,55.8214674837647,-110.902232125868,2015-01-05,"15-01-01","Wood Buffalo","Wood Buffalo"
"9146","0RC3","Direct Energy Marketing Limited",56139,"Grande Prairie","05 Jan 2015",11,"12-11-078-07W6","04-11-078-07W6",1.26,55.8214674837647,-110.902232125868,55.8138818190715,-110.953243228102,2015-01-05,"15-01-01","Wood Buffalo","Wood Buffalo"
"9147","0RC3","Direct Energy Marketing Limited",56139,"Grande Prairie","05 Jan 2015",12,"04-11-078-07W6","13-02-078-07W6",0.39,55.8138818190715,-110.953243228102,55.8057928798564,-111.073694199728,2015-01-05,"15-01-01","Wood Buffalo","Wood Buffalo"
"9148","0NC3","Regent Resources Ltd.",55816,"Red Deer","10 Dec 2014",2,"14-30-043-04W5","03-31-043-04W5",0.57,52.8320699070659,-109.946328674522,52.821244394195,-110.000088936256,2014-12-10,"14-12-01",NA,NA
"9149","A1CL","RMP Energy Inc.",38155,"St. Albert","11 Dec 2014",23,"04-13-064-23W5","12-10-064-23W5",3.57,54.5560359562864,-113.765564421695,54.5619558496018,-113.296095808403,2014-12-11,"14-12-01","Westlock County","Athabasca County No. 12"
"9150","A1CL","RMP Energy Inc.",52454,"St. Albert","11 Dec 2014",19,"04-13-064-23W5","12-10-064-23W5",3.57,54.5560359562864,-113.765564421695,54.5619558496018,-113.296095808403,2014-12-11,"14-12-01","Westlock County","Athabasca County No. 12"
"9151","A1CL","RMP Energy Inc.",52981,"Grande Prairie","11 Dec 2014",20,"12-10-064-23W5","04-13-064-23W5",3.57,54.5619558496018,-113.296095808403,54.5560359562864,-113.765564421695,2014-12-11,"14-12-01","Athabasca County No. 12","Westlock County"
"9152","A5WM","Coda Petroleum Inc.",55667,"Red Deer","12 Dec 2014",12,"02-23-032-25W4","16-22-032-25W4",2.19,51.7929493428618,-113.131885259354,51.8046223302499,-113.237528051157,2014-12-12,"14-12-01","Kneehill County","Kneehill County"
"9153","0K29","Devon Canada Corporation",51385,"Bonnyville","06 Jan 2015",7,"06-29-075-07W4","05-29-075-07W4",0.59,55.5866565534303,-111.796127086885,55.586568131334,-111.80248629411,2015-01-06,"15-01-01","Lakeland County","Lakeland County"
"9154","0K29","Devon Canada Corporation",51385,"Bonnyville","06 Jan 2015",8,"03-28-075-07W4","06-29-075-07W4",1.99,55.5829569644201,-111.802451757402,55.5866565534303,-111.796127086885,2015-01-06,"15-01-01","Lakeland County","Lakeland County"
"9155","0K29","Devon Canada Corporation",51386,"Bonnyville","06 Jan 2015",9,"03-28-075-07W4","06-29-075-07W4",1.99,55.5829569644201,-111.802451757402,55.5866565534303,-111.796127086885,2015-01-06,"15-01-01","Lakeland County","Lakeland County"
"9156","0K29","Devon Canada Corporation",51386,"Bonnyville","06 Jan 2015",10,"06-29-075-07W4","05-29-075-07W4",0.59,55.5866565534303,-111.796127086885,55.586568131334,-111.80248629411,2015-01-06,"15-01-01","Lakeland County","Lakeland County"
"9157","0K29","Devon Canada Corporation",51424,"Bonnyville","06 Jan 2015",19,"05-29-075-07W4","06-29-075-07W4",0.59,55.586568131334,-111.80248629411,55.5866565534303,-111.796127086885,2015-01-06,"15-01-01","Lakeland County","Lakeland County"
"9158","0K29","Devon Canada Corporation",51424,"Bonnyville","06 Jan 2015",20,"06-29-075-07W4","03-28-075-07W4",1.99,55.5866565534303,-111.796127086885,55.5829569644201,-111.802451757402,2015-01-06,"15-01-01","Lakeland County","Lakeland County"
"9159","0K29","Devon Canada Corporation",51424,"Bonnyville","06 Jan 2015",21,"09-29-075-06W4","04-33-075-06W4",0.87,55.5913980321603,-111.712785356154,55.6132720970965,-110.237514504817,2015-01-06,"15-01-01","Lakeland County","Wood Buffalo"
"9160","0K29","Devon Canada Corporation",51425,"Bonnyville","06 Jan 2015",9,"06-29-075-07W4","03-28-075-07W4",1.99,55.5866565534303,-111.796127086885,55.5829569644201,-111.802451757402,2015-01-06,"15-01-01","Lakeland County","Lakeland County"
"9161","0K29","Devon Canada Corporation",51425,"Bonnyville","06 Jan 2015",10,"05-29-075-07W4","06-29-075-07W4",0.59,55.586568131334,-111.80248629411,55.5866565534303,-111.796127086885,2015-01-06,"15-01-01","Lakeland County","Lakeland County"
"9162","0K29","Devon Canada Corporation",52343,"Bonnyville","06 Jan 2015",17,"04-33-075-06W4","09-29-075-06W4",0.87,55.6132720970965,-110.237514504817,55.5913980321603,-111.712785356154,2015-01-06,"15-01-01","Wood Buffalo","Lakeland County"
"9163","0K29","Devon Canada Corporation",52344,"Bonnyville","06 Jan 2015",18,"04-33-075-06W4","09-29-075-06W4",0.87,55.6132720970965,-110.237514504817,55.5913980321603,-111.712785356154,2015-01-06,"15-01-01","Wood Buffalo","Lakeland County"
"9164","0K29","Devon Canada Corporation",52346,"Bonnyville","06 Jan 2015",20,"09-29-075-06W4","04-33-075-06W4",0.87,55.5913980321603,-111.712785356154,55.6132720970965,-110.237514504817,2015-01-06,"15-01-01","Lakeland County","Wood Buffalo"
"9165","A5RD","Enerplus Corporation",45260,"Red Deer","12 Dec 2014",3,"04-12-043-23W4","06-01-043-23W4",2.2,52.7293187762373,-113.585520069098,52.7082519026921,-113.311418865567,2014-12-12,"14-12-01","Ponoka County","Ponoka County"
"9166","A1FX","Insignia Energy Ltd.",46530,"Grande Prairie","13 Dec 2014",7,"06-01-079-11W6","14-36-078-11W6",2.32,55.878850283141,-111.713571311975,55.8713805799241,-112.554806669709,2014-12-13,"14-12-01","Lakeland County","Lakeland County"
"9167","A1FX","Insignia Energy Ltd.",56641,"Grande Prairie","13 Dec 2014",1,"14-36-078-11W6","13-36-078-11W6",0.58,55.8713805799241,-112.554806669709,55.8712547169342,-112.561209035098,2014-12-13,"14-12-01","Lakeland County","Lakeland County"
"9168","0NY5","Japan Canada Oil Sands Limited",56170,"Bonnyville","08 Jan 2015",1,"02-14-084-11W4","07-14-084-11W4",0.09,56.3341478875687,-112.094772548873,56.3382689467601,-112.062567275344,2015-01-08,"15-01-01","Wood Buffalo","Wood Buffalo"
"9169","0NY5","Japan Canada Oil Sands Limited",56170,"Bonnyville","08 Jan 2015",2,"07-14-084-11W4","15-15-084-11W4",2.33,56.3382689467601,-112.062567275344,56.3458924105999,-112.036893480115,2015-01-08,"15-01-01","Wood Buffalo","Wood Buffalo"
"9170","0NY5","Japan Canada Oil Sands Limited",56170,"Bonnyville","08 Jan 2015",3,"12-14-084-11W4","11-14-084-11W4",0.1,56.3459907134105,-112.030541550578,56.3404219741732,-112.153475377835,2015-01-08,"15-01-01","Wood Buffalo","Wood Buffalo"
"9171","0NY5","Japan Canada Oil Sands Limited",56170,"Bonnyville","08 Jan 2015",4,"16-15-084-11W4","09-22-084-11W4",1.32,56.3466719342452,-112.212067945361,56.365326644967,-111.367095924862,2015-01-08,"15-01-01","Wood Buffalo","Wood Buffalo"
"9172","0NY5","Japan Canada Oil Sands Limited",56170,"Bonnyville","08 Jan 2015",5,"09-15-084-11W4","09-15-084-11W4",0.18,56.3402110603735,-112.166305719873,56.3402110603735,-112.166305719873,2015-01-08,"15-01-01","Wood Buffalo","Wood Buffalo"
"9173","0NY5","Japan Canada Oil Sands Limited",56170,"Bonnyville","08 Jan 2015",6,"16-15-084-11W4","16-15-084-11W4",0.18,56.3466719342452,-112.212067945361,56.3466719342452,-112.212067945361,2015-01-08,"15-01-01","Wood Buffalo","Wood Buffalo"
"9174","0NY5","Japan Canada Oil Sands Limited",56170,"Bonnyville","08 Jan 2015",7,"07-14-084-11W4","08-14-084-11W4",0.43,56.3382689467601,-112.062567275344,56.3407391384816,-112.134036181622,2015-01-08,"15-01-01","Wood Buffalo","Wood Buffalo"
"9175","0NY5","Japan Canada Oil Sands Limited",56170,"Bonnyville","08 Jan 2015",8,"08-14-084-11W4","09-14-084-11W4",0.37,56.3407391384816,-112.134036181622,56.3406337364536,-112.140515948482,2015-01-08,"15-01-01","Wood Buffalo","Wood Buffalo"
"9176","0NY5","Japan Canada Oil Sands Limited",56171,"Bonnyville","08 Jan 2015",1,"02-14-084-11W4","16-15-084-11W4",1.92,56.3341478875687,-112.094772548873,56.3466719342452,-112.212067945361,2015-01-08,"15-01-01","Wood Buffalo","Wood Buffalo"
"9177","0NY5","Japan Canada Oil Sands Limited",56171,"Bonnyville","08 Jan 2015",2,"07-14-084-11W4","08-14-084-11W4",0.43,56.3382689467601,-112.062567275344,56.3407391384816,-112.134036181622,2015-01-08,"15-01-01","Wood Buffalo","Wood Buffalo"
"9178","0NY5","Japan Canada Oil Sands Limited",56171,"Bonnyville","08 Jan 2015",3,"08-14-084-11W4","09-14-084-11W4",0.37,56.3407391384816,-112.134036181622,56.3406337364536,-112.140515948482,2015-01-08,"15-01-01","Wood Buffalo","Wood Buffalo"
"9179","0NY5","Japan Canada Oil Sands Limited",56171,"Bonnyville","08 Jan 2015",4,"12-14-084-11W4","11-14-084-11W4",0.1,56.3459907134105,-112.030541550578,56.3404219741732,-112.153475377835,2015-01-08,"15-01-01","Wood Buffalo","Wood Buffalo"
"9180","0NY5","Japan Canada Oil Sands Limited",56171,"Bonnyville","08 Jan 2015",5,"09-15-084-11W4","09-15-084-11W4",0.18,56.3402110603735,-112.166305719873,56.3402110603735,-112.166305719873,2015-01-08,"15-01-01","Wood Buffalo","Wood Buffalo"
"9181","0NY5","Japan Canada Oil Sands Limited",56171,"Bonnyville","08 Jan 2015",6,"16-15-084-11W4","09-22-084-11W4",1.32,56.3466719342452,-112.212067945361,56.365326644967,-111.367095924862,2015-01-08,"15-01-01","Wood Buffalo","Wood Buffalo"
"9182","0NY5","Japan Canada Oil Sands Limited",56171,"Bonnyville","08 Jan 2015",7,"16-15-084-11W4","16-15-084-11W4",0.18,56.3466719342452,-112.212067945361,56.3466719342452,-112.212067945361,2015-01-08,"15-01-01","Wood Buffalo","Wood Buffalo"
"9183","0NY5","Japan Canada Oil Sands Limited",56171,"Bonnyville","08 Jan 2015",8,"16-15-084-11W4","15-15-084-11W4",0.5,56.3466719342452,-112.212067945361,56.3458924105999,-112.036893480115,2015-01-08,"15-01-01","Wood Buffalo","Wood Buffalo"
"9184","A5EL","Lightstream Resources Ltd.",56793,"Red Deer","13 Dec 2014",1,"16-21-032-03W5","11-21-032-03W5",1.2,51.8479246152849,-110.167278947256,51.8407354587906,-110.138100875639,2014-12-13,"14-12-01","Special Area No. 4","Special Area No. 4"
"9185","0YT7","Mancal Energy Inc.",54883,"St. Albert","15 Dec 2014",2,"13-23-091-13W5","14-23-091-13W5",0.28,56.9766513355926,-111.56195400853,56.9767284391825,-111.555366116117,2014-12-15,"14-12-01","Wood Buffalo","Wood Buffalo"
"9186","A6LC","Nexen Energy ULC",56630,"Bonnyville","12 Dec 2014",1,"04-31-085-06W4","15-13-085-07W4",4.17,56.4843448862395,-110.294569051111,56.4417383663356,-111.362644380299,2014-12-12,"14-12-01","Wood Buffalo","Wood Buffalo"
"9187","0AW4","Paramount Resources Ltd.",43770,"Grande Prairie","12 Dec 2014",75,"04-14-064-05W6","14-11-064-05W6",0.84,54.6071972122594,-111.095516465524,54.60352151135,-110.563608115519,2014-12-12,"14-12-01","Bonnyville No. 87","Bonnyville No. 87"
"9188","0AW4","Paramount Resources Ltd.",43770,"Grande Prairie","12 Dec 2014",76,"14-11-064-05W6","03-11-064-05W6",1.16,54.60352151135,-110.563608115519,54.5923039243999,-110.644177679139,2014-12-12,"14-12-01","Bonnyville No. 87","Bonnyville No. 87"
"9189","A2LN","Anterra Energy Inc.",56754,"St. Albert","13 Dec 2014",1,"12-08-065-15W5","16-07-065-15W5",0.52,54.6736856184153,-112.152726763828,54.6742285806323,-112.326909526143,2014-12-13,"14-12-01","Lakeland County","Lakeland County"
"9190","A2LN","Anterra Energy Inc.",56754,"St. Albert","13 Dec 2014",2,"03-17-065-15W5","03-17-065-15W5",0.28,54.6669578479768,-112.691484392155,54.6669578479768,-112.691484392155,2014-12-13,"14-12-01","Athabasca County No. 12","Athabasca County No. 12"
"9191","A2LN","Anterra Energy Inc.",56754,"St. Albert","13 Dec 2014",3,"03-17-065-15W5","04-17-065-15W5",0.18,54.6669578479768,-112.691484392155,54.6709598580547,-112.673067906255,2014-12-13,"14-12-01","Athabasca County No. 12","Athabasca County No. 12"
"9192","A2LN","Anterra Energy Inc.",56754,"St. Albert","13 Dec 2014",4,"16-07-065-15W5","01-18-065-15W5",0.72,54.6742285806323,-112.326909526143,54.6946903889997,-111.96202018731,2014-12-13,"14-12-01","Lakeland County","Lakeland County"
"9193","A2LN","Anterra Energy Inc.",56754,"St. Albert","13 Dec 2014",5,"03-17-065-15W5","02-17-065-15W5",0.23,54.6669578479768,-112.691484392155,54.6670893686144,-112.685268423146,2014-12-13,"14-12-01","Athabasca County No. 12","Athabasca County No. 12"
"9194","0E9N","Contact Exploration Inc.",55577,"Grande Prairie","15 Dec 2014",2,"12-24-063-06W6","03-24-063-06W6",0.59,54.5525671747643,-111.44108493892,54.5409423188346,-111.50891474167,2014-12-15,"14-12-01","Bonnyville No. 87","Lakeland County"
"9195","0E9N","Contact Exploration Inc.",55577,"Grande Prairie","15 Dec 2014",3,"03-24-063-06W6","07-15-063-06W6",3.57,54.5409423188346,-111.50891474167,54.5186315772914,-111.248851736352,2014-12-15,"14-12-01","Lakeland County","Bonnyville No. 87"
"9196","A5M6","Coral Hill Energy Ltd.",53699,"St. Albert","15 Dec 2014",30,"01-14-064-10W5","03-24-064-10W5",1.62,54.5948211913911,-111.850710359352,54.6195045971206,-112.111616040432,2014-12-15,"14-12-01","Lakeland County","Lakeland County"
"9197","0Z0H","Harvest Operations Corp.",56820,"Drayton Valley","16 Dec 2014",1,"02-12-056-17W5","15-01-056-17W5",0.29,53.8796607510024,-112.80889770498,53.8690521600343,-112.461394872943,2014-12-16,"14-12-01","Lamont County","Lamont County"
"9198","A2PH","Journey Energy Inc.",26394,"Midnapore","13 Dec 2014",16,"12-11-019-25W4","01-15-019-25W4",0.78,50.6370562721842,-113.26990589843,50.6256243132389,-113.772963408231,2014-12-13,"14-12-01","Vulcan County","Foothills No. 31"
"9199","A2PH","Journey Energy Inc.",48261,"Midnapore","13 Dec 2014",4,"01-15-019-25W4","04-14-019-25W4",0.18,50.6256243132389,-113.772963408231,50.6301305228539,-113.744994776692,2014-12-13,"14-12-01","Foothills No. 31","Foothills No. 31"
"9200","A2PH","Journey Energy Inc.",56814,"Midnapore","13 Dec 2014",1,"01-15-019-25W4","12-11-019-25W4",0.78,50.6256243132389,-113.772963408231,50.6370562721842,-113.26990589843,2014-12-13,"14-12-01","Foothills No. 31","Vulcan County"
"9201","0TD9","Advantage Oil & Gas Ltd.",47288,"Grande Prairie","05 Jan 2015",2,"13-35-075-12W6","05-02-076-12W6",0.8,55.6164449252249,-111.051230332352,55.6150014593857,-111.887709004163,2015-01-05,"15-01-01","Wood Buffalo","Lakeland County"
"9202","0TD9","Advantage Oil & Gas Ltd.",50920,"Grande Prairie","05 Jan 2015",21,"05-02-076-12W6","05-02-076-12W6",0.17,55.6150014593857,-111.887709004163,55.6150014593857,-111.887709004163,2015-01-05,"15-01-01","Lakeland County","Lakeland County"
"9203","0TD9","Advantage Oil & Gas Ltd.",50920,"Grande Prairie","05 Jan 2015",22,"05-02-076-12W6","05-02-076-12W6",0.17,55.6150014593857,-111.887709004163,55.6150014593857,-111.887709004163,2015-01-05,"15-01-01","Lakeland County","Lakeland County"
"9204","0TD9","Advantage Oil & Gas Ltd.",50920,"Grande Prairie","05 Jan 2015",23,"12-16-075-10W6","06-22-075-11W6",8.84,55.5638182163893,-111.888260395695,55.5785120828122,-111.270400158837,2015-01-05,"15-01-01","Lakeland County","Wood Buffalo"
"9205","0TD9","Advantage Oil & Gas Ltd.",53758,"Grande Prairie","05 Jan 2015",4,"05-02-076-12W6","05-02-076-12W6",0.22,55.6150014593857,-111.887709004163,55.6150014593857,-111.887709004163,2015-01-05,"15-01-01","Lakeland County","Lakeland County"
"9206","0TD9","Advantage Oil & Gas Ltd.",53758,"Grande Prairie","15 Dec 2014",5,"06-22-075-11W6","12-16-075-10W6",8.84,55.5785120828122,-111.270400158837,55.5638182163893,-111.888260395695,2014-12-15,"14-12-01","Wood Buffalo","Lakeland County"
"9207","0TD9","Advantage Oil & Gas Ltd.",56848,"Grande Prairie","05 Jan 2015",1,"06-22-075-11W6","12-16-075-10W6",8.84,55.5785120828122,-111.270400158837,55.5638182163893,-111.888260395695,2015-01-05,"15-01-01","Wood Buffalo","Lakeland County"
"9208","0JL8","Apache Canada Ltd.",24042,"Wainwright","17 Dec 2014",471,"11-06-037-03W4","07-06-037-03W4",0.22,52.2469495289882,-110.49055074476,52.2436411300518,-110.408161473884,2014-12-17,"14-12-01","Provost No. 52","Provost No. 52"
"9209","0HE9","Canadian Natural Resources Limited",23039,"Grande Prairie","02 Jan 2015",13,"08-11-073-09W6","02-07-073-08W6",2.89,55.3788162083278,-111.299112665672,55.3724705853339,-111.208987019966,2015-01-02,"15-01-01","Wood Buffalo","Wood Buffalo"
"9210","0HE9","Canadian Natural Resources Limited",39109,"Bonnyville","16 Dec 2014",83,"01-31-054-04W4","16-30-054-04W4",0.46,53.7799837208793,-109.987908614068,53.7943887310475,-110.103554010708,2014-12-16,"14-12-01",NA,"Vermilion River County No. 24"
"9211","0HE9","Canadian Natural Resources Limited",39109,"Bonnyville","16 Dec 2014",84,"16-30-054-04W4","15-30-054-04W4",0.36,53.7943887310475,-110.103554010708,53.7908049285858,-109.939042832958,2014-12-16,"14-12-01","Vermilion River County No. 24",NA
"9212","0HE9","Canadian Natural Resources Limited",56851,"Bonnyville","17 Dec 2014",1,"04-05-075-08W4","01-06-075-08W4",0.13,55.534556601294,-111.352855170544,55.5465157565553,-111.233125743966,2014-12-17,"14-12-01","Wood Buffalo","Wood Buffalo"
"9213","0HE9","Canadian Natural Resources Limited",56856,"Bonnyville","17 Dec 2014",1,"01-06-075-08W4","04-23-074-10W4",23.62,55.5465157565553,-111.233125743966,55.4929220557666,-111.101990749313,2014-12-17,"14-12-01","Wood Buffalo","Wood Buffalo"
"9214","0HE9","Canadian Natural Resources Limited",56856,"Bonnyville","17 Dec 2014",2,"11-28-074-09W4","01-06-075-08W4",11,55.4976180635757,-112.155872085257,55.5465157565553,-111.233125743966,2014-12-17,"14-12-01","Lakeland County","Wood Buffalo"
"9215","0HE9","Canadian Natural Resources Limited",56856,"Bonnyville","17 Dec 2014",3,"04-05-075-08W4","01-06-075-08W4",0.13,55.534556601294,-111.352855170544,55.5465157565553,-111.233125743966,2014-12-17,"14-12-01","Wood Buffalo","Wood Buffalo"
"9216","0HE9","Canadian Natural Resources Limited",56856,"Bonnyville","17 Dec 2014",4,"04-30-074-08W4","04-30-074-08W4",0.05,55.5248809700769,-110.619355175527,55.5248809700769,-110.619355175527,2014-12-17,"14-12-01","Wood Buffalo","Wood Buffalo"
"9217","A5D4","Cenovus Energy Inc.",56850,"Medicine Hat","29 Dec 2014",1,"05-06-016-12W4","05-06-016-12W4",0.36,50.4021040927695,-111.631534600491,50.4021040927695,-111.631534600491,2014-12-29,"14-12-01","Newell County No. 4","Newell County No. 4"
"9218","A0GT","Elkwater Resources Ltd.",52944,"Drayton Valley","16 Dec 2014",5,"04-27-049-07W5","04-27-049-07W5",0.19,53.3222556231148,-111.665825983946,53.3222556231148,-111.665825983946,2014-12-16,"14-12-01","Minburn County No. 27","Minburn County No. 27"
"9219","0HE9","Canadian Natural Resources Limited",29390,"Bonnyville","18 Dec 2014",2,"14-28-055-06W4","08-32-055-06W4",1.16,53.8545783245496,-111.502472493994,53.8739968127146,-110.300914260421,2014-12-18,"14-12-01","St. Paul County No. 19","Unipouheos 121"
"9220","0HE9","Canadian Natural Resources Limited",39109,"Bonnyville","18 Dec 2014",85,"15-16-055-04W4","02-21-055-04W4",0.36,53.8315359731188,-110.909909517512,53.8381603100239,-110.236754843905,2014-12-18,"14-12-01","St. Paul County No. 19","Vermilion River County No. 24"
"9221","A2EZ","Cenovus FCCL Ltd.",34071,"Bonnyville","03 Jan 2015",59,"04-24-070-05W4","01-22-070-05W4",2.31,55.1562653807709,-111.36070526721,55.1449774954864,-110.364749145438,2015-01-03,"15-01-01","Lakeland County","Lakeland County"
"9222","A2EZ","Cenovus FCCL Ltd.",34071,"Bonnyville","03 Jan 2015",60,"03-23-070-05W4","14-14-070-05W4",0.7,55.1450123121509,-110.352289456374,55.1376864993751,-111.046726928248,2015-01-03,"15-01-01","Lakeland County","Lakeland County"
"9223","A2EZ","Cenovus FCCL Ltd.",34071,"Bonnyville","03 Jan 2015",61,"14-14-070-05W4","14-14-070-04W4",0.08,55.1376864993751,-111.046726928248,55.1388353171828,-110.894930667716,2015-01-03,"15-01-01","Lakeland County","Lakeland County"
"9224","A2EZ","Cenovus FCCL Ltd.",34071,"Bonnyville","03 Jan 2015",62,"14-14-070-05W4","05-14-070-05W4",0.72,55.1376864993751,-111.046726928248,55.1299909839311,-111.103148902998,2015-01-03,"15-01-01","Lakeland County","Lakeland County"
"9225","A2EZ","Cenovus FCCL Ltd.",34071,"Bonnyville","03 Jan 2015",63,"01-22-070-05W4","01-22-070-05W4",0.2,55.1449774954864,-110.364749145438,55.1449774954864,-110.364749145438,2015-01-03,"15-01-01","Lakeland County","Lakeland County"
"9226","A2EZ","Cenovus FCCL Ltd.",34071,"Bonnyville","03 Jan 2015",64,"01-22-070-05W4","01-22-070-05W4",0.06,55.1449774954864,-110.364749145438,55.1449774954864,-110.364749145438,2015-01-03,"15-01-01","Lakeland County","Lakeland County"
"9227","A2EZ","Cenovus FCCL Ltd.",44823,"Bonnyville","03 Jan 2015",63,"04-24-070-05W4","01-22-070-05W4",2.31,55.1562653807709,-111.36070526721,55.1449774954864,-110.364749145438,2015-01-03,"15-01-01","Lakeland County","Lakeland County"
"9228","A2EZ","Cenovus FCCL Ltd.",44823,"Bonnyville","03 Jan 2015",64,"03-23-070-05W4","14-14-070-05W4",0.7,55.1450123121509,-110.352289456374,55.1376864993751,-111.046726928248,2015-01-03,"15-01-01","Lakeland County","Lakeland County"
"9229","A2EZ","Cenovus FCCL Ltd.",44823,"Bonnyville","03 Jan 2015",65,"01-22-070-05W4","01-22-070-05W4",0.2,55.1449774954864,-110.364749145438,55.1449774954864,-110.364749145438,2015-01-03,"15-01-01","Lakeland County","Lakeland County"
"9230","A2EZ","Cenovus FCCL Ltd.",44823,"Bonnyville","03 Jan 2015",66,"14-14-070-05W4","14-14-070-05W4",0.08,55.1376864993751,-111.046726928248,55.1376864993751,-111.046726928248,2015-01-03,"15-01-01","Lakeland County","Lakeland County"
"9231","A2EZ","Cenovus FCCL Ltd.",44823,"Bonnyville","03 Jan 2015",67,"14-14-070-05W4","05-14-070-05W4",0.72,55.1376864993751,-111.046726928248,55.1299909839311,-111.103148902998,2015-01-03,"15-01-01","Lakeland County","Lakeland County"
"9232","A2EZ","Cenovus FCCL Ltd.",44823,"Bonnyville","03 Jan 2015",68,"01-22-070-05W4","01-22-070-05W4",0.06,55.1449774954864,-110.364749145438,55.1449774954864,-110.364749145438,2015-01-03,"15-01-01","Lakeland County","Lakeland County"
"9233","A2EZ","Cenovus FCCL Ltd.",46246,"Bonnyville","03 Jan 2015",70,"01-22-070-05W4","04-24-070-05W4",2.31,55.1449774954864,-110.364749145438,55.1562653807709,-111.36070526721,2015-01-03,"15-01-01","Lakeland County","Lakeland County"
"9234","A2EZ","Cenovus FCCL Ltd.",46246,"Bonnyville","03 Jan 2015",71,"14-14-070-05W4","03-23-070-05W4",0.7,55.1376864993751,-111.046726928248,55.1450123121509,-110.352289456374,2015-01-03,"15-01-01","Lakeland County","Lakeland County"
"9235","A2EZ","Cenovus FCCL Ltd.",46246,"Bonnyville","03 Jan 2015",72,"14-14-070-05W4","14-14-070-05W4",0.08,55.1376864993751,-111.046726928248,55.1376864993751,-111.046726928248,2015-01-03,"15-01-01","Lakeland County","Lakeland County"
"9236","A2EZ","Cenovus FCCL Ltd.",46246,"Bonnyville","03 Jan 2015",73,"05-14-070-05W4","14-14-070-05W4",0.72,55.1299909839311,-111.103148902998,55.1376864993751,-111.046726928248,2015-01-03,"15-01-01","Lakeland County","Lakeland County"
"9237","A2EZ","Cenovus FCCL Ltd.",46246,"Bonnyville","03 Jan 2015",74,"01-22-070-05W4","01-22-070-05W4",0.2,55.1449774954864,-110.364749145438,55.1449774954864,-110.364749145438,2015-01-03,"15-01-01","Lakeland County","Lakeland County"
"9238","A2EZ","Cenovus FCCL Ltd.",46246,"Bonnyville","03 Jan 2015",75,"01-22-070-05W4","01-22-070-05W4",0.06,55.1449774954864,-110.364749145438,55.1449774954864,-110.364749145438,2015-01-03,"15-01-01","Lakeland County","Lakeland County"
