,category,rating,name,app,tp,review,date,brand,ratingNum,lenReview,dateindex,Nbrand,sentiment,neg,neu,pos
8606,Sports,Rated 4 stars out of five stars,A K,8 Ball Pool,Top Free in Android Apps,"Has improved a lot over time. But it seems that in the ""spin & win"" of the mini game the reward doesn't go much higher. I remember when it was the slot machine and used to get better rewards. Similar situations with the scratch cards. Very cheap in giving rewards. For the possibility of winning the max prize 250k, one should expect something to win for his/her REAL money spent to aquire these cards. Please improve these. Thank you.","1,11,2017",Miniclip.com,4,435,637,0,0.9903,0.0,0,0.392
8607,Music & Audio,Rated 5 stars out of five stars,julia vega,Pandora® Radio,Top Free in Android Apps,I play cool music,"2,8,2017",Pandora,5,17,665,0,0.5719,0.0,0,0.825
8608,Music & Audio,Rated 5 stars out of five stars,anonymous,Pandora® Radio,Top Free in Android Apps,"If you're looking for a cheap way to get all of your favorite jams in one app, Pandora's for you! I've discovered new music & have had an overall great experience using this app. If you don't want ads and wanna just skip the bs, just buy it, believe me it's well worth the few bucks! (:","1,15,2017",Pandora,5,286,641,0,0.9282,0.019,0,0.229
8609,Music & Audio,Rated 2 stars out of five stars,Wendy Diamond,Pandora® Radio,Top Free in Android Apps,"Pandora was great----until just recently.  Constant repetition of songs and then BAM-- two people couldn't listen to it at the same time.  I couldn't find any information about a family plan...just ""you can add another Pandora Plus account""   No thanks---can get a five member family plan and way more music and features on Spotify.   It's been a good 6 years Pandora, but you didn't keep up","1,29,2017",Pandora,2,391,655,6,0.09,0.026,0,0.031
8610,Music & Audio,Rated 2 stars out of five stars,Mikhail Brich,Pandora® Radio,Top Free in Android Apps,"They are starting to sneak in more ads, and they don't only do one ad at a time, they do two. I drive anywhere from 20 minutes to 1 hour going just one way multiple times a week. You notice the ads there is at least 4 ads within 40 minutes, sometimes, I think I should just listen to the radio instead. Plus, people who pay for membership are shmucks. Keep it free, do less ads, or I don't need Pandora, could go back to cds of songs I actually want.","2,3,2017",Pandora,2,450,660,0,0.4939,0.016,0,0.054
8611,Music & Audio,Rated 4 stars out of five stars,anonymous,Pandora® Radio,Top Free in Android Apps,"I have both Spotify and Pandora because they're both great in their own way. However, I feel if Pandora made a couple of changes, I'd stick only to Pandora. For once, they shouldn't have the 100 radio station limit (they actually just fixed this, which is great!). The other thing that would be great, in my opinion, would be if they would change the frequency an artist's songs are played in the artist radio. For example, if I click the Rihanna station, it'd be nice if they played a Rihanna song first, then one or two related artist, back to Rihanna, another song or two from different artists, and so on. There are times when I click a specific artist station because I want to listen to that artist, and it'll play one of their songs, but then it takes five or more songs before they play another one. Please fix this and it'll be great!","2,10,2017",Pandora,4,843,667,9,0.9703,0.0,0,0.156
8612,Tools,Rated 4 stars out of five stars,Gaurav Majiliya,Clean Master (Boost&Antivirus),Top Free in Android Apps,Okay app but I rakh doubt the junk cleaning it really does cleaning up of 100s of mb,"2,10,2017",Cheetah Mobile,4,84,667,0,-0.4215,0.165,0,0.074
8613,Tools,Rated 5 stars out of five stars,LuAnn Will,Clean Master (Boost&Antivirus),Top Free in Android Apps,I am happy with this app it really keeps my tablet from running slow by getting rid of any added junk.,"2,10,2017",Cheetah Mobile,5,102,667,0,0.5719,0.0,0,0.163
8614,Tools,Rated 5 stars out of five stars,Charlene Lane,Clean Master (Boost&Antivirus),Top Free in Android Apps,"Great, love it, everything u need on it, will recommend x","2,10,2017",Cheetah Mobile,5,57,667,0,0.8957,0.0,0,0.643
8615,Tools,Rated 5 stars out of five stars,anonymous,Clean Master (Boost&Antivirus),Top Free in Android Apps,it is good and takes my junk fast and easy,"2,10,2017",Cheetah Mobile,5,42,667,0,0.7003,0.0,0,0.42
8616,Tools,Rated 5 stars out of five stars,Kunle Oluyele,Clean Master (Boost&Antivirus),Top Free in Android Apps,It's so exciting and enriching.,"2,11,2017",Cheetah Mobile,5,31,668,0,0.5413,0.0,0,0.466
8617,Tools,Rated 5 stars out of five stars,Suvam Kumar Singh,Clean Master (Boost&Antivirus),Top Free in Android Apps,easy to use ....best ever applications,"2,10,2017",Cheetah Mobile,5,38,667,0,0.4404,0.0,0,0.367
8618,Tools,Rated 5 stars out of five stars,upender yadav,Clean Master (Boost&Antivirus),Top Free in Android Apps,Best 4 another app,"2,10,2017",Cheetah Mobile,5,18,667,0,0.6369,0.0,0,0.677
8619,Tools,Rated 5 stars out of five stars,anonymous,Clean Master (Boost&Antivirus),Top Free in Android Apps,not bad.I love this apps,"2,10,2017",Cheetah Mobile,5,24,667,0,-0.5216,0.457,0,0.0
8620,Tools,Rated 5 stars out of five stars,Mark Hardin,Clean Master (Boost&Antivirus),Top Free in Android Apps,Always nice app,"2,10,2017",Cheetah Mobile,5,15,667,0,0.4215,0.0,0,0.583
8621,Puzzle,Rated 4 stars out of five stars,Andrew Pavlenko,Bubble Witch 3 Saga,Top Free in Android Apps,"Controls can be really touchy at times in that it fires multiple shots at once inexplicably and while aiming it seems to decide that you've had enough time to aim and shoots anyway. Generally a really fun game, plays nice, additional features like the house customization are nice to see and it adds a bit more gameplay to what would be fairly one dimensional gameplay.","2,9,2017",King,4,369,666,0,0.9179,0.0,0,0.194
8622,Tools,Rated 5 stars out of five stars,Brianna Fisher,DFNDR: Antivirus & Cleaner,Top Free in Android Apps,It's awesome it really helped me see problems I didn't know about,"2,10,2017",PSafe,5,65,667,0,0.34,0.171,0,0.259
8623,Tools,Rated 4 stars out of five stars,Jennifer LaClair,DFNDR: Antivirus & Cleaner,Top Free in Android Apps,Just hate adds,"2,10,2017",PSafe,4,14,667,0,-0.5719,0.649,0,0.0
8624,Tools,Rated 5 stars out of five stars,anonymous,DFNDR: Antivirus & Cleaner,Top Free in Android Apps,THANK YOU this app got rid of 4 virus an just a couple clicks,"2,10,2017",PSafe,5,61,667,0,0.4995,0.0,0,0.227
8625,Tools,Rated 5 stars out of five stars,Erika Arellano,DFNDR: Antivirus & Cleaner,Top Free in Android Apps,Easy and simple!,"2,10,2017",PSafe,5,16,667,0,0.4926,0.0,0,0.615
8626,Tools,Rated 5 stars out of five stars,Michelle Morrison,DFNDR: Antivirus & Cleaner,Top Free in Android Apps,It's cool,"2,10,2017",PSafe,5,9,667,0,0.3182,0.0,0,0.697
8627,Tools,Rated 5 stars out of five stars,Jose Barboza,DFNDR: Antivirus & Cleaner,Top Free in Android Apps,Good!,"2,10,2017",PSafe,5,5,667,0,0.4926,0.0,0,1.0
8628,Tools,Rated 5 stars out of five stars,anonymous,DFNDR: Antivirus & Cleaner,Top Free in Android Apps,I like it,"2,10,2017",PSafe,5,9,667,0,0.3612,0.0,0,0.714
8629,Tools,Rated 1 stars out of five stars,miguel menjivar,DFNDR: Antivirus & Cleaner,Top Free in Android Apps,0\10,"2,10,2017",PSafe,1,4,667,0,0.0,0.0,0,0.0
8630,Social,Rated 1 stars out of five stars,Ganesh Better,Facebook,Top Free in Android Apps,Please make standard its crases all apps mobile always hanging,"2,10,2017",Facebook,1,62,667,0,0.3182,0.0,0,0.204
8631,Social,Rated 4 stars out of five stars,zidny nandita patra,Instagram,Top Free in Android Apps,Ok,"2,9,2017",Instagram,4,2,666,0,0.296,0.0,0,1.0
8632,Social,Rated 5 stars out of five stars,shundi pascal,Instagram,Top Free in Android Apps,It's so good,"2,11,2017",Instagram,5,12,668,0,0.4927,0.0,0,0.615
8633,Social,Rated 2 stars out of five stars,Damien Winchester,Instagram,Top Free in Android Apps,"I actually love instagram, it's one of my favourite apps, but your customer service sucks. I haven't been able to use one of my accounts in five days and I have sent an error report multiple times, but there is just NO support. My account sirius.blck has not been loading any content but the issue doesn't stem from my Internet connection because my other accounts work and all other apps/features work too. Please contact me and/or resolve the issue.","2,8,2017",Instagram,2,451,665,0,-0.2022,0.118,0,0.12
8634,Social,Rated 4 stars out of five stars,Kitty Kreations,Instagram,Top Free in Android Apps,"Makes it easy to grow an audience as a creator, but for some reason it's super difficult to save images or share them (even though you can screenshot etc. but downloading is faster and more convenient). I can't even download my own images on another device. Also I still have no idea how to make a story; not exactly super intuitive or instructing...","2,9,2017",Instagram,4,350,666,0,0.9403,0.078,0,0.254
8635,Social,Rated 5 stars out of five stars,Tengku Khazie Tengku Khalid,Instagram,Top Free in Android Apps,"In future if have free insta call in and out / video call / have more icons or live stickers for insta chatting / create our own location for example ""in my mom heart"" or "" home sweet home"" something like that.. thats gonna be 100% love it. For picture profile for me to small and cant be zoom in. Hope for the profile picture can be like facebook size.. more bigger size more perfect right 😄.. please consider my opinion. Good for all! Insta always no 1 in my heart. Not only me, all over the world love INSTAGRAM so much! Good job team.. Weldone!","2,9,2017",Instagram,5,551,666,3,0.9877,0.017,0,0.295
8636,Social,Rated 1 stars out of five stars,Bryan Hardstaff,Instagram,Top Free in Android Apps,None of my hashtags are working at all the pics just don't show where they are hashtagged to started 3 days ago still no #tags working what a joke time to delete. Still not working no like on pics I normally get 100 plus I made another account just to see and got loads of likes I need it sorted opened a new account all was good but the above has started all over again.,"2,9,2017",Instagram,1,371,666,0,0.1766,0.065,0,0.074
8637,Social,Rated 3 stars out of five stars,Scott Jacques,Instagram,Top Free in Android Apps,"Love Instagram! Really love it. But for the last 3 days Ive not been able to upload videos at all. Tried un installing, tried over wifi and data. Nothing. It uploads to the feed like normal but when I goto my profile its not there, back to the feed, refresh and its gone. Photos work fine but videos dont. Even the update hasnt fixed this.","2,9,2017",Instagram,3,339,666,0,0.8219,0.0,0,0.14
8638,Social,Rated 3 stars out of five stars,Itz.Paloo,Instagram,Top Free in Android Apps,"It's a good all, but sometimes freezes at random times. For example you would open it up, and it wouldn't be able to refresh your feed even If you have internet. This can go on for (from what I've seen) about a day before it gets back to normal. Good app but needs a few fixes.","2,10,2017",Instagram,3,277,667,0,0.6858,0.02,0,0.102
8639,Social,Rated 1 stars out of five stars,Labib Masudul,Snapchat,Top Free in Android Apps,"After installing, tried to register with email. Everything was going on smoothly, go my desired username, which was great. But at the last stage of registering, after I put the password & pressed OK.. after loading quite a while, a error message popped up & asked me to go to a website & read some article, without telling me what the problem was.  It just says, "" Oh No! Seems like you can't create an account right now. Visit bla..bla.. bla..""   Hope someone will help me here.","2,8,2017",Snap Inc,1,479,665,0,0.7095,0.103,0,0.155
8640,Social,Rated 5 stars out of five stars,sydney nalley,Snapchat,Top Free in Android Apps,"I honestly don't know why this isn't a 5 star rated app. It's the best social media ever. U can face time, chat and send pictures. U can see what ur friends post too. U have streaks which is really cool and the filters are really fun. If u don't already have Snapchat then download it now. It's the best","2,10,2017",Snap Inc,5,303,667,0,0.9669,0.0,0,0.306
8641,Social,Rated 1 stars out of five stars,anonymous,Snapchat,Top Free in Android Apps,"Horrible for Android phones. It always crashes, when I try to post a story or send a snap to a friend. Recently, it started crashing just when I take a picture. It also crashes when I click on memories or pics from camera roll. The only thing I can do on this app is receive snaps and text (which is not the purpose of this app). If I could give it a 0, I would. Also the inappropriate, and annoying, ""news"" content, you got kids on here breh. #killsnapchat","2,9,2017",Snap Inc,1,457,666,2,-0.4588,0.073,0,0.038
8642,Social,Rated 2 stars out of five stars,Star Light,Snapchat,Top Free in Android Apps,"Wish I hadn't updated, it won't even let me upload a Story!! When I try publishing one it says, ""Unfortunately, SnapChat has stopped working"" even though I refreshed it and tried more than once. What is wrong?! Please fix this problem!","2,9,2017",Snap Inc,2,235,666,0,0.3753,0.105,0,0.141
8643,Social,Rated 1 stars out of five stars,Yesica Guzman,Snapchat,Top Free in Android Apps,"I love the app but I can't move images into My Eyes Only from my camara roll. It says Toggle privacy status failed, can you guys help me on solving this problem? I have uninstalled, updated & logged out and nothing worked","2,9,2017",Snap Inc,1,221,666,0,-0.0996,0.17,0,0.182
8644,Social,Rated 3 stars out of five stars,Candy Boo,Snapchat,Top Free in Android Apps,"When I take a video it gets blurry when it replays. Like when I was recording the videos it was fine but when it plays back its gets unfocused and blurryish. I thought it was my phone so a took a video with my regular camera and it came out fine. So it's not my phone, other than that the update is fine. (Update 4 days after writing this) camera quality is still so bad like I don't even want to record a video on snap. I go to my actual camera now, it's that bad. UPDATE Feb 9 camara quality still sucks, I wanted to record a part of a video on YouTube but the camera quality was so bad. PLEASE fix this","2,10,2017",Snap Inc,3,605,667,2,-0.9308,0.197,0,0.128
8645,Social,Rated 2 stars out of five stars,Jian. 23,Snapchat,Top Free in Android Apps,"The update is horrible :( my camera became laggy and it makes it blurry whdn i take pics.. also my filters won't work properly and my battery usage goes down really fast when I use this app, and snapchat takes up too much storage. PLEASE DO SOMETHING TO FIX THESE PROBLEMS! other than that I love the app!❤","2,7,2017",Snap Inc,2,308,664,0,-0.555,0.174,0,0.106
8646,Social,Rated 1 stars out of five stars,Chris Champion,Snapchat,Top Free in Android Apps,"To be fair, I loved it at first and their is nothing wrong with the app itself but it won't let me log in....I even tried to go to the site on my PC and do a password reset and it works but then I use the password on the app and it doesn't work...I even tried to make a new account but when I got finished with that, it said that I couldn't make an account...it didn't give a reason or anything and I've tried it on more than one device with no luck... I'm locked out no matter what i do... please fix and I will rate 5 stars..","2,8,2017",Snap Inc,1,527,665,0,0.335,0.051,0,0.091
8647,Social,Rated 1 stars out of five stars,Zaydriane McMillan,Snapchat,Top Free in Android Apps,"So I have the Galaxy S6 and I dislike the new new update. The quality of my camera has changed. It sucks so bad. My default camera is just fine, it takes crisp beautiful pictures. Please fix the camera quality. I love snapchat, but I would like for my quality to be good while snapping. Step it up.","2,10,2017",Snap Inc,1,298,667,0,0.8362,0.095,0,0.229
8648,Simulation,Rated 4 stars out of five stars,Chico Stone,Fire Emblem Heroes,Top Free in Android Apps,"The game is very polished with great graphics and voice overs. I just wish they had gone with micros being purely for visual pieces rather then freemium that most mobile games do now. I have not spent a dime as of yet, but I'm starting to feel the limitation of that and only been at it for about a day. Great game if you don't mind grinding a bit.","2,3,2017","Nintendo Co., Ltd.",4,348,660,0,0.8117,0.038,0,0.14
8649,Simulation,Rated 5 stars out of five stars,Brandon Lee Guyette,Fire Emblem Heroes,Top Free in Android Apps,"As a long time FE fan, (since Sacred Stones), I really enjoy this game as a mobile alternative. The only suggestion i have is to increase the units fought against and the units you can bring on quests. I understand it is intended to be a mini Fire Emblem but maybe 5 and 5 or 6 and 6 upon a larger map set would feel more challenging and enticing. Also please hurry and add some Sacred Stones characters! :)","2,5,2017","Nintendo Co., Ltd.",5,407,662,0,0.8952,0.043,0,0.193
8650,Simulation,Rated 4 stars out of five stars,Kyle Wickersham,Fire Emblem Heroes,Top Free in Android Apps,"I am a huge Fire Emblem fan.  This game is a good fun game.  But the story writing is lazy and the battlefields leave much to be missed from the original games.  Also, the battle system is quite different, and while still fun, it certainly still makes you miss the actual games.   This is not a Fire Emblem game.  This is a tribute, where you can see some heroes and have some nostalgic fun.   Nintendo, you could and should have done better.  But thank you for trying. This game is fun and addicting enough to play, but not enough to spend money on.","2,8,2017","Nintendo Co., Ltd.",4,550,665,0,0.8847,0.109,0,0.217
8651,Simulation,Rated 5 stars out of five stars,Michael M,Fire Emblem Heroes,Top Free in Android Apps,"Addicting and fun game!  However the game is simplified for mobile. You can only have 4 units at a time, theres are no hit/crit chances. No pairing up or double teaming attack. No support convos or relationships. The maps are faster paced compared to the handheld games where you spent a long time making a strategy.  I will have to give Nintendo respect for not making this game a cash grab. I still find this game very enjoyable. Its not faithful to the Fire Emblem games in terms of gameplay but it does give homage to all the characters.","2,2,2017","Nintendo Co., Ltd.",5,541,659,2,0.1495,0.104,0,0.094
8652,Simulation,Rated 4 stars out of five stars,Cal7192,Fire Emblem Heroes,Top Free in Android Apps,"Great if you're a fire emblem fan with some great smaller fights compared to the main games. The character artwork stunning and the chibi style for battles works nicely. My only issue is the same as with other games like this, characters are random and can take awhile to unlock. But I do seem to have gotten more powerful ones quicker compared to similar games. Overall very happy and shall keep playing 😁","2,3,2017","Nintendo Co., Ltd.",4,409,660,0,0.9622,0.082,0,0.291
8653,Simulation,Rated 5 stars out of five stars,Meme Machine,Fire Emblem Heroes,Top Free in Android Apps,"The art is really nice, the gameplay runs smooth and it feels like a nice fire emblem game to play in free time. The cons are that the game seems to have some loading times between battles (might just be my phone, samsung galaxy s5) and it gets addicting trying to get your favourite heroes lul. I hope they keep adding to this game and add events to play and an actual pvp arena to play against friends close by and anyone around the world. Good work Nintendo/people who worked on this game. You did good. Glad to see a good mobile game.","2,3,2017","Nintendo Co., Ltd.",5,538,660,0,0.9863,0.039,0,0.311
8654,Simulation,Rated 4 stars out of five stars,Jessi sandoval,Fire Emblem Heroes,Top Free in Android Apps,"The game is good, its cool I can get a chance to summon the hero's from  the all the fire emblem games. Now it does have something I dislike, if any of your( doesn't matter who) it will cause a game over and have to retry wasting your energy trying to complete. Even if isn't exactly fire emblem but I'd like to still be given a fighting chance to complete. But other then that its been good so far.","2,4,2017","Nintendo Co., Ltd.",4,399,661,0,0.7107,0.128,0,0.183
8655,Sports,Rated 3 stars out of five stars,Sam Smith,8 Ball Pool,Top Free in Android Apps,"So the ""controls"" tend to have a minor glitchyness to them. The gameplay and graphics are phenomenal. The only major problem I see is... why do you need access to my media files? I have spent $45 over both my accounts (I lost one) and I dont see a reason why you all need access to those. Please respond with a good reason. Great and exceptional game other than the new permission request!","2,3,2017",Miniclip.com,3,389,660,0,0.68,0.065,0,0.125
8656,Sports,Rated 3 stars out of five stars,Mercy J,8 Ball Pool,Top Free in Android Apps,"The game is all good and fun. It is exciting to play, win and level up. The weekly competition part is also cool. It kinda encourages you to play more. But what is it with the spin? Those bigger denomination prizes are probably just for show. There are times when you get only 1 coin after the spin. 50, 150, 250 coins if you are very very lucky. What's the point of having those big numbers on the spin board if they are never gonna give it to us?","12,21,2016",Miniclip.com,3,448,616,0,0.9811,0.0,0,0.275
8657,Sports,Rated 2 stars out of five stars,Robert Mercado,8 Ball Pool,Top Free in Android Apps,"English doesn't work properly against the rails, And side pockets. Spin and win gives garbage prizes, I've gotten 10 better luck next time scratchers in a row. You could spend 100$ on legendary boxes and not complete a cue. A choice for More localized matches as apposed to someone from America playing a person from Australia. These things need to get fixed in order to receive a higher rating.  Update: Who thought rearranging chat selections was a good idea?","2,8,2017",Miniclip.com,2,461,665,0,0.9468,0.0,0,0.206
8658,Sports,Rated 2 stars out of five stars,Corey Harris,8 Ball Pool,Top Free in Android Apps,"But when you develop this type game and offer ways to collect coins as in dwnld app run then get coins/chips then nothing is rewarded,or install app complete lvl 3 ( coindozer) no NOTHING!! Seems a little scammy to me. And allow for players to openly chat to one another at game table.!! Fix the bugs in your game yo.","1,15,2017",Miniclip.com,2,317,641,0,-0.3544,0.056,0,0.032
8659,Sports,Rated 3 stars out of five stars,The Sandman,8 Ball Pool,Top Free in Android Apps,"Unless you are willing to spend real money all the time you will spend more time trying to get free chips to pay the entry fees. At the end of the day this game is all about making money and that is obvious by the constant ads to buy something.  I have over a 50% win ratio, as does just about everyone, but never seem to have enough chips to play.  Luckily I can watch 4 ads to get enough to play the lowest level once.  The Game is lots of fun and very well made but does have a lot of connection issues","12,21,2016",Miniclip.com,3,505,616,0,0.9497,0.04,0,0.184
8660,Sports,Rated 1 stars out of five stars,Errol Lowe,8 Ball Pool,Top Free in Android Apps,"Co.puter takes a statistic, tries to recreate realism, fails miserably. Fun, if you can handle the statistics playing against you when stakes are high. Oh, and make sure connection is good. Good way to lose millions of coins and not play a shot. Oh, and one more remark to go along with my previous: the physics in this game are probably the worst. You want to use right or left english against a bank? Good luck. And also, always put back english when shooting the 8 ball from center table or you'll lose","12,23,2016",Miniclip.com,1,505,618,0,0.2415,0.155,0,0.181
8661,Sports,Rated 1 stars out of five stars,Scott Barnes,8 Ball Pool,Top Free in Android Apps,"I've played 20 or so single matches,  has realistic physics. Perhaps a little too easy with direction provided for struck balls. Solid time waster!  Update: dropping to 1 star for theft of ""coins"" I paid for. I started play today, 1-7-16, with 43000 or so, played one game for 3000, and lost. Played a tournament for 200, lost. Now I only have 31200. I want my 7800 coins back,  wah wah wah.","1,7,2017",Miniclip.com,1,391,633,0,0.7791,0.086,0,0.2
8662,Sports,Rated 4 stars out of five stars,Rebecca 952,8 Ball Pool,Top Free in Android Apps,It's good but I find its a lot of money and hard to get started. Also when you hit a ball in when breaking it doesn't record it. For example I managed to hit in 4 stripped balls one my first shot and it didn't record them and then the other player hit another stripped ball and it said they had hit in 4! Please fix this!! Apart from that the game is fun to play!😊,"1,3,2017",Miniclip.com,4,367,629,0,0.8726,0.02,0,0.133
8663,Music & Audio,Rated 3 stars out of five stars,Lily Durant,Pandora® Radio,Top Free in Android Apps,"I love Pandora. I've been using it for years. I recently upgraded to Pandora One and the offline mode worked for a little bit and then when I try to turn it in, no playlists show up. And now the app crashes after two songs, using online mode. I tried uninstalling and reinstalling and now it won't even. Let me log in. Please fix this. I don't wanna have to cancel my subscription.  Also, having play/pause/skip/thumbs up/thumbs down buttons in the notification panel would be really convenient","1,22,2017",Pandora,3,494,648,6,0.4215,0.065,0,0.074
8664,Music & Audio,Rated 2 stars out of five stars,The Shadow,Pandora® Radio,Top Free in Android Apps,"I enjoy using Pandora, great music quality.   Just needs to be randomized more,  and more track controls could be nice.  Update--Having issues with it constantly crashing on my Nexus 6P.  Even with a cache clear, and a fresh install.  Also would be nice if they would create an android wear app, spotify even has one though I'm not  a fan of them.","2,1,2017",Pandora,2,347,658,0,0.9512,0.027,0,0.277
8665,Music & Audio,Rated 3 stars out of five stars,Mariah Tabar,Pandora® Radio,Top Free in Android Apps,"Good song selection.  Sometimes the app doesn't work.  When I first got it,  it played music and the next song even when the screen went dark.  Now it won't play the next song when the screen darkens,  and I have to light the screen, wait for the song to buffer,  and then maybe it'll play.  Sometimes when it does this,  the new song it's buffering switches to a second song without even playing the first one (and without me changing it either), which is also a bit frustrating because most of the time the skipped song is one I want to listen to.","1,26,2017",Pandora,3,549,652,0,-0.2415,0.081,0,0.062
8666,Music & Audio,Rated 2 stars out of five stars,anonymous,Pandora® Radio,Top Free in Android Apps,Are you still listening? Are you still listening? Are you still listening? Holy crap after the new update i cant go 2 hours before its asks me. I work in a machanic shop and i spend more time trying to keep music going then i do working im looking for another station if this dont get fixed and as soon as i find a good one ill be back on this to recommend it to everyone. I hop this gets fixed,"2,9,2017",Pandora,2,394,666,0,-0.1381,0.069,0,0.069
8667,Music & Audio,Rated 2 stars out of five stars,Kelley Merrill,Pandora® Radio,Top Free in Android Apps,"Recently it seems like Pandora only plays the same previously liked songs over and over again, even on other stations. Big Mama Thornton on the Christmas station? Really? Or it plays songs that don't sound remotely like the ones i have liked, which causes me to thumbs down, so the station only plays the ones I did like. Also, so coked with ads it's barely usable half the time. Too many ads Poor variety","1,22,2017",Pandora,2,405,648,3,0.924,0.036,0,0.227
8668,Music & Audio,Rated 5 stars out of five stars,Joshua Morgan,Pandora® Radio,Top Free in Android Apps,"While not having the largest volume of individual songs, each of my different genre channels have plenty of variety and are always perfect matches for my mood.   The recent software update that puts ads front and center and the album cover on the bottom right is greatly appreciated. It gives a larger hit box by tapping in the album image to close the ad.","1,24,2017",Pandora,5,356,650,0,0.807,0.0,0,0.107
8669,Music & Audio,Rated 4 stars out of five stars,Rebecca Mercurio,Pandora® Radio,Top Free in Android Apps,"I love pandora. I've used it for so many years and the variety is great for each playlist. The only downfall is that the new updates seems to take away my controls to skip or pause a song from my drop down menu. That was one of the features that is very important to me. Now I have to leave whatever I'm doing to physically go into the app to pause or anything. Please, please fix this.","1,27,2017",Pandora,4,386,653,3,0.9134,0.039,0,0.176
8670,Music & Audio,Rated 4 stars out of five stars,Matthew F,Pandora® Radio,Top Free in Android Apps,"I love this app, and I listen to it a lot because it has all my favorite songs. But I've noticed that a lot more ads pop up on the mobile version than on the desktop version. If you could limit the number of ads on the mobile app that'd be great! Also, and I'm not sure if this is a Pandora or Google thing, whenever I say, ""Ok Google, play my Stevie Wonder station"", have it play the station I already already have, not create a new one.","1,28,2017",Pandora,4,438,654,3,0.9443,0.039,0,0.208
8671,Tools,Rated 5 stars out of five stars,anonymous,Clean Master (Boost&Antivirus),Top Free in Android Apps,Yes hay lắm,"2,10,2017",Cheetah Mobile,5,13,667,0,0.4019,0.0,0,0.574
8672,Tools,Rated 5 stars out of five stars,anonymous,Clean Master (Boost&Antivirus),Top Free in Android Apps,This is awesome 😎😎,"2,10,2017",Cheetah Mobile,5,24,667,0,0.6249,0.0,0,0.577
8673,Tools,Rated 5 stars out of five stars,Jul anthony Ruiz,Clean Master (Boost&Antivirus),Top Free in Android Apps,nice app,"2,11,2017",Cheetah Mobile,5,8,668,0,0.4215,0.0,0,0.737
8674,Tools,Rated 5 stars out of five stars,Rumkl Chatterjee,Clean Master (Boost&Antivirus),Top Free in Android Apps,Excellent & reliable,"2,10,2017",Cheetah Mobile,5,20,667,0,0.5719,0.0,0,0.787
8675,Tools,Rated 5 stars out of five stars,anonymous,Clean Master (Boost&Antivirus),Top Free in Android Apps,this apps is so useful,"2,10,2017",Cheetah Mobile,5,22,667,0,0.5777,0.0,0,0.483
8676,Tools,Rated 5 stars out of five stars,RK Omnis,Clean Master (Boost&Antivirus),Top Free in Android Apps,T.N.P,"2,10,2017",Cheetah Mobile,5,5,667,0,0.0,0.0,0,0.0
8677,Tools,Rated 5 stars out of five stars,singan murmu,Clean Master (Boost&Antivirus),Top Free in Android Apps,I love it. Really working.,"2,11,2017",Cheetah Mobile,5,26,668,0,0.6369,0.0,0,0.583
8678,Tools,Rated 5 stars out of five stars,anonymous,Clean Master (Boost&Antivirus),Top Free in Android Apps,,"2,10,2017",Cheetah Mobile,5,3,667,0,0.0,0.0,0,0.0
8679,Tools,Rated 5 stars out of five stars,Narayan Acharya,Clean Master (Boost&Antivirus),Top Free in Android Apps,good,"2,10,2017",Cheetah Mobile,5,4,667,0,0.4404,0.0,0,1.0
8680,Puzzle,Rated 1 stars out of five stars,Rice Bunny,Bubble Witch 3 Saga,Top Free in Android Apps,"Great app with great potential if it wasn't for them being money hungry butt pirates. I can understand free apps need to make money, but if you're smart, you'll make it optional and not a necessity. Some levels can NOT be passed without skills or extra bubbles. I've tried passing the same lvl for 2 days now, and only got through when I got a free skill to use towards the end as my saving grace. Didn't matter how skilled or smart I was. Some levels are designed to be almost impossible to force you to spend money. Conclusion: If you want to bleed money into an app, then this is for you. Great graphics and from chapter 1-3 I had great fun.","2,8,2017",King,1,644,665,0,0.9909,0.008,0,0.274
8681,Puzzle,Rated 5 stars out of five stars,Stanley Tsang,Bubble Witch 3 Saga,Top Free in Android Apps,"Fun, and addictive!   Some really hard stages and I am loving the game!  Few bits as a suggestion...  Seems like there are no ways to earn gold bars except from buying them.  When you open the treasure box and get 5 lives there's no additonal ones i.e. I already have three and been given five...  I still only get maximum five.","2,3,2017",King,5,328,660,0,0.8121,0.09,0,0.185
8682,Puzzle,Rated 2 stars out of five stars,Phiarr Powerr,Bubble Witch 3 Saga,Top Free in Android Apps,"Seems sync has been fixed. The sound is still cutting off. We need a regular message box. If I receive 12 lives, I don't want them all ... When I can only use 5. I'm sure you know this & have purposely done this so we would be more prone to buy lives. Blatant manipulation. Also the block the ghost thing is annoying. I understood the first 150 times.","2,8,2017",King,2,351,665,0,-0.8187,0.18,0,0.032
8683,Puzzle,Rated 2 stars out of five stars,Effie Limor,Bubble Witch 3 Saga,Top Free in Android Apps,"This game was awesome. The problem started after the update. I updated my castle as much as possible and then the update came. I was excited to continue improving but I have updated the same viewing tower thing twice and it didn't actually update and took my potions. So now in barely have any and it says I haven't updated at all... also, since the update, the ball sometimes shoots as soon as I touch the screen even though I am not letting go to shoot it. Please fix this! I love this game and it sucks not being able to play.","2,5,2017",King,2,529,662,0,0.8777,0.073,0,0.163
