"company","position","salary","worklife","compensation","jobsecurity","management","culture"
"Pacific Life","Case Coordinator",41945,NA,NA,NA,NA,NA
"Pacific Life","Product Designer",103890,NA,NA,NA,NA,NA
"Pacific Northwest National Laboratory",NA,NA,"4.1","4.1","3.4","3.3","3.6"
"PAREXEL","Research Associate",51100,"3.5","3.4","3.1","3.2","3.4"
"PAREXEL","Senior Management Assistant",41787,"3.5","3.4","3.1","3.2","3.4"
"PAREXEL","Business Analyst",82384,"3.5","3.4","3.1","3.2","3.4"
"PAREXEL","Clerk",13.35,"3.5","3.4","3.1","3.2","3.4"
"PAREXEL","Systems Analyst",96251,"3.5","3.4","3.1","3.2","3.4"
"PAREXEL","Facility Coordinator",41632,"3.5","3.4","3.1","3.2","3.4"
"PAREXEL","Senior Data Manager",87019,"3.5","3.4","3.1","3.2","3.4"
"PAREXEL","Enrollment Manager",75537,"3.5","3.4","3.1","3.2","3.4"
"PAREXEL","Senior Developer",109311,"3.5","3.4","3.1","3.2","3.4"
"PAREXEL","Statistician",87819,"3.5","3.4","3.1","3.2","3.4"
"PAREXEL","Developer",108220,"3.5","3.4","3.1","3.2","3.4"
"PAREXEL","Programmer",90465,"3.5","3.4","3.1","3.2","3.4"
"PAREXEL","Senior Programmer",93979,"3.5","3.4","3.1","3.2","3.4"
"PAREXEL","Team Leader",136477,"3.5","3.4","3.1","3.2","3.4"
"PAREXEL","Data Analyst",1e+05,"3.5","3.4","3.1","3.2","3.4"
"PAREXEL","Vice President",172835,"3.5","3.4","3.1","3.2","3.4"
"PAREXEL","Senior Research Associate",96103,"3.5","3.4","3.1","3.2","3.4"
"PAREXEL","Software Developer",103842,"3.5","3.4","3.1","3.2","3.4"
"PAREXEL","Administrative Assistant",55295,"3.5","3.4","3.1","3.2","3.4"
"PAREXEL","Operations Manager",95562,"3.5","3.4","3.1","3.2","3.4"
"PAREXEL","Data Manager",81301,"3.5","3.4","3.1","3.2","3.4"
"Parker Hannifin","Planner",60165,"3.8","3.9","3.3","3.5","3.7"
"Parker Hannifin","Assembler",12.89,"3.8","3.9","3.3","3.5","3.7"
"Parker Hannifin","Lean Manager",79738,"3.8","3.9","3.3","3.5","3.7"
"Parker Hannifin","Technician",15.33,"3.8","3.9","3.3","3.5","3.7"
"Parker Hannifin","Team Leader",72580,"3.8","3.9","3.3","3.5","3.7"
"Parker Hannifin","Shipping and Receiving Clerk",13.95,"3.8","3.9","3.3","3.5","3.7"
"Parker Hannifin","Grinder",14.26,"3.8","3.9","3.3","3.5","3.7"
"Parker Hannifin","Warehouse Supervisor",45078,"3.8","3.9","3.3","3.5","3.7"
"Parker Hannifin","Inspector",16.23,"3.8","3.9","3.3","3.5","3.7"
"Parker Hannifin","CNC Machinist",19.93,"3.8","3.9","3.3","3.5","3.7"
"Parker Hannifin","Forklift Operator",26161,"3.8","3.9","3.3","3.5","3.7"
"Parker Hannifin","Quality Engineer",73895,"3.8","3.9","3.3","3.5","3.7"
"Parker Hannifin","Material Handler",16.72,"3.8","3.9","3.3","3.5","3.7"
"Parker Hannifin","Division Manager",109108,"3.8","3.9","3.3","3.5","3.7"
"Parker Hannifin","Machinist",19.7,"3.8","3.9","3.3","3.5","3.7"
"Parker Hannifin","Maintenance Person",23.87,"3.8","3.9","3.3","3.5","3.7"
"Parker Hannifin","Project Engineer",77815,"3.8","3.9","3.3","3.5","3.7"
"Parker Hannifin","CNC Operator",18.61,"3.8","3.9","3.3","3.5","3.7"
"Parker Hannifin","Warehouse Worker",11.67,"3.8","3.9","3.3","3.5","3.7"
"Parker Hannifin","Mechanic",19.48,"3.8","3.9","3.3","3.5","3.7"
"Parker Hannifin","Engineer",70195,"3.8","3.9","3.3","3.5","3.7"
"Parker Hannifin","Value Stream Manager",73412,"3.8","3.9","3.3","3.5","3.7"
"Parker Hannifin","Operator",15.76,"3.8","3.9","3.3","3.5","3.7"
"Parker Hannifin","Machine Operator",12.54,"3.8","3.9","3.3","3.5","3.7"
"Parker Hannifin","Senior Engineer",95491,"3.8","3.9","3.3","3.5","3.7"
"Parkland Hospital","Billing Coordinator",16,"3.6","3.9","3.7","3.2","3.5"
"Parsons","Document Control Clerk",43447,"3.8","3.7","3.3","3.5","3.7"
"Parsons","Manager",97891,"3.8","3.7","3.3","3.5","3.7"
"Parsons","Forecasting Manager",105849,"3.8","3.7","3.3","3.5","3.7"
"Parsons","Estimator",152578,"3.8","3.7","3.3","3.5","3.7"
"Parsons","Construction Worker",67426,"3.8","3.7","3.3","3.5","3.7"
"Parsons","Geologist",61920,"3.8","3.7","3.3","3.5","3.7"
"Parsons","Administrative Assistant",39584,"3.8","3.7","3.3","3.5","3.7"
"Parsons","Mechanical Engineer",68444,"3.8","3.7","3.3","3.5","3.7"
"Parsons","Senior Controls Engineer",93047,"3.8","3.7","3.3","3.5","3.7"
"Parsons","Project Manager",114684,"3.8","3.7","3.3","3.5","3.7"
"Parsons","Director",153303,"3.8","3.7","3.3","3.5","3.7"
"Parsons","Senior System Engineer",99353,"3.8","3.7","3.3","3.5","3.7"
"Parsons","Administrative Aide",33729,"3.8","3.7","3.3","3.5","3.7"
"Parsons","Civil Engineer",61907,"3.8","3.7","3.3","3.5","3.7"
"Parsons","Resident Engineer",101523,"3.8","3.7","3.3","3.5","3.7"
"Parsons","Field Engineer",98354,"3.8","3.7","3.3","3.5","3.7"
"Parsons","IT Security Specialist",89887,"3.8","3.7","3.3","3.5","3.7"
"Patheon",NA,NA,"3.4","3.5","3.3","3.3","3.4"
"Paycom","Outside Sales Representative",98630,"3.4","4.0","3.6","3.5","3.8"
"Paycom","Outside Sales Account Manager",45065,"3.4","4.0","3.6","3.5","3.8"
"Paycom","Sales Representative",79767,"3.4","4.0","3.6","3.5","3.8"
"Paycom","Account Executive",52322,"3.4","4.0","3.6","3.5","3.8"
"Paycom","Account Manager",45251,"3.4","4.0","3.6","3.5","3.8"
"Paycom","Intern",13.58,"3.4","4.0","3.6","3.5","3.8"
"Paycom","Recruiter",38791,"3.4","4.0","3.6","3.5","3.8"
"Paycom","Customer Relations Representative",57971,"3.4","4.0","3.6","3.5","3.8"
"Payoff",NA,NA,"4.2","4.2","3.8","4.2","4.4"
"Pearson","Team Leader",44696,"3.9","3.7","3.0","3.4","3.7"
"Pearson","Software Developer",83827,"3.9","3.7","3.0","3.4","3.7"
"Pearson","Customer Service Representative",13.53,"3.9","3.7","3.0","3.4","3.7"
"Pearson","Senior Software Developer",109667,"3.9","3.7","3.0","3.4","3.7"
"Pearson","Product Support",14.93,"3.9","3.7","3.0","3.4","3.7"
"Pearson","Ambassador",10,"3.9","3.7","3.0","3.4","3.7"
"Pearson","Vice President",161017,"3.9","3.7","3.0","3.4","3.7"
"Pearson","Enrollment Advisor",42767,"3.9","3.7","3.0","3.4","3.7"
"Pearson","Software Test Engineer",84316,"3.9","3.7","3.0","3.4","3.7"
"Pearson","Guest Service Agent",17.94,"3.9","3.7","3.0","3.4","3.7"
"Pearson","Sales Representative",72383,"3.9","3.7","3.0","3.4","3.7"
"Pearson","Operations Clerk",10.72,"3.9","3.7","3.0","3.4","3.7"
"Pearson","Customer Support Representative",15.34,"3.9","3.7","3.0","3.4","3.7"
"Pearson","Quality Assurance Tester",18,"3.9","3.7","3.0","3.4","3.7"
"Pearson","Publisher",53792,"3.9","3.7","3.0","3.4","3.7"
"Pearson","Bilingual Customer Service Associate",13.27,"3.9","3.7","3.0","3.4","3.7"
"Pearson","Senior Product Manager",101777,"3.9","3.7","3.0","3.4","3.7"
"Pearson","Inside Sales Representative",19.25,"3.9","3.7","3.0","3.4","3.7"
"Pearson","Director",17.62,"3.9","3.7","3.0","3.4","3.7"
"Pearson","Operations Coordinator",13.06,"3.9","3.7","3.0","3.4","3.7"
"Pearson","Administrator",10.95,"3.9","3.7","3.0","3.4","3.7"
"Pearson","Management Assistant",31500,"3.9","3.7","3.0","3.4","3.7"
"Pearson","Senior Administrator",12.42,"3.9","3.7","3.0","3.4","3.7"
"Pearson","Test Manager",13.69,"3.9","3.7","3.0","3.4","3.7"
"Pearson","Supervisor",14.47,"3.9","3.7","3.0","3.4","3.7"
"PerkinElmer","Customer Service Representative",36973,"3.7","3.5","3.0","3.2","3.5"
"PerkinElmer","Field Service Engineer",61960,"3.7","3.5","3.0","3.2","3.5"
"PerkinElmer","Senior Scientist",98767,"3.7","3.5","3.0","3.2","3.5"
"PerkinElmer","Senior Software Engineer",89344,"3.7","3.5","3.0","3.2","3.5"
"PerkinElmer","Sample Manager",49430,"3.7","3.5","3.0","3.2","3.5"
"PerkinElmer","Customer Service Team Lead",137076,"3.7","3.5","3.0","3.2","3.5"
"PerkinElmer","Principal Software Engineer",125063,"3.7","3.5","3.0","3.2","3.5"
"PerkinElmer","Support Engineer",92008,"3.7","3.5","3.0","3.2","3.5"
"PerkinElmer","Developer",107732,"3.7","3.5","3.0","3.2","3.5"
"PerkinElmer","Business Systems Analyst",113904,"3.7","3.5","3.0","3.2","3.5"
"Pfizer Inc.","Senior Principal Scientist",121074,"4.0","4.1","3.6","3.8","4.0"
"Pfizer Inc.","Compliance Officer",83460,"4.0","4.1","3.6","3.8","4.0"
"Pfizer Inc.","Senior Manager",147649,"4.0","4.1","3.6","3.8","4.0"
"Pfizer Inc.","Team Leader",83510,"4.0","4.1","3.6","3.8","4.0"
"Pfizer Inc.","Data Entry Clerk",8500,"4.0","4.1","3.6","3.8","4.0"
"Pfizer Inc.","Associate Scientist",62769,"4.0","4.1","3.6","3.8","4.0"
"Pfizer Inc.","Instrument Technician",28.59,"4.0","4.1","3.6","3.8","4.0"
"Pfizer Inc.","Maintenance Technician",53936,"4.0","4.1","3.6","3.8","4.0"
"Pfizer Inc.","Senior Associate Scientist",77292,"4.0","4.1","3.6","3.8","4.0"
"Pfizer Inc.","Scientist",81876,"4.0","4.1","3.6","3.8","4.0"
"Pfizer Inc.","Administrative Assistant",54893,"4.0","4.1","3.6","3.8","4.0"
"Pfizer Inc.","Operator",49221,"4.0","4.1","3.6","3.8","4.0"
"Pfizer Inc.","Operations Manager",96080,"4.0","4.1","3.6","3.8","4.0"
"Pfizer Inc.","Senior Scientist",99598,"4.0","4.1","3.6","3.8","4.0"
"Pfizer Inc.","Senior Process Technician",56649,"4.0","4.1","3.6","3.8","4.0"
"Pfizer Inc.","Administrator",58446,"4.0","4.1","3.6","3.8","4.0"
"Pfizer Inc.","Territory Representative",79122,"4.0","4.1","3.6","3.8","4.0"
"Pfizer Inc.","Administrative Specialist",60923,"4.0","4.1","3.6","3.8","4.0"
"Pfizer Inc.","Manager",107585,"4.0","4.1","3.6","3.8","4.0"
"Pfizer Inc.","Senior Representative",108044,"4.0","4.1","3.6","3.8","4.0"
"Pfizer Inc.","Senior Sales Representative",85146,"4.0","4.1","3.6","3.8","4.0"
"Pfizer Inc.","Inspector",15.59,"4.0","4.1","3.6","3.8","4.0"
"Pfizer Inc.","Sales Representative",71683,"4.0","4.1","3.6","3.8","4.0"
"Pfizer Inc.","Pharmaceutical Sales Representative",69197,"4.0","4.1","3.6","3.8","4.0"
"Pfizer Inc.","Senior Administrative Assistant",49191,"4.0","4.1","3.6","3.8","4.0"
"Pharmacyclics, LLC","Programmer",37.18,"1.5","2.8","2.0","1.5","1.7"
"Pharmacyclics, LLC","Senior Programmer",91788,"1.5","2.8","2.0","1.5","1.7"
"Pharmacyclics, LLC","Senior Analyst",109102,"1.5","2.8","2.0","1.5","1.7"
"Pharmacyclics, LLC","Supply Chain Analyst",139018,"1.5","2.8","2.0","1.5","1.7"
"Pharmacyclics, LLC","Clinical Trial Administrator",119585,"1.5","2.8","2.0","1.5","1.7"
"PHOTON",NA,NA,"2.8","3.4","2.5","2.8","3.0"
"Pilot Flying J","Shift Leader",10.12,"3.1","3.1","3.0","2.9","3.1"
"Pilot Flying J","Cook",9.07,"3.1","3.1","3.0","2.9","3.1"
"Pilot Flying J","Maintenance Technician",8.44,"3.1","3.1","3.0","2.9","3.1"
"Pilot Flying J","Sandwich Maker",9.27,"3.1","3.1","3.0","2.9","3.1"
"Pilot Flying J","Shift Manager",10.17,"3.1","3.1","3.0","2.9","3.1"
"Pilot Flying J","General Manager",53160,"3.1","3.1","3.0","2.9","3.1"
"Pilot Flying J","Manager",10.17,"3.1","3.1","3.0","2.9","3.1"
"Pilot Flying J","Deli Manager",30724,"3.1","3.1","3.0","2.9","3.1"
"Pilot Flying J","Guest Service Agent",10.69,"3.1","3.1","3.0","2.9","3.1"
"Pilot Flying J","Customer Service Representative",8.8,"3.1","3.1","3.0","2.9","3.1"
"Pilot Flying J","Maintenance Person",8.97,"3.1","3.1","3.0","2.9","3.1"
"Pilot Flying J","Customer Service Manager",31449,"3.1","3.1","3.0","2.9","3.1"
"Pilot Flying J","Restaurant Manager",42856,"3.1","3.1","3.0","2.9","3.1"
"Pilot Flying J","Team Leader",9.35,"3.1","3.1","3.0","2.9","3.1"
"Pilot Flying J","Co-manager",37827,"3.1","3.1","3.0","2.9","3.1"
"Pilot Flying J","Cashier/Sales",8.67,"3.1","3.1","3.0","2.9","3.1"
"Pilot Flying J","Host/Hostess",9.17,"3.1","3.1","3.0","2.9","3.1"
"Pilot Flying J","Deli Associate",9.34,"3.1","3.1","3.0","2.9","3.1"
"Pilot Flying J","Customer Service Associate / Cashier",9,"3.1","3.1","3.0","2.9","3.1"
"Pilot Flying J","Cashier",8.76,"3.1","3.1","3.0","2.9","3.1"
"Pitney Bowes","Operations Manager",99682,"3.7","3.5","3.2","3.3","3.5"
"Pitney Bowes","Team Leader",33182,"3.7","3.5","3.2","3.3","3.5"
"Pitney Bowes","Senior Account Executive",126224,"3.7","3.5","3.2","3.3","3.5"
"Pitney Bowes","Client Services Associate",13.36,"3.7","3.5","3.2","3.3","3.5"
"Pitney Bowes","Solution Specialist",171343,"3.7","3.5","3.2","3.3","3.5"
"Pitney Bowes","Sales Executive",133381,"3.7","3.5","3.2","3.3","3.5"
"Pitney Bowes","Customer Service Team Lead",31061,"3.7","3.5","3.2","3.3","3.5"
"Pitney Bowes","Supervisor",42829,"3.7","3.5","3.2","3.3","3.5"
"Pitney Bowes","Driver",13.09,"3.7","3.5","3.2","3.3","3.5"
"Pitney Bowes","Quality Control Manager",10.2,"3.7","3.5","3.2","3.3","3.5"
"Pitney Bowes","Truck Driver",17.59,"3.7","3.5","3.2","3.3","3.5"
"Pitney Bowes","Account Executive",154751,"3.7","3.5","3.2","3.3","3.5"
"Pitney Bowes","Field Technician",18.96,"3.7","3.5","3.2","3.3","3.5"
"Pitney Bowes","Lead Driver",18.57,"3.7","3.5","3.2","3.3","3.5"
"Pitney Bowes","Customer Service Representative",21856,"3.7","3.5","3.2","3.3","3.5"
"Pitney Bowes","Shift Leader",12.18,"3.7","3.5","3.2","3.3","3.5"
"Pitney Bowes","Mechanical Technician",18.85,"3.7","3.5","3.2","3.3","3.5"
"Pitney Bowes","Machine Technician",16.16,"3.7","3.5","3.2","3.3","3.5"
"Pitney Bowes","Delivery Driver",15.21,"3.7","3.5","3.2","3.3","3.5"
"Pitney Bowes","Customer Service Manager",49712,"3.7","3.5","3.2","3.3","3.5"
"Pitney Bowes","Commercial Driver",18.43,"3.7","3.5","3.2","3.3","3.5"
"Pitney Bowes","Technical Support Representative",14,"3.7","3.5","3.2","3.3","3.5"
"Pitney Bowes","Machine Operator",10.04,"3.7","3.5","3.2","3.3","3.5"
"Pitney Bowes","Support Specialist",65658,"3.7","3.5","3.2","3.3","3.5"
"Pixability","Director of Marketing",114940,"4.5","3.0","3.0","4.0","4.5"
"Pixability","Account Executive",103945,"4.5","3.0","3.0","4.0","4.5"
"Planet Pharma","Front End Developer",54.71,"2.8","3.5","2.3","2.3","2.7"
"Planet Pharma","Data Entry Clerk",14.21,"2.8","3.5","2.3","2.3","2.7"
"Planet Pharma","Senior Systems Administrator",1e+05,"2.8","3.5","2.3","2.3","2.7"
"Planet Pharma","Clinical Trial Administrator",32.96,"2.8","3.5","2.3","2.3","2.7"
"Planet Pharma","Electrical Technician",31.11,"2.8","3.5","2.3","2.3","2.7"
"Planet Pharma","Senior Research Associate",37.53,"2.8","3.5","2.3","2.3","2.7"
"Planet Pharma","Director",2e+05,"2.8","3.5","2.3","2.3","2.7"
"Planet Pharma","Administrative Assistant",17.41,"2.8","3.5","2.3","2.3","2.7"
"Planet Pharma","Feasibility Manager",75000,"2.8","3.5","2.3","2.3","2.7"
"Planet Pharma","Maintenance Associate",28,"2.8","3.5","2.3","2.3","2.7"
"Planet Pharma","Programmer",110853,"2.8","3.5","2.3","2.3","2.7"
"Planet Pharma","Safety Health and Environment Assistant",19.66,"2.8","3.5","2.3","2.3","2.7"
"Planet Pharma","Senior Data Manager",80000,"2.8","3.5","2.3","2.3","2.7"
"Planet Pharma","Analytical Chemist",57748,"2.8","3.5","2.3","2.3","2.7"
"Planet Pharma","Director of Operations",2e+05,"2.8","3.5","2.3","2.3","2.7"
"Planet Pharma","Clinical Research Scientist",135000,"2.8","3.5","2.3","2.3","2.7"
"Pluralsight",NA,NA,"5.0","5.0","5.0","5.0","5.0"
"Polaris Industries",NA,NA,"3.5","3.7","3.4","3.3","3.7"
"PRA Health Sciences","Supply Manager",74483,"3.4","3.4","2.9","2.9","3.3"
"PRA Health Sciences","Clerk",26,"3.4","3.4","2.9","2.9","3.3"
"PRA Health Sciences","Senior Research Associate",65150,"3.4","3.4","2.9","2.9","3.3"
"PRA Health Sciences","Management Associate",31956,"3.4","3.4","2.9","2.9","3.3"
"PRA Health Sciences","Care Assistant",26,"3.4","3.4","2.9","2.9","3.3"
"PRA Health Sciences","Operations Associate",26,"3.4","3.4","2.9","2.9","3.3"
"PRA Health Sciences","Project Associate",38597,"3.4","3.4","2.9","2.9","3.3"
"PRA Health Sciences","Call Center Representative",26,"3.4","3.4","2.9","2.9","3.3"
"PRA Health Sciences","Clinical Associate",77815,"3.4","3.4","2.9","2.9","3.3"
"PRA Health Sciences","IT Support",52331,"3.4","3.4","2.9","2.9","3.3"
"PRA Health Sciences","Replenishment Associate",26,"3.4","3.4","2.9","2.9","3.3"
"PRA Health Sciences","Project Analyst",50179,"3.4","3.4","2.9","2.9","3.3"
"PRA Health Sciences","Clinical Trial Administrator",68129,"3.4","3.4","2.9","2.9","3.3"
"PRA Health Sciences","Senior Data Specialist",26,"3.4","3.4","2.9","2.9","3.3"
"PRA Health Sciences","Clinical Study Manager",54564,"3.4","3.4","2.9","2.9","3.3"
"Praxis Engineering","System Engineer",1e+05,"5.0","5.0","4.8","4.8","5.0"
"Praxis Engineering","Configuration Management Manager",1e+05,"5.0","5.0","4.8","4.8","5.0"
"Praxis Engineering","Software Test Engineer",1e+05,"5.0","5.0","4.8","4.8","5.0"
"Praxis Engineering","Software Engineer",1e+05,"5.0","5.0","4.8","4.8","5.0"
"Preqin","Operations Analyst",60000,"4.3","3.0","3.0","3.3","3.3"
"Priceline.com","Customer Service Representative",12.69,"3.8","3.7","3.3","3.4","3.7"
"Priceline.com","Front End Developer",112354,"3.8","3.7","3.3","3.4","3.7"
"Priceline.com","Software Developer",94406,"3.8","3.7","3.3","3.4","3.7"
"Priceline.com","Software Engineer",85894,"3.8","3.7","3.3","3.4","3.7"
"Priceline.com","Business Analyst",77950,"3.8","3.7","3.3","3.4","3.7"
"Priceline.com","Support Engineer",89924,"3.8","3.7","3.3","3.4","3.7"
"Priceline.com","Hotel Manager",87625,"3.8","3.7","3.3","3.4","3.7"
"Priceline.com","Director",133205,"3.8","3.7","3.3","3.4","3.7"
"Priceline.com","Revenue Manager",53126,"3.8","3.7","3.3","3.4","3.7"
"Priceline.com","GIS Analyst",66205,"3.8","3.7","3.3","3.4","3.7"
"Priceline.com","Senior Informatica Developer",102653,"3.8","3.7","3.3","3.4","3.7"
"Priceline.com","Senior Software Engineer",109858,"3.8","3.7","3.3","3.4","3.7"
"Priceline.com","Analyst",77534,"3.8","3.7","3.3","3.4","3.7"
"Prime Therapeutics","Quality Assurance Analyst",70698,"3.3","3.7","2.9","2.8","3.2"
"Prime Therapeutics","Benefits Manager",44980,"3.3","3.7","2.9","2.8","3.2"
"Prime Therapeutics","Quality Assurance Engineer",48980,"3.3","3.7","2.9","2.8","3.2"
"Prime Therapeutics","Benefit Specialist",43266,"3.3","3.7","2.9","2.8","3.2"
"Prime Therapeutics","Consultant",61.83,"3.3","3.7","2.9","2.8","3.2"
"Prime Therapeutics","Clinical Technician",45647,"3.3","3.7","2.9","2.8","3.2"
"Prime Therapeutics","Account Specialist",40355,"3.3","3.7","2.9","2.8","3.2"
"Prime Therapeutics","Manager",36664,"3.3","3.7","2.9","2.8","3.2"
"Prime Therapeutics","Supervisor",46952,"3.3","3.7","2.9","2.8","3.2"
"Prime Therapeutics","Pharmacy Technician",16.2,"3.3","3.7","2.9","2.8","3.2"
"Prime Therapeutics","Customer Service Representative",14.07,"3.3","3.7","2.9","2.8","3.2"
"Prime Therapeutics","Member Services Representative",15.47,"3.3","3.7","2.9","2.8","3.2"
"Progressive","Senior Claims Adjuster",37420,"3.6","3.9","3.5","3.4","3.8"
"Progressive","Adjuster",42995,"3.6","3.9","3.5","3.4","3.8"
"Progressive","Medical Representative",15.54,"3.6","3.9","3.5","3.4","3.8"
"Progressive","Sales Representative",15.41,"3.6","3.9","3.5","3.4","3.8"
"Progressive","Claims Specialist",47829,"3.6","3.9","3.5","3.4","3.8"
"Progressive","Claims Adjuster",44141,"3.6","3.9","3.5","3.4","3.8"
"Progressive","Sales Support Representative",13.2,"3.6","3.9","3.5","3.4","3.8"
"Progressive","Customer Service Representative",15.69,"3.6","3.9","3.5","3.4","3.8"
"Progressive","Bilingual Call Center Representative",16.88,"3.6","3.9","3.5","3.4","3.8"
"Progressive","Service Consultant",17.13,"3.6","3.9","3.5","3.4","3.8"
"Progressive","Call Center Manager",60577,"3.6","3.9","3.5","3.4","3.8"
"Progressive","Bilingual Customer Service Associate",15.88,"3.6","3.9","3.5","3.4","3.8"
"Progressive","Licensed Agent",37440,"3.6","3.9","3.5","3.4","3.8"
"Progressive","Claims Representative",41520,"3.6","3.9","3.5","3.4","3.8"
